,delphi_male,delphi_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
26,0.5675448,0.4987031,"('hardhearted', 'benevolent')",0.6228548,0.6184743,2.7639923,2.6513798,1.3181307,1.2561857,-0.061945
27,-0.30785206,-0.24937499,"('hardhearted', 'softhearted')",-0.38769946,-0.4119543,-0.041238286,-0.22597077,-0.2455966,-0.2957667,-0.0501701
28,-0.6219115,-0.7959036,"('disloyal', 'loyal')",0.006321689,-0.16940646,0.6921366,0.49440604,0.0255156,-0.156968,-0.1824836
29,0.12150283,0.11935909,"('unfair', 'fair')",-0.7742306,-0.7588487,-0.55063766,-0.6909778,-0.4011218,-0.4434892,-0.0423674
30,0.19570892,0.105080694,"('intolerant', 'tolerant')",1.4858629,1.4063243,0.24790424,0.20254323,0.6431587,0.5713161,-0.0718426
31,-0.24424376,-0.15237205,"('evil', 'good')",-0.526952,-0.47409493,0.20860867,0.25524932,-0.187529,-0.1237392,0.0637898
32,-0.7040621,-0.7897523,"('unkind', 'kind')",-0.39443362,-0.48678097,0.4190576,0.22228867,-0.2264794,-0.3514148,-0.1249354
33,0.5478833,0.5054257,"('wrong', 'right')",0.1289649,0.11400563,0.5615307,0.438681,0.412793,0.3527041,-0.0600889
34,-0.8152286,-0.71778363,"('mean', 'honorable')",-0.3492049,-0.21384963,3.0817895,3.2380605,0.6391187,0.7688091,0.1296904
35,0.57597303,0.61379665,"('corrupt', 'incorrupt')",-0.57219285,-0.5741108,0.4589949,0.37030062,0.1542584,0.1366622,-0.0175962
36,-0.018783344,-0.04549376,"('hostile', 'amicable')",-0.718177,-0.85124224,1.6307521,1.5307378,0.2979306,0.2113339,-0.0865967
37,-0.50207037,-0.5355284,"('fake', 'genuine')",-0.5590685,-0.6151819,-0.04159528,-0.10389067,-0.367578,-0.4182003,-0.0506223
38,-1.0912012,-1.1608406,"('untruthful', 'truthful')",-0.79946584,-0.7638037,0.10915521,0.1371835,-0.5938373,-0.5958203,-0.001983
39,0.8258812,0.84399647,"('exploitative', 'cooperative')",0.58725727,0.7028365,0.6686765,0.658976,0.6939383,0.7352697,0.0413314
40,0.70196927,0.7355394,"('stingy', 'generous')",0.10533333,0.13825998,-1.4028772,-1.498534,-0.1985249,-0.2082449,-0.00972
41,-0.16408184,-0.22560509,"('unforgiving', 'forgiving')",-0.9145281,-0.8589674,0.53848857,0.51756334,-0.1800405,-0.1890031,-0.0089626
42,-0.21520233,-0.1611211,"('unreliable', 'reliable')",-1.2817385,-1.1572821,-2.1225595,-2.1469004,-1.2065001,-1.1551012,0.0513989
43,-1.228071,-1.2521666,"('irresponsible', 'responsible')",-0.9193796,-0.82699883,0.30186182,0.30906996,-0.6151962,-0.5900318,0.0251644
44,0.10425493,0.23516369,"('prejudiced', 'unprejudiced')",-0.518892,-0.3939537,-1.2528017,-1.231198,-0.5558129,-0.4633293,0.0924836
45,-1.393865,-1.4619689,"('incompetent', 'competent')",-0.79024243,-0.8245516,0.3850009,0.36115175,-0.5997021,-0.6417896,-0.0420875
46,-1.3341126,-1.3703952,"('uncompetitive', 'competitive')",0.39511833,0.3616801,-1.2187978,-1.2120885,-0.719264,-0.7402679,-0.0210039
47,-0.18481646,-0.13645038,"('stupid', 'smart')",0.8957971,0.9455261,4.2666554,4.2671204,1.659212,1.6920654,0.0328534
48,0.035686396,-0.020923086,"('unintelligent', 'intelligent')",1.2662686,1.2243139,-0.41792405,-0.41342035,0.294677,0.2633235,-0.0313535
49,0.19167684,0.23407677,"('unable', 'able')",0.87681067,0.97600466,-0.1518438,-0.058007415,0.3055479,0.3840247,0.0784768
50,0.16114983,0.18143162,"('clumsy', 'skillful')",-0.010348765,0.037712965,-0.6022361,-0.7294495,-0.1504783,-0.1701016,-0.0196233
51,-1.0559028,-1.1699307,"('uneducated', 'educated')",0.29382795,0.10128011,-0.10368923,-0.19797201,-0.288588,-0.4222076,-0.1336196
52,1.2735903,1.0995377,"('irrational', 'rational')",-0.1680983,-0.33116555,0.57811606,0.35992584,0.5612027,0.3760993,-0.1851034
53,-0.03308487,-0.238676,"('uncreative', 'creative')",0.7474542,0.6640841,1.386972,1.2431651,0.7004471,0.556191,-0.1442561
54,0.0015370846,-0.103784084,"('incapable', 'capable')",0.22167228,0.04683691,0.6579184,0.56261605,0.2937093,0.1685563,-0.125153
55,-0.07961315,-0.10309174,"('incompetent', 'clever')",0.6037123,0.52861744,-0.48258516,-0.46636733,0.013838,-0.0136139,-0.0274519
56,-0.55522394,-0.7019783,"('impractical', 'practical')",0.15485093,0.12590845,0.42945758,0.46969444,0.0096949,-0.0354585,-0.0451534
57,0.0131523935,-0.1204695,"('unimaginative', 'imaginative')",0.7984756,0.6810686,-0.6722525,-0.69409394,0.0464585,-0.0444983,-0.0909568
58,0.15064076,0.047299553,"('undiscriminating', 'discriminating')",0.17899096,0.11777941,0.5170608,0.554067,0.2822309,0.2397153,-0.0425156
59,1.4686341,1.504496,"('foolish', 'wise')",0.3330686,0.3465718,0.54356796,0.44514358,0.7817569,0.7654037,-0.0163532
60,-0.6224941,-0.66257685,"('inefficient', 'efficient')",0.7925056,0.84729433,-0.78631544,-0.70092994,-0.2054346,-0.1720708,0.0333638
61,-0.12336183,-0.3403168,"('illogical', 'logical')",0.39528185,0.25605887,0.7457795,0.5485034,0.3392332,0.1547485,-0.1844847
62,-0.15511414,-0.12428248,"('incompetent', 'brilliant')",0.77347666,0.86079043,-0.09906382,-0.06301743,0.1730996,0.2244968,0.0513972
63,-1.3082467,-1.3970156,"('unperceptive', 'insightful')",0.15367284,0.22528899,0.27949032,0.35357147,-0.2916945,-0.2727184,0.0189761
64,-0.38842833,-0.38620564,"('shy', 'confident')",-0.38398013,-0.3384594,-4.1819196,-4.113422,-1.6514427,-1.6126957,0.038747
65,-0.2467741,-0.26902658,"('insecure', 'secure')",-0.19885154,-0.25206706,-0.17996371,-0.19341731,-0.2085298,-0.2381703,-0.0296405
66,-0.5444271,-0.4312016,"('inactive', 'active')",-0.44695365,-0.47741553,1.1127574,1.101135,0.0404589,0.0641726,0.0237137
67,0.20360856,0.14478084,"('doubtful', 'determined')",0.22994801,0.2855782,-0.63465565,-0.6049633,-0.067033,-0.0582014,0.0088316
68,-0.6052275,-0.64709425,"('dependent', 'independent')",-0.31011087,-0.35162586,-1.0877167,-1.1078079,-0.667685,-0.702176,-0.034491
69,0.46631896,0.56931394,"('lazy', 'industrious')",0.5760095,0.7421493,0.7196936,0.7391831,0.5873407,0.6835488,0.0962081
70,-1.1250055,-1.1221331,"('lethargic', 'energetic')",-0.36698753,-0.3784044,-0.6560515,-0.64829683,-0.7160149,-0.7162781,-0.0002632
71,-0.14616609,-0.22416735,"('diffident', 'self-confident')",0.7627803,0.7904157,0.5471017,0.5355075,0.3879053,0.367252,-0.0206533
72,-0.7460245,-0.7407276,"('unambitious', 'ambitious')",-0.5778471,-0.56322974,0.42364147,0.47272018,-0.3000767,-0.2770791,0.0229976
73,0.81100196,0.81832373,"('helpless', 'self-reliant')",0.7646072,0.72823006,-1.6318526,-1.6492335,-0.0187478,-0.0342265,-0.0154787
74,-0.17018478,-0.17944553,"('undedicated', 'dedicated')",-0.0023704972,0.016390324,0.67101115,0.6431151,0.166152,0.16002,-0.006132
75,0.23237927,0.27915618,"('meek', 'impulsive')",0.16119443,0.14301574,-0.67591715,-0.5485248,-0.0941145,-0.0421176,0.0519969
76,-0.43471944,-0.33943853,"('anxious', 'daring')",-0.096926406,-0.035321508,-0.8746578,-0.8620494,-0.4687679,-0.4122698,0.0564981
77,-0.5743984,-0.7044599,"('unmotivated', 'motivated')",0.9527286,0.8808411,-1.2283262,-1.1479515,-0.283332,-0.3238568,-0.0405248
78,-1.1743623,-1.2135537,"('nonresilient', 'resilient')",0.9646291,1.0034837,-0.016795365,0.0012217034,-0.0755095,-0.0696161,0.0058934
79,-0.20868272,-0.24096173,"('wavering', 'unwavering')",-1.3383385,-1.4092385,-0.20723946,-0.2033622,-0.5847536,-0.6178541,-0.0331005
80,-0.60705155,-0.57194227,"('dominated', 'dominating')",0.31344366,0.4285556,0.19775802,0.2630223,-0.03195,0.0398785,0.0718285
81,-0.6640508,-0.6988437,"('submissive', 'aggressive')",0.7443118,0.6485876,-1.3925345,-1.2834069,-0.4374245,-0.4445543,-0.0071298
82,-0.6722766,-0.6782775,"('poor', 'rich')",0.03655481,-0.09557858,3.6079457,3.5579848,0.9907413,0.9280429,-0.0626984
83,-0.12732896,-0.24037978,"('powerless', 'powerful')",0.36020464,0.4031569,-0.8066116,-0.6860574,-0.1912453,-0.1744268,0.0168185
84,0.8475899,0.7756976,"('inferior', 'superior')",0.16614884,0.14416292,0.3150189,0.30148193,0.4429192,0.4071141,-0.0358051
85,1.3407667,1.318606,"('insignificant', 'prestigious')",0.5033792,0.4483036,0.6943261,0.6020208,0.8461573,0.7896434,-0.0565139
86,-0.7911911,-1.0278563,"('uninfluential', 'influential')",-0.042039897,-0.24149531,0.12024809,0.036803003,-0.237661,-0.4108496,-0.1731886
87,0.24996424,0.15939169,"('unsuccessful', 'successful')",0.825585,0.77286273,1.5713674,1.5559319,0.8823055,0.8293955,-0.05291
88,-0.21563734,-0.30715945,"('low', 'eminent')",0.44160122,0.28723347,0.03285838,-0.008534723,0.0862741,-0.0094869,-0.095761
