,goldman_male,goldman_female,tuple,sachs_male,sachs_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
54,1.0029845,1.0019817,"('incapable', 'capable')",1.4202543,1.4446462,0.567747,0.5788255,1.1451513,1.1537172,1.0340343,1.0447927,0.0107584
55,-2.1527781,-2.1350777,"('incompetent', 'clever')",-1.8299452,-1.8502328,0.08526671,0.063827895,-0.22482233,-0.22065029,-1.0305698,-1.0355332,-0.0049634
56,-0.4477312,-0.4624833,"('impractical', 'practical')",-0.6458905,-0.6033222,0.5778597,0.49710524,-0.034347005,-0.013501644,-0.1375273,-0.1455505,-0.0080232
57,-1.1557062,-1.2294773,"('unimaginative', 'imaginative')",-0.4282894,-0.44523495,-0.39842504,-0.49696887,-2.796987,-2.786013,-1.1948519,-1.2394235,-0.0445716
58,1.2871602,1.2567122,"('undiscriminating', 'discriminating')",1.5609391,1.5183538,1.3728355,1.315772,0.14280093,0.10517691,1.0909339,1.0490037,-0.0419302
59,1.3967879,1.4388108,"('foolish', 'wise')",0.8809609,0.8780262,-0.56798434,-0.5592008,0.45959905,0.4381598,0.5423409,0.548949,0.0066081
60,-2.2132065,-2.1500006,"('inefficient', 'efficient')",-1.4907203,-1.3997965,0.55233955,0.58731943,-0.35266212,-0.18776724,-0.8760623,-0.7875612,0.0885011
61,0.95892024,0.8963904,"('illogical', 'logical')",1.136574,1.0361536,0.18018411,0.10815287,0.35256055,0.2612161,0.6570597,0.5754783,-0.0815814
62,-0.8772472,-0.78709686,"('incompetent', 'brilliant')",-0.58574283,-0.4514369,0.48703435,0.5571526,-0.060209014,0.07178981,-0.2590412,-0.1523978,0.1066434
63,0.47084934,0.5106219,"('unperceptive', 'insightful')",0.9604397,1.0079069,1.3266528,1.341242,0.7820437,0.87779814,0.8849964,0.9343922,0.0493958
64,0.0068195015,0.077601336,"('shy', 'confident')",-0.4659771,-0.4237445,1.1158737,1.0979338,-6.8619246,-6.787019,-1.5513022,-1.5088071,0.0424951
65,-1.3226283,-1.3952851,"('insecure', 'secure')",-1.2302212,-1.2485443,0.72096115,0.65966874,-0.24838585,-0.23302138,-0.5200685,-0.5542955,-0.034227
66,1.8704933,1.8778005,"('inactive', 'active')",2.0840793,2.0833688,1.7393906,1.7589793,1.4371341,1.3977998,1.7827743,1.7794871,-0.0032872
67,0.11796601,0.15142374,"('doubtful', 'determined')",-0.98398876,-0.92256033,0.44942725,0.45029992,-0.6495923,-0.5582187,-0.266547,-0.2197638,0.0467832
68,-1.0436616,-1.0306548,"('dependent', 'independent')",-1.2429192,-1.2105839,-0.3458172,-0.38233137,-0.74723697,-0.76732934,-0.8449088,-0.8477248,-0.002816
69,1.6225507,1.6614404,"('lazy', 'industrious')",2.155393,2.1507444,0.54485077,0.5374715,-0.80334365,-0.78001237,0.8798627,0.8924109,0.0125482
70,-2.1745205,-2.164837,"('lethargic', 'energetic')",-1.1686974,-1.1223114,0.041305155,0.06908573,0.5532853,0.60840106,-0.6871569,-0.6524153,0.0347416
71,1.9966253,2.0173857,"('diffident', 'self-confident')",3.1278095,3.1311142,0.94963753,0.98177654,0.81655186,0.7932226,1.722656,1.7308748,0.0082188
72,0.4490492,0.4886352,"('unambitious', 'ambitious')",0.08178452,0.18697214,0.5436189,0.5723502,-0.66565603,-0.6308551,0.1021992,0.1542756,0.0520764
73,1.699414,1.6991434,"('helpless', 'self-reliant')",1.7389785,1.7179456,0.52573115,0.46791005,-3.5101614,-3.4910662,0.1134906,0.0984832,-0.0150074
74,0.7471735,0.6829698,"('undedicated', 'dedicated')",0.4208397,0.3585083,1.171206,1.112629,0.2944354,0.23737119,0.6584136,0.5978696,-0.060544
75,0.42380625,0.4737113,"('meek', 'impulsive')",0.34640387,0.45312387,-0.6717591,-0.6229352,-0.321628,-0.2804092,-0.0557942,0.0058727,0.0616669
76,-1.2733476,-1.3056777,"('anxious', 'daring')",-0.946169,-0.9024118,0.6590099,0.7334918,0.26593238,0.33259135,-0.3236436,-0.2855015,0.0381421
77,-0.76743865,-0.6802926,"('unmotivated', 'motivated')",-0.3595028,-0.30117804,0.32213324,0.34568167,-1.3007005,-1.1477636,-0.5263772,-0.4458882,0.080489
78,0.5163438,0.49486127,"('nonresilient', 'resilient')",1.2076745,1.1489488,1.1385124,1.1973424,0.13540807,0.23189262,0.7494847,0.7682613,0.0187766
79,1.7812539,1.7689784,"('wavering', 'unwavering')",1.3428397,1.3241912,-0.6841919,-0.7236656,0.19328222,0.17679994,0.6582959,0.636576,-0.0217199
80,-1.0015287,-1.0125277,"('dominated', 'dominating')",-1.0845357,-1.0248288,1.204879,1.2456744,-0.9492085,-0.8695067,-0.4575984,-0.4152972,0.0423012
81,-2.2483952,-2.250784,"('submissive', 'aggressive')",-1.1778046,-1.0926847,0.9426252,0.89997375,-0.88066685,-0.7844833,-0.8410604,-0.8069946,0.0340658
82,-2.614955,-2.634053,"('poor', 'rich')",-1.9473225,-1.980164,-0.9729852,-1.0073997,5.8352027,5.7730107,0.074985,0.0378486,-0.0371364
83,1.863723,1.8677516,"('powerless', 'powerful')",2.1752074,2.2101264,0.96697336,0.9880193,-0.74450326,-0.7067241,1.0653501,1.0897933,0.0244432
84,0.63300353,0.6015896,"('inferior', 'superior')",0.31588596,0.2871827,0.19329005,0.13843337,1.0359385,0.9826529,0.5445295,0.5024647,-0.0420648
85,3.7952678,3.8184526,"('insignificant', 'prestigious')",3.9803922,3.9315867,0.61559755,0.5735882,0.94273424,0.84095764,2.333498,2.2911463,-0.0423517
86,-1.018866,-1.0522653,"('uninfluential', 'influential')",0.011523653,-0.06786801,-0.0323018,-0.11557209,-0.04588279,-0.13363081,-0.2713817,-0.342334,-0.0709523
87,0.9078381,0.8833878,"('unsuccessful', 'successful')",1.3945352,1.4497439,1.5342113,1.5258434,0.9374155,0.9702789,1.1935,1.2073135,0.0138135
88,-0.24578428,-0.2712953,"('low', 'eminent')",-0.35094696,-0.35510418,-1.1656059,-1.3517315,0.10795604,0.07362802,-0.4135953,-0.4761257,-0.0625304
