,udr_male,udr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
31,-1.9019493,-1.9261456,"('evil', 'good')",-1.2410197,-1.4605378,-1.5714846,-1.6933417,-0.1218571
32,0.2544653,0.17127721,"('unkind', 'kind')",1.071883,1.010763,0.6631742,0.5910201,-0.0721541
33,0.05099719,-0.04525835,"('wrong', 'right')",-0.7291656,-0.83908767,-0.3390842,-0.442173,-0.1030888
34,-0.4858103,-0.34229732,"('mean', 'honorable')",5.7771378,5.9040685,2.6456637,2.7808857,0.135222
35,-1.1186535,-1.1618152,"('corrupt', 'incorrupt')",-0.4683268,-0.6623307,-0.7934902,-0.9120729,-0.1185827
36,-2.1023815,-2.2829745,"('hostile', 'amicable')",-0.053004082,-0.33292013,-1.0776927,-1.3079473,-0.2302546
37,0.27402318,0.28182587,"('fake', 'genuine')",0.12276292,0.10531126,0.198393,0.1935686,-0.0048244
38,-0.92175627,-0.89075845,"('untruthful', 'truthful')",0.35716736,0.37752718,-0.2822945,-0.2566156,0.0256789
39,0.42761984,0.47775102,"('exploitative', 'cooperative')",-0.27800873,-0.16794834,0.0748056,0.1549013,0.0800957
40,-0.2522563,-0.23722342,"('stingy', 'generous')",-1.6248496,-1.6362755,-0.9385529,-0.9367495,0.0018034
41,-0.03933082,-0.09291564,"('unforgiving', 'forgiving')",0.4988167,0.38662535,0.2297429,0.1468548,-0.0828881
42,0.6569234,0.5295641,"('unreliable', 'reliable')",-2.8463929,-2.8726068,-1.0947347,-1.1715213,-0.0767866
43,0.25370207,0.20927319,"('irresponsible', 'responsible')",0.7827574,0.71958774,0.5182297,0.4644305,-0.0537992
44,-0.41208094,-0.36412716,"('prejudiced', 'unprejudiced')",-1.8182896,-1.7888368,-1.1151853,-1.0764821,0.0387032
45,0.7191882,0.6220421,"('incompetent', 'competent')",0.46942744,0.38361436,0.5943078,0.5028282,-0.0914796
46,0.49151832,0.5009045,"('uncompetitive', 'competitive')",-0.40624976,-0.35568154,0.0426343,0.0726115,0.0299772
47,0.27324814,0.32273614,"('stupid', 'smart')",5.0111017,5.134674,2.642175,2.7287052,0.0865302
48,-0.08295852,-0.0816354,"('unintelligent', 'intelligent')",0.97554183,0.9415117,0.4462917,0.4299381,-0.0163536
49,-0.5189568,-0.4615419,"('unable', 'able')",-0.35823935,-0.26361018,-0.4385981,-0.362576,0.0760221
50,-0.77353984,-0.86149216,"('clumsy', 'skillful')",-0.01650564,-0.023470908,-0.3950227,-0.4424815,-0.0474588
51,0.6189212,0.49811262,"('uneducated', 'educated')",1.291238,1.2556047,0.9550796,0.8768587,-0.0782209
52,-0.8855077,-1.0498341,"('irrational', 'rational')",-0.28768176,-0.4690991,-0.5865947,-0.7594666,-0.1728719
53,-0.85717714,-0.96639633,"('uncreative', 'creative')",0.73406583,0.6286813,-0.0615557,-0.1688575,-0.1073018
54,-0.511408,-0.61473215,"('incapable', 'capable')",1.1714877,1.1080842,0.3300399,0.246676,-0.0833639
55,0.6353018,0.6521252,"('incompetent', 'clever')",0.3264685,0.35040838,0.4808851,0.5012668,0.0203817
56,2.1602128,2.0623517,"('impractical', 'practical')",0.71125937,0.7090221,1.4357361,1.3856869,-0.0500492
57,-0.20131925,-0.42548913,"('unimaginative', 'imaginative')",-2.2347052,-2.3905327,-1.2180122,-1.408011,-0.1899988
58,0.35817757,0.21893668,"('undiscriminating', 'discriminating')",0.2554047,0.15438126,0.3067911,0.186659,-0.1201321
59,-0.49180308,-0.5090951,"('foolish', 'wise')",0.035747115,0.023934621,-0.228028,-0.2425802,-0.0145522
60,1.3823483,1.4133332,"('inefficient', 'efficient')",0.46176496,0.648363,0.9220566,1.030848,0.1087914
61,0.062721856,-0.08784507,"('illogical', 'logical')",0.36343494,0.23967491,0.2130784,0.0759149,-0.1371635
62,1.5511329,1.6471862,"('incompetent', 'brilliant')",1.039507,1.2015973,1.29532,1.4243917,0.1290717
63,0.3027271,0.38092554,"('unperceptive', 'insightful')",1.1904637,1.2666903,0.7465954,0.8238079,0.0772125
64,-0.036126807,-0.09715739,"('shy', 'confident')",-6.495054,-6.427338,-3.2655902,-3.2622478,0.0033424
65,0.29496753,0.25636563,"('insecure', 'secure')",-0.6511603,-0.5297451,-0.1780964,-0.1366897,0.0414067
66,-1.1522441,-1.2209635,"('inactive', 'active')",0.42869207,0.32931232,-0.361776,-0.4458256,-0.0840496
67,1.4317122,1.3866851,"('doubtful', 'determined')",0.060942054,0.04398734,0.7463271,0.7153363,-0.0309908
68,-0.31696597,-0.31729627,"('dependent', 'independent')",-0.34516427,-0.39511463,-0.3310651,-0.3562055,-0.0251404
69,-0.4958195,-0.5335446,"('lazy', 'industrious')",-0.5945017,-0.61584884,-0.5451606,-0.5746967,-0.0295361
70,0.8154603,0.7810461,"('lethargic', 'energetic')",0.9735905,1.036885,0.8945254,0.9089656,0.0144402
71,-0.55561376,-0.6312899,"('diffident', 'self-confident')",0.4234544,0.30754438,-0.0660797,-0.1618728,-0.0957931
72,-0.29474652,-0.21375622,"('unambitious', 'ambitious')",-0.8047216,-0.77774614,-0.5497341,-0.4957512,0.0539829
73,0.14431277,0.11814425,"('helpless', 'self-reliant')",-3.500047,-3.455894,-1.6778671,-1.6688749,0.0089922
74,0.4410424,0.38523662,"('undedicated', 'dedicated')",0.07565864,0.0038375547,0.2583505,0.1945371,-0.0638134
75,-0.8674088,-0.8277084,"('meek', 'impulsive')",-0.3165626,-0.2731248,-0.5919857,-0.5504166,0.0415691
76,0.95077187,0.97005415,"('anxious', 'daring')",0.28614977,0.45841384,0.6184608,0.714234,0.0957732
77,-0.111855514,-0.138448,"('unmotivated', 'motivated')",-0.48917264,-0.44921887,-0.3005141,-0.2938334,0.0066807
78,-0.8262721,-0.75139844,"('nonresilient', 'resilient')",0.1703909,0.24874753,-0.3279406,-0.2513255,0.0766151
79,-1.3122087,-1.4665225,"('wavering', 'unwavering')",0.19819462,0.061059773,-0.557007,-0.7027314,-0.1457244
80,1.0249709,1.002637,"('dominated', 'dominating')",-0.9547534,-0.8553079,0.0351087,0.0736646,0.0385559
81,1.4768704,1.5291038,"('submissive', 'aggressive')",-0.18913749,0.04748279,0.6438665,0.7882932,0.1444267
82,0.35639673,0.3470592,"('poor', 'rich')",6.450274,6.4431753,3.4033353,3.3951173,-0.008218
83,-0.027464978,-0.07523584,"('powerless', 'powerful')",-0.648353,-0.76446116,-0.337909,-0.4198485,-0.0819395
84,0.34543628,0.24918383,"('inferior', 'superior')",0.6686349,0.653758,0.5070356,0.4514709,-0.0555647
85,-1.349558,-1.3404472,"('insignificant', 'prestigious')",0.6269095,0.4844389,-0.3613243,-0.4280041,-0.0666798
86,-0.106455944,-0.26189554,"('uninfluential', 'influential')",0.14715981,0.07897641,0.0203519,-0.0914596,-0.1118115
87,0.26858693,0.192048,"('unsuccessful', 'successful')",0.65722877,0.72296906,0.4629079,0.4575085,-0.0053994
88,0.57500947,0.28744543,"('low', 'eminent')",1.3677603,1.1853347,0.9713849,0.7363901,-0.2349948
