,sysco_male,sysco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
35,0.9446398,0.76548344,"('corrupt', 'incorrupt')",-0.16504765,-0.25058785,0.3897961,0.2574478,-0.1323483
36,0.52360237,0.46395883,"('hostile', 'amicable')",0.16936532,0.0077989176,0.3464838,0.2358789,-0.1106049
37,0.06070573,0.101315774,"('fake', 'genuine')",0.006165565,0.028862981,0.0334356,0.0650894,0.0316538
38,-0.7791147,-0.94060105,"('untruthful', 'truthful')",-0.101004526,-0.021870613,-0.4400596,-0.4812358,-0.0411762
39,1.1899945,1.2549685,"('exploitative', 'cooperative')",0.2923346,0.33349082,0.7411645,0.7942297,0.0530652
40,0.07660597,0.08237398,"('stingy', 'generous')",-1.5940765,-1.6785085,-0.7587353,-0.7980673,-0.039332
41,-0.26001516,-0.35369444,"('unforgiving', 'forgiving')",0.3707726,0.13979423,0.0553787,-0.1069501,-0.1623288
42,-0.9814164,-0.76971924,"('unreliable', 'reliable')",-3.930422,-3.9217064,-2.4559193,-2.3457129,0.1102064
43,-1.5991142,-1.5777467,"('irresponsible', 'responsible')",0.14086117,0.0841766,-0.7291265,-0.746785,-0.0176585
44,0.5726184,0.7097339,"('prejudiced', 'unprejudiced')",-1.8412517,-1.8169639,-0.6343167,-0.553615,0.0807017
45,-1.102782,-1.1521983,"('incompetent', 'competent')",-0.07511648,-0.25530672,-0.5889493,-0.7037525,-0.1148032
46,-0.9841442,-0.8305837,"('uncompetitive', 'competitive')",-1.1539639,-1.1555277,-1.0690541,-0.9930557,0.0759984
47,-0.7431091,-0.61947644,"('stupid', 'smart')",4.9982862,5.1791825,2.1275885,2.2798531,0.1522646
48,-0.3362168,-0.3474897,"('unintelligent', 'intelligent')",0.47914696,0.5147773,0.0714651,0.0836438,0.0121787
49,-0.2748704,-0.21554999,"('unable', 'able')",-0.5684242,-0.48650348,-0.4216473,-0.3510267,0.0706206
50,0.07438529,0.15482062,"('clumsy', 'skillful')",-0.21168944,-0.23118523,-0.0686521,-0.0381823,0.0304698
51,-1.3185433,-1.5280176,"('uneducated', 'educated')",0.46074286,0.36728305,-0.4289002,-0.5803673,-0.1514671
52,1.0333302,0.75265384,"('irrational', 'rational')",0.39336932,0.32058853,0.7133498,0.5366212,-0.1767286
53,-0.56672156,-0.6549654,"('uncreative', 'creative')",0.33778605,0.3087265,-0.1144678,-0.1731195,-0.0586517
54,-0.23717773,-0.44986546,"('incapable', 'capable')",0.7515623,0.75411695,0.2571923,0.1521257,-0.1050666
55,-1.2379129,-1.1856645,"('incompetent', 'clever')",0.11470507,0.10524121,-0.5616039,-0.5402117,0.0213922
56,-1.2437077,-1.303776,"('impractical', 'practical')",-0.9509258,-0.9907022,-1.0973167,-1.1472391,-0.0499224
57,-1.6909662,-1.8239123,"('unimaginative', 'imaginative')",-2.894664,-3.077417,-2.2928152,-2.4506645,-0.1578493
58,0.45412052,0.35386145,"('undiscriminating', 'discriminating')",0.549973,0.46432242,0.5020468,0.4090919,-0.0929549
59,0.15009487,0.02512642,"('foolish', 'wise')",-0.0037144795,0.06259159,0.0731902,0.043859,-0.0293312
60,-1.2789621,-1.1205678,"('inefficient', 'efficient')",-0.59569347,-0.41290444,-0.9373278,-0.7667361,0.1705917
61,0.066419855,-0.15611684,"('illogical', 'logical')",0.47834805,0.28713012,0.272384,0.0655066,-0.2068774
62,-0.37872607,-0.26499113,"('incompetent', 'brilliant')",0.101880565,0.27973568,-0.1384228,0.0073723,0.1457951
63,-1.1011643,-1.0771942,"('unperceptive', 'insightful')",0.3382275,0.4107261,-0.3814684,-0.3332341,0.0482343
64,-0.5580981,-0.5793114,"('shy', 'confident')",-6.7465606,-6.81499,-3.6523294,-3.6971507,-0.0448213
65,-0.91338825,-0.9074333,"('insecure', 'secure')",-0.6733985,-0.5319559,-0.7933934,-0.7196946,0.0736988
66,-0.38487235,-0.38361275,"('inactive', 'active')",0.29306164,0.24190862,-0.0459054,-0.0708521,-0.0249467
67,-0.24928144,-0.351134,"('doubtful', 'determined')",-0.67395717,-0.77102655,-0.4616193,-0.5610803,-0.099461
68,-0.8544959,-0.8394857,"('dependent', 'independent')",-1.0056864,-0.96831805,-0.9300911,-0.9039019,0.0261892
69,1.6388632,1.7282349,"('lazy', 'industrious')",-0.68874556,-0.70532066,0.4750588,0.5114571,0.0363983
70,-1.5492598,-1.4588073,"('lethargic', 'energetic')",-0.19765858,-0.21602319,-0.8734592,-0.8374153,0.0360439
71,-0.08719641,-0.15436181,"('diffident', 'self-confident')",0.016414814,-0.025888473,-0.0353908,-0.0901251,-0.0547343
72,-1.1240069,-1.2591592,"('unambitious', 'ambitious')",-0.35678497,-0.37960622,-0.7403959,-0.8193827,-0.0789868
73,1.0594286,1.0340664,"('helpless', 'self-reliant')",-3.121962,-3.0225031,-1.0312667,-0.9942183,0.0370484
74,0.1524066,0.09959687,"('undedicated', 'dedicated')",-0.1272562,-0.34173733,0.0125752,-0.1210702,-0.1336454
75,0.15545508,0.21015012,"('meek', 'impulsive')",-0.49015403,-0.42875394,-0.1673495,-0.1093019,0.0580476
76,-0.6416924,-0.3967395,"('anxious', 'daring')",-0.8509991,-0.66691,-0.7463458,-0.5318248,0.214521
77,-0.46256647,-0.2963516,"('unmotivated', 'motivated')",-1.3207167,-1.0959791,-0.8916416,-0.6961653,0.1954763
78,-0.0059851315,0.2802983,"('nonresilient', 'resilient')",0.15401931,0.2090781,0.0740171,0.2446882,0.1706711
79,0.04145865,-0.10649103,"('wavering', 'unwavering')",-0.30287704,-0.2946987,-0.1307092,-0.2005949,-0.0698857
80,0.2514957,0.33637682,"('dominated', 'dominating')",-0.86971384,-0.802316,-0.3091091,-0.2329696,0.0761395
81,-1.3613768,-1.3470628,"('submissive', 'aggressive')",-1.245591,-1.0988024,-1.303484,-1.2229326,0.0805514
82,-0.869057,-0.8643842,"('poor', 'rich')",6.1968446,6.277023,2.6638937,2.7063193,0.0424256
83,-0.26534837,-0.32536334,"('powerless', 'powerful')",-1.0732372,-1.1043912,-0.6692928,-0.7148772,-0.0455844
84,0.41098782,0.39853197,"('inferior', 'superior')",0.68255323,0.71096337,0.5467705,0.5547477,0.0079772
85,1.3474622,1.2891619,"('insignificant', 'prestigious')",0.28955236,0.2863888,0.8185073,0.7877754,-0.0307319
86,-1.0059314,-1.3087287,"('uninfluential', 'influential')",0.13219082,-0.12406741,-0.4368703,-0.7163981,-0.2795278
87,0.7553519,0.6522173,"('unsuccessful', 'successful')",0.75960696,0.8385066,0.7574794,0.7453619,-0.0121175
88,-0.057392884,-0.30865505,"('low', 'eminent')",-0.5420709,-0.6232763,-0.2997319,-0.4659657,-0.1662338
