,norwegian_male,norwegian_female,tuple,cruise_male,cruise_female,line_male,line_female,hldgs_male,hldgs_female,ltd_male,ltd_female,average_male,average_female,female-male
37,-0.31754345,-0.29529664,"('fake', 'genuine')",-1.0361346,-0.8238088,-1.4447763,-1.3803811,-1.5349408,-1.4992282,0.011672787,-0.06059064,-0.8643444,-0.811861,0.0524834
38,0.5715665,0.56797796,"('untruthful', 'truthful')",-0.4476366,-0.34538174,-1.1932305,-1.2363904,-1.6558483,-1.5844988,0.24545519,0.29291463,-0.4959387,-0.4610756,0.0348631
39,1.5326847,1.628944,"('exploitative', 'cooperative')",0.7013509,0.82766783,0.1724127,0.2246824,0.9699803,0.94598687,0.42426,0.47004703,0.7601377,0.8194656,0.0593279
40,1.5388719,1.6093465,"('stingy', 'generous')",0.37706465,0.41578078,0.14098059,0.22190484,0.025297867,0.14476155,-2.0337992,-2.0894854,0.0096831,0.0604617,0.0507786
41,0.50372845,0.44135505,"('unforgiving', 'forgiving')",0.23221368,0.34356683,-0.15227142,0.09200603,-0.7272792,-0.6669117,0.01937778,0.0064794393,-0.0248461,0.0432991,0.0681452
42,1.0958205,1.1594414,"('unreliable', 'reliable')",0.5495112,0.65971607,1.3278478,1.5725886,1.3069446,1.4205668,-3.5182664,-3.3502374,0.1523715,0.2924151,0.1400436
43,1.0499898,1.2135593,"('irresponsible', 'responsible')",0.6738472,0.9038402,0.05606976,0.1057416,-0.6718983,-0.58795655,0.9048766,0.9028917,0.402577,0.5076152,0.1050382
44,-0.38007483,-0.36513793,"('prejudiced', 'unprejudiced')",-0.8129504,-0.9523729,-0.003904758,-0.04537686,0.8012383,0.762972,-1.5907863,-1.5964669,-0.3972956,-0.4392765,-0.0419809
45,-0.23179317,-0.14898771,"('incompetent', 'competent')",-0.54449844,-0.09413439,-0.5524051,-0.06703221,-0.5803203,-0.46650878,-0.055711616,-0.024369087,-0.3929457,-0.1602064,0.2327393
46,0.37354553,0.5263003,"('uncompetitive', 'competitive')",-0.9927771,-0.6175559,1.7677281,2.2486277,-0.080513366,0.03061676,-0.24305746,-0.21381418,0.1649851,0.3948349,0.2298498
47,-0.30282038,-0.23351017,"('stupid', 'smart')",0.49166697,0.6120701,1.0954105,1.1959306,0.16368786,0.15224554,5.7918377,5.7887135,1.4479565,1.5030899,0.0551334
48,0.92426646,1.0558617,"('unintelligent', 'intelligent')",0.57117623,0.72488606,-0.4588797,-0.43509987,-1.5337437,-1.4690311,0.22137408,0.23989701,-0.0551613,0.0233028,0.0784641
49,-0.4946422,-0.33847356,"('unable', 'able')",-0.07428689,-0.04517024,-0.84620744,-0.6678736,-0.7223797,-0.58000374,-0.8162187,-0.764738,-0.590747,-0.4792519,0.1114951
50,-1.020066,-1.083812,"('clumsy', 'skillful')",0.1810148,0.08028598,-0.6388254,-0.64577883,0.16752529,0.058141254,-0.61258626,-0.6725204,-0.3845875,-0.4527368,-0.0681493
51,0.5941248,0.5775712,"('uneducated', 'educated')",-0.4674326,-0.49430853,0.30478483,0.47589245,0.012261167,0.015065104,-0.13878874,-0.12158357,0.0609899,0.0905273,0.0295374
52,0.06364706,-0.03538341,"('irrational', 'rational')",1.0847468,0.86401445,-1.1651239,-1.4904857,-0.5743546,-0.7090202,-0.2745247,-0.53194046,-0.1731219,-0.3805631,-0.2074412
53,0.336684,0.34476128,"('uncreative', 'creative')",0.68659824,1.0032842,-0.22711831,-0.0016318932,-0.48045376,-0.384242,0.8652658,0.8693921,0.2361952,0.3663127,0.1301175
54,-0.11423721,-0.13061036,"('incapable', 'capable')",0.99858904,0.9919705,-0.45361394,-0.36404556,-0.4288229,-0.38925526,0.5878007,0.47527498,0.1179431,0.1166669,-0.0012762
55,1.4377785,1.6275879,"('incompetent', 'clever')",-0.44237977,-0.11865592,1.2243685,1.6103479,-0.36877567,-0.2431996,0.21284327,0.32838,0.4127669,0.640892,0.2281251
56,0.80141157,0.83523124,"('impractical', 'practical')",0.6625386,0.9453813,1.4222648,1.69906,-0.20972833,-0.14493835,-0.18314151,-0.07813981,0.4986691,0.6513188,0.1526497
57,0.7935188,0.8169296,"('unimaginative', 'imaginative')",-0.3428558,-0.16575769,0.31102288,0.5601399,-0.78502893,-0.6744638,-2.3425896,-2.1885552,-0.4731865,-0.3303414,0.1428451
58,-0.6522813,-0.6105641,"('undiscriminating', 'discriminating')",0.23588751,0.40921324,-0.34902394,-0.22194724,-1.1900787,-1.11036,-0.37969297,-0.45145068,-0.4670379,-0.3970218,0.0700161
59,-0.06788991,-0.16187343,"('foolish', 'wise')",1.0575833,0.8242398,-0.8064393,-1.0359792,0.3443366,0.2723002,0.018631008,0.033518244,0.1092443,-0.0135589,-0.1228032
60,0.62640154,0.8570506,"('inefficient', 'efficient')",-0.650026,-0.25673372,1.4574028,1.871563,0.0051262975,0.109271,0.023439556,0.22610657,0.2924688,0.5614515,0.2689827
61,-0.50635433,-0.48202658,"('illogical', 'logical')",0.72842,0.9172264,-0.05608701,0.12766817,-0.6552337,-0.6151647,0.33955598,0.21938145,-0.0299398,0.033417,0.0633568
62,0.26199663,0.42794463,"('incompetent', 'brilliant')",0.60158986,0.76607925,0.86603594,1.0798868,0.076119035,0.14083213,-0.12815362,-0.064812675,0.3355175,0.469986,0.1344685
63,0.291746,0.3365306,"('unperceptive', 'insightful')",-0.24755335,-0.076879635,-0.17333665,0.055597935,-0.39902604,-0.27133232,0.21970423,0.41681612,-0.0616932,0.0921465,0.1538397
64,-0.8265318,-0.67717457,"('shy', 'confident')",0.21287605,0.18709482,1.2999554,1.4327272,0.6371242,0.7307594,-6.6787286,-6.477031,-1.0710609,-0.9607248,0.1103361
65,0.31514803,0.4544401,"('insecure', 'secure')",-0.76407695,-0.6942697,1.6238848,1.7767261,0.09096588,0.0796247,0.7649252,0.91789037,0.4061694,0.5068823,0.1007129
66,0.20750968,0.118275255,"('inactive', 'active')",0.75016916,0.5779751,-0.27961794,-0.47439528,0.2932369,0.22060603,0.69234586,0.60575014,0.3327287,0.2096422,-0.1230865
67,-0.7798386,-0.84821045,"('doubtful', 'determined')",0.35213354,0.34879065,0.016253822,-0.06242583,0.6806168,0.62529504,-0.9054923,-0.8557162,-0.1272654,-0.1584534,-0.031188
68,-1.0925081,-1.0204844,"('dependent', 'independent')",-0.95130056,-0.861363,-0.8917972,-0.7265007,-1.6436797,-1.5597411,-1.072789,-0.91570634,-1.130415,-1.0167591,0.1136559
69,-0.64200556,-0.75818586,"('lazy', 'industrious')",-0.0971899,-0.26078624,-0.91315985,-1.0318718,0.0127879055,-0.08094077,-1.0773487,-1.1229444,-0.5433832,-0.6509458,-0.1075626
70,1.0579103,1.0659007,"('lethargic', 'energetic')",-0.6375934,-0.4739538,-0.35324734,-0.103214346,0.04047235,0.023282725,0.40641797,0.44983333,0.102792,0.1923697,0.0895777
71,1.0649327,1.1080936,"('diffident', 'self-confident')",1.7105474,1.9895835,0.06635786,0.12855935,-0.7455999,-0.6208846,-0.14088812,-0.106892705,0.39107,0.4996919,0.1086219
72,0.48345378,0.59732103,"('unambitious', 'ambitious')",0.05770686,-0.113637075,0.30044585,0.080986135,-0.35723674,-0.28096294,-0.2589279,-0.2167125,0.0450884,0.0133989,-0.0316895
73,0.15995748,0.082505144,"('helpless', 'self-reliant')",0.90790653,0.9286199,-0.09882944,-0.1855926,-0.29107773,-0.3209069,-4.4238925,-4.356635,-0.7491871,-0.7704019,-0.0212148
74,0.23681816,0.23386624,"('undedicated', 'dedicated')",0.5672174,0.8290873,0.1397508,0.3368758,-0.71549344,-0.6646272,0.08831027,0.06040635,0.0633206,0.1591217,0.0958011
75,-0.5117682,-0.629777,"('meek', 'impulsive')",0.16096392,-0.08995652,-0.24725047,-0.3152163,0.87901944,0.84243184,-0.81803584,-0.73106116,-0.1074142,-0.1847158,-0.0773016
76,0.6816327,0.85156614,"('anxious', 'daring')",0.46305528,0.55042,0.53174895,0.7293412,0.60644615,0.69697666,0.19998725,0.3701992,0.4965741,0.6397007,0.1431266
77,-0.37632295,-0.2521941,"('unmotivated', 'motivated')",-0.06722538,0.21203211,1.1668589,1.5916011,-0.34146985,-0.113415025,-0.95234376,-0.7324557,-0.1141006,0.1411137,0.2552143
78,-0.12104932,-0.05738186,"('nonresilient', 'resilient')",0.05522058,0.21468873,0.64677763,0.9250561,-0.5423823,-0.45764232,0.017290138,0.07131534,0.0111713,0.1392072,0.1280359
79,-0.2162589,-0.38705045,"('wavering', 'unwavering')",-0.42810634,-0.5366923,-1.547503,-1.6584215,-1.0060155,-0.9979225,-0.39194047,-0.40718085,-0.7179648,-0.7974535,-0.0794887
80,0.9618482,1.1003888,"('dominated', 'dominating')",-0.07479064,-0.28742054,1.4065052,1.5343751,0.77340543,0.8031744,-1.0026243,-0.87872577,0.4128688,0.4543584,0.0414896
81,0.21751933,0.2104372,"('submissive', 'aggressive')",-0.26705268,-0.17136374,0.8421866,1.1245762,0.08265485,0.06952903,-0.53048515,-0.32081294,0.0689646,0.1824732,0.1135086
82,-0.23934703,-0.27831364,"('poor', 'rich')",-0.52833796,-0.2567837,0.29566497,0.6198529,-0.33955976,-0.32521164,6.4871325,6.369769,1.1351106,1.2258626,0.090752
83,0.41399738,0.48448306,"('powerless', 'powerful')",0.13948187,0.1432176,0.6744465,0.8257731,-0.2930977,-0.2009902,-1.2061406,-1.181716,-0.0542625,0.0141535,0.068416
84,0.21802929,0.30940086,"('inferior', 'superior')",0.41314855,0.39074057,-0.019397758,-0.1843701,0.17606218,0.19647633,0.2998918,0.21489218,0.2175468,0.185428,-0.0321188
85,-0.31987408,-0.45676982,"('insignificant', 'prestigious')",1.5092807,1.3991108,-1.2077092,-1.489579,0.18590188,0.12950523,0.19218871,0.11290509,0.0719576,-0.0609655,-0.1329231
86,0.58515704,0.6277444,"('uninfluential', 'influential')",-0.77433276,-0.6635541,-0.7107696,-0.5385928,-1.8188967,-1.7079794,-0.3750413,-0.38242173,-0.6187767,-0.5329607,0.085816
87,-1.3560803,-1.2790027,"('unsuccessful', 'successful')",0.41945606,0.5564397,0.26234588,0.5274025,0.5111682,0.5785586,0.4602813,0.5378608,0.0594342,0.1842518,0.1248176
88,-0.19332477,-0.23028447,"('low', 'eminent')",0.080978006,0.18229711,-1.1695304,-1.2797673,-0.707918,-0.7429265,0.2709052,0.17011842,-0.343778,-0.3801125,-0.0363345
