,ventas_male,ventas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.030170191,-0.22617346,"('disloyal', 'loyal')",0.9037624,0.7857984,0.4367961,0.2798125,-0.1569836
29,-0.6491659,-0.6351737,"('unfair', 'fair')",-0.30981874,-0.42248625,-0.4794923,-0.5288299,-0.0493376
30,1.7718414,1.625075,"('intolerant', 'tolerant')",1.7095125,1.6613549,1.7406769,1.6432149,-0.097462
31,-1.8094673,-1.5967234,"('evil', 'good')",-1.0701632,-1.0551878,-1.4398153,-1.3259556,0.1138597
32,0.7404617,0.59995824,"('unkind', 'kind')",1.2372398,1.1016716,0.9888508,0.8508149,-0.1380359
33,-0.12251752,-0.08124022,"('wrong', 'right')",-0.45841476,-0.56860566,-0.2904661,-0.3249229,-0.0344568
34,-0.22406639,-0.1998729,"('mean', 'honorable')",5.6150346,5.852017,2.6954842,2.826072,0.1305878
35,-0.9168711,-0.81321806,"('corrupt', 'incorrupt')",-0.36246473,-0.552139,-0.6396679,-0.6826785,-0.0430106
36,-1.7418302,-1.675755,"('hostile', 'amicable')",-0.08476996,-0.33547056,-0.9133001,-1.0056129,-0.0923128
37,0.3009563,0.29613492,"('fake', 'genuine')",0.34847477,0.42465875,0.3247156,0.3603968,0.0356812
38,0.4553369,0.47556534,"('untruthful', 'truthful')",0.02122631,0.058839377,0.2382816,0.2672023,0.0289207
39,0.44286802,0.41648751,"('exploitative', 'cooperative')",0.40572158,0.35471746,0.4242948,0.3856025,-0.0386923
40,0.47748077,0.5424716,"('stingy', 'generous')",-1.1827264,-1.2303116,-0.3526228,-0.34392,0.0087028
41,1.2475373,1.2699466,"('unforgiving', 'forgiving')",0.1557831,0.04399623,0.7016602,0.6569714,-0.0446888
42,0.6437644,0.72989845,"('unreliable', 'reliable')",-3.1350617,-3.0036397,-1.2456486,-1.1368706,0.108778
43,0.16831899,0.17306006,"('irresponsible', 'responsible')",0.72986895,0.77526176,0.449094,0.4741609,0.0250669
44,-0.33415824,-0.3921768,"('prejudiced', 'unprejudiced')",-1.6238838,-1.6198313,-0.9790211,-1.0060041,-0.026983
45,0.12072387,0.045761257,"('incompetent', 'competent')",0.080438256,0.0868022,0.1005811,0.0662817,-0.0342994
46,0.35358536,0.20095944,"('uncompetitive', 'competitive')",-0.21744038,-0.27250972,0.0680725,-0.0357751,-0.1038476
47,0.30273014,0.36403763,"('stupid', 'smart')",5.054637,5.2533035,2.6786835,2.8086705,0.129987
48,0.28954482,0.20545623,"('unintelligent', 'intelligent')",0.79942805,0.7637058,0.5444864,0.484581,-0.0599054
49,-0.3602188,-0.2443611,"('unable', 'able')",-0.20326313,-0.08472313,-0.281741,-0.1645421,0.1171989
50,-0.5538037,-0.5381054,"('clumsy', 'skillful')",-0.22689964,-0.22565088,-0.3903517,-0.3818781,0.0084736
51,0.48240846,0.3312093,"('uneducated', 'educated')",0.65078866,0.614674,0.5665985,0.4729416,-0.0936569
52,-1.1575822,-1.1705707,"('irrational', 'rational')",0.08599441,-0.01686212,-0.5357939,-0.5937164,-0.0579225
53,-0.8950926,-0.7593763,"('uncreative', 'creative')",0.56019604,0.5858924,-0.1674483,-0.086742,0.0807063
54,-0.17177442,-0.21451044,"('incapable', 'capable')",0.9609725,0.990692,0.394599,0.3880908,-0.0065082
55,1.0348624,0.961803,"('incompetent', 'clever')",0.51424474,0.52610916,0.7745535,0.7439561,-0.0305974
56,1.4485668,1.3672227,"('impractical', 'practical')",0.20761052,0.24630028,0.8280886,0.8067615,-0.0213271
57,0.094429985,-0.012932286,"('unimaginative', 'imaginative')",-1.9533688,-2.0529125,-0.9294694,-1.0329224,-0.103453
58,0.061472006,0.09527871,"('undiscriminating', 'discriminating')",0.2340611,0.20238057,0.1477666,0.1488296,0.001063
59,-0.48079216,-0.371872,"('foolish', 'wise')",0.02993299,0.06818623,-0.2254296,-0.1518429,0.0735867
60,1.307627,1.2039104,"('inefficient', 'efficient')",0.24932523,0.39728674,0.7784761,0.8005986,0.0221225
61,-0.034855224,-0.08678544,"('illogical', 'logical')",0.46543124,0.2910801,0.215288,0.1021473,-0.1131407
62,1.2840942,1.3242896,"('incompetent', 'brilliant')",0.39477658,0.5712987,0.8394354,0.9477941,0.1083587
63,0.57010853,0.6232141,"('unperceptive', 'insightful')",0.8265616,0.9641849,0.6983351,0.7936995,0.0953644
64,-0.13358158,-0.24779594,"('shy', 'confident')",-6.1777663,-6.275585,-3.155674,-3.2616906,-0.1060166
65,0.662466,0.43804094,"('insecure', 'secure')",-0.15071198,-0.15498143,0.255877,0.1415298,-0.1143472
66,-1.4443858,-1.3564761,"('inactive', 'active')",0.1995294,0.20975842,-0.6224282,-0.5733588,0.0490694
67,0.30783686,0.21672657,"('doubtful', 'determined')",-0.3635171,-0.38557675,-0.0278401,-0.0844251,-0.056585
68,-0.611253,-0.65030247,"('dependent', 'independent')",-0.2614902,-0.27961308,-0.4363716,-0.4649578,-0.0285862
69,-1.4810107,-1.3509561,"('lazy', 'industrious')",-0.8219229,-0.85275155,-1.1514668,-1.1018538,0.049613
70,0.40396494,0.42561498,"('lethargic', 'energetic')",0.61384505,0.70104146,0.508905,0.5633282,0.0544232
71,-0.53474844,-0.49823716,"('diffident', 'self-confident')",0.11070832,0.10295279,-0.2120201,-0.1976422,0.0143779
72,0.56619614,0.50095826,"('unambitious', 'ambitious')",-0.4943907,-0.52068025,0.0359027,-0.009861,-0.0457637
73,0.27844992,0.31511444,"('helpless', 'self-reliant')",-2.7111273,-2.6953647,-1.2163386,-1.1901251,0.0262135
74,0.9572322,0.99706507,"('undedicated', 'dedicated')",0.33509126,0.33041066,0.6461617,0.6637379,0.0175762
75,-0.8933427,-0.90535444,"('meek', 'impulsive')",-0.546486,-0.4993774,-0.7199143,-0.7023659,0.0175484
76,1.2534107,1.2299994,"('anxious', 'daring')",0.3893388,0.5138329,0.8213748,0.8719162,0.0505414
77,-0.21792363,-0.25943917,"('unmotivated', 'motivated')",-1.1669644,-1.0751287,-0.692444,-0.6672839,0.0251601
78,-0.3548572,-0.20922525,"('nonresilient', 'resilient')",0.009406118,0.11863841,-0.1727255,-0.0452934,0.1274321
79,-0.8719222,-0.80807894,"('wavering', 'unwavering')",-0.30528116,-0.25032902,-0.5886017,-0.529204,0.0593977
80,0.2979741,0.17850864,"('dominated', 'dominating')",-1.0508645,-0.9978213,-0.3764452,-0.4096563,-0.0332111
81,1.1971524,0.83546454,"('submissive', 'aggressive')",-0.22915381,-0.17257054,0.4839993,0.331447,-0.1525523
82,-0.24899003,-0.24289714,"('poor', 'rich')",5.8621516,6.0336313,2.8065808,2.8953671,0.0887863
83,-0.16966029,-0.2949136,"('powerless', 'powerful')",-0.9504347,-1.0300469,-0.5600475,-0.6624802,-0.1024327
84,-0.14242113,-0.24584107,"('inferior', 'superior')",0.6937723,0.68296885,0.2756756,0.2185639,-0.0571117
85,-0.77782303,-0.64450324,"('insignificant', 'prestigious')",0.20877692,0.21145093,-0.2845231,-0.2165262,0.0679969
86,-0.3508037,-0.4824864,"('uninfluential', 'influential')",0.29232013,0.1454206,-0.0292418,-0.1685329,-0.1392911
87,-0.58720285,-0.70768636,"('unsuccessful', 'successful')",0.7929407,0.8757747,0.1028689,0.0840442,-0.0188247
88,-0.8459437,-0.93851626,"('low', 'eminent')",0.27343282,0.28466097,-0.2862554,-0.3269277,-0.0406723
