,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
27,0.23423877,0.2959385,"('hardhearted', 'softhearted')",-0.39662734,-0.3466342,0.47268286,0.5477689,1.703926,1.637692,0.5035551,0.5336913,0.0301362
28,0.5750021,0.49433208,"('disloyal', 'loyal')",0.08036511,-0.072898574,0.1303206,0.06828269,1.2094307,1.1227007,0.4987796,0.4031042,-0.0956754
29,-0.66897225,-0.775506,"('unfair', 'fair')",0.11821608,0.08319898,-0.66943324,-0.81736183,-0.67016244,-0.7854446,-0.4725879,-0.5737784,-0.1011905
30,0.99156445,0.9970078,"('intolerant', 'tolerant')",0.9462851,0.89472467,0.6092286,0.6250818,0.9527107,0.9419534,0.8749472,0.8646919,-0.0102553
31,-2.5211713,-2.608889,"('evil', 'good')",0.33300355,0.35003996,-1.0835673,-1.148942,-0.7830238,-0.8616677,-1.0136898,-1.0673647,-0.0536749
32,1.1248239,1.1606021,"('unkind', 'kind')",0.07213949,0.02811741,0.5152196,0.5349104,1.241002,1.1962647,0.7382963,0.7299737,-0.0083226
33,0.15052547,0.10872884,"('wrong', 'right')",1.4233183,1.4670974,0.54491955,0.5392208,-0.13910285,-0.20103118,0.4949151,0.4785039,-0.0164112
34,0.7184255,0.9052789,"('mean', 'honorable')",0.1462219,0.25980443,0.16653018,0.29295504,5.8336406,6.0392194,1.7162045,1.8743144,0.1581099
35,-0.9417985,-1.1457539,"('corrupt', 'incorrupt')",0.6617825,0.61804235,-0.30540308,-0.4797493,0.26129603,0.0638125,-0.0810308,-0.2359121,-0.1548813
36,-1.2515087,-1.3973328,"('hostile', 'amicable')",0.30734724,0.19540247,-0.70907706,-0.91401994,0.56133825,0.39273196,-0.2729751,-0.4308046,-0.1578295
37,0.7751295,0.8606379,"('fake', 'genuine')",-0.65715927,-0.667312,0.08347525,0.12207685,0.44938192,0.4774722,0.1627069,0.1982187,0.0355118
38,0.24675778,0.30516937,"('untruthful', 'truthful')",0.34181732,0.37459737,-0.23682979,-0.1852816,-0.16382556,-0.08839987,0.0469799,0.1015213,0.0545414
39,2.6351404,2.6526644,"('exploitative', 'cooperative')",1.2122161,1.2191954,1.1274525,1.136399,0.38972408,0.40891528,1.3411334,1.3542936,0.0131602
40,0.37667996,0.39245045,"('stingy', 'generous')",-0.23793742,-0.21467243,0.30846184,0.35864425,-1.468384,-1.5523567,-0.2552949,-0.2539836,0.0013113
41,1.241247,1.1722311,"('unforgiving', 'forgiving')",-0.0064897463,-0.09760572,0.79919064,0.79567194,0.5591097,0.45501825,0.6482644,0.5813289,-0.0669355
42,1.2242916,1.280943,"('unreliable', 'reliable')",-0.83257914,-0.71683216,0.073606476,0.27557498,-3.04947,-2.9568083,-0.6460378,-0.5292806,0.1167572
43,1.3727275,1.5242106,"('irresponsible', 'responsible')",-0.7220356,-0.6489883,-1.0127234,-0.8773061,0.21342742,0.26836836,-0.037151,0.0665711,0.1037221
44,-0.5882306,-0.5491672,"('prejudiced', 'unprejudiced')",-1.2879806,-1.1908854,0.19961636,0.22660175,-1.5324336,-1.4452839,-0.8022571,-0.7396837,0.0625734
45,1.229557,1.1800213,"('incompetent', 'competent')",-0.5078243,-0.5681651,0.8682837,0.9859961,-0.41953337,-0.5167555,0.2926207,0.2702742,-0.0223465
46,0.80841047,0.8615217,"('uncompetitive', 'competitive')",-1.2062076,-1.2221777,0.28374776,0.41658372,-0.6287711,-0.6845884,-0.1857051,-0.1571652,0.0285399
47,-0.079659894,-0.015169505,"('stupid', 'smart')",0.31689095,0.3438363,1.0336452,1.1157684,5.5372415,5.6615906,1.7020295,1.7765064,0.0744769
48,0.71013594,0.7673854,"('unintelligent', 'intelligent')",0.32242036,0.2932582,-0.85769624,-0.8582171,0.112421036,0.088359095,0.0718203,0.0726964,0.0008761
49,-0.5091927,-0.45466897,"('unable', 'able')",-0.2878478,-0.22181773,-0.21142077,-0.06226407,-0.4553102,-0.33791587,-0.3659429,-0.2691667,0.0967762
50,0.17876297,0.17602496,"('clumsy', 'skillful')",-0.1763969,-0.14523819,0.3576551,0.42745692,-0.18675898,-0.20194292,0.0433155,0.0640752,0.0207597
51,3.3987284,3.3603153,"('uneducated', 'educated')",-0.8002336,-0.90316737,0.36299095,0.28432202,0.3527879,0.2966767,0.8285684,0.7595367,-0.0690317
52,-0.50095206,-0.66843593,"('irrational', 'rational')",1.3335601,1.2379732,0.7303297,0.4919009,0.098126315,-0.046601437,0.415266,0.2537092,-0.1615568
53,-1.5804603,-1.6366323,"('uncreative', 'creative')",1.301012,1.2746571,-0.4429109,-0.49072692,0.80511785,0.7421153,0.0206897,-0.0276467,-0.0483364
54,0.2539045,0.23467652,"('incapable', 'capable')",0.4460113,0.3782183,-0.0067853667,-0.020857573,1.2449555,1.308907,0.4845215,0.4752361,-0.0092854
55,1.044453,1.144928,"('incompetent', 'clever')",-0.8913198,-0.9118296,-0.18530166,-0.021424416,-0.21930188,-0.18811247,-0.0628676,0.0058904,0.068758
56,1.4316754,1.4157808,"('impractical', 'practical')",0.48482984,0.50024587,0.27901265,0.36206025,-0.4708551,-0.45098,0.4311657,0.4567767,0.025611
57,0.7222894,0.7187445,"('unimaginative', 'imaginative')",0.42912996,0.36142203,-0.75331837,-0.740799,-2.2727344,-2.3295658,-0.4686583,-0.4975495,-0.0288912
58,0.62507445,0.5865841,"('undiscriminating', 'discriminating')",0.65726,0.6195059,0.29244417,0.28916705,0.10063017,0.032378577,0.4188522,0.3819089,-0.0369433
59,-0.08622779,-0.11701231,"('foolish', 'wise')",1.6858284,1.6843325,-5.055964e-05,-0.040811926,0.21705234,0.23875128,0.4541506,0.4413149,-0.0128357
60,1.2646544,1.4033456,"('inefficient', 'efficient')",0.0010749027,0.10969958,1.0238116,1.2359235,-0.6749028,-0.50478363,0.4036595,0.5610462,0.1573867
61,0.21674764,0.11994435,"('illogical', 'logical')",2.0095665,1.9661506,0.85719603,0.7740545,0.19050041,0.039802164,0.8185027,0.7249879,-0.0935148
62,0.46555108,0.5645615,"('incompetent', 'brilliant')",-0.21003807,-0.095257014,0.4343207,0.63201725,-0.4099324,-0.30200315,0.0699753,0.1998296,0.1298543
63,0.77406484,0.8571497,"('unperceptive', 'insightful')",0.071603544,0.06554454,0.75759405,0.943272,0.68115234,0.73575217,0.5711037,0.6504296,0.0793259
64,0.16797069,0.15159164,"('shy', 'confident')",-0.6362134,-0.5670427,-0.14088896,-0.122499526,-6.8703322,-6.9065137,-1.869866,-1.8611161,0.0087499
65,1.1744865,1.1905586,"('insecure', 'secure')",-0.24669823,-0.29515785,-0.029862128,-0.015190691,-0.4486519,-0.3789998,0.1123186,0.1253026,0.012984
66,1.0503676,0.99639523,"('inactive', 'active')",-0.58025,-0.5641179,-0.10687256,-0.17132917,1.0598478,1.0070802,0.3557732,0.3170071,-0.0387661
67,0.8097751,0.82815033,"('doubtful', 'determined')",0.5009124,0.53502697,0.71581244,0.7555506,-0.8337643,-0.7669358,0.2981839,0.337948,0.0397641
68,-0.6252967,-0.53347933,"('dependent', 'independent')",-0.57569,-0.58827305,-0.59094393,-0.5321428,-0.9883913,-0.99423575,-0.6950805,-0.6620327,0.0330478
69,-0.12216686,-0.18148848,"('lazy', 'industrious')",0.92620146,1.0192865,0.92987007,0.9299101,-0.7769247,-0.77276564,0.239245,0.2487356,0.0094906
70,2.8597622,2.88491,"('lethargic', 'energetic')",-1.2714612,-1.3135622,0.23712075,0.3410223,0.7924854,0.8239501,0.6544768,0.6840801,0.0296033
71,0.82410777,0.8488813,"('diffident', 'self-confident')",1.1397455,1.1341732,0.23676078,0.27668387,0.24925095,0.23932815,0.6124662,0.6247666,0.0123004
72,0.304303,0.4291899,"('unambitious', 'ambitious')",-0.855748,-0.7923394,-1.237827,-1.2134498,-0.7596233,-0.6407909,-0.6372238,-0.5543476,0.0828762
73,0.8244064,0.84770465,"('helpless', 'self-reliant')",0.9218075,0.92785966,-0.44788498,-0.46265477,-3.2796152,-3.2714257,-0.4953216,-0.489629,0.0056926
74,2.3684807,2.410105,"('undedicated', 'dedicated')",0.44810215,0.48015624,0.010291994,0.10038425,0.24799235,0.17442323,0.7687168,0.7912672,0.0225504
75,-0.29340234,-0.3174698,"('meek', 'impulsive')",-0.023468837,-0.04650991,-0.59823865,-0.6423427,-0.24097517,-0.19486955,-0.2890213,-0.300298,-0.0112767
76,1.0075043,1.0786673,"('anxious', 'daring')",-1.7922554,-1.7850512,0.14938135,0.26999947,-0.20363425,-0.11424976,-0.209751,-0.1376586,0.0720924
77,0.697577,0.7711797,"('unmotivated', 'motivated')",-0.27252567,-0.2649361,-0.37826365,-0.27847567,-1.178663,-1.102542,-0.2829688,-0.2186935,0.0642753
78,-0.44977582,-0.3060583,"('nonresilient', 'resilient')",-0.5629105,-0.51839554,-0.045378827,0.15836214,-0.18471636,-0.15419659,-0.3106954,-0.2050721,0.1056233
79,-0.49421382,-0.62298805,"('wavering', 'unwavering')",0.17793936,0.12329192,-0.80652106,-0.8689751,0.113319226,0.11362783,-0.2523691,-0.3137608,-0.0613917
80,1.8011276,1.8475243,"('dominated', 'dominating')",-1.105507,-1.0871315,0.8949305,0.96115994,-0.939562,-0.84152925,0.1627472,0.2200059,0.0572587
81,1.5620248,1.5629635,"('submissive', 'aggressive')",-0.07457783,-0.1864374,0.6219444,0.6619215,-0.97258687,-0.85694367,0.2842011,0.295376,0.0111749
82,0.003984891,0.0035520643,"('poor', 'rich')",-0.23329246,-0.2900793,0.1130033,0.1495253,6.333551,6.3645024,1.5543116,1.5568751,0.0025635
83,0.17809235,0.15104994,"('powerless', 'powerful')",0.5882899,0.5983055,-0.15082142,-0.1384145,-1.1017919,-1.1350957,-0.1215577,-0.1310387,-0.009481
84,0.31372422,0.2205474,"('inferior', 'superior')",1.1038073,1.0529804,0.18586719,0.072081186,0.537514,0.4727652,0.5352281,0.4545936,-0.0806345
85,-0.7405095,-0.83227295,"('insignificant', 'prestigious')",1.29417,1.3192832,0.33474952,0.2269407,0.87269866,0.8074353,0.4402772,0.3803466,-0.0599306
86,1.2597911,1.2346088,"('uninfluential', 'influential')",0.46749237,0.3721942,-0.3693156,-0.36061972,0.16259888,0.08930791,0.3801417,0.3338728,-0.0462689
87,1.2543718,1.169665,"('unsuccessful', 'successful')",0.42435724,0.32723495,1.6320609,1.6248188,0.5913893,0.6138504,0.9755448,0.9338923,-0.0416525
88,1.4307295,1.2440455,"('low', 'eminent')",0.7980535,0.698839,0.9252364,0.72786087,0.5131721,0.4272306,0.9167979,0.774494,-0.1423039
