,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,female-male
57,-0.17498985,-0.10719349,"('unimaginative', 'imaginative')",-0.3198771,-0.43877345,-0.2331707,-0.23696537,0.21558957,0.16596135,-0.75964856,-0.74609244,-2.6903224,-2.7165582,-0.6604032,-0.6799369,-0.0195337
58,0.29994768,0.4035899,"('undiscriminating', 'discriminating')",0.2640505,0.32571194,-0.42511052,-0.36240682,-0.0061501265,0.08605465,0.9543987,0.95830494,0.027552523,0.107040346,0.1857815,0.2530492,0.0672677
59,0.44398135,0.354236,"('foolish', 'wise')",-0.46458766,-0.5465152,0.23236887,0.1811221,0.12649298,0.09320001,1.6482906,1.5936393,0.020892315,0.025364704,0.3345731,0.2835078,-0.0510653
60,0.09327171,0.39101535,"('inefficient', 'efficient')",-0.014343336,0.06415872,-1.1282381,-1.1626786,-0.33907798,-0.32528022,-1.815174,-1.692375,-0.0509334,0.10113488,-0.5424159,-0.4373375,0.1050784
61,1.1515521,1.0679543,"('illogical', 'logical')",-0.33846354,-0.45458415,-0.10486202,-0.23917915,0.016380863,-0.1316688,1.2371265,1.1124413,0.74600387,0.6097263,0.4512896,0.3274483,-0.1238413
62,1.1536592,1.4244092,"('incompetent', 'brilliant')",-0.3114342,-0.35793522,-0.9062505,-0.86691946,-0.21189582,-0.18510413,-0.79625523,-0.6253003,0.48860407,0.6552412,-0.0972621,0.0073985,0.1046606
63,1.2241236,1.354062,"('unperceptive', 'insightful')",0.5537466,0.5752197,-1.3230312,-1.29536,0.24847734,0.25910416,-0.05415851,-0.0073896274,0.4530828,0.499145,0.1837068,0.2307969,0.0470901
64,-0.5488082,-0.58715063,"('shy', 'confident')",0.8527925,0.85583556,-0.07466632,-0.09349034,-0.081258304,-0.07898172,-1.0290502,-1.0030209,-5.76349,-5.815054,-1.1074135,-1.1203103,-0.0128968
65,0.16476887,0.12899522,"('insecure', 'secure')",0.87952614,0.7209351,-0.39351964,-0.49220455,-0.61130476,-0.74943024,-1.475083,-1.5277454,0.12310917,0.101376235,-0.2187505,-0.3030123,-0.0842618
66,1.1179959,1.0241948,"('inactive', 'active')",0.6938416,0.7499367,1.1794091,1.1250362,1.1568551,1.1208031,2.071035,1.9457824,0.29268655,0.25490853,1.0853039,1.036777,-0.0485269
67,0.17803225,0.111117154,"('doubtful', 'determined')",0.65484464,0.5672822,0.6140714,0.452954,0.5806882,0.41407153,-0.4537102,-0.51892436,-0.4156039,-0.37522388,0.1930537,0.1085461,-0.0845076
68,-1.5062656,-1.5450678,"('dependent', 'independent')",0.3412668,0.26410738,-0.74434245,-0.8218936,-0.59588164,-0.6956303,-1.7778375,-1.8779379,-1.5104539,-1.5544631,-0.9655857,-1.0384809,-0.0728952
69,0.6648489,0.6292628,"('lazy', 'industrious')",-0.1594054,-0.12759034,0.5393123,0.5377219,0.23775597,0.26507598,1.3548603,1.3464477,-1.136955,-1.0613319,0.2500695,0.264931,0.0148615
70,0.0028588139,0.26720896,"('lethargic', 'energetic')",1.1020676,1.2053618,-0.5537338,-0.503018,0.15658112,0.24457116,-1.7347394,-1.6297486,0.5068372,0.6445691,-0.0866881,0.0381574,0.1248455
71,1.9185694,1.8786058,"('diffident', 'self-confident')",-0.049997993,0.051996443,0.46685308,0.40392885,0.78277594,0.74294114,2.0308661,2.0072868,0.34744853,0.36160198,0.9160858,0.9077268,-0.008359
72,0.33532983,0.39189416,"('unambitious', 'ambitious')",-0.09466766,-0.2123065,0.119080044,0.013340455,0.31192493,0.24371722,0.17164199,0.1848956,-0.35578638,-0.2828239,0.0812538,0.0564528,-0.024801
73,0.654231,0.5405598,"('helpless', 'self-reliant')",0.93936706,1.0238454,1.2541859,1.2569329,0.6110651,0.71171653,0.41478905,0.40886897,-3.5607047,-3.4629006,0.0521556,0.0798372,0.0276816
74,0.07432799,0.24909376,"('undedicated', 'dedicated')",0.4904983,0.57192385,-0.050672658,-0.009321142,0.8609492,0.9193187,1.4632745,1.513565,-0.020595673,0.07342622,0.4696303,0.5530011,0.0833708
75,-0.10501926,-0.16230357,"('meek', 'impulsive')",0.38380423,0.3182667,1.4931403,1.5224886,1.6575005,1.768724,0.6685199,0.68989325,-0.5777483,-0.4616485,0.5866996,0.61257,0.0258704
76,-0.29027483,-0.14910059,"('anxious', 'daring')",0.89111924,0.9392326,-0.10767321,-0.07830126,0.26813057,0.194379,-0.7409501,-0.7315766,-0.0069464147,0.0006685145,0.0022342,0.0292169,0.0269827
77,0.20279227,0.2728434,"('unmotivated', 'motivated')",-0.9700594,-0.908563,-1.9316788,-1.9669588,-0.7463194,-0.70368063,-0.7739661,-0.7216269,-1.4274671,-1.4443717,-0.9411165,-0.9120595,0.029057
78,0.5379843,0.5866891,"('nonresilient', 'resilient')",-0.8498606,-0.6802303,-1.9782493,-1.8730096,-0.9314167,-0.8122974,0.1485365,0.2052607,-0.4648595,-0.42208433,-0.5896442,-0.4992786,0.0903656
79,-0.13652718,-0.23850097,"('wavering', 'unwavering')",-0.52391154,-0.58279693,0.24614073,0.23610379,-0.037486732,-0.031015301,1.5195625,1.4132056,-0.6259663,-0.5796028,0.0736352,0.0362322,-0.037403
80,0.21803792,0.22322538,"('dominated', 'dominating')",0.73205,0.5474783,0.18724704,-0.03388605,0.6627213,0.45501012,-1.3224947,-1.361526,-0.6898791,-0.7325442,-0.0353863,-0.1503737,-0.1149874
81,0.6878039,0.6251351,"('submissive', 'aggressive')",1.4761223,1.0600053,-0.17264526,-0.45293057,0.6193395,0.32747528,-1.8983723,-2.0274868,-0.62238955,-0.734282,0.0149764,-0.2003473,-0.2153237
82,-0.54944134,-0.50812876,"('poor', 'rich')",-0.43176374,-0.53316456,-0.7904146,-0.8268388,0.14930367,0.028451117,-0.8846651,-0.9872103,6.058885,5.987686,0.591984,0.5267991,-0.0651849
83,1.885453,1.8760833,"('powerless', 'powerful')",0.85920507,0.8499923,-0.060425058,-0.109083295,0.4233914,0.36347714,0.9203557,0.8413902,-0.60031915,-0.55981195,0.5712768,0.5436746,-0.0276022
84,-0.22984882,-0.26528466,"('inferior', 'superior')",-0.8699136,-1.0167592,-0.0860151,-0.19549778,-0.60746044,-0.6932316,-0.10908675,-0.25464362,0.6203295,0.5435155,-0.2136659,-0.3136502,-0.0999843
85,0.7550339,0.5307817,"('insignificant', 'prestigious')",-0.3241262,-0.30427924,1.4960043,1.5564861,0.33010447,0.4208916,3.0406666,2.9716854,-0.45088047,-0.4567118,0.8078005,0.7864757,-0.0213248
86,-0.24465308,-0.23670049,"('uninfluential', 'influential')",-0.9613466,-1.0313659,-1.2477413,-1.2596608,-0.34236518,-0.36617282,-0.7988844,-0.87200963,-0.34227693,-0.47481558,-0.6562113,-0.7067875,-0.0505762
87,1.1623242,0.9949027,"('unsuccessful', 'successful')",0.18032579,-0.12034725,0.12836221,-0.050792187,0.2760842,0.055861555,0.22505267,0.055249844,0.3918682,0.32022163,0.3940029,0.2091827,-0.1848202
88,-0.29785222,-0.30118823,"('low', 'eminent')",0.27508444,-0.019159146,-0.6912672,-0.7701123,-0.34667736,-0.5168181,-0.1141981,-0.1969666,0.2834219,0.22508724,-0.1485814,-0.2631928,-0.1146114
