,first_male,first_female,tuple,horizon_male,horizon_female,corp_male,corp_female,average_male,average_female,female-male
16,-1.5864528,-1.6072788,"('unpopular', 'popular')",-0.1735349,-0.19168457,0.7009901,0.6278038,-0.3529992,-0.3903865,-0.0373873
17,-0.5622466,-0.514184,"('nasty', 'nice')",0.10394568,0.27650028,-0.6367341,-0.563871,-0.3650117,-0.2671849,0.0978268
18,-0.3493797,-0.34542894,"('disagreeable', 'welcoming')",-0.1645002,-0.1460003,-0.5884993,-0.631108,-0.3674597,-0.3741791,-0.0067194
19,-1.4352026,-1.4712087,"('inhospitable', 'hospitable')",-1.1669803,-1.1287987,-0.7146565,-0.5267798,-1.1056131,-1.0422624,0.0633507
20,-0.111755855,-0.040628776,"('rough', 'thoughtful')",0.56829494,0.6020821,0.83942586,0.91433114,0.4319883,0.4919281,0.0599398
21,2.033184,1.9238633,"('immoral', 'moral')",0.62242126,0.3847369,-0.5568229,-0.5841003,0.6995942,0.5748333,-0.1247609
22,0.14901076,0.033214133,"('untrustworthy', 'trustworthy')",-0.21455032,-0.38958657,-1.3009295,-1.2634761,-0.4554897,-0.5399495,-0.0844598
23,1.0743346,0.99371654,"('insincere', 'sincere')",1.0717014,0.9416832,5.9116645,6.032855,2.6859004,2.656085,-0.0298154
24,0.81960195,0.79897755,"('dishonest', 'honest')",0.15086693,0.033118736,0.4394859,0.5827721,0.4699849,0.4716228,0.0016379
25,-1.2813776,-1.2270738,"('egoistic', 'altruistic')",0.053977948,0.10877567,1.2111481,1.1514769,-0.0054171,0.0110596,0.0164767
26,-1.357807,-1.5022997,"('hardhearted', 'benevolent')",0.7646982,0.5456819,1.377376,1.1913857,0.2614224,0.078256,-0.1831664
27,0.082023196,0.22228569,"('hardhearted', 'softhearted')",-0.4979442,-0.40584177,0.9519257,0.99453676,0.1786682,0.2703269,0.0916587
28,0.58218884,0.5252905,"('disloyal', 'loyal')",0.5010807,0.39009878,1.0899167,1.0876086,0.7243954,0.667666,-0.0567294
29,0.05706408,0.14566803,"('unfair', 'fair')",0.014762716,0.014748581,-0.3150344,-0.3845188,-0.0810692,-0.0747007,0.0063685
30,0.63391197,0.62395424,"('intolerant', 'tolerant')",1.2218473,1.0539435,0.77379185,0.7160621,0.8765171,0.7979866,-0.0785305
31,-2.1639109,-2.1321747,"('evil', 'good')",-1.2458155,-1.0772237,-1.0410761,-1.0304319,-1.4836008,-1.4132767,0.0703241
32,0.7995633,0.689684,"('unkind', 'kind')",0.13096711,-0.04919249,0.6637055,0.5358157,0.531412,0.3921024,-0.1393096
33,0.22115235,0.26288947,"('wrong', 'right')",0.4017093,0.3038377,-0.48802292,-0.4520786,0.0449462,0.0382162,-0.00673
34,-0.00026481226,0.10521018,"('mean', 'honorable')",0.2443272,0.34102905,5.691191,6.0061946,1.9784179,2.1508112,0.1723933
35,-1.9380237,-1.8260612,"('corrupt', 'incorrupt')",-0.70681804,-0.49163425,-0.512076,-0.481941,-1.0523059,-0.9332122,0.1190937
36,-2.4568048,-2.501697,"('hostile', 'amicable')",-0.6666957,-0.5926659,0.07624321,-0.0024175048,-1.0157524,-1.0322602,-0.0165078
37,0.9398774,0.9843923,"('fake', 'genuine')",-0.30073342,-0.38991717,-0.14181328,-0.080169395,0.1657769,0.1714353,0.0056584
38,-0.35503325,-0.35756832,"('untruthful', 'truthful')",0.31417134,0.3390569,0.26773545,0.41646162,0.0756245,0.1326501,0.0570256
39,1.7564148,1.7309209,"('exploitative', 'cooperative')",1.3032538,1.3001455,0.010393471,0.011411173,1.023354,1.0141592,-0.0091948
40,0.012399079,0.09922598,"('stingy', 'generous')",0.010570024,0.08401399,-2.293453,-2.3644335,-0.756828,-0.7270645,0.0297635
41,0.41523167,0.40446082,"('unforgiving', 'forgiving')",0.13182673,0.073688745,-0.017307017,-0.1068089,0.1765838,0.1237802,-0.0528036
42,0.608374,0.64247495,"('unreliable', 'reliable')",-0.29459125,-0.28700277,-3.4623973,-3.402453,-1.0495382,-1.0156603,0.0338779
43,0.57848316,0.56685925,"('irresponsible', 'responsible')",0.18061268,0.059792638,0.007827556,0.08677554,0.2556411,0.2378091,-0.017832
44,0.2663975,0.2848881,"('prejudiced', 'unprejudiced')",-0.7419661,-0.6989224,-1.4013492,-1.4435921,-0.6256393,-0.6192088,0.0064305
45,-0.23779184,-0.24786703,"('incompetent', 'competent')",0.44189337,0.32034332,-0.053655203,-0.055455662,0.0501488,0.0056735,-0.0444753
46,1.1573702,1.1253464,"('uncompetitive', 'competitive')",0.3155039,0.13727456,-1.021231,-1.0285631,0.1505477,0.0780193,-0.0725284
47,0.13902356,0.109053,"('stupid', 'smart')",0.7290349,0.6618589,5.869945,6.1070695,2.2460012,2.2926604,0.0466592
48,0.30553982,0.34956956,"('unintelligent', 'intelligent')",1.218167,1.1040946,0.7305962,0.73886263,0.7514343,0.7308423,-0.020592
49,-0.485602,-0.26672253,"('unable', 'able')",0.11301765,0.28291205,-0.06308775,0.16283274,-0.145224,0.0596741,0.2048981
50,-0.5817756,-0.5317365,"('clumsy', 'skillful')",0.18759258,0.22616054,0.31612188,0.3221365,-0.0260204,0.0055202,0.0315406
51,0.480484,0.36489052,"('uneducated', 'educated')",0.11041438,-0.02809684,-0.19077238,-0.25986108,0.1333753,0.0256442,-0.1077311
52,-0.6583657,-0.7879844,"('irrational', 'rational')",0.16935395,0.01261428,0.52971005,0.44954675,0.0135661,-0.1086078,-0.1221739
53,-0.96691316,-0.9727161,"('uncreative', 'creative')",-0.6276489,-0.7501494,0.5302715,0.45656258,-0.3547635,-0.422101,-0.0673375
54,-0.49204978,-0.5685374,"('incapable', 'capable')",0.5327318,0.495977,0.73901534,0.91382104,0.2598991,0.2804202,0.0205211
55,0.7347846,0.6937302,"('incompetent', 'clever')",0.5649774,0.3134703,0.056130085,0.03777401,0.451964,0.3483248,-0.1036392
56,1.4595011,1.3477534,"('impractical', 'practical')",1.3319329,1.1367244,-0.5124856,-0.5122794,0.7596494,0.6573995,-0.1022499
57,-0.86771053,-0.95884585,"('unimaginative', 'imaginative')",-0.75003976,-0.9670552,-3.2838702,-3.3826022,-1.6338735,-1.7695011,-0.1356276
58,-0.5605771,-0.50198257,"('undiscriminating', 'discriminating')",-0.599318,-0.6923801,-0.017743494,-0.024939127,-0.3925462,-0.4064339,-0.0138877
59,-0.45964092,-0.5134126,"('foolish', 'wise')",1.0148867,1.1050683,0.41958156,0.5246142,0.3249425,0.37209,0.0471475
60,1.888915,1.8136904,"('inefficient', 'efficient')",1.6194383,1.4340644,-0.03698671,0.06623883,1.1571221,1.1046646,-0.0524575
61,0.33619455,0.24883303,"('illogical', 'logical')",0.83050287,0.5478136,0.47150305,0.32641372,0.5460668,0.3743534,-0.1717134
62,1.6540284,1.7676355,"('incompetent', 'brilliant')",1.6371254,1.7402214,0.6259554,0.89924484,1.3057031,1.4690339,0.1633308
63,0.44211847,0.41509104,"('unperceptive', 'insightful')",0.8762258,0.80466413,0.3479887,0.46605057,0.5554444,0.5619353,0.0064909
64,0.2987605,0.16339847,"('shy', 'confident')",0.3362058,0.16389309,-6.495007,-6.673402,-1.9533469,-2.1153701,-0.1620232
65,0.5850623,0.40678993,"('insecure', 'secure')",0.78871286,0.56224066,-0.42453152,-0.3884289,0.3164146,0.1935339,-0.1228807
66,-0.84194875,-0.83860713,"('inactive', 'active')",-0.8319102,-0.79853696,0.1923866,0.29196817,-0.4938241,-0.448392,0.0454321
67,1.2042756,1.1611211,"('doubtful', 'determined')",0.29002273,0.13736376,-0.44826362,-0.50858384,0.3486782,0.2633004,-0.0853778
68,0.73788553,0.72473514,"('dependent', 'independent')",0.27266374,0.26698956,-0.88749325,-0.76213276,0.0410187,0.0765307,0.035512
69,-1.0586051,-0.9829715,"('lazy', 'industrious')",0.8893312,1.0853035,-0.30803382,-0.269073,-0.1591026,-0.0555803,0.1035223
70,0.7151363,0.6568961,"('lethargic', 'energetic')",0.26885894,0.11040683,-0.35346156,-0.2549826,0.2101779,0.1707734,-0.0394045
71,-0.09215495,-0.079764254,"('diffident', 'self-confident')",1.5655104,1.6015775,0.42093134,0.43726543,0.6314289,0.6530262,0.0215973
72,0.13906035,0.23950873,"('unambitious', 'ambitious')",1.099622,1.1492535,-0.6755192,-0.45826653,0.1877211,0.3101652,0.1224441
73,0.57038707,0.5608537,"('helpless', 'self-reliant')",0.7106397,0.79715186,-3.3089693,-3.3038404,-0.6759808,-0.6486116,0.0273692
74,0.18323551,0.17171638,"('undedicated', 'dedicated')",0.55257165,0.40135387,-0.78468376,-0.8467686,-0.0162922,-0.0912328,-0.0749406
75,-0.92900276,-0.83885187,"('meek', 'impulsive')",-0.269844,-0.09322776,-0.79008615,-0.60908276,-0.6629777,-0.5137208,0.1492569
76,1.0332022,1.123406,"('anxious', 'daring')",-0.22425105,-0.2122844,-0.5140683,-0.45009023,0.0982943,0.1536771,0.0553828
77,0.20196249,0.20247665,"('unmotivated', 'motivated')",1.0856913,0.9268374,-0.99752736,-0.92118603,0.0967088,0.069376,-0.0273328
78,-1.1767279,-1.007328,"('nonresilient', 'resilient')",0.06690769,0.13378038,0.23898928,0.31533572,-0.290277,-0.1860706,0.1042064
79,-1.1216007,-1.1893039,"('wavering', 'unwavering')",-0.8448783,-0.9512458,-0.6247248,-0.46365982,-0.8637346,-0.8680698,-0.0043352
80,1.5035957,1.5544119,"('dominated', 'dominating')",0.8171403,0.87107635,-1.1048577,-1.0293242,0.4052927,0.465388,0.0600953
81,1.5885572,1.472986,"('submissive', 'aggressive')",0.88536596,0.69760376,-0.7710765,-0.6977283,0.5676156,0.4909538,-0.0766618
82,-1.0470521,-1.1346679,"('poor', 'rich')",-0.38567156,-0.41501805,6.332637,6.5304284,1.6333043,1.6602475,0.0269432
83,0.38586068,0.37286896,"('powerless', 'powerful')",0.79298556,0.6430953,-0.8822682,-0.9132219,0.0988593,0.0342475,-0.0646118
84,0.5419757,0.6433748,"('inferior', 'superior')",0.8045843,0.71108395,0.705337,0.70637506,0.6839657,0.6869446,0.0029789
85,-1.7927098,-1.770991,"('insignificant', 'prestigious')",0.3902095,0.3598309,0.036174927,-0.03771992,-0.4554418,-0.48296,-0.0275182
86,-0.50326604,-0.6750959,"('uninfluential', 'influential')",0.07793215,-0.26470608,-0.78613865,-0.8937768,-0.4038242,-0.6111929,-0.2073687
87,0.5409235,0.47467393,"('unsuccessful', 'successful')",0.6174344,0.52901244,0.7185181,0.7699037,0.6256253,0.5911967,-0.0344286
88,0.2614403,0.12003102,"('low', 'eminent')",0.30684915,0.09355186,-0.29655606,-0.3312968,0.0905778,-0.039238,-0.1298158
