,ball_male,ball_female,tuple,corp_male,corp_female,average_male,average_female,female-male
28,0.82825613,0.767672,"('disloyal', 'loyal')",1.4597368,1.3486159,1.1439965,1.058144,-0.0858525
29,-0.23472613,-0.39975935,"('unfair', 'fair')",-0.20140207,-0.3416159,-0.2180641,-0.3706876,-0.1526235
30,1.4857587,1.4341874,"('intolerant', 'tolerant')",0.92332053,0.8119491,1.2045395,1.1230682,-0.0814713
31,-1.8801713,-1.6764115,"('evil', 'good')",-0.835978,-0.7981081,-1.3580747,-1.2372599,0.1208148
32,0.49687958,0.3832796,"('unkind', 'kind')",0.61736494,0.5114937,0.5571222,0.4473866,-0.1097356
33,-0.6025728,-0.5636434,"('wrong', 'right')",-0.77573454,-0.7561632,-0.6891537,-0.6599033,0.0292504
34,0.2146886,0.4046039,"('mean', 'honorable')",5.3719544,5.607386,2.7933216,3.005995,0.2126734
35,-1.6644168,-1.7985051,"('corrupt', 'incorrupt')",-0.09480427,-0.120811895,-0.8796105,-0.9596585,-0.080048
36,-1.8636069,-1.771886,"('hostile', 'amicable')",-0.10490166,-0.17471126,-0.9842543,-0.9732986,0.0109557
37,-0.20694247,-0.1258708,"('fake', 'genuine')",-0.02543595,0.07153929,-0.1161892,-0.0271658,0.0890234
38,-0.778255,-0.7426194,"('untruthful', 'truthful')",-0.21474329,-0.19981307,-0.4964991,-0.4712162,0.0252829
39,1.6325296,1.6189336,"('exploitative', 'cooperative')",-0.04808407,-0.027538534,0.7922228,0.7956975,0.0034747
40,-0.228562,-0.08098714,"('stingy', 'generous')",-2.107528,-2.1522653,-1.168045,-1.1166263,0.0514187
41,0.521567,0.5160605,"('unforgiving', 'forgiving')",0.057426892,-0.07758436,0.2894969,0.2192381,-0.0702588
42,-0.091914974,-0.060641818,"('unreliable', 'reliable')",-3.5620272,-3.664484,-1.8269711,-1.8625629,-0.0355918
43,0.6351062,0.71399534,"('irresponsible', 'responsible')",0.31809163,0.3200054,0.4765989,0.5170004,0.0404015
44,-1.1313597,-1.1860521,"('prejudiced', 'unprejudiced')",-1.3901812,-1.4229946,-1.2607704,-1.3045233,-0.0437529
45,0.119077355,0.1629205,"('incompetent', 'competent')",-0.11483945,-0.2067994,0.002119,-0.0219394,-0.0240584
46,0.54569477,0.66009754,"('uncompetitive', 'competitive')",-0.7320905,-0.8320218,-0.0931979,-0.0859621,0.0072358
47,0.24687606,0.28749427,"('stupid', 'smart')",5.053761,5.3010244,2.6503186,2.7942593,0.1439407
48,1.0920964,1.0941646,"('unintelligent', 'intelligent')",0.58771056,0.59939593,0.8399035,0.8467803,0.0068768
49,0.44690645,0.40607747,"('unable', 'able')",-0.013372846,-0.0067897663,0.2167668,0.1996439,-0.0171229
50,-0.8300594,-0.8393303,"('clumsy', 'skillful')",0.18447818,0.085689284,-0.3227906,-0.3768205,-0.0540299
51,-0.10831171,-0.13304693,"('uneducated', 'educated')",0.1983774,0.0979667,0.0450328,-0.0175401,-0.0625729
52,-1.4074961,-1.5042512,"('irrational', 'rational')",0.19746119,0.16537571,-0.6050174,-0.6694378,-0.0644204
53,-0.6533837,-0.5298313,"('uncreative', 'creative')",-0.13744618,-0.07430036,-0.3954149,-0.3020658,0.0933491
54,-0.37679365,-0.34926644,"('incapable', 'capable')",0.5133648,0.60129696,0.0682856,0.1260153,0.0577297
55,1.816851,1.8949219,"('incompetent', 'clever')",0.2462228,0.17015442,1.0315369,1.0325382,0.0010013
56,1.848621,1.7273318,"('impractical', 'practical')",-0.55458605,-0.658821,0.6470175,0.5342554,-0.1127621
57,-0.3642681,-0.35657632,"('unimaginative', 'imaginative')",-3.28082,-3.338673,-1.822544,-1.8476248,-0.0250808
58,0.2797256,0.312281,"('undiscriminating', 'discriminating')",0.18228284,0.12367995,0.2310042,0.2179805,-0.0130237
59,-1.330995,-1.3314058,"('foolish', 'wise')",0.17192586,0.21482499,-0.5795345,-0.5582904,0.0212441
60,2.2829733,2.1971865,"('inefficient', 'efficient')",-0.0807817,-0.03837516,1.1010958,1.0794057,-0.0216901
61,0.7402534,0.5742512,"('illogical', 'logical')",0.6287083,0.48538116,0.6844808,0.5298162,-0.1546646
62,1.9162916,2.0510437,"('incompetent', 'brilliant')",0.23307058,0.27669495,1.074681,1.1638694,0.0891884
63,-0.09828591,0.07657781,"('unperceptive', 'insightful')",0.38352573,0.39059192,0.1426199,0.2335849,0.090965
64,-0.9677808,-1.1309202,"('shy', 'confident')",-6.4073253,-6.663689,-3.6875529,-3.8973045,-0.2097516
65,1.4827017,1.2237039,"('insecure', 'secure')",-0.44127342,-0.5097253,0.5207141,0.3569893,-0.1637248
66,-1.2720472,-1.1446779,"('inactive', 'active')",0.16602978,0.24420276,-0.5530087,-0.4502376,0.1027711
67,0.23572685,0.1402028,"('doubtful', 'determined')",-0.52313143,-0.54148805,-0.1437023,-0.2006426,-0.0569403
68,0.6708809,0.64637476,"('dependent', 'independent')",-0.54330516,-0.5968696,0.0637879,0.0247526,-0.0390353
69,-0.59493876,-0.46475777,"('lazy', 'industrious')",-0.29832673,-0.29171398,-0.4466327,-0.3782359,0.0683968
70,1.0634629,1.1368688,"('lethargic', 'energetic')",-0.024098631,-0.03258562,0.5196821,0.5521416,0.0324595
71,0.67776406,0.77141,"('diffident', 'self-confident')",0.5607161,0.5584911,0.61924,0.6649505,0.0457105
72,0.19153714,0.27665943,"('unambitious', 'ambitious')",-1.17908,-1.0847241,-0.4937714,-0.4040323,0.0897391
73,0.5228491,0.560766,"('helpless', 'self-reliant')",-2.964235,-3.0488942,-1.220693,-1.2440641,-0.0233711
74,1.0638777,1.1069436,"('undedicated', 'dedicated')",-0.31138822,-0.39537457,0.3762447,0.3557845,-0.0204602
75,-1.7088574,-1.6769214,"('meek', 'impulsive')",-0.84644634,-0.79655117,-1.2776519,-1.2367363,0.0409156
76,1.1110609,1.1169121,"('anxious', 'daring')",-0.44056693,-0.39932767,0.335247,0.3587922,0.0235452
77,-0.14062113,-0.036068358,"('unmotivated', 'motivated')",-1.2231946,-1.0999405,-0.6819079,-0.5680044,0.1139035
78,0.18334255,0.2933612,"('nonresilient', 'resilient')",0.1932111,0.22807443,0.1882768,0.2607178,0.072441
79,-1.2903532,-1.2443285,"('wavering', 'unwavering')",-0.42628208,-0.33417478,-0.8583176,-0.7892516,0.069066
80,1.2596686,1.1527933,"('dominated', 'dominating')",-0.7014414,-0.67263633,0.2791136,0.2400785,-0.0390351
81,1.3122247,1.2233839,"('submissive', 'aggressive')",-0.8148215,-0.8046713,0.2487016,0.2093563,-0.0393453
82,-0.09557568,0.023599325,"('poor', 'rich')",5.833918,5.9205813,2.8691711,2.9720902,0.1029191
83,-0.058034554,-0.07826484,"('powerless', 'powerful')",-0.897027,-0.94801056,-0.4775308,-0.5131377,-0.0356069
84,0.25422755,0.17484814,"('inferior', 'superior')",1.0483212,0.99503917,0.6512744,0.5849437,-0.0663307
85,-1.0143874,-0.9349935,"('insignificant', 'prestigious')",0.12526415,0.14180204,-0.4445616,-0.3965957,0.0479659
86,0.4572513,0.48250887,"('uninfluential', 'influential')",-0.374403,-0.44746602,0.0414242,0.0175214,-0.0239028
87,1.2369827,1.2588056,"('unsuccessful', 'successful')",0.99203783,0.97460395,1.1145103,1.1167048,0.0021945
88,-0.7068084,-0.77793276,"('low', 'eminent')",-0.19189894,-0.23697285,-0.4493537,-0.5074528,-0.0580991
