,convergys_male,convergys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
32,-0.2419129,-0.32928196,"('unkind', 'kind')",0.8012778,0.64114106,0.2796825,0.1559296,-0.1237529
33,0.14065433,0.062117726,"('wrong', 'right')",-0.40313682,-0.5154101,-0.1312412,-0.2266462,-0.095405
34,0.22228214,0.3635182,"('mean', 'honorable')",5.8020315,6.097121,3.0121567,3.2303195,0.2181628
35,-0.20239481,-0.3233173,"('corrupt', 'incorrupt')",-0.23753746,-0.34326842,-0.2199661,-0.3332928,-0.1133267
36,-1.3905643,-1.5129884,"('hostile', 'amicable')",0.050579276,-0.09826018,-0.6699925,-0.8056243,-0.1356318
37,-0.24938229,-0.19635326,"('fake', 'genuine')",0.10558283,0.17118292,-0.0718997,-0.0125852,0.0593145
38,-0.71563953,-0.72101146,"('untruthful', 'truthful')",-0.5978664,-0.46111873,-0.6567529,-0.5910651,0.0656878
39,1.1801136,1.2103314,"('exploitative', 'cooperative')",0.52522063,0.48497978,0.8526671,0.8476556,-0.0050115
40,0.28566673,0.26756984,"('stingy', 'generous')",-1.7937434,-1.8925523,-0.7540383,-0.8124912,-0.0584529
41,0.08795531,0.13373995,"('unforgiving', 'forgiving')",-0.053416032,-0.12874793,0.0172696,0.002496,-0.0147736
42,0.8332382,0.99343735,"('unreliable', 'reliable')",-3.7193482,-3.711876,-1.443055,-1.3592193,0.0838357
43,-0.3898906,-0.30333716,"('irresponsible', 'responsible')",0.32443506,0.33764693,-0.0327278,0.0171549,0.0498827
44,1.4749186,1.4228917,"('prejudiced', 'unprejudiced')",-1.4689134,-1.5109304,0.0030026,-0.0440193,-0.0470219
45,-0.4089413,-0.32730612,"('incompetent', 'competent')",-0.12157539,-0.14795543,-0.2652583,-0.2376308,0.0276275
46,-0.5067377,-0.5138974,"('uncompetitive', 'competitive')",-1.0892335,-1.1202357,-0.7979856,-0.8170666,-0.019081
47,-0.021618553,0.14553744,"('stupid', 'smart')",5.7388606,5.941244,2.8586211,3.0433908,0.1847697
48,-0.7089789,-0.6994067,"('unintelligent', 'intelligent')",0.54453295,0.61458886,-0.082223,-0.0424089,0.0398141
49,-0.41183835,-0.14081411,"('unable', 'able')",-0.5226663,-0.39636517,-0.4672523,-0.2685896,0.1986627
50,0.08288652,0.16635124,"('clumsy', 'skillful')",-0.07808794,-0.106254555,0.0023993,0.0300483,0.027649
51,-0.15201625,-0.31934524,"('uneducated', 'educated')",0.25582552,0.2002807,0.0519046,-0.0595323,-0.1114369
52,-0.4531347,-0.668316,"('irrational', 'rational')",0.2230468,0.14591585,-0.1150439,-0.2612001,-0.1461562
53,-1.7349074,-1.722048,"('uncreative', 'creative')",0.4464242,0.42642692,-0.6442416,-0.6478106,-0.003569
54,-1.1994088,-1.3485336,"('incapable', 'capable')",0.8395121,0.843079,-0.1799483,-0.2527273,-0.072779
55,-0.022910831,0.028356187,"('incompetent', 'clever')",0.34122613,0.35692984,0.1591576,0.192643,0.0334854
56,0.38756582,0.46725523,"('impractical', 'practical')",-0.9176445,-0.8462785,-0.2650393,-0.1895116,0.0755277
57,-0.66048217,-0.68492335,"('unimaginative', 'imaginative')",-3.1397562,-3.1813564,-1.9001192,-1.9331399,-0.0330207
58,-0.24924731,-0.23622857,"('undiscriminating', 'discriminating')",0.066546924,0.034212414,-0.0913502,-0.1010081,-0.0096579
59,-0.13200256,-0.12130831,"('foolish', 'wise')",0.15103252,0.23148945,0.009515,0.0550906,0.0455756
60,0.7405071,0.9476437,"('inefficient', 'efficient')",-0.36567447,-0.18585569,0.1874163,0.380894,0.1934777
61,-0.202938,-0.2651826,"('illogical', 'logical')",0.71708524,0.49010816,0.2570736,0.1124628,-0.1446108
62,0.38195458,0.5418682,"('incompetent', 'brilliant')",0.11199678,0.25288126,0.2469757,0.3973747,0.150399
63,-0.26772147,-0.13206224,"('unperceptive', 'insightful')",0.36545187,0.4515584,0.0488652,0.1597481,0.1108829
64,0.30832833,0.33158365,"('shy', 'confident')",-7.0924487,-7.1969767,-3.3920603,-3.4326966,-0.0406363
65,0.5714355,0.5020674,"('insecure', 'secure')",-0.30184478,-0.21904851,0.1347954,0.1415094,0.006714
66,-0.9561453,-1.043128,"('inactive', 'active')",0.28972185,0.28668198,-0.3332117,-0.378223,-0.0450113
67,0.5709579,0.61069536,"('doubtful', 'determined')",-0.69579923,-0.7138723,-0.0624207,-0.0515885,0.0108322
68,-0.25290108,-0.2457433,"('dependent', 'independent')",-0.7830791,-0.7710522,-0.5179901,-0.5083978,0.0095923
69,0.6206755,0.69099283,"('lazy', 'industrious')",-0.8818044,-0.88870007,-0.1305645,-0.0988536,0.0317109
70,0.25388718,0.3464879,"('lethargic', 'energetic')",0.21531987,0.21715285,0.2346035,0.2818204,0.0472169
71,-0.52512974,-0.47470003,"('diffident', 'self-confident')",0.35139444,0.37618047,-0.0868676,-0.0492598,0.0376078
72,-0.36671156,-0.3917379,"('unambitious', 'ambitious')",-0.2532977,-0.21711186,-0.3100046,-0.3044249,0.0055797
73,0.84783876,0.81621253,"('helpless', 'self-reliant')",-3.415545,-3.3688776,-1.2838531,-1.2763326,0.0075205
74,-0.056790903,-0.0361081,"('undedicated', 'dedicated')",-0.19279015,-0.3187593,-0.1247905,-0.1774337,-0.0526432
75,0.09990999,0.059051685,"('meek', 'impulsive')",-0.781621,-0.69517297,-0.3408555,-0.3180606,0.0227949
76,0.6993608,0.7445693,"('anxious', 'daring')",-0.48241347,-0.39652392,0.1084737,0.1740227,0.065549
77,-0.044802114,0.034216367,"('unmotivated', 'motivated')",-1.2867539,-1.187405,-0.665778,-0.5765943,0.0891837
78,-1.0636603,-0.9301522,"('nonresilient', 'resilient')",-0.23662783,-0.2638164,-0.650144,-0.5969843,0.0531597
79,-0.97925985,-1.0589479,"('wavering', 'unwavering')",-0.45598614,-0.42014858,-0.717623,-0.7395483,-0.0219253
80,1.1201862,1.1378983,"('dominated', 'dominating')",-0.9907011,-0.9249622,0.0647426,0.1064681,0.0417255
81,1.1253142,0.9972257,"('submissive', 'aggressive')",-0.95636445,-0.84235275,0.0844749,0.0774365,-0.0070384
82,-0.28434935,-0.34847507,"('poor', 'rich')",6.7655826,6.8625665,3.2406166,3.2570457,0.0164291
83,-0.071018495,-0.08778296,"('powerless', 'powerful')",-1.0668896,-1.1083251,-0.5689541,-0.5980541,-0.0291
84,0.6025983,0.55745685,"('inferior', 'superior')",0.68460184,0.6651601,0.6436001,0.6113085,-0.0322916
85,-0.54979223,-0.6750644,"('insignificant', 'prestigious')",0.1807141,0.12587474,-0.1845391,-0.2745948,-0.0900557
86,-1.743975,-1.8299375,"('uninfluential', 'influential')",-0.09783007,-0.19160077,-0.9209026,-1.0107691,-0.0898665
87,0.41453093,0.2771145,"('unsuccessful', 'successful')",0.79487085,0.8213433,0.6047009,0.5492289,-0.055472
88,-0.14532839,-0.23973478,"('low', 'eminent')",-0.6004724,-0.6045904,-0.3729004,-0.4221626,-0.0492622
