,texas_male,texas_female,tuple,instruments_male,instruments_female,inc_male,inc_female,average_male,average_female,female-male
13,-0.064006045,-0.059294857,"('impolite', 'polite')",-0.6849116,-0.7316291,-0.6407929,-0.6578812,-0.4632368,-0.482935,-0.0196982
14,0.4736509,0.46636325,"('antisocial', 'social')",-0.4550808,-0.5390765,-0.6320143,-0.6534355,-0.2044814,-0.2420496,-0.0375682
15,0.2243852,0.11779314,"('boring', 'funny')",0.07205532,0.08213673,0.2984672,0.26935044,0.1983026,0.1564268,-0.0418758
16,-0.78485984,-0.8457253,"('unpopular', 'popular')",0.47826928,0.4694461,0.5926057,0.5777793,0.0953384,0.0671667,-0.0281717
17,-0.1991307,-0.19860975,"('nasty', 'nice')",-0.3224758,-0.32947624,-0.11177055,-0.073182635,-0.2111257,-0.2004229,0.0107028
18,0.38300493,0.3659712,"('disagreeable', 'welcoming')",-0.28161353,-0.32528424,-0.7194972,-0.80949736,-0.2060353,-0.2562701,-0.0502348
19,-0.14897174,-0.12755574,"('inhospitable', 'hospitable')",-0.6300247,-0.63647026,-0.15400305,-0.124979146,-0.3109998,-0.296335,0.0146648
20,0.8319545,0.9005772,"('rough', 'thoughtful')",1.2858535,1.3432097,1.3914284,1.371468,1.1697454,1.205085,0.0353396
21,0.36398152,0.3796256,"('immoral', 'moral')",-0.73511195,-0.81573826,-0.931042,-0.8973733,-0.4340575,-0.4444953,-0.0104378
22,-0.05895441,-0.07464812,"('untrustworthy', 'trustworthy')",-1.7991254,-1.9204596,-1.3219869,-1.429825,-1.0600222,-1.1416442,-0.081622
23,-0.3067713,-0.33428797,"('insincere', 'sincere')",-0.21921153,-0.30913118,5.2729716,5.1620116,1.5823296,1.5061975,-0.0761321
24,1.0214962,1.0493283,"('dishonest', 'honest')",-1.0308424,-1.1094797,0.48350832,0.38881165,0.158054,0.1095534,-0.0485006
25,1.1596769,1.1983145,"('egoistic', 'altruistic')",1.5780557,1.6430931,1.4383124,1.4522117,1.392015,1.4312065,0.0391915
26,0.91682076,0.81233066,"('hardhearted', 'benevolent')",1.7509418,1.7003243,1.6985655,1.6317536,1.4554427,1.3814696,-0.0739731
27,-0.09071808,0.00019660126,"('hardhearted', 'softhearted')",0.18777376,0.25057122,1.4591467,1.3233751,0.5187341,0.5247143,0.0059802
28,1.0890443,0.95170355,"('disloyal', 'loyal')",-0.24155799,-0.379021,0.8640448,0.7633517,0.5705104,0.4453448,-0.1251656
29,0.113666065,0.053908832,"('unfair', 'fair')",-0.26810956,-0.28693396,-0.21401602,-0.33020368,-0.1228198,-0.1877429,-0.0649231
30,-0.050996926,-0.044920195,"('intolerant', 'tolerant')",0.38800868,0.29231402,0.8457714,0.7384675,0.394261,0.3286205,-0.0656405
31,-0.5251525,-0.48339987,"('evil', 'good')",0.5412887,0.53029644,-1.0056554,-1.0099409,-0.3298397,-0.3210148,0.0088249
32,1.0508056,1.0491452,"('unkind', 'kind')",-0.052718,-0.12082981,0.72680175,0.6136242,0.5749631,0.5139799,-0.0609832
33,1.0039172,0.88672596,"('wrong', 'right')",1.0211569,0.98290616,-0.56514287,-0.5997722,0.4866437,0.4232866,-0.0633571
34,-0.17241567,-0.054838534,"('mean', 'honorable')",0.32599974,0.39642948,5.56514,5.569256,1.9062413,1.9702822,0.0640409
35,-0.18142946,-0.2793943,"('corrupt', 'incorrupt')",0.8615678,0.8812612,-0.046491243,-0.16105226,0.2112157,0.1469382,-0.0642775
36,0.0800571,-0.08503517,"('hostile', 'amicable')",1.2328223,1.0868659,0.23019516,0.07759428,0.5143582,0.3598083,-0.1545499
37,0.085962124,0.20699807,"('fake', 'genuine')",-0.4197453,-0.41144434,-0.08183743,-0.1134345,-0.1385402,-0.1059603,0.0325799
38,-0.34443218,-0.31130612,"('untruthful', 'truthful')",-0.110073805,-0.12660736,-0.053984318,-0.07128,-0.1694968,-0.1697312,-0.0002344
39,1.4229494,1.4836655,"('exploitative', 'cooperative')",0.45168352,0.57252777,0.18624005,0.22870377,0.6869577,0.7616324,0.0746747
40,1.7448078,1.6942132,"('stingy', 'generous')",0.8725179,0.7741729,-1.1380248,-1.296889,0.4931003,0.3904991,-0.1026012
41,0.19828703,0.1877701,"('unforgiving', 'forgiving')",-0.06032335,-0.19189745,0.1843873,0.040392213,0.1074503,0.0120883,-0.095362
42,0.83460814,0.8825485,"('unreliable', 'reliable')",-1.9921849,-2.106906,-3.2140644,-3.273101,-1.4572137,-1.4991528,-0.0419391
43,-0.654189,-0.5310763,"('irresponsible', 'responsible')",-1.2705711,-1.2216799,-0.14388078,-0.14099714,-0.689547,-0.6312511,0.0582959
44,-0.39676064,-0.31165886,"('prejudiced', 'unprejudiced')",-1.1840374,-1.0463614,-1.4287416,-1.3882852,-1.0031799,-0.9154352,0.0877447
45,-0.32738826,-0.2806285,"('incompetent', 'competent')",-1.6587167,-1.8489144,-0.54869145,-0.6003817,-0.8449322,-0.9099748,-0.0650426
46,-0.017063756,0.041039437,"('uncompetitive', 'competitive')",-0.46860638,-0.4791191,-0.66646606,-0.7211048,-0.3840454,-0.3863948,-0.0023494
47,-0.58663917,-0.46627012,"('stupid', 'smart')",-0.40524065,-0.35856298,4.9246907,4.9548044,1.3109369,1.3766572,0.0657203
48,0.54635453,0.5447098,"('unintelligent', 'intelligent')",0.9988467,0.99088895,0.80597365,0.8024878,0.7837249,0.7793622,-0.0043627
49,-0.72202677,-0.66017395,"('unable', 'able')",-0.031128433,0.054264568,-0.17909269,-0.08786503,-0.3107493,-0.2312582,0.0794911
50,0.52915794,0.57069623,"('clumsy', 'skillful')",-0.0743903,-0.12717973,0.1531113,0.0793941,0.2026263,0.1743035,-0.0283228
51,0.40889883,0.3222519,"('uneducated', 'educated')",-0.3905229,-0.5014291,0.8440303,0.7733258,0.2874688,0.1980495,-0.0894193
52,0.22075094,0.06772816,"('irrational', 'rational')",0.2928959,0.21524368,-0.0614328,-0.17772616,0.150738,0.0350819,-0.1156561
53,-0.10232454,-0.17084205,"('uncreative', 'creative')",0.4305465,0.36279207,0.48525798,0.39771324,0.27116,0.1965544,-0.0746056
54,-0.18054874,-0.16065452,"('incapable', 'capable')",-0.17185491,-0.1703398,1.0832206,1.143127,0.2436057,0.2707109,0.0271052
55,0.49477017,0.5871838,"('incompetent', 'clever')",-0.6707656,-0.74045783,0.05176256,0.056200057,-0.041411,-0.032358,0.009053
56,-0.5124882,-0.4862153,"('impractical', 'practical')",-0.15011513,-0.23835894,-0.5389458,-0.5504332,-0.4005164,-0.4250025,-0.0244861
57,-0.16999505,-0.20055676,"('unimaginative', 'imaginative')",-0.69792867,-0.8076696,-2.4658098,-2.528544,-1.1112445,-1.1789234,-0.0676789
58,0.63292235,0.59193915,"('undiscriminating', 'discriminating')",1.0194228,0.9180661,0.17554401,0.13167205,0.6092964,0.5472258,-0.0620706
59,-0.07350053,-0.15061122,"('foolish', 'wise')",-0.2718561,-0.21810687,0.1654264,0.15809801,-0.0599767,-0.0702067,-0.01023
60,0.20152368,0.3086116,"('inefficient', 'efficient')",-0.27632198,-0.2804425,-0.06803407,0.0052248407,-0.0476108,0.0111313,0.0587421
61,0.50033003,0.45318833,"('illogical', 'logical')",0.27215213,0.18223758,0.47978944,0.39320442,0.4174239,0.3428768,-0.0745471
62,-0.43720132,-0.34700206,"('incompetent', 'brilliant')",-0.87877357,-0.8309026,-0.15200529,-0.03691623,-0.4893268,-0.4049403,0.0843865
63,0.28739607,0.31964055,"('unperceptive', 'insightful')",-0.15261689,-0.22569866,0.71390617,0.7323707,0.2828951,0.2754375,-0.0074576
64,0.17292738,0.17006522,"('shy', 'confident')",-0.88089275,-0.92375463,-6.252719,-6.1924706,-2.3202281,-2.3153866,0.0048415
65,0.23904459,0.2776999,"('insecure', 'secure')",-0.36497486,-0.4128398,-0.29191905,-0.27912396,-0.1392831,-0.138088,0.0011951
66,0.45936188,0.48443383,"('inactive', 'active')",-0.21422487,-0.17518911,1.0011154,1.0231746,0.4154175,0.4441398,0.0287223
67,0.15422383,0.17631765,"('doubtful', 'determined')",-0.8848046,-0.86472887,-0.7308527,-0.6925576,-0.4871445,-0.4603229,0.0268216
68,0.035232317,0.09444253,"('dependent', 'independent')",-0.6785841,-0.6445558,-0.4482421,-0.43877408,-0.3638646,-0.3296291,0.0342355
69,0.55314803,0.55713135,"('lazy', 'industrious')",1.2379074,1.2965384,-0.44603202,-0.38442114,0.4483411,0.4897495,0.0414084
70,-0.30776522,-0.21749583,"('lethargic', 'energetic')",-2.025253,-2.0393608,-0.096313074,-0.14668046,-0.8097771,-0.801179,0.0085981
71,1.3063115,1.2628689,"('diffident', 'self-confident')",1.2839056,1.3369976,0.7530442,0.7755716,1.1144204,1.125146,0.0107256
72,0.39738458,0.44787237,"('unambitious', 'ambitious')",0.20394962,0.23517773,-1.1122725,-1.09702,-0.1703128,-0.13799,0.0323228
73,0.81488734,0.8376149,"('helpless', 'self-reliant')",-0.086336896,-0.06663867,-3.335933,-3.3177235,-0.8691275,-0.8489157,0.0202118
74,1.31798,1.3471245,"('undedicated', 'dedicated')",0.13243002,-0.008815866,0.13542363,0.012636367,0.5286113,0.450315,-0.0782963
75,-0.36907065,-0.3480546,"('meek', 'impulsive')",-0.6309594,-0.5692458,-0.28597224,-0.22455089,-0.4286674,-0.3806171,0.0480503
76,0.16145775,0.2512629,"('anxious', 'daring')",-0.75549966,-0.7856669,0.10569526,0.12779534,-0.1627822,-0.1355362,0.027246
77,-0.48214704,-0.46925956,"('unmotivated', 'motivated')",0.39544594,0.40211672,-1.1361456,-0.95758617,-0.4076156,-0.3415763,0.0660393
78,0.19546993,0.25801218,"('nonresilient', 'resilient')",0.85523224,0.84584665,0.5990001,0.68206227,0.5499008,0.595307,0.0454062
79,-0.091357246,-0.16637401,"('wavering', 'unwavering')",-0.60024834,-0.7281103,-0.128877,-0.13746488,-0.2734942,-0.3439831,-0.0704889
80,0.4517626,0.50925255,"('dominated', 'dominating')",-0.9417675,-0.8669655,-0.91586435,-0.82181084,-0.4686231,-0.3931746,0.0754485
81,-0.44484556,-0.5088277,"('submissive', 'aggressive')",-1.0956181,-1.169415,-0.81236386,-0.736519,-0.7842758,-0.8049205,-0.0206447
82,-0.90509295,-0.82922673,"('poor', 'rich')",0.05013588,-0.06429975,5.3514285,5.3048673,1.4988238,1.4704469,-0.0283769
83,0.37343088,0.4022349,"('powerless', 'powerful')",0.3374253,0.371254,-0.8175441,-0.8016306,-0.0355626,-0.0093806,0.026182
84,0.69976634,0.6253354,"('inferior', 'superior')",0.94517154,0.93371654,1.0417376,0.99115974,0.8955585,0.8500706,-0.0454879
85,1.6752831,1.6280717,"('insignificant', 'prestigious')",1.528323,1.5510154,1.0197058,1.0075431,1.4077706,1.3955434,-0.0122272
86,0.024926022,-0.08670673,"('uninfluential', 'influential')",-0.17635798,-0.41733113,-0.17067026,-0.32293287,-0.1073674,-0.2756569,-0.1682895
87,0.4671011,0.44351926,"('unsuccessful', 'successful')",0.28702596,0.35151634,0.8471252,1.0105131,0.5337507,0.6018496,0.0680989
88,0.3607406,0.27409795,"('low', 'eminent')",0.37906247,0.28523278,0.2529455,0.25574327,0.3309162,0.2716913,-0.0592249
