,transdigm_male,transdigm_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
53,-1.5630914,-1.6454585,"('uncreative', 'creative')",-0.022979606,-0.14002778,1.0118597,0.95621806,-0.1914038,-0.2764227,-0.0850189
54,-0.7196462,-0.8557328,"('incapable', 'capable')",-0.39082444,-0.3972506,1.0607134,1.061404,-0.0165857,-0.0638598,-0.0472741
55,-0.30806738,-0.27983245,"('incompetent', 'clever')",1.2896249,1.1973997,-0.17594576,-0.15210508,0.2685373,0.2551541,-0.0133832
56,0.38970056,0.42084295,"('impractical', 'practical')",1.4534172,1.3241287,0.19253539,0.17545094,0.678551,0.6401409,-0.0384101
57,-1.0968935,-1.1413567,"('unimaginative', 'imaginative')",0.109895,0.015172394,-2.2110572,-2.2352238,-1.0660186,-1.1204694,-0.0544508
58,-1.0893084,-1.1319251,"('undiscriminating', 'discriminating')",0.7294318,0.6874348,0.16876751,0.16399498,-0.063703,-0.0934984,-0.0297954
59,0.33745077,0.2973157,"('foolish', 'wise')",-1.4567856,-1.4466394,0.368118,0.38286254,-0.2504056,-0.255487,-0.0050814
60,0.40239158,0.50901365,"('inefficient', 'efficient')",1.6980236,1.6941695,-0.49565396,-0.31413895,0.5349204,0.6296814,0.094761
61,-0.58323073,-0.7096276,"('illogical', 'logical')",-0.6889987,-0.8441508,0.22764565,0.12955949,-0.3481946,-0.4747396,-0.126545
62,0.28582263,0.34115782,"('incompetent', 'brilliant')",0.805194,0.8562203,-0.07328336,0.07371853,0.3392444,0.4236989,0.0844545
63,-1.0695338,-0.98783374,"('unperceptive', 'insightful')",1.2327383,1.2382327,0.6308652,0.76974595,0.2646899,0.3400483,0.0753584
64,0.35502058,0.3396272,"('shy', 'confident')",0.91711295,0.95108163,-6.5262322,-6.4831977,-1.7513663,-1.7308296,0.0205367
65,0.27294284,0.21861881,"('insecure', 'secure')",1.2844305,1.2071539,-0.48534387,-0.46520838,0.3573431,0.3201881,-0.037155
66,-0.72164476,-0.7656143,"('inactive', 'active')",0.27406502,0.2513885,0.8934988,0.8538797,0.1486397,0.113218,-0.0354217
67,0.63534874,0.6440655,"('doubtful', 'determined')",0.57858914,0.61094695,-0.45053148,-0.4171862,0.2544688,0.2792754,0.0248066
68,-0.5378128,-0.57913274,"('dependent', 'independent')",-0.21901825,-0.32703936,-0.810942,-0.79477215,-0.522591,-0.5669814,-0.0443904
69,0.7465811,0.7898066,"('lazy', 'industrious')",0.06742147,0.14587566,-0.6365302,-0.5703559,0.0591575,0.1217755,0.062618
70,-0.36279833,-0.3066268,"('lethargic', 'energetic')",0.73278207,0.79948294,0.36757436,0.4478526,0.2458527,0.3135696,0.0677169
71,-0.044980064,0.031129397,"('diffident', 'self-confident')",-0.4334337,-0.3733594,0.42921957,0.46278256,-0.0163981,0.0401842,0.0565823
72,-0.7034017,-0.71183044,"('unambitious', 'ambitious')",0.005485993,0.014779568,-1.2754825,-1.2252731,-0.6577994,-0.6407746,0.0170248
73,0.5575665,0.50303024,"('helpless', 'self-reliant')",-0.33646867,-0.30596268,-3.12887,-3.1036406,-0.9692574,-0.9688577,0.0003997
74,-0.37641734,-0.35207966,"('undedicated', 'dedicated')",1.1412555,1.1760632,0.19116667,0.22135836,0.3186683,0.3484473,0.029779
75,0.36569327,0.35678303,"('meek', 'impulsive')",-1.1223501,-1.060497,-0.31371948,-0.2587679,-0.3567921,-0.3208273,0.0359648
76,0.24222794,0.28787655,"('anxious', 'daring')",1.2969974,1.4242156,0.25786003,0.2931084,0.5990285,0.6684002,0.0693717
77,0.06815095,0.08714926,"('unmotivated', 'motivated')",0.7085014,0.6501633,-1.3982911,-1.2527702,-0.2072129,-0.1718192,0.0353937
78,-1.3749832,-1.2723647,"('nonresilient', 'resilient')",0.81554866,0.79643446,-0.013768926,0.091603614,-0.1910678,-0.1281089,0.0629589
79,-0.8504651,-0.91428095,"('wavering', 'unwavering')",-2.2182577,-2.234136,0.046971984,0.01478806,-1.0072502,-1.0445429,-0.0372927
80,0.62816006,0.6300678,"('dominated', 'dominating')",1.6889346,1.6637857,-1.2738334,-1.2329689,0.3477537,0.3536282,0.0058745
81,0.66418463,0.5511582,"('submissive', 'aggressive')",2.3230932,2.1566,-0.5114591,-0.48340622,0.8252729,0.7414506,-0.0838223
82,-0.50569874,-0.4862374,"('poor', 'rich')",0.52999014,0.4543567,5.977386,5.9740677,2.0005592,1.9807289,-0.0198303
83,-0.020369314,-0.030808311,"('powerless', 'powerful')",-0.26971322,-0.24694581,-1.0628222,-1.1097363,-0.4509683,-0.4624968,-0.0115285
84,0.20910671,0.10620217,"('inferior', 'superior')",0.073732235,0.031211082,0.6287334,0.58295506,0.3038574,0.2401228,-0.0637346
85,-0.55533916,-0.6240409,"('insignificant', 'prestigious')",-1.0533062,-1.0549796,1.008723,0.977883,-0.1999741,-0.2337125,-0.0337384
86,-1.6458555,-1.7187929,"('uninfluential', 'influential')",-0.18430284,-0.3137115,-0.4403864,-0.511122,-0.7568483,-0.8478754,-0.0910271
87,0.41968104,0.30320188,"('unsuccessful', 'successful')",1.3562142,1.3331736,0.97179526,1.0758277,0.9158968,0.9040678,-0.011829
88,-0.21990988,-0.35731655,"('low', 'eminent')",0.04752668,-0.15478031,0.75901836,0.6920143,0.1955451,0.0599725,-0.1355726
