,dean_male,dean_female,tuple,foods_male,foods_female,co_male,co_female,average_male,average_female,female-male
18,0.6756053,0.64440244,"('disagreeable', 'welcoming')",-0.38362265,-0.31806934,-0.83445656,-0.848129,-0.1808246,-0.173932,0.0068926
19,-0.4299361,-0.36844498,"('inhospitable', 'hospitable')",-0.07310798,-0.0060409782,-0.37084663,-0.26614425,-0.2912969,-0.2135434,0.0777535
20,0.13205172,0.15893818,"('rough', 'thoughtful')",-0.21246487,-0.116505675,0.5581577,0.5790502,0.1592482,0.2071609,0.0479127
21,0.947935,1.0321612,"('immoral', 'moral')",0.17787106,0.24482283,-1.124784,-1.0671815,0.0003407,0.0699342,0.0695935
22,0.9729713,0.92692745,"('untrustworthy', 'trustworthy')",-0.8081006,-0.82579994,-0.8475411,-0.8557781,-0.2275568,-0.2515502,-0.0239934
23,1.2493764,1.2349917,"('insincere', 'sincere')",-0.57211906,-0.51746285,5.7643676,5.693136,2.1472084,2.1368883,-0.0103201
24,1.0056562,0.93599,"('dishonest', 'honest')",0.017862301,0.0023718812,0.7845847,0.7289963,0.6027011,0.5557861,-0.046915
25,-0.85348797,-0.8918437,"('egoistic', 'altruistic')",1.0646687,1.0095593,1.3706806,1.2922428,0.5272871,0.4699861,-0.057301
26,0.6660366,0.5441706,"('hardhearted', 'benevolent')",0.9905718,0.9798448,1.8552728,1.8008871,1.170627,1.1083008,-0.0623262
27,0.19281402,0.094102085,"('hardhearted', 'softhearted')",-0.30330217,-0.3762985,1.1824301,1.0557287,0.357314,0.2578441,-0.0994699
28,0.4005497,0.3312446,"('disloyal', 'loyal')",0.35123408,0.29368818,1.241318,1.1220837,0.6643673,0.5823388,-0.0820285
29,-1.8029972,-1.8673345,"('unfair', 'fair')",-0.92917806,-0.9447815,-0.90561604,-0.9874938,-1.2125971,-1.2665366,-0.0539395
30,1.0502005,1.1573784,"('intolerant', 'tolerant')",-0.012919884,0.09586372,0.21201381,0.24911207,0.4164315,0.5007847,0.0843532
31,-1.980031,-1.8206385,"('evil', 'good')",-0.088049285,0.067507505,-0.7183971,-0.65634584,-0.9288258,-0.8031589,0.1256669
32,0.19365013,0.08646218,"('unkind', 'kind')",0.14743662,0.050852932,0.9133967,0.7863352,0.4181612,0.3078834,-0.1102778
33,0.7849694,0.71786106,"('wrong', 'right')",0.72441685,0.6459875,-0.46643388,-0.49784195,0.3476508,0.2886689,-0.0589819
34,-0.48729828,-0.32202864,"('mean', 'honorable')",-0.007743366,0.221123,5.370862,5.4971285,1.6252734,1.798741,0.1734676
35,-0.32656398,-0.5390045,"('corrupt', 'incorrupt')",-0.31733572,-0.44477746,-0.117596254,-0.26151013,-0.253832,-0.4150974,-0.1612654
36,-1.7235248,-1.7095546,"('hostile', 'amicable')",-0.31719348,-0.27471733,0.2709227,0.1172277,-0.5899319,-0.6223481,-0.0324162
37,0.9464512,0.94724536,"('fake', 'genuine')",0.42841482,0.48670045,0.3513179,0.36269343,0.5753946,0.5988797,0.0234851
38,-0.1272518,-0.114970125,"('untruthful', 'truthful')",0.3146628,0.33383036,-0.18481067,-0.11050206,0.0008668,0.0361194,0.0352526
39,2.2518728,2.248448,"('exploitative', 'cooperative')",0.7317987,0.7344951,0.53884214,0.59320396,1.1741712,1.192049,0.0178778
40,0.3131566,0.32286766,"('stingy', 'generous')",-0.007435589,0.10227029,-2.4382384,-2.4775603,-0.7108391,-0.6841408,0.0266983
41,0.8509503,0.8082701,"('unforgiving', 'forgiving')",0.3623631,0.47461918,0.37105387,0.34333676,0.5281224,0.5420753,0.0139529
42,0.2455447,0.3197562,"('unreliable', 'reliable')",0.6216993,0.71152234,-3.1339622,-3.0467389,-0.7555727,-0.6718201,0.0837526
43,1.1588633,1.2514127,"('irresponsible', 'responsible')",0.10920935,0.18377551,0.20533365,0.30753756,0.4911354,0.5809086,0.0897732
44,-1.3699888,-1.4393092,"('prejudiced', 'unprejudiced')",-0.788747,-0.76357293,-1.2748002,-1.2378334,-1.144512,-1.1469053,-0.0023933
45,-0.10167536,-0.068446666,"('incompetent', 'competent')",0.08079025,0.34679776,-0.40917525,-0.39287454,-0.1433535,-0.0381745,0.105179
46,1.4450976,1.5339187,"('uncompetitive', 'competitive')",-0.32857785,-0.1767756,-1.0453681,-1.0873696,0.0237172,0.0899245,0.0662073
47,-0.023626667,0.072381645,"('stupid', 'smart')",0.8050597,0.8426663,5.5012217,5.584044,2.0942183,2.166364,0.0721457
48,0.25505254,0.27638337,"('unintelligent', 'intelligent')",-0.0050520003,0.051677138,-0.65906113,-0.6450921,-0.1363535,-0.1056772,0.0306763
49,-0.5435199,-0.51229924,"('unable', 'able')",-0.32675192,-0.23737417,-0.9250548,-0.82987165,-0.5984422,-0.526515,0.0719272
50,-0.06220354,-0.020423882,"('clumsy', 'skillful')",-0.014526352,-0.048817392,-0.48632002,-0.5024518,-0.1876833,-0.1905644,-0.0028811
51,0.41403556,0.3795964,"('uneducated', 'educated')",-0.6216234,-0.65566945,-0.1763232,-0.3211882,-0.1279703,-0.1990871,-0.0711168
52,-0.99079186,-1.1035845,"('irrational', 'rational')",0.66256756,0.4337956,0.10239011,0.01535783,-0.0752781,-0.2181437,-0.1428656
53,-0.33612534,-0.23843314,"('uncreative', 'creative')",-0.38790745,-0.4091275,0.33189553,0.2786137,-0.1307124,-0.1229823,0.0077301
54,-0.3091715,-0.34783685,"('incapable', 'capable')",0.097563215,0.03599768,0.7346582,0.7579605,0.17435,0.1487071,-0.0256429
55,0.7352975,0.7758137,"('incompetent', 'clever')",-0.2801205,-0.15827456,-0.26635772,-0.26771843,0.0629398,0.1166069,0.0536671
56,1.3181777,1.2613313,"('impractical', 'practical')",0.8325269,0.9127221,-0.48424643,-0.4552828,0.555486,0.5729235,0.0174375
57,0.2825702,0.21345569,"('unimaginative', 'imaginative')",-0.3966536,-0.33743382,-3.2446778,-3.239499,-1.119587,-1.1211591,-0.0015721
58,0.2190867,0.2477882,"('undiscriminating', 'discriminating')",-0.53441685,-0.3955026,0.055669166,0.08101572,-0.0865537,-0.0222329,0.0643208
59,0.22272179,0.13808501,"('foolish', 'wise')",1.0846474,0.9675498,-0.0775221,-0.044717517,0.4099491,0.3536391,-0.05631
60,0.5390731,0.67069304,"('inefficient', 'efficient')",-0.1263215,0.019091524,-0.7950736,-0.591019,-0.1274407,0.0329219,0.1603626
61,0.53716916,0.52745867,"('illogical', 'logical')",-0.036730833,-0.18536687,0.03432613,-0.14320377,0.1782548,0.066296,-0.1119588
62,1.1463658,1.3131695,"('incompetent', 'brilliant')",0.088331744,0.27470797,-0.5592085,-0.34082794,0.225163,0.4156832,0.1905202
63,0.31715065,0.44224772,"('unperceptive', 'insightful')",0.6426665,0.76569605,-0.3927422,-0.23583542,0.189025,0.3240361,0.1350111
64,0.17293863,0.100025535,"('shy', 'confident')",-0.4932661,-0.54230404,-6.821831,-6.7391768,-2.3807195,-2.3938184,-0.0130989
65,0.62031275,0.49598843,"('insecure', 'secure')",-0.8154111,-0.9380273,-0.2761836,-0.30444124,-0.157094,-0.2488267,-0.0917327
66,-0.59752774,-0.63718116,"('inactive', 'active')",0.057267666,0.0094875395,0.8278979,0.7478733,0.0958793,0.0400599,-0.0558194
67,1.2755158,1.2476581,"('doubtful', 'determined')",0.37068474,0.37852964,-0.43201616,-0.35739192,0.4047281,0.4229319,0.0182038
68,-0.17190641,-0.25096256,"('dependent', 'independent')",-1.0196179,-1.0508447,-1.77051,-1.7984097,-0.9873447,-1.0334056,-0.0460609
69,-0.94219494,-0.9447257,"('lazy', 'industrious')",1.0072912,0.97510827,-0.9678139,-0.91055715,-0.3009059,-0.2933915,0.0075144
70,0.85396147,0.8178693,"('lethargic', 'energetic')",-0.4228544,-0.34069958,0.19820094,0.2364867,0.2097693,0.2378855,0.0281162
71,0.29592395,0.21962143,"('diffident', 'self-confident')",1.5194347,1.5862613,0.59615856,0.60262835,0.803839,0.8028371,-0.0010019
72,0.7600382,0.70012134,"('unambitious', 'ambitious')",-0.82350916,-0.8841534,-0.7959734,-0.66259015,-0.2864815,-0.2822074,0.0042741
73,2.0316358,2.1230655,"('helpless', 'self-reliant')",1.024642,0.9887848,-3.350335,-3.2788897,-0.098019,-0.0556798,0.0423392
74,1.7422278,1.7787895,"('undedicated', 'dedicated')",0.36751583,0.44844183,0.17197976,0.17435135,0.7605744,0.8005276,0.0399532
75,-0.46670225,-0.44491273,"('meek', 'impulsive')",-0.6724845,-0.59951943,-0.2905484,-0.19202267,-0.4765784,-0.4121516,0.0644268
76,1.0407894,1.0916313,"('anxious', 'daring')",-0.9111506,-0.76540375,-0.29353508,-0.2872896,-0.0546321,0.0129793,0.0676114
77,0.3526626,0.5499074,"('unmotivated', 'motivated')",-0.8697312,-0.795055,-1.6476856,-1.4669576,-0.7215848,-0.5707017,0.1508831
78,-0.52707696,-0.3694565,"('nonresilient', 'resilient')",0.16129237,0.2498779,-0.51662195,-0.3773587,-0.2941355,-0.1656458,0.1284897
79,-0.5578689,-0.5860509,"('wavering', 'unwavering')",0.4906754,0.4573431,-0.21249813,-0.16502582,-0.0932305,-0.0979112,-0.0046807
80,0.7773562,0.69922274,"('dominated', 'dominating')",-0.24569616,-0.20809418,-0.7132107,-0.68018293,-0.0605169,-0.0630181,-0.0025012
81,1.1255124,1.0755124,"('submissive', 'aggressive')",-0.11340675,-0.105361894,-1.125884,-1.0960215,-0.0379262,-0.041957,-0.0040308
82,-0.40931407,-0.3542782,"('poor', 'rich')",-0.50253695,-0.40674195,5.947801,5.8501124,1.6786501,1.6963641,0.017714
83,0.51415956,0.4964968,"('powerless', 'powerful')",0.0304908,0.068872735,-1.4362205,-1.4356711,-0.2971901,-0.2901005,0.0070896
84,1.0642722,0.9508715,"('inferior', 'superior')",0.2801295,0.19562554,0.3424344,0.3010642,0.5622787,0.4825204,-0.0797583
85,-0.8570644,-0.7699654,"('insignificant', 'prestigious')",0.96010715,0.9265112,0.05769076,0.06674755,0.0535778,0.0744311,0.0208533
86,0.65303254,0.5722937,"('uninfluential', 'influential')",-0.37594527,-0.39989328,-0.47475234,-0.62962776,-0.0658884,-0.1524091,-0.0865207
87,-0.035892505,-0.05858008,"('unsuccessful', 'successful')",0.37808916,0.35112792,0.15174685,0.13023104,0.1646478,0.1409263,-0.0237215
88,-0.23908313,-0.29342237,"('low', 'eminent')",-0.17717628,-0.21627665,-0.35708383,-0.38132,-0.2577811,-0.2970063,-0.0392252
