,everest_male,everest_female,tuple,re_male,re_female,group_male,group_female,ltd_male,ltd_female,average_male,average_female,female-male
51,0.3695965,0.30302903,"('uneducated', 'educated')",1.9691043,1.8349013,-0.3101831,-0.37074792,0.09446116,0.047994122,0.5307447,0.4537942,-0.0769505
52,-1.0085233,-1.0329449,"('irrational', 'rational')",-1.7422062,-1.7454609,-0.9648715,-1.033032,-0.62864363,-0.7519733,-1.0860611,-1.1408527,-0.0547916
53,0.09069319,0.0016090628,"('uncreative', 'creative')",-0.696164,-0.68804526,-0.06126451,-0.16420534,0.89581454,0.7882346,0.0572698,-0.0156017,-0.0728715
54,0.22698396,0.2136112,"('incapable', 'capable')",-0.8506459,-0.8256921,0.6150562,0.5296715,0.9199715,0.8723049,0.2278415,0.1974739,-0.0303676
55,-0.9315647,-0.951907,"('incompetent', 'clever')",3.1032054,3.098641,-0.27807072,-0.24894944,0.3957765,0.4627484,0.5723367,0.5901332,0.0177965
56,1.18955,1.1769024,"('impractical', 'practical')",3.7098854,3.7339046,0.6265639,0.6439834,0.26495752,0.36270863,1.4477392,1.4793748,0.0316356
57,-0.5643582,-0.6230524,"('unimaginative', 'imaginative')",1.854933,1.793362,-0.10502854,-0.1727203,-0.8519529,-0.85855556,0.0833983,0.0347584,-0.0486399
58,0.21893042,0.25369853,"('undiscriminating', 'discriminating')",1.1221733,1.0920147,0.66680557,0.67542994,0.8339609,0.8095452,0.7104676,0.7076721,-0.0027955
59,1.1053753,1.1409547,"('foolish', 'wise')",-0.3296195,-0.34152368,-0.43976957,-0.48036578,0.2902566,0.32112995,0.1565607,0.1600488,0.0034881
60,0.27171165,0.33695763,"('inefficient', 'efficient')",4.296661,4.38578,0.7311878,0.8347096,-0.13549843,0.06758434,1.2910155,1.4062579,0.1152424
61,-0.30002123,-0.35977438,"('illogical', 'logical')",1.4591279,1.3669984,-0.45669487,-0.59153044,0.4221536,0.25649413,0.2811414,0.168047,-0.1130944
62,0.6534637,0.7741598,"('incompetent', 'brilliant')",3.421233,3.50449,0.3857482,0.48514187,0.40497848,0.52350324,1.2163558,1.3218237,0.1054679
63,0.5988549,0.61079717,"('unperceptive', 'insightful')",1.2637737,1.2336764,1.4746314,1.4610376,1.1411879,1.2168331,1.119612,1.1305861,0.0109741
64,-0.35262135,-0.32644317,"('shy', 'confident')",1.3844106,1.4377996,1.1613508,1.1641614,-5.7344174,-5.6913,-0.8853194,-0.8539455,0.0313739
65,-0.57221586,-0.55815446,"('insecure', 'secure')",1.883065,1.840416,1.1098423,1.073983,0.29966757,0.4426086,0.6800898,0.6997133,0.0196235
66,-0.15998997,-0.1804226,"('inactive', 'active')",-1.126803,-1.120783,1.0352869,0.99097437,0.9829404,0.91762024,0.1828586,0.1518472,-0.0310114
67,0.16657072,0.17080846,"('doubtful', 'determined')",1.0197358,1.0507501,0.6045069,0.67714715,-0.7256832,-0.6111388,0.2662826,0.3218917,0.0556091
68,-0.32076824,-0.30918822,"('dependent', 'independent')",-0.091223136,-0.107657805,-0.8543668,-0.8992235,-1.0591881,-1.0109855,-0.5813866,-0.5817637,-0.0003771
69,-0.7294525,-0.6833351,"('lazy', 'industrious')",-1.9058399,-1.8368849,1.1824341,1.1439022,-0.3950887,-0.42040837,-0.4619868,-0.4491816,0.0128052
70,0.012871688,0.03115783,"('lethargic', 'energetic')",2.846564,2.814141,1.4657254,1.492593,1.1963841,1.255363,1.3803862,1.3983136,0.0179274
71,1.5011078,1.4717757,"('diffident', 'self-confident')",-0.75298846,-0.7479994,0.8936487,0.8485667,0.47859254,0.42532232,0.5300902,0.4994163,-0.0306739
72,1.8261287,1.8387513,"('unambitious', 'ambitious')",0.74565506,0.6892852,0.65424496,0.6550277,-0.1069568,-0.053606704,0.779768,0.7823644,0.0025964
73,0.8534009,0.9103286,"('helpless', 'self-reliant')",1.1463485,1.1686891,0.16258995,0.14419836,-3.0402863,-3.009443,-0.2194867,-0.1965567,0.02293
74,1.1681652,1.2245711,"('undedicated', 'dedicated')",1.1688772,1.1971364,0.80208194,0.8830938,0.28510222,0.33020693,0.8560566,0.9087521,0.0526955
75,-0.36904594,-0.36263484,"('meek', 'impulsive')",-0.90068823,-0.96104616,0.029442646,-0.011880517,-0.333335,-0.3199875,-0.3934066,-0.4138873,-0.0204807
76,0.5773449,0.61392176,"('anxious', 'daring')",2.1555917,2.2110803,0.85332406,0.9160668,0.27793238,0.3979581,0.9660483,1.0347568,0.0687085
77,0.09215759,0.13567722,"('unmotivated', 'motivated')",1.6194636,1.5922427,0.8067881,0.75855815,-0.6430402,-0.6188534,0.4688423,0.4669062,-0.0019361
78,-0.8363955,-0.8382124,"('nonresilient', 'resilient')",-0.6544649,-0.6457164,0.30920774,0.3208964,0.06528285,0.061029352,-0.2790925,-0.2755008,0.0035917
79,0.83802426,0.8221038,"('wavering', 'unwavering')",-1.6411611,-1.7236667,-0.785167,-0.870029,0.044993147,0.014448327,-0.3858277,-0.4392859,-0.0534582
80,0.13480237,0.13157068,"('dominated', 'dominating')",1.950532,1.924208,0.8115846,0.82005,-0.4652577,-0.4301159,0.6079153,0.6114282,0.0035129
81,-0.9694608,-1.0013771,"('submissive', 'aggressive')",3.0736647,2.995307,1.5375307,1.5302579,-0.49482647,-0.35093284,0.786727,0.7933137,0.0065867
82,-0.09872716,-0.11678854,"('poor', 'rich')",0.64094925,0.60732776,0.24263123,0.22879328,5.473892,5.532774,1.5646864,1.5630267,-0.0016597
83,0.17407155,0.20336151,"('powerless', 'powerful')",-0.332876,-0.2485287,-1.0066192,-0.90077806,-1.474552,-1.4661846,-0.6599939,-0.6030325,0.0569614
84,0.8533728,0.85140026,"('inferior', 'superior')",-0.39998516,-0.3797098,0.029396858,0.01792717,0.094888024,0.092668205,0.1444181,0.1455715,0.0011534
85,1.0981609,1.1543325,"('insignificant', 'prestigious')",-3.5810158,-3.5411942,-0.19033644,-0.2409777,0.13678697,0.10398595,-0.6341011,-0.6309634,0.0031377
86,0.011853293,-0.056954946,"('uninfluential', 'influential')",0.827184,0.81688344,-0.5842121,-0.62775296,0.08987121,0.04540547,0.0861741,0.0443953,-0.0417788
87,-0.34483588,-0.34963247,"('unsuccessful', 'successful')",1.3780676,1.248553,1.7847433,1.8072621,0.998088,1.0389794,0.9540157,0.9362905,-0.0177252
88,1.2167526,1.2212477,"('low', 'eminent')",0.599646,0.5914173,-0.5657252,-0.6163541,0.50108916,0.50983685,0.4379407,0.4265369,-0.0114038
