,macerich_male,macerich_female,tuple,co_male,co_female,average_male,average_female,female-male
42,0.360084,0.4260721,"('unreliable', 'reliable')",-3.0739915,-3.0287519,-1.3569537,-1.3013399,0.0556138
43,0.06959676,0.04943882,"('irresponsible', 'responsible')",0.49905172,0.59315884,0.2843242,0.3212988,0.0369746
44,0.12852545,0.18581493,"('prejudiced', 'unprejudiced')",-1.1790583,-1.1555215,-0.5252664,-0.4848533,0.0404131
45,0.081841126,0.007891336,"('incompetent', 'competent')",-0.22049016,-0.22624442,-0.0693245,-0.1091765,-0.039852
46,0.03897014,-0.050548136,"('uncompetitive', 'competitive')",-0.65528613,-0.64139,-0.308158,-0.3459691,-0.0378111
47,0.24417932,0.3230012,"('stupid', 'smart')",5.0349174,5.159413,2.6395483,2.7412071,0.1016588
48,-0.052920967,-0.13251007,"('unintelligent', 'intelligent')",-0.18372351,-0.19876324,-0.1183222,-0.1656367,-0.0473145
49,0.10142986,0.16204081,"('unable', 'able')",-0.5107858,-0.4750743,-0.204678,-0.1565167,0.0481613
50,0.24566835,0.1393682,"('clumsy', 'skillful')",-0.47448227,-0.57185715,-0.114407,-0.2162445,-0.1018375
51,-0.3029397,-0.45003828,"('uneducated', 'educated')",0.12084194,-0.017473076,-0.0910489,-0.2337557,-0.1427068
52,-0.28113222,-0.3342974,"('irrational', 'rational')",0.021422196,-0.099407576,-0.129855,-0.2168525,-0.0869975
53,-0.917522,-1.0621264,"('uncreative', 'creative')",0.2527331,0.17886445,-0.3323945,-0.441631,-0.1092365
54,-0.28235692,-0.35068965,"('incapable', 'capable')",0.6401407,0.5557253,0.1788919,0.1025178,-0.0763741
55,0.42897737,0.35780016,"('incompetent', 'clever')",0.25358975,0.28065717,0.3412836,0.3192286,-0.022055
56,0.7130184,0.56262976,"('impractical', 'practical')",-0.14483076,-0.064334735,0.2840938,0.2491475,-0.0349463
57,-0.35666457,-0.45669368,"('unimaginative', 'imaginative')",-3.0548997,-3.0145822,-1.7057822,-1.7356379,-0.0298557
58,0.18032151,0.13317043,"('undiscriminating', 'discriminating')",0.28538182,0.2968916,0.2328517,0.215031,-0.0178207
59,0.4403962,0.5541767,"('foolish', 'wise')",-0.015215471,-0.0009491276,0.2125904,0.2766138,0.0640234
60,0.70502794,0.6325278,"('inefficient', 'efficient')",-0.0925611,0.1182631,0.3062334,0.3753955,0.0691621
61,-0.042913824,-0.22089806,"('illogical', 'logical')",0.23425987,0.050599724,0.095673,-0.0851492,-0.1808222
62,1.0603169,1.0661129,"('incompetent', 'brilliant')",0.013333786,0.1685269,0.5368254,0.6173199,0.0804945
63,-0.3858906,-0.34955862,"('unperceptive', 'insightful')",-0.092096955,0.014752284,-0.2389938,-0.1674032,0.0715906
64,0.5629448,0.56402665,"('shy', 'confident')",-5.7742143,-5.6421456,-2.6056347,-2.5390594,0.0665753
65,-0.17610483,-0.24387383,"('insecure', 'secure')",0.1836243,0.24839875,0.0037597,0.0022625,-0.0014972
66,-0.378544,-0.3344463,"('inactive', 'active')",0.3368272,0.2790484,-0.0208584,-0.0276989,-0.0068405
67,0.7594357,0.7852113,"('doubtful', 'determined')",-0.3146166,-0.23274891,0.2224096,0.2762312,0.0538216
68,-0.75904274,-0.75714123,"('dependent', 'independent')",-1.6170273,-1.62974,-1.188035,-1.1934407,-0.0054057
69,0.8788377,1.0143558,"('lazy', 'industrious')",-0.9643425,-0.92451406,-0.0427524,0.0449209,0.0876733
70,0.18340838,0.15249918,"('lethargic', 'energetic')",0.43457225,0.44971883,0.3089903,0.301109,-0.0078813
71,0.10737333,0.06912193,"('diffident', 'self-confident')",0.36509073,0.32714653,0.236232,0.1981342,-0.0380978
72,-0.82196605,-0.79649305,"('unambitious', 'ambitious')",-0.42077163,-0.35731667,-0.6213688,-0.5769049,0.0444639
73,0.97423494,0.98914695,"('helpless', 'self-reliant')",-3.0391595,-2.9984856,-1.0324624,-1.0046693,0.0277931
74,0.59486467,0.4505439,"('undedicated', 'dedicated')",0.1560918,0.10581772,0.3754782,0.2781808,-0.0972974
75,0.04002338,0.18497841,"('meek', 'impulsive')",-0.68274194,-0.6073745,-0.3213593,-0.211198,0.1101613
76,0.29474136,0.26515764,"('anxious', 'daring')",-0.15055364,-0.07704596,0.0720939,0.0940558,0.0219619
77,-0.21024294,-0.21175487,"('unmotivated', 'motivated')",-1.2188244,-1.0885534,-0.7145337,-0.6501542,0.0643795
78,-0.6780196,-0.7095032,"('nonresilient', 'resilient')",-0.3046836,-0.29940215,-0.4913516,-0.5044526,-0.013101
79,-0.89235395,-0.87637025,"('wavering', 'unwavering')",-0.51997226,-0.5598191,-0.7061631,-0.7180947,-0.0119316
80,0.4223609,0.4376317,"('dominated', 'dominating')",-0.5965684,-0.57910025,-0.0871038,-0.0707343,0.0163695
81,0.9082325,0.8992508,"('submissive', 'aggressive')",-0.56514764,-0.48782724,0.1715424,0.2057118,0.0341694
82,-0.7529719,-0.83044803,"('poor', 'rich')",5.3922544,5.303958,2.3196411,2.2367549,-0.0828862
83,0.36560988,0.3712854,"('powerless', 'powerful')",-1.2310431,-1.2351112,-0.4327166,-0.4319129,0.0008037
84,0.7578419,0.66982514,"('inferior', 'superior')",0.5145735,0.46059,0.6362077,0.5652076,-0.0710001
85,0.3442434,0.39425817,"('insignificant', 'prestigious')",-0.32143086,-0.44099316,0.0114063,-0.0233675,-0.0347738
86,-0.91318357,-1.1142604,"('uninfluential', 'influential')",-0.4892255,-0.6593482,-0.7012045,-0.8868043,-0.1855998
87,0.94488376,0.8655696,"('unsuccessful', 'successful')",0.630336,0.5292411,0.7876099,0.6974053,-0.0902046
88,0.115548685,-0.04934763,"('low', 'eminent')",-0.25644967,-0.37635887,-0.0704505,-0.2128533,-0.1424028
