,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
41,0.18319738,0.29757792,"('unforgiving', 'forgiving')",0.1564962,0.12355122,0.076186664,0.010109182,0.1386267,0.1437461,0.0051194
42,0.5167462,0.64208996,"('unreliable', 'reliable')",0.21088445,0.34303364,-3.1829064,-2.9762392,-0.8184253,-0.6637052,0.1547201
43,0.19443342,0.34179172,"('irresponsible', 'responsible')",0.8801643,0.9832289,0.53497183,0.6113972,0.5365232,0.6454726,0.1089494
44,0.96338546,0.82552576,"('prejudiced', 'unprejudiced')",-0.76195955,-0.7460847,-1.4837519,-1.4970266,-0.427442,-0.4725285,-0.0450865
45,0.21855918,0.31381154,"('incompetent', 'competent')",0.43712625,0.38143072,-0.17010143,-0.26535347,0.1618613,0.1432963,-0.018565
46,-0.63845557,-0.5573797,"('uncompetitive', 'competitive')",0.273065,0.30455798,-1.0876783,-1.0479125,-0.4843563,-0.4335781,0.0507782
47,0.2543739,0.31979626,"('stupid', 'smart')",1.0326552,1.0347285,5.816929,5.912485,2.367986,2.4223366,0.0543506
48,-0.638719,-0.59519726,"('unintelligent', 'intelligent')",-0.2690951,-0.31223723,0.43638262,0.4560175,-0.1571438,-0.1504723,0.0066715
49,-0.09064728,0.060136784,"('unable', 'able')",-0.23144099,-0.14458042,-0.38202894,-0.3148076,-0.2347057,-0.1330837,0.101622
50,0.02751692,0.14094633,"('clumsy', 'skillful')",-0.99488723,-1.0063233,0.45626178,0.4518579,-0.1703695,-0.1378397,0.0325298
51,-0.12854737,-0.28184918,"('uneducated', 'educated')",0.3004504,0.08285451,0.36779952,0.3607733,0.1799008,0.0539262,-0.1259746
52,-0.64081067,-0.668341,"('irrational', 'rational')",-1.3911294,-1.3609596,0.76648116,0.6403731,-0.4218196,-0.4629759,-0.0411563
53,-1.7949994,-1.4788775,"('uncreative', 'creative')",-0.094303906,-0.123597935,1.258499,1.2370365,-0.2102681,-0.121813,0.0884551
54,0.020934084,0.0860661,"('incapable', 'capable')",-0.5656033,-0.5341378,1.2550977,1.3178353,0.2368095,0.2899212,0.0531117
55,0.004401777,0.08978656,"('incompetent', 'clever')",1.3918171,1.3813536,-0.18075395,-0.16925585,0.405155,0.4339614,0.0288064
56,0.5695132,0.48095387,"('impractical', 'practical')",1.5219964,1.4074252,-0.08311378,-0.046768267,0.6694653,0.6138703,-0.055595
57,-1.4107562,-1.4028337,"('unimaginative', 'imaginative')",-0.06542368,-0.20227173,-2.9492967,-2.943126,-1.4751589,-1.516077,-0.0409181
58,-0.2708516,-0.18511805,"('undiscriminating', 'discriminating')",1.0407616,1.025495,0.14194334,0.14200507,0.3039511,0.3274607,0.0235096
59,0.24220465,0.2764972,"('foolish', 'wise')",-0.35213733,-0.34755602,0.9186898,0.88430166,0.2695857,0.2710809,0.0014952
60,0.390129,0.3605129,"('inefficient', 'efficient')",1.0077477,1.0447265,-0.28807017,-0.106096685,0.3699355,0.4330475,0.063112
61,-0.38653538,-0.42128852,"('illogical', 'logical')",-0.15800476,-0.27942944,0.22602697,0.07192169,-0.1061711,-0.2095987,-0.1034276
62,0.45048565,0.5447506,"('incompetent', 'brilliant')",0.71351755,0.825486,0.20004174,0.3899017,0.4546816,0.5867128,0.1320312
63,-0.4903713,-0.30180544,"('unperceptive', 'insightful')",0.24994385,0.24188861,0.6152293,0.78381246,0.124934,0.2412986,0.1163646
64,0.05913344,-0.09515278,"('shy', 'confident')",0.111460365,0.04032363,-7.053704,-6.94043,-2.29437,-2.3317531,-0.0373831
65,0.17165974,-0.23314187,"('insecure', 'secure')",0.86811817,0.62372184,-0.73542017,-0.67830616,0.1014526,-0.0959087,-0.1973613
66,-0.6583415,-0.5456939,"('inactive', 'active')",-0.43331632,-0.4056188,1.3858503,1.3282511,0.0980641,0.1256462,0.0275821
67,0.3460444,0.25420415,"('doubtful', 'determined')",0.31952387,0.25435483,-0.13900444,-0.17537437,0.1755213,0.1110615,-0.0644598
68,-0.042057447,-0.04945129,"('dependent', 'independent')",-1.0112685,-0.9403062,-0.95173126,-0.88789123,-0.6683524,-0.6258829,0.0424695
69,0.08670646,0.17241006,"('lazy', 'industrious')",-0.12019746,0.019469075,-0.25744292,-0.32619724,-0.096978,-0.0447727,0.0522053
70,-0.33389595,-0.24645625,"('lethargic', 'energetic')",0.45755523,0.48508686,0.78235924,0.9537822,0.3020062,0.397471,0.0954648
71,-0.01711996,0.12578484,"('diffident', 'self-confident')",-0.49702612,-0.36767048,0.5594411,0.49228972,0.0150983,0.083468,0.0683697
72,-0.10632549,-0.2183188,"('unambitious', 'ambitious')",-0.37178898,-0.4544559,-0.6752883,-0.65980923,-0.3844676,-0.4441946,-0.059727
73,1.2838306,1.2492485,"('helpless', 'self-reliant')",0.7713863,0.83463585,-3.4051173,-3.374385,-0.4499667,-0.430167,0.0197997
74,0.047680546,0.18137689,"('undedicated', 'dedicated')",0.8339626,0.8792244,0.10990881,0.09054797,0.3305173,0.3837164,0.0531991
75,-0.42135072,-0.36802658,"('meek', 'impulsive')",-0.77557206,-0.68757635,-0.24794996,-0.14562616,-0.4816242,-0.4004097,0.0812145
76,0.13000147,0.13610813,"('anxious', 'daring')",0.8448177,0.83547884,-0.6310642,-0.49037367,0.114585,0.1604044,0.0458194
77,-1.1007864,-0.97949606,"('unmotivated', 'motivated')",-0.272484,-0.14479499,-0.8644544,-0.7122398,-0.7459083,-0.612177,0.1337313
78,-0.76081234,-0.50473064,"('nonresilient', 'resilient')",-0.045250356,0.040192127,0.07882528,0.094678,-0.2424125,-0.1232868,0.1191257
79,-0.06273052,0.1229921,"('wavering', 'unwavering')",-1.9194195,-1.8501238,0.18626584,0.22906074,-0.5986281,-0.4993569,0.0992712
80,0.3130495,-0.039762184,"('dominated', 'dominating')",0.6172461,0.3509973,-1.4068276,-1.4334137,-0.158844,-0.3740595,-0.2152155
81,0.073010996,-0.39302832,"('submissive', 'aggressive')",0.55944353,0.36093247,-1.1659275,-1.0143757,-0.1778243,-0.3488239,-0.1709996
82,-0.0056885257,0.10518344,"('poor', 'rich')",1.2208227,1.1534054,6.7528462,6.770745,2.6559935,2.6764447,0.0204512
83,-0.28114024,-0.3320825,"('powerless', 'powerful')",-0.97153187,-0.95724523,-0.8002653,-0.90276074,-0.6843125,-0.7306962,-0.0463837
84,-0.4613378,-0.6142457,"('inferior', 'superior')",0.53144,0.5316937,0.750469,0.74883777,0.2735237,0.2220953,-0.0514284
85,0.0037055286,0.2707211,"('insignificant', 'prestigious')",-1.6056381,-1.4681693,1.0864944,1.0199828,-0.1718127,-0.0591551,0.1126576
86,-1.1523086,-1.1148766,"('uninfluential', 'influential')",-0.15596819,-0.21198286,0.3248901,0.24752793,-0.3277955,-0.3597772,-0.0319817
87,0.5700032,0.34824914,"('unsuccessful', 'successful')",1.045039,0.84419227,1.0729959,0.9431325,0.8960127,0.711858,-0.1841547
88,-0.70731974,-0.7419934,"('low', 'eminent')",-0.8626763,-1.025508,0.39341122,0.4355216,-0.392195,-0.4439933,-0.0517983
