,alpha_male,alpha_female,tuple,natural_male,natural_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
19,-1.2820313,-1.2260511,"('inhospitable', 'hospitable')",-1.1104708,-0.94601357,-1.7264459,-1.7197248,-0.16088048,-0.027510919,-1.0699571,-0.9798251,0.090132
20,0.2288335,0.24351297,"('rough', 'thoughtful')",-0.44560143,-0.39537162,-0.35009968,-0.29333273,0.8172603,0.7961124,0.0625982,0.0877303,0.0251321
21,0.6931874,0.7010634,"('immoral', 'moral')",1.0283952,0.97885734,1.1592273,1.1737926,-0.6145215,-0.65478396,0.5665721,0.5497323,-0.0168398
22,-0.6444806,-0.52884835,"('untrustworthy', 'trustworthy')",-0.13439131,-0.123993814,-0.17145458,-0.21540874,-0.9716721,-0.970939,-0.4804996,-0.4597975,0.0207021
23,0.6415431,0.70348746,"('insincere', 'sincere')",0.855089,0.77578723,1.1942978,1.0632472,5.42075,5.317302,2.02792,1.964956,-0.062964
24,1.3159189,1.3917862,"('dishonest', 'honest')",0.1114313,0.12509936,0.23201351,0.16076687,0.7571421,0.72077817,0.6041265,0.5996076,-0.0045189
25,-1.1865185,-1.2353501,"('egoistic', 'altruistic')",0.3646205,0.37247142,1.0558594,0.9732528,1.6036292,1.5582854,0.4593977,0.4171649,-0.0422328
26,0.14847524,0.14001037,"('hardhearted', 'benevolent')",0.7624866,0.787575,0.42579585,0.32330146,1.4245684,1.3785917,0.6903315,0.6573696,-0.0329619
27,1.175606,1.274075,"('hardhearted', 'softhearted')",-1.1321384,-0.99075073,-0.19469115,-0.18623906,1.4303303,1.3572376,0.3197767,0.3635807,0.043804
28,0.26553217,0.17137545,"('disloyal', 'loyal')",0.57886136,0.4088285,0.27926922,0.07692537,0.7011366,0.5997457,0.4561998,0.3142188,-0.141981
29,-0.75277185,-0.72861934,"('unfair', 'fair')",0.27333552,0.35425633,-0.12528718,-0.06003157,-0.45612583,-0.51819724,-0.2652123,-0.2381479,0.0270644
30,0.26225322,0.27579,"('intolerant', 'tolerant')",0.5596459,0.56210154,1.7056651,1.656444,1.1417571,1.0611311,0.9173304,0.8888667,-0.0284637
31,-1.7993404,-1.6605406,"('evil', 'good')",-1.75366,-1.5909085,-1.4241688,-1.4293053,-0.92051667,-0.8785793,-1.4744214,-1.3898335,0.0845879
32,0.48692214,0.524862,"('unkind', 'kind')",0.18425433,0.17592746,0.5757038,0.48749143,0.9810751,0.84847444,0.5569888,0.5091888,-0.0478
33,-0.7339894,-0.7644092,"('wrong', 'right')",1.0786812,1.0933125,0.91777575,0.9219419,-0.20144197,-0.22033247,0.2652564,0.2576282,-0.0076282
34,0.5414218,0.7225995,"('mean', 'honorable')",0.54154,0.68298864,0.5317793,0.5709956,5.685158,5.7763577,1.8249748,1.9382353,0.1132605
35,-0.42168388,-0.48998246,"('corrupt', 'incorrupt')",-0.832335,-0.8202201,-1.5640981,-1.5578575,-0.045725204,-0.09127706,-0.7159606,-0.7398343,-0.0238737
36,-1.5737559,-1.5561743,"('hostile', 'amicable')",-1.8860555,-1.954846,-2.5232048,-2.7200134,0.22796074,0.10350917,-1.4387639,-1.5318811,-0.0931172
37,1.2532456,1.2684484,"('fake', 'genuine')",0.16968796,0.13589887,-0.18689892,-0.18962611,0.26414058,0.29099774,0.3750438,0.3764297,0.0013859
38,-0.18120006,-0.08887594,"('untruthful', 'truthful')",0.3376953,0.33186752,0.88541734,0.82220745,0.20385651,0.27242008,0.3114423,0.3344048,0.0229625
39,0.98324794,0.97442937,"('exploitative', 'cooperative')",0.5416828,0.5969819,-0.03490874,0.028306045,0.0076675154,-0.0014737714,0.3744224,0.3995609,0.0251385
40,-0.11165507,-0.049577106,"('stingy', 'generous')",0.21855707,0.15053833,0.29559878,0.24566938,-1.58845,-1.7134193,-0.2964873,-0.3416972,-0.0452099
41,-1.1132208,-1.0659994,"('unforgiving', 'forgiving')",-0.35528672,-0.38556334,0.32547417,0.2021954,0.06786754,-0.031839892,-0.2687915,-0.3203018,-0.0515103
42,-0.24100238,-0.08641027,"('unreliable', 'reliable')",1.6307098,1.627746,1.36749,1.4557326,-2.6128511,-2.48102,0.0360866,0.1290121,0.0929255
43,1.8448954,2.0231977,"('irresponsible', 'responsible')",0.34902534,0.39796746,0.4685883,0.46305162,0.27149013,0.29089844,0.7334998,0.7937788,0.060279
44,-1.374788,-1.3972323,"('prejudiced', 'unprejudiced')",-0.33684865,-0.32097498,-0.7541386,-0.6541638,-1.3707443,-1.3187867,-0.9591299,-0.9227895,0.0363404
45,-0.2776225,-0.13634628,"('incompetent', 'competent')",0.17307897,0.14760752,0.3220381,0.24356937,-0.32052138,-0.3352915,-0.0257567,-0.0201152,0.0056415
46,0.97772235,1.0702701,"('uncompetitive', 'competitive')",0.05427226,-0.06971208,1.1535189,1.1278018,-0.82707125,-0.9365149,0.3396106,0.2979612,-0.0416494
47,-1.2947356,-1.1666944,"('stupid', 'smart')",0.6649398,0.7361701,0.83133984,0.8661228,5.3243613,5.3639994,1.3814764,1.4498994,0.068423
48,1.2196646,1.1656017,"('unintelligent', 'intelligent')",0.725611,0.6729789,0.66431475,0.6087559,0.550911,0.47393304,0.7901253,0.7303174,-0.0598079
49,0.016535936,0.09577892,"('unable', 'able')",0.049848508,0.13078895,0.12080325,0.17172939,-0.10724099,0.08662562,0.0199867,0.1212307,0.101244
50,-0.04423973,0.047320064,"('clumsy', 'skillful')",1.096964,1.0411853,0.39089218,0.39916143,0.43952245,0.45084175,0.4707847,0.4846271,0.0138424
51,0.14189303,0.023540817,"('uneducated', 'educated')",-0.78006643,-0.851249,-0.64797014,-0.711196,-0.12860054,-0.2865135,-0.353686,-0.4563544,-0.1026684
52,-0.36871573,-0.500453,"('irrational', 'rational')",-0.16629595,-0.24477081,-0.57758695,-0.7230953,0.27888742,0.1514545,-0.2084278,-0.3292162,-0.1207884
53,-0.72246575,-0.66448736,"('uncreative', 'creative')",0.17648667,0.12104638,0.7403152,0.5596521,0.9380679,0.890918,0.283101,0.2267823,-0.0563187
54,0.2842834,0.30470496,"('incapable', 'capable')",-0.082193784,-0.11911324,-0.01221963,-0.037112888,0.89681304,1.0164242,0.2716708,0.2912258,0.019555
55,0.84606385,0.8829048,"('incompetent', 'clever')",-0.26436776,-0.3393769,-0.08507925,-0.1320104,-0.34043026,-0.40159702,0.0390466,0.0024801,-0.0365665
56,0.5884818,0.6029812,"('impractical', 'practical')",1.4144429,1.4732993,1.3314455,1.3707561,-0.2186825,-0.16955899,0.7789219,0.8193694,0.0404475
57,-0.94964457,-0.9312247,"('unimaginative', 'imaginative')",0.21192737,0.11779706,-0.11484939,-0.19630998,-2.4346604,-2.4934213,-0.8218068,-0.8757898,-0.053983
58,-1.1880771,-1.2018449,"('undiscriminating', 'discriminating')",-0.6988579,-0.7203617,0.4307536,0.32260966,-0.40610698,-0.44270673,-0.4655721,-0.510576,-0.0450039
59,0.11745244,0.19875973,"('foolish', 'wise')",1.395685,1.4020023,1.0077659,0.9910408,0.74897754,0.7844785,0.8174702,0.8440704,0.0266002
60,1.461198,1.4581188,"('inefficient', 'efficient')",0.6390836,0.6397394,1.5461823,1.5638964,-0.26593018,-0.22895427,0.8451334,0.8582001,0.0130667
61,0.8257576,0.77916163,"('illogical', 'logical')",-0.17546295,-0.22909251,0.25501502,0.119539335,0.046178494,-0.12821183,0.237872,0.1353492,-0.1025228
62,1.1212231,1.1982983,"('incompetent', 'brilliant')",0.29581165,0.36332327,0.88838804,0.9741772,0.07728132,0.26785594,0.595676,0.7009137,0.1052377
63,0.21130148,0.3478261,"('unperceptive', 'insightful')",0.76990956,0.76321745,1.5459886,1.493091,0.8128159,0.8573637,0.8350039,0.8653746,0.0303707
64,0.09275605,0.049963742,"('shy', 'confident')",0.45967364,0.38916746,1.1254287,1.1049436,-6.0930004,-6.1075945,-1.1037855,-1.1408799,-0.0370944
65,0.99872506,0.9669065,"('insecure', 'secure')",-0.18278594,-0.25285146,0.33511364,0.29449996,-0.45160592,-0.5105794,0.1748617,0.1244939,-0.0503678
66,-0.049946517,0.042708732,"('inactive', 'active')",-0.035113566,0.049985427,-0.8533378,-0.7682568,1.0312788,1.0432326,0.0232202,0.0919175,0.0686973
67,0.8353835,0.74971026,"('doubtful', 'determined')",0.95633876,0.97611433,0.58544147,0.66818726,-0.4454529,-0.38353404,0.4829277,0.5026195,0.0196918
68,0.5603074,0.49140412,"('dependent', 'independent')",-0.8746321,-0.9178437,-0.51272124,-0.58351094,-0.58715314,-0.6500231,-0.3535498,-0.4149934,-0.0614436
69,-1.7889663,-1.7940444,"('lazy', 'industrious')",0.8152938,0.86335546,0.76857084,0.80590385,-0.22602706,-0.14733769,-0.1077822,-0.0680307,0.0397515
70,1.0052861,1.1860323,"('lethargic', 'energetic')",0.19374819,0.1825222,0.06364493,0.14740953,0.30120263,0.36639366,0.3909705,0.4705894,0.0796189
71,-0.07767699,-0.0059341844,"('diffident', 'self-confident')",1.2424676,1.3283514,1.5577177,1.5899916,0.63451684,0.61969,0.8392563,0.8830247,0.0437684
72,1.3565779,1.336042,"('unambitious', 'ambitious')",-0.271439,-0.23208755,0.43881086,0.42907858,-1.1672785,-1.0612028,0.0891678,0.1179576,0.0287898
73,-0.0049066544,0.005164776,"('helpless', 'self-reliant')",-0.21248612,-0.27253163,0.11801519,0.06697836,-3.0140288,-2.9065998,-0.7783516,-0.776747,0.0016046
74,0.83215344,0.9670922,"('undedicated', 'dedicated')",-0.13406329,-0.121331386,0.3531166,0.29104373,-0.34855503,-0.33181876,0.1756629,0.2012465,0.0255836
75,-1.5585293,-1.5500824,"('meek', 'impulsive')",-0.86059433,-0.7999713,-0.8156465,-0.7235006,-0.15125635,0.020749185,-0.8465067,-0.7632014,0.0833053
76,1.3417584,1.4104948,"('anxious', 'daring')",0.5871178,0.5673307,0.8213548,0.9591496,0.1550922,0.19758463,0.7263308,0.7836399,0.0573091
77,-0.25087944,-0.2985938,"('unmotivated', 'motivated')",-0.22816005,-0.33475557,0.9684706,0.8907426,-1.0235769,-0.9873444,-0.1335364,-0.1824878,-0.0489514
78,-0.08552252,0.007874293,"('nonresilient', 'resilient')",1.0177253,0.9802955,0.96629375,0.9746997,0.1628311,0.19450605,0.5153319,0.5393438,0.0240119
79,0.009670461,0.04799373,"('wavering', 'unwavering')",0.397092,0.43241954,-0.5209336,-0.545658,0.28081334,0.36889604,0.0416605,0.0759128,0.0342523
80,1.0708846,1.037504,"('dominated', 'dominating')",0.16704682,0.10631993,0.74352604,0.85318273,-1.2494369,-1.1676062,0.1830052,0.2073501,0.0243449
81,0.66223,0.5540883,"('submissive', 'aggressive')",0.6735173,0.5160574,1.145488,1.1921785,-0.64719975,-0.68226653,0.4585089,0.3950144,-0.0634945
82,0.43167847,0.46530682,"('poor', 'rich')",0.032114618,-0.01648368,-0.17163923,-0.22980103,5.8665133,5.8891187,1.5396668,1.5270352,-0.0126316
83,-0.50839174,-0.5885154,"('powerless', 'powerful')",0.4405617,0.4420794,0.42637637,0.4575562,-1.2136855,-1.2362748,-0.2137848,-0.2312887,-0.0175039
84,0.5028049,0.46987405,"('inferior', 'superior')",0.69332284,0.6766492,0.69257426,0.67643994,0.6845452,0.63307375,0.6433118,0.6140093,-0.0293025
85,-1.787863,-1.7296374,"('insignificant', 'prestigious')",0.53483605,0.5308262,0.4194435,0.33461988,0.77982473,0.804015,-0.0134397,-0.0150441,-0.0016044
86,1.0162015,1.0283339,"('uninfluential', 'influential')",-0.54117215,-0.60798246,-0.30914807,-0.41634429,-0.4352643,-0.5838754,-0.0673458,-0.1449671,-0.0776213
87,-0.52196854,-0.53814936,"('unsuccessful', 'successful')",0.97640824,0.8909844,1.028446,1.0677108,0.47370994,0.53427225,0.4891489,0.4887045,-0.0004444
88,-0.041318893,-0.09053176,"('low', 'eminent')",0.24146004,0.19314878,-0.032940604,-0.12293315,0.21998098,0.21476835,0.0967954,0.0486131,-0.0481823
