,consolidated_male,consolidated_female,tuple,edison_male,edison_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.44232264,-0.41806963,"('hardhearted', 'softhearted')",0.7542588,0.7480313,1.6204463,1.528983,0.6441275,0.6196482,-0.0244793
28,0.39832866,0.34972352,"('disloyal', 'loyal')",-0.5258665,-0.6403663,1.0865076,0.9307585,0.3196566,0.2133719,-0.1062847
29,-0.6521708,-0.74978673,"('unfair', 'fair')",-1.5024679,-1.5323908,-0.3707349,-0.5086026,-0.8417912,-0.93026,-0.0884688
30,0.6796976,0.80202013,"('intolerant', 'tolerant')",-0.31857026,-0.2620385,1.2428691,1.1885834,0.5346655,0.5761883,0.0415228
31,0.37608576,0.22251937,"('evil', 'good')",1.1248267,1.0429215,-1.1762335,-1.2295158,0.1082263,0.011975,-0.0962513
32,0.30325067,0.2665031,"('unkind', 'kind')",-0.17113669,-0.30729228,1.3754613,1.1783545,0.5025251,0.3791885,-0.1233366
33,0.34194905,0.24292499,"('wrong', 'right')",1.2027688,1.0398163,-0.36089665,-0.5274519,0.3946071,0.2517631,-0.142844
34,0.26282164,0.34835625,"('mean', 'honorable')",0.43848825,0.5917065,5.672571,5.8676996,2.1246271,2.269254,0.1446269
35,0.03991235,-0.3011894,"('corrupt', 'incorrupt')",0.23793547,0.015677886,-0.103006095,-0.30080998,0.0582806,-0.1954405,-0.2537211
36,0.8037774,0.43445644,"('hostile', 'amicable')",1.8740567,1.5721657,0.10357925,-0.14007226,0.9271378,0.6221833,-0.3049545
37,-0.07036934,0.05595257,"('fake', 'genuine')",-0.3780974,-0.2925447,0.7479371,0.7769689,0.0998235,0.1801256,0.0803021
38,0.5081341,0.58110446,"('untruthful', 'truthful')",-0.09572586,-0.060043056,0.24119943,0.27570456,0.2178692,0.2655887,0.0477195
39,1.7668577,1.8344771,"('exploitative', 'cooperative')",-0.33912766,-0.2621637,0.03791178,-0.0063653607,0.4885473,0.5219826,0.0334353
40,1.404049,1.4793062,"('stingy', 'generous')",0.8894988,0.8959723,-1.2055055,-1.3121927,0.3626808,0.3543619,-0.0083189
41,0.08090607,0.13770339,"('unforgiving', 'forgiving')",-0.15874958,-0.14807232,0.2676601,0.13224341,0.0632722,0.0406248,-0.0226474
42,0.3391914,0.48655298,"('unreliable', 'reliable')",-0.75992507,-0.7786085,-2.8292677,-2.8047402,-1.0833338,-1.0322653,0.0510685
43,-1.0357215,-0.8601609,"('irresponsible', 'responsible')",-1.0647218,-0.9429209,0.60258317,0.64762974,-0.4992867,-0.3851507,0.114136
44,-1.415499,-1.413111,"('prejudiced', 'unprejudiced')",-1.0950832,-1.0741992,-1.8898933,-1.8404933,-1.4668252,-1.4426012,0.024224
45,-1.3060389,-1.1537887,"('incompetent', 'competent')",-0.9956521,-0.90861166,-0.208339,-0.25579062,-0.8366767,-0.7727304,0.0639463
46,-0.13588007,0.075249165,"('uncompetitive', 'competitive')",-0.9176827,-0.7915382,-0.2645591,-0.27328074,-0.439374,-0.3298566,0.1095174
47,-0.5375946,-0.44092232,"('stupid', 'smart')",0.075214654,0.19649746,5.2022185,5.3129916,1.5799462,1.6895223,0.1095761
48,-0.45430547,-0.35167757,"('unintelligent', 'intelligent')",0.022258207,0.004007196,0.36595562,0.356851,-0.0220305,0.0030602,0.0250907
49,-1.189347,-1.199531,"('unable', 'able')",-0.7686819,-0.73636174,-0.56465024,-0.43381786,-0.840893,-0.7899035,0.0509895
50,0.085646,-0.04753604,"('clumsy', 'skillful')",-0.8115463,-0.96538323,0.25063854,0.18111104,-0.1584206,-0.2772694,-0.1188488
51,0.3461772,0.3506669,"('uneducated', 'educated')",-0.6685691,-0.79638654,1.1541125,1.0460247,0.2772402,0.2001017,-0.0771385
52,0.7308759,0.5322468,"('irrational', 'rational')",0.23170926,0.0054893047,-0.26891667,-0.4260664,0.2312228,0.0372232,-0.1939996
53,0.14442012,0.06268265,"('uncreative', 'creative')",0.52539635,0.35289976,0.6049808,0.55479985,0.4249324,0.3234608,-0.1014716
54,-0.6081758,-0.65724826,"('incapable', 'capable')",-0.851506,-0.93847567,1.0301219,0.98751813,-0.1431866,-0.2027352,-0.0595486
55,-1.1364429,-0.8928825,"('incompetent', 'clever')",-0.7200062,-0.593384,-0.062611,-0.028117694,-0.6396867,-0.5047948,0.1348919
56,0.37197155,0.49148348,"('impractical', 'practical')",0.01678563,0.08386826,-0.40719146,-0.34071544,-0.0061448,0.0782121,0.0843569
57,-0.34877157,-0.301429,"('unimaginative', 'imaginative')",0.11239537,0.09277402,-2.2455351,-2.288627,-0.8273038,-0.8324273,-0.0051235
58,0.9633432,1.0359584,"('undiscriminating', 'discriminating')",1.0756081,1.1529123,0.49938217,0.507555,0.8461112,0.8988086,0.0526974
59,0.85677344,0.730741,"('foolish', 'wise')",0.5919121,0.47097692,0.31942236,0.28816634,0.5893693,0.4966281,-0.0927412
60,-1.1712556,-0.93047184,"('inefficient', 'efficient')",-1.0207062,-0.74373907,-0.30935544,-0.14988354,-0.8337724,-0.6080315,0.2257409
61,-0.68647814,-0.69617367,"('illogical', 'logical')",-0.31033787,-0.44251686,0.14386077,0.014622485,-0.2843184,-0.3746893,-0.0903709
62,-0.5658706,-0.3430136,"('incompetent', 'brilliant')",-0.5605372,-0.33346274,0.18409175,0.3492782,-0.3141054,-0.109066,0.2050394
63,0.427636,0.47493967,"('unperceptive', 'insightful')",-0.2959716,-0.3071269,1.2062736,1.2779956,0.4459793,0.4819361,0.0359568
64,-0.15913214,-0.098507516,"('shy', 'confident')",-1.3623773,-1.3243258,-6.586608,-6.616385,-2.7027057,-2.6797393,0.0229664
65,-0.5096985,-0.4169274,"('insecure', 'secure')",-0.8129315,-0.81749207,-0.4754289,-0.5012809,-0.599353,-0.5785668,0.0207862
66,-0.47288767,-0.53274155,"('inactive', 'active')",-0.14800465,-0.20451261,0.9471866,0.8882775,0.1087648,0.0503411,-0.0584237
67,0.8106032,0.7637983,"('doubtful', 'determined')",-0.57400596,-0.56257695,-0.63257927,-0.62952584,-0.131994,-0.1427682,-0.0107742
68,-0.52764535,-0.5803292,"('dependent', 'independent')",-0.83263093,-0.95146585,-0.33945912,-0.36437577,-0.5665785,-0.632057,-0.0654785
69,0.15571922,0.0010623429,"('lazy', 'industrious')",1.1411643,1.0738208,-0.7493047,-0.7579251,0.1825263,0.1056527,-0.0768736
70,-0.22860351,-0.02366216,"('lethargic', 'energetic')",-1.1484793,-0.94151706,0.91259015,0.9357414,-0.1548309,-0.0098126,0.1450183
71,1.3785285,1.2816033,"('diffident', 'self-confident')",0.8327695,0.76244324,0.44016477,0.32478893,0.8838209,0.7896118,-0.0942091
72,0.737061,0.8086054,"('unambitious', 'ambitious')",0.39083564,0.4428123,-0.6663468,-0.6743834,0.15385,0.1923447,0.0384947
73,1.3693329,1.2789427,"('helpless', 'self-reliant')",0.75599587,0.68608135,-3.1194923,-3.0344284,-0.3313878,-0.3564681,-0.0250803
74,0.6215635,0.76903504,"('undedicated', 'dedicated')",-0.12679186,-0.052254938,0.26470664,0.2500847,0.2531594,0.3222883,0.0691289
75,-0.5452449,-0.65951717,"('meek', 'impulsive')",-0.22318067,-0.28283703,-0.23851769,-0.14740989,-0.3356477,-0.3632547,-0.027607
76,-1.480699,-1.2527376,"('anxious', 'daring')",-1.7492847,-1.6076859,-0.13069187,-0.012522817,-1.1202252,-0.9576488,0.1625764
77,-0.6561914,-0.6177901,"('unmotivated', 'motivated')",-1.9467826,-1.8366885,-1.3757507,-1.2657726,-1.3262415,-1.2400838,0.0861577
78,-0.687281,-0.7038387,"('nonresilient', 'resilient')",-0.024372984,-0.016405474,0.22779824,0.33216336,-0.1612853,-0.1293603,0.031925
79,0.57255554,0.38575995,"('wavering', 'unwavering')",0.488807,0.3337194,0.07070829,0.0830198,0.3773569,0.2674997,-0.1098572
80,-0.77960145,-0.614775,"('dominated', 'dominating')",-0.70968115,-0.6051432,-0.6297861,-0.62078893,-0.7063562,-0.6135691,0.0927871
81,-0.86754906,-0.7031942,"('submissive', 'aggressive')",-1.294551,-1.2658149,-0.47066432,-0.47967106,-0.8775881,-0.8162267,0.0613614
82,-0.9738569,-0.9142931,"('poor', 'rich')",-0.20632936,-0.27058667,5.925952,5.933132,1.5819219,1.5827508,0.0008289
83,0.3470674,0.42612627,"('powerless', 'powerful')",-0.10926193,-0.021018919,-0.9523792,-0.95201916,-0.2381912,-0.1823039,0.0558873
84,0.768091,0.7681912,"('inferior', 'superior')",0.16503671,0.09299804,0.4956808,0.42598563,0.4762695,0.4290583,-0.0472112
85,0.60339683,0.43977085,"('insignificant', 'prestigious')",1.2347065,1.0850606,0.017650578,0.05071833,0.6185846,0.5251832,-0.0934014
86,-0.09770921,-0.035061106,"('uninfluential', 'influential')",1.0623901,0.97862434,0.6023297,0.4099579,0.5223369,0.4511737,-0.0711632
87,-0.42302886,-0.4480878,"('unsuccessful', 'successful')",0.025102193,-0.05453098,0.71371543,0.74797165,0.1052629,0.0817843,-0.0234786
88,0.8052681,0.73789257,"('low', 'eminent')",0.5037862,0.37248653,0.6638817,0.5985628,0.6576454,0.5696473,-0.0879981
