,jbg_male,jbg_female,tuple,smith_male,smith_female,properties_male,properties_female,average_male,average_female,female-male
21,-0.5513451,-0.46620208,"('immoral', 'moral')",0.53581154,0.6513128,-1.1324176,-0.8818328,-0.3826504,-0.2322407,0.1504097
22,0.3612196,0.3257731,"('untrustworthy', 'trustworthy')",1.5516034,1.5095235,-1.3069882,-1.3176507,0.2019449,0.1725487,-0.0293962
23,-0.7739284,-0.80592936,"('insincere', 'sincere')",0.5986751,0.6713001,6.664608,6.7381296,2.1631182,2.2011668,0.0380486
24,-0.055616908,0.04822807,"('dishonest', 'honest')",0.90689135,1.0555667,0.7632478,0.7010778,0.5381741,0.6016242,0.0634501
25,-0.81817776,-0.7644613,"('egoistic', 'altruistic')",0.33823615,0.3203981,0.45710406,0.42581803,-0.0076125,-0.0060817,0.0015308
26,-0.8248684,-0.98761654,"('hardhearted', 'benevolent')",0.5809339,0.3939247,1.6355722,1.4822171,0.4638793,0.2961751,-0.1677042
27,-0.45656514,-0.37573928,"('hardhearted', 'softhearted')",-0.00362184,0.011340959,0.93051845,0.8957033,0.1567772,0.1771017,0.0203245
28,-1.1421494,-1.2475059,"('disloyal', 'loyal')",0.7359218,0.6292175,1.2768638,1.1498778,0.2902121,0.1771965,-0.1130156
29,0.16492757,0.15778157,"('unfair', 'fair')",0.5018912,0.47308803,-0.5742942,-0.69404,0.0308415,-0.0210568,-0.0518983
30,-0.68132985,-0.562602,"('intolerant', 'tolerant')",0.74878097,0.8403496,0.98505706,1.1274934,0.350836,0.4684137,0.1175777
31,0.13761072,0.12129381,"('evil', 'good')",-0.87760055,-0.95955455,-0.9719537,-1.048754,-0.5706478,-0.6290049,-0.0583571
32,-0.5846081,-0.74893373,"('unkind', 'kind')",0.122120224,0.15207818,1.0610883,0.9051712,0.1995335,0.1027719,-0.0967616
33,0.011702571,-0.057958636,"('wrong', 'right')",0.19792278,0.18931405,-0.2107796,-0.26100406,-0.0003848,-0.0432162,-0.0428314
34,-0.7072539,-0.4636835,"('mean', 'honorable')",-1.0462967,-0.88296306,5.4734144,5.731622,1.2399546,1.4616585,0.2217039
35,0.42551994,0.34611398,"('corrupt', 'incorrupt')",-0.40900326,-0.5997321,-0.88437945,-0.99613947,-0.2892876,-0.4165858,-0.1272982
36,-0.11406812,-0.21531396,"('hostile', 'amicable')",-0.62130785,-0.8389462,-0.52898353,-0.630283,-0.4214532,-0.5615144,-0.1400612
37,0.5239639,0.40746808,"('fake', 'genuine')",0.79547274,0.8417103,0.49457198,0.42767352,0.6046696,0.5589507,-0.0457189
38,-0.36914518,-0.36404556,"('untruthful', 'truthful')",-0.20595402,-0.1462793,0.5167459,0.51298064,-0.0194511,0.0008853,0.0203364
39,0.19741724,0.4699591,"('exploitative', 'cooperative')",1.3184558,1.5248828,-0.05488916,0.084788665,0.4869946,0.6932102,0.2062156
40,-0.14775984,-0.26163015,"('stingy', 'generous')",0.10314006,-0.001842299,-1.9840142,-2.1146379,-0.6762113,-0.7927035,-0.1164922
41,-0.4694569,-0.42989904,"('unforgiving', 'forgiving')",1.4883704,1.3336458,0.1481928,0.13718991,0.3890354,0.3469789,-0.0420565
42,0.80150276,0.8872361,"('unreliable', 'reliable')",0.89833426,1.0472128,-2.974792,-2.8274307,-0.424985,-0.2976606,0.1273244
43,-0.008224979,0.1462004,"('irresponsible', 'responsible')",1.4659259,1.6216736,1.0779462,1.1063242,0.8452157,0.9580661,0.1128504
44,0.6520132,0.7499772,"('prejudiced', 'unprejudiced')",-0.7596422,-0.6772175,-1.2632502,-1.1518964,-0.4569597,-0.3597122,0.0972475
45,1.1021641,0.9121544,"('incompetent', 'competent')",1.3426864,1.2746962,0.6155984,0.575292,1.0201496,0.9207142,-0.0994354
46,0.038493454,-0.072100386,"('uncompetitive', 'competitive')",0.73817766,0.8537131,-0.64309084,-0.550751,0.0445268,0.0769539,0.0324271
47,-0.002464302,0.08108869,"('stupid', 'smart')",-0.11783459,0.089512594,5.643571,5.8471084,1.8410907,2.0059032,0.1648125
48,-1.8202969,-1.7994794,"('unintelligent', 'intelligent')",0.33264107,0.40795356,-0.1577767,-0.124003224,-0.5484775,-0.5051763,0.0433012
49,-0.28774545,-0.13774763,"('unable', 'able')",-0.67593867,-0.53609025,-0.1582188,0.012867279,-0.3739676,-0.2203235,0.1536441
50,0.3762617,0.37090483,"('clumsy', 'skillful')",0.1371021,0.15661699,0.36217362,0.4120909,0.2918458,0.3132042,0.0213584
51,-0.25472853,-0.50424516,"('uneducated', 'educated')",0.5964209,0.59612125,-0.06027765,-0.15804279,0.0938049,-0.0220556,-0.1158605
52,-0.51117134,-0.5077354,"('irrational', 'rational')",-1.4973073,-1.649693,-0.06201773,-0.1313447,-0.6901654,-0.7629244,-0.072759
53,-0.062391575,-0.14660507,"('uncreative', 'creative')",0.7764901,0.75414973,0.7490277,0.69206554,0.4877087,0.4332034,-0.0545053
54,-0.31961936,-0.39407375,"('incapable', 'capable')",-0.14949822,-0.12259431,1.0499525,1.0445831,0.1936116,0.1759717,-0.0176399
55,-0.41758013,-0.40105328,"('incompetent', 'clever')",1.0477817,1.1723728,-0.21398318,-0.08901491,0.1387395,0.2274349,0.0886954
56,0.48384273,0.4742525,"('impractical', 'practical')",1.4930322,1.596959,0.33695614,0.38669777,0.771277,0.8193031,0.0480261
57,-0.33471864,-0.6570791,"('unimaginative', 'imaginative')",0.7671136,0.6436745,-2.5892878,-2.7197418,-0.7189643,-0.9110488,-0.1920845
58,0.29357013,0.22436048,"('undiscriminating', 'discriminating')",0.3036073,0.2528,0.2145037,0.20390473,0.2705604,0.2270217,-0.0435387
59,0.74193096,0.7484616,"('foolish', 'wise')",0.0057182014,-0.05327544,0.42304748,0.43584305,0.3902322,0.3770097,-0.0132225
60,-0.5787554,-0.4157844,"('inefficient', 'efficient')",0.9010162,1.1587527,0.22683324,0.48230663,0.1830313,0.408425,0.2253937
61,0.02874592,0.0232501,"('illogical', 'logical')",0.58912355,0.5500338,0.112286136,0.014394483,0.2433852,0.1958928,-0.0474924
62,0.49171588,0.5369215,"('incompetent', 'brilliant')",1.094518,1.295182,0.53258955,0.7516911,0.7062745,0.8612649,0.1549904
63,0.27496818,0.33280742,"('unperceptive', 'insightful')",-0.009310813,0.018300457,1.0611407,1.1740985,0.442266,0.5084021,0.0661361
64,0.6841023,0.5810552,"('shy', 'confident')",0.37225184,0.36134556,-6.1118393,-6.1805863,-1.6851617,-1.7460618,-0.0609001
65,-0.54014874,-0.6822912,"('insecure', 'secure')",0.9784261,0.9395827,-0.461855,-0.32451025,-0.0078592,-0.0224063,-0.0145471
66,0.51982516,0.3108143,"('inactive', 'active')",-0.26084486,-0.37979448,0.6165595,0.51577,0.2918466,0.1489299,-0.1429167
67,0.2755996,0.35600096,"('doubtful', 'determined')",0.26535377,0.24287115,-0.060545724,-0.08517741,0.1601359,0.1712316,0.0110957
68,-0.7767364,-0.75198245,"('dependent', 'independent')",-0.7104153,-0.67781883,-1.2672664,-1.1521145,-0.9181393,-0.8606386,0.0575007
69,0.3466604,0.34682435,"('lazy', 'industrious')",0.38662165,0.36994037,-0.83300394,-0.75183636,-0.0332406,-0.0116906,0.02155
70,0.43814778,0.33542132,"('lethargic', 'energetic')",1.2423513,1.3309026,0.6398865,0.6450695,0.7734618,0.7704644,-0.0029974
71,-0.00898697,-0.058268875,"('diffident', 'self-confident')",0.88856214,0.7614883,1.4118805,1.3231072,0.7638186,0.6754422,-0.0883764
72,-0.5753524,-0.5754654,"('unambitious', 'ambitious')",0.95198953,0.9360535,0.15073478,0.20414057,0.1757906,0.1882429,0.0124523
73,1.1518203,1.1784725,"('helpless', 'self-reliant')",0.8684705,0.8569454,-3.4611156,-3.4981241,-0.4802749,-0.4875687,-0.0072938
74,0.3281794,0.391729,"('undedicated', 'dedicated')",1.3246206,1.3852065,0.08827241,0.026306035,0.5803575,0.6010805,0.020723
75,0.85114384,0.75796884,"('meek', 'impulsive')",-0.8424071,-1.0000181,-0.8077982,-0.8166457,-0.2663538,-0.3528983,-0.0865445
76,0.0012945049,0.15623291,"('anxious', 'daring')",1.0731831,1.2324523,-0.17282864,0.024628634,0.3005496,0.4711046,0.170555
77,-0.58864754,-0.5220582,"('unmotivated', 'motivated')",0.24190609,0.3095896,-0.9730347,-0.8181042,-0.4399254,-0.3435243,0.0964011
78,-1.0040255,-0.93444765,"('nonresilient', 'resilient')",-0.10720166,-0.13706528,0.4283185,0.5377589,-0.2276362,-0.177918,0.0497182
79,0.44578233,0.33328992,"('wavering', 'unwavering')",-0.6673724,-0.81743854,0.22751012,0.21942157,0.0019734,-0.0882424,-0.0902158
80,0.74913174,0.51752377,"('dominated', 'dominating')",0.16814601,0.16795991,-0.9799198,-1.0112988,-0.0208807,-0.108605,-0.0877243
81,-0.6066534,-0.70426285,"('submissive', 'aggressive')",-0.44291854,-0.42261967,-0.9150924,-0.86383045,-0.6548882,-0.663571,-0.0086828
82,0.05132999,0.08304514,"('poor', 'rich')",-0.033757336,0.03121198,6.7403226,6.856354,2.2526318,2.3235372,0.0709054
83,-0.74407,-0.787599,"('powerless', 'powerful')",-0.6124402,-0.586184,-0.37836286,-0.3734109,-0.578291,-0.582398,-0.004107
84,-0.1634922,-0.14075866,"('inferior', 'superior')",1.2726638,1.2236956,-0.0064239185,0.05999832,0.3675826,0.3809784,0.0133958
85,-0.11620891,0.04182497,"('insignificant', 'prestigious')",-0.80878735,-0.9498272,0.603904,0.5674212,-0.1070307,-0.113527,-0.0064963
86,-1.1303223,-1.3063065,"('uninfluential', 'influential')",0.8989469,0.8298737,-0.32036787,-0.5347565,-0.1839144,-0.3370631,-0.1531487
87,1.758313,1.4047675,"('unsuccessful', 'successful')",0.8192308,0.6298181,0.91509974,0.86270446,1.1642145,0.9657633,-0.1984512
88,-1.2026645,-1.2413046,"('low', 'eminent')",-1.4219244,-1.4278852,0.11413442,0.08491955,-0.8368182,-0.8614235,-0.0246053
