,eastman_male,eastman_female,tuple,chemical_male,chemical_female,co_male,co_female,average_male,average_female,female-male
69,2.1865697,2.1720147,"('lazy', 'industrious')",1.5340889,1.5695428,-0.5570977,-0.48392335,1.0545203,1.0858781,0.0313578
70,-1.6123558,-1.5189145,"('lethargic', 'energetic')",-1.2248164,-1.1940968,0.04877442,0.12860873,-0.9294659,-0.8614675,0.0679984
71,1.118116,1.0908921,"('diffident', 'self-confident')",1.1445227,1.1818773,0.19925655,0.18213415,0.8206317,0.8183012,-0.0023305
72,0.4440389,0.54590535,"('unambitious', 'ambitious')",0.56264234,0.59938735,-0.5718957,-0.4388789,0.1449285,0.2354713,0.0905428
73,0.79277873,0.747083,"('helpless', 'self-reliant')",0.33245355,0.2964934,-3.1209924,-3.0117698,-0.6652534,-0.6560644,0.009189
74,1.7186618,1.7846761,"('undedicated', 'dedicated')",0.741351,0.8694348,0.37150428,0.4708523,0.9438391,1.0416544,0.0978153
75,-0.38059768,-0.323129,"('meek', 'impulsive')",-0.9885721,-0.9495754,-0.453497,-0.32773128,-0.6075556,-0.5334785,0.0740771
76,-2.1062205,-1.9916953,"('anxious', 'daring')",-1.0152303,-0.94199324,0.089623615,0.12528327,-1.0106091,-0.9361351,0.074474
77,-0.70182157,-0.643267,"('unmotivated', 'motivated')",0.2720155,0.2657059,-1.0888282,-1.1367744,-0.5062114,-0.5047785,0.0014329
78,-0.5398113,-0.52055496,"('nonresilient', 'resilient')",1.0142295,0.9547118,0.12341282,0.1316252,0.199277,0.188594,-0.010683
79,-0.045260135,-0.04133383,"('wavering', 'unwavering')",-0.47171372,-0.54253024,-0.67126983,-0.6455644,-0.3960812,-0.4098095,-0.0137283
80,-1.0499724,-1.0044982,"('dominated', 'dominating')",-0.96068,-0.9562872,-0.17151302,-0.20720531,-0.7273885,-0.7226636,0.0047249
81,-1.4012809,-1.4334472,"('submissive', 'aggressive')",-0.013988718,-0.108159944,-0.36242205,-0.4908153,-0.5925639,-0.6774742,-0.0849103
82,-0.5669475,-0.5779325,"('poor', 'rich')",-0.65028787,-0.71958494,5.846508,5.7019634,1.5430908,1.4681487,-0.0749421
83,-0.35836425,-0.33216265,"('powerless', 'powerful')",-0.0199252,0.0401663,-1.1994922,-1.1733435,-0.5259272,-0.4884466,0.0374806
84,0.43907827,0.4006834,"('inferior', 'superior')",0.78077036,0.77486646,0.69247943,0.58729523,0.6374427,0.587615,-0.0498277
85,2.4133046,2.4362547,"('insignificant', 'prestigious')",1.8086405,1.7789525,-0.12639521,-0.12423408,1.3651832,1.3636576,-0.0015256
86,0.50699586,0.49974012,"('uninfluential', 'influential')",0.5276123,0.43339753,-0.22646803,-0.3745821,0.26938,0.1861852,-0.0831948
87,0.025947332,-0.022691874,"('unsuccessful', 'successful')",0.27922565,0.1843242,1.0111986,0.8291318,0.4387906,0.3302547,-0.1085359
88,0.7594428,0.70421654,"('low', 'eminent')",0.16054857,0.042158518,0.5119225,0.324792,0.4773046,0.3570557,-0.1202489
