,petsmart_male,petsmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
32,1.3449821,1.3194228,"('unkind', 'kind')",1.3053974,1.2359625,1.3251898,1.2776927,-0.0474971
33,0.47543532,0.35436904,"('wrong', 'right')",-0.6068609,-0.67112595,-0.0657128,-0.1583785,-0.0926657
34,0.49001148,0.66717005,"('mean', 'honorable')",6.1557717,6.2337728,3.3228917,3.4504714,0.1275797
35,-0.7995563,-0.8724454,"('corrupt', 'incorrupt')",-0.15184695,-0.2736527,-0.4757016,-0.5730491,-0.0973475
36,-0.43528548,-0.37323737,"('hostile', 'amicable')",0.23371457,0.09312342,-0.1007855,-0.140057,-0.0392715
37,-0.08475037,-0.09179047,"('fake', 'genuine')",0.12640408,0.115307994,0.0208269,0.0117588,-0.0090681
38,0.49937004,0.5529851,"('untruthful', 'truthful')",0.15111667,0.17213367,0.3252434,0.3625594,0.037316
39,0.95785064,0.92261744,"('exploitative', 'cooperative')",-0.041178722,-0.03147458,0.458336,0.4455714,-0.0127646
40,-0.48037967,-0.46052393,"('stingy', 'generous')",-1.6450133,-1.7743707,-1.0626965,-1.1174473,-0.0547508
41,0.10531238,0.16959074,"('unforgiving', 'forgiving')",0.20764564,0.096423075,0.156479,0.1330069,-0.0234721
42,0.64110255,0.63692755,"('unreliable', 'reliable')",-3.1213706,-3.0981221,-1.240134,-1.2305973,0.0095367
43,0.69681233,0.71969855,"('irresponsible', 'responsible')",0.730116,0.7715522,0.7134641,0.7456254,0.0321613
44,-0.63589764,-0.620048,"('prejudiced', 'unprejudiced')",-1.6679152,-1.6450276,-1.1519065,-1.1325378,0.0193687
45,-0.3993027,-0.2784841,"('incompetent', 'competent')",-0.23466206,-0.24335587,-0.3169824,-0.26092,0.0560624
46,-0.27375257,-0.23079059,"('uncompetitive', 'competitive')",-0.4771096,-0.49472153,-0.3754311,-0.3627561,0.012675
47,0.6532194,0.71150166,"('stupid', 'smart')",5.5048795,5.575842,3.0790493,3.1436718,0.0646225
48,0.4642103,0.46374682,"('unintelligent', 'intelligent')",0.936866,0.9306897,0.7005382,0.6972182,-0.00332
49,-0.19874567,-0.09629135,"('unable', 'able')",-0.20106474,-0.06766079,-0.1999052,-0.0819761,0.1179291
50,-0.11466275,-0.12949213,"('clumsy', 'skillful')",0.08255586,0.051200733,-0.0160534,-0.0391457,-0.0230923
51,-0.53552216,-0.5979458,"('uneducated', 'educated')",0.8980577,0.81989753,0.1812678,0.1109759,-0.0702919
52,-0.54746747,-0.69088596,"('irrational', 'rational')",-0.010214318,-0.09610986,-0.2788409,-0.3934979,-0.114657
53,-0.30166873,-0.27749312,"('uncreative', 'creative')",0.9911576,0.9415848,0.3447444,0.3320459,-0.0126985
54,-0.042568095,-0.08126792,"('incapable', 'capable')",1.0113432,1.0966973,0.4843876,0.5077147,0.0233271
55,0.26378405,0.31926763,"('incompetent', 'clever')",0.18634996,0.18142125,0.225067,0.2503445,0.0252775
56,1.651245,1.7119468,"('impractical', 'practical')",0.0055504367,0.041627623,0.8283977,0.8767872,0.0483895
57,-0.010332352,-0.0008782055,"('unimaginative', 'imaginative')",-2.5553324,-2.5638523,-1.2828324,-1.2823652,0.0004672
58,-0.80584955,-0.7537355,"('undiscriminating', 'discriminating')",0.10609122,0.038509846,-0.3498792,-0.3576128,-0.0077336
59,0.41644955,0.33866766,"('foolish', 'wise')",0.2036839,0.24688333,0.3100667,0.2927755,-0.0172912
60,1.3558326,1.4342718,"('inefficient', 'efficient')",0.2997616,0.39356786,0.8277971,0.9139198,0.0861227
61,-0.29879245,-0.39757818,"('illogical', 'logical')",0.50514185,0.38686848,0.1031747,-0.0053549,-0.1085296
62,-0.1877026,-0.114374,"('incompetent', 'brilliant')",-0.017171508,0.10555421,-0.102437,-0.0044099,0.0980271
63,0.16227612,0.25841632,"('unperceptive', 'insightful')",1.1487061,1.2441583,0.6554911,0.7512873,0.0957962
64,-0.80915356,-0.90373325,"('shy', 'confident')",-6.5586786,-6.5641623,-3.6839161,-3.7339478,-0.0500317
65,-0.091976374,-0.18374549,"('insecure', 'secure')",-0.1593906,-0.18062288,-0.1256835,-0.1821842,-0.0565007
66,-0.50953543,-0.5153079,"('inactive', 'active')",0.8453124,0.871137,0.1678885,0.1779146,0.0100261
67,0.44857672,0.42360762,"('doubtful', 'determined')",-0.61254185,-0.55601704,-0.0819826,-0.0662047,0.0157779
68,-1.2228829,-1.2790015,"('dependent', 'independent')",-0.28940544,-0.31187865,-0.7561442,-0.7954401,-0.0392959
69,-0.28851375,-0.31109983,"('lazy', 'industrious')",-0.6841095,-0.6194071,-0.4863116,-0.4652535,0.0210581
70,-0.3540787,-0.2818111,"('lethargic', 'energetic')",0.5523761,0.5948363,0.0991487,0.1565126,0.0573639
71,1.677952,1.7960771,"('diffident', 'self-confident')",0.6616634,0.7097309,1.1698077,1.2529041,0.0830964
72,-0.50294137,-0.57834697,"('unambitious', 'ambitious')",-0.8758811,-0.8647577,-0.6894112,-0.7215524,-0.0321412
73,0.13308851,0.052998155,"('helpless', 'self-reliant')",-3.5719361,-3.5769937,-1.7194238,-1.7619978,-0.042574
74,0.4217841,0.4801337,"('undedicated', 'dedicated')",0.35110018,0.32689375,0.3864421,0.4035137,0.0170716
75,-1.0443721,-1.0493944,"('meek', 'impulsive')",-0.548438,-0.47423846,-0.7964051,-0.7618164,0.0345887
76,-0.08400969,-0.021254092,"('anxious', 'daring')",0.25344408,0.29383892,0.0847172,0.1362924,0.0515752
77,-0.8478285,-0.84078044,"('unmotivated', 'motivated')",-1.2888895,-1.1187036,-1.068359,-0.9797421,0.0886169
78,0.9745457,1.1356798,"('nonresilient', 'resilient')",0.53949213,0.64125544,0.7570189,0.8884677,0.1314488
79,-0.0386991,-0.005383889,"('wavering', 'unwavering')",0.05084546,0.11526184,0.0060732,0.054939,0.0488658
80,-0.7445222,-0.8051635,"('dominated', 'dominating')",-1.3213611,-1.2699339,-1.0329416,-1.0375488,-0.0046072
81,-0.37036842,-0.44081238,"('submissive', 'aggressive')",-0.5943428,-0.5541601,-0.4823556,-0.4974862,-0.0151306
82,-0.51447743,-0.4699109,"('poor', 'rich')",6.0790443,6.112185,2.7822835,2.821137,0.0388535
83,-0.07967898,-0.0660833,"('powerless', 'powerful')",-1.1102805,-1.1179078,-0.5949798,-0.5919955,0.0029843
84,0.16875602,0.052961912,"('inferior', 'superior')",0.8957592,0.8487762,0.5322576,0.4508691,-0.0813885
85,0.3158882,0.30150038,"('insignificant', 'prestigious')",0.840584,0.8373008,0.5782361,0.5694005,-0.0088356
86,0.111202195,0.044909004,"('uninfluential', 'influential')",0.35866216,0.24152383,0.2349322,0.1432164,-0.0917158
87,0.102421656,0.083515294,"('unsuccessful', 'successful')",0.68064654,0.8381131,0.3915341,0.4608142,0.0692801
88,-0.52259207,-0.50694513,"('low', 'eminent')",0.43915394,0.4665496,-0.0417191,-0.0201978,0.0215213
