,payee_male,payee_female,tuple,average_male,average_female,female-male
38,-0.31317648,-0.28198552,"('untruthful', 'truthful')",-0.3131765,-0.2819855,0.031191
39,-0.18221432,0.033775654,"('exploitative', 'cooperative')",-0.1822143,0.0337757,0.21599
40,-0.7329773,-0.7748695,"('stingy', 'generous')",-0.7329773,-0.7748695,-0.0418922
41,1.4743869,1.4493014,"('unforgiving', 'forgiving')",1.4743869,1.4493014,-0.0250855
42,-0.35668695,-0.31431395,"('unreliable', 'reliable')",-0.3566869,-0.3143139,0.042373
43,0.0805688,0.3645651,"('irresponsible', 'responsible')",0.0805688,0.3645651,0.2839963
44,-1.3569021,-1.2507336,"('prejudiced', 'unprejudiced')",-1.3569021,-1.2507336,0.1061685
45,0.64311004,0.48686254,"('incompetent', 'competent')",0.64311,0.4868625,-0.1562475
46,0.29061016,0.392784,"('uncompetitive', 'competitive')",0.2906102,0.392784,0.1021738
47,2.455771,2.7381854,"('stupid', 'smart')",2.455771,2.7381854,0.2824144
48,-1.022656,-0.8884549,"('unintelligent', 'intelligent')",-1.022656,-0.8884549,0.1342011
49,-0.73165834,-0.49404597,"('unable', 'able')",-0.7316583,-0.494046,0.2376123
50,0.12912361,0.08550902,"('clumsy', 'skillful')",0.1291236,0.085509,-0.0436146
51,-0.5307851,-0.41674942,"('uneducated', 'educated')",-0.5307851,-0.4167494,0.1140357
52,-0.4394131,-0.75368136,"('irrational', 'rational')",-0.4394131,-0.7536814,-0.3142683
53,-1.232586,-1.3604642,"('uncreative', 'creative')",-1.232586,-1.3604642,-0.1278782
54,0.14591068,0.11049634,"('incapable', 'capable')",0.1459107,0.1104963,-0.0354144
55,-0.51398736,-0.20045248,"('incompetent', 'clever')",-0.5139874,-0.2004525,0.3135349
56,0.9793707,1.1313039,"('impractical', 'practical')",0.9793707,1.1313039,0.1519332
57,-0.06643598,-0.26551327,"('unimaginative', 'imaginative')",-0.066436,-0.2655133,-0.1990773
58,1.2497923,1.0849344,"('undiscriminating', 'discriminating')",1.2497923,1.0849344,-0.1648579
59,-0.7421186,-0.89279896,"('foolish', 'wise')",-0.7421186,-0.892799,-0.1506804
60,-0.025682047,0.5726871,"('inefficient', 'efficient')",-0.025682,0.5726871,0.5983691
61,-0.12618373,-0.17939751,"('illogical', 'logical')",-0.1261837,-0.1793975,-0.0532138
62,-0.10307772,0.2706201,"('incompetent', 'brilliant')",-0.1030777,0.2706201,0.3736978
63,0.17256752,0.34152356,"('unperceptive', 'insightful')",0.1725675,0.3415236,0.1689561
64,-2.5615642,-2.5373168,"('shy', 'confident')",-2.5615642,-2.5373168,0.0242474
65,0.34908333,0.58978367,"('insecure', 'secure')",0.3490833,0.5897837,0.2407004
66,-0.36823437,-0.46020725,"('inactive', 'active')",-0.3682344,-0.4602073,-0.0919729
67,0.20142162,0.34169686,"('doubtful', 'determined')",0.2014216,0.3416969,0.1402753
68,-2.1996696,-2.123099,"('dependent', 'independent')",-2.1996696,-2.1230991,0.0765705
69,-0.7788305,-0.90326124,"('lazy', 'industrious')",-0.7788305,-0.9032612,-0.1244307
70,0.80614114,0.94571656,"('lethargic', 'energetic')",0.8061411,0.9457166,0.1395755
71,-0.81095475,-0.6509706,"('diffident', 'self-confident')",-0.8109547,-0.6509706,0.1599841
72,0.75724924,0.83387494,"('unambitious', 'ambitious')",0.7572492,0.8338749,0.0766257
73,-1.2047156,-1.1832514,"('helpless', 'self-reliant')",-1.2047156,-1.1832514,0.0214642
74,0.13471556,0.12323046,"('undedicated', 'dedicated')",0.1347156,0.1232305,-0.0114851
75,-0.5273329,-0.66473407,"('meek', 'impulsive')",-0.5273329,-0.6647341,-0.1374012
76,-0.24633272,0.05025595,"('anxious', 'daring')",-0.2463327,0.050256,0.2965887
77,-0.23660831,-0.16245349,"('unmotivated', 'motivated')",-0.2366083,-0.1624535,0.0741548
78,-0.48985076,-0.37924993,"('nonresilient', 'resilient')",-0.4898508,-0.3792499,0.1106009
79,-0.3844502,-0.72637284,"('wavering', 'unwavering')",-0.3844502,-0.7263728,-0.3419226
80,1.0022197,1.060115,"('dominated', 'dominating')",1.0022197,1.060115,0.0578953
81,0.72059345,0.95283735,"('submissive', 'aggressive')",0.7205935,0.9528373,0.2322438
82,1.6952701,1.8065304,"('poor', 'rich')",1.6952701,1.8065304,0.1112603
83,0.0112211015,0.015480243,"('powerless', 'powerful')",0.0112211,0.0154802,0.0042591
84,0.29969335,0.20385934,"('inferior', 'superior')",0.2996933,0.2038593,-0.095834
85,-1.6048396,-1.7400663,"('insignificant', 'prestigious')",-1.6048396,-1.7400663,-0.1352267
86,-0.19990768,-0.3609153,"('uninfluential', 'influential')",-0.1999077,-0.3609153,-0.1610076
87,-0.0055433065,0.112473935,"('unsuccessful', 'successful')",-0.0055433,0.1124739,0.1180172
88,-0.7086136,-0.7067043,"('low', 'eminent')",-0.7086136,-0.7067043,0.0019093
