,hospira_male,hospira_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,-0.054392442,-0.088842325,"('immoral', 'moral')",-0.2721275,-0.18488306,-0.16326,-0.1368627,0.0263973
22,0.24604008,0.2657012,"('untrustworthy', 'trustworthy')",-0.64684755,-0.68683356,-0.2004037,-0.2105662,-0.0101625
23,-1.0289533,-1.0787399,"('insincere', 'sincere')",5.6334586,5.5582047,2.3022528,2.2397323,-0.0625205
24,-0.74565387,-0.82357526,"('dishonest', 'honest')",0.7691562,0.6793554,0.0117512,-0.0721099,-0.0838611
25,-0.18816051,-0.24495178,"('egoistic', 'altruistic')",1.4510031,1.3921107,0.6314213,0.5735794,-0.0578419
26,0.18090956,0.14039102,"('hardhearted', 'benevolent')",1.9490385,1.917958,1.0649741,1.0291746,-0.0357995
27,0.032822154,0.04533273,"('hardhearted', 'softhearted')",1.6007769,1.5082172,0.8167995,0.776775,-0.0400245
28,-1.0525501,-1.1740173,"('disloyal', 'loyal')",0.8189282,0.7161341,-0.1168109,-0.2289416,-0.1121307
29,-0.4774625,-0.56483394,"('unfair', 'fair')",-0.25820354,-0.42191482,-0.367833,-0.4933744,-0.1255414
30,0.42596036,0.38515055,"('intolerant', 'tolerant')",1.5208822,1.4658983,0.9734213,0.9255244,-0.0478969
31,-0.8435451,-0.7259066,"('evil', 'good')",-0.93027204,-0.97852343,-0.8869085,-0.8522151,0.0346934
32,-0.38749465,-0.4679476,"('unkind', 'kind')",0.85189617,0.7523102,0.2322008,0.1421813,-0.0900195
33,0.068645895,0.031626813,"('wrong', 'right')",-0.4624759,-0.53930336,-0.196915,-0.2538383,-0.0569233
34,-0.21060419,-0.095754825,"('mean', 'honorable')",6.1248846,6.1635623,2.9571402,3.0339038,0.0767636
35,0.62068665,0.5018364,"('corrupt', 'incorrupt')",-0.12751044,-0.29990095,0.2465881,0.1009677,-0.1456204
36,-0.42767006,-0.4546726,"('hostile', 'amicable')",0.30951598,0.08970016,-0.059077,-0.1824862,-0.1234092
37,-0.24578589,-0.24639629,"('fake', 'genuine')",0.00084152445,-0.008407619,-0.1224722,-0.1274019,-0.0049297
38,-1.1071436,-1.0820626,"('untruthful', 'truthful')",-0.17077345,-0.18177126,-0.6389586,-0.6319169,0.0070417
39,0.60177124,0.6094651,"('exploitative', 'cooperative')",0.52428555,0.55082154,0.5630284,0.5801433,0.0171149
40,0.22847837,0.21847406,"('stingy', 'generous')",-1.4886855,-1.6056192,-0.6301036,-0.6935726,-0.063469
41,-0.04287695,0.012151517,"('unforgiving', 'forgiving')",0.10449545,0.016268909,0.0308092,0.0142102,-0.016599
42,0.22402559,0.28912476,"('unreliable', 'reliable')",-3.4417658,-3.3929431,-1.6088701,-1.5519092,0.0569609
43,-0.9537618,-0.8825581,"('irresponsible', 'responsible')",0.6461963,0.65785056,-0.1537828,-0.1123538,0.041429
44,1.0864526,1.0652742,"('prejudiced', 'unprejudiced')",-1.3092338,-1.29814,-0.1113906,-0.1164329,-0.0050423
45,-1.2749623,-1.128812,"('incompetent', 'competent')",-0.3518728,-0.30409357,-0.8134176,-0.7164528,0.0969648
46,-0.99212897,-0.88912165,"('uncompetitive', 'competitive')",-0.67053586,-0.60282695,-0.8313324,-0.7459743,0.0853581
47,-0.32698265,-0.27142638,"('stupid', 'smart')",5.664316,5.7031035,2.6686668,2.7158387,0.0471719
48,-0.1108855,-0.09078037,"('unintelligent', 'intelligent')",0.9868277,1.0254151,0.4379711,0.4673173,0.0293462
49,-0.23635146,-0.0928268,"('unable', 'able')",0.08415722,0.1590355,-0.0760971,0.0331044,0.1092015
50,0.08645043,0.11328452,"('clumsy', 'skillful')",-0.035653494,-0.08714128,0.0253985,0.0130716,-0.0123269
51,-0.7352733,-0.8390374,"('uneducated', 'educated')",0.31889507,0.31239527,-0.2081891,-0.2633211,-0.055132
52,-0.41423228,-0.58749586,"('irrational', 'rational')",0.52244604,0.3646497,0.0541069,-0.1114231,-0.16553
53,-1.3287939,-1.3349499,"('uncreative', 'creative')",0.6148389,0.5426588,-0.3569775,-0.3961455,-0.039168
54,-0.92407966,-0.96155906,"('incapable', 'capable')",1.291263,1.3276327,0.1835917,0.1830368,-0.0005549
55,-0.07674519,0.012630655,"('incompetent', 'clever')",0.26001388,0.35974687,0.0916343,0.1861888,0.0945545
56,-0.34893855,-0.3447895,"('impractical', 'practical')",-0.11006985,-0.08080269,-0.2295042,-0.2127961,0.0167081
57,-1.0021296,-0.96359646,"('unimaginative', 'imaginative')",-2.7606373,-2.713858,-1.8813834,-1.8387272,0.0426562
58,-0.4535467,-0.41418687,"('undiscriminating', 'discriminating')",0.1254616,0.063012704,-0.1640426,-0.1755871,-0.0115445
59,0.11515158,0.061307136,"('foolish', 'wise')",0.52448773,0.4646831,0.3198197,0.2629951,-0.0568246
60,0.17762971,0.25464565,"('inefficient', 'efficient')",-0.05859631,0.09681663,0.0595167,0.1757311,0.1162144
61,-1.0380802,-1.0932221,"('illogical', 'logical')",0.5341848,0.4244016,-0.2519477,-0.3344103,-0.0824626
62,-0.46955022,-0.32354677,"('incompetent', 'brilliant')",0.11363955,0.2909816,-0.1779553,-0.0162826,0.1616727
63,-0.9702082,-0.8242724,"('unperceptive', 'insightful')",0.651367,0.754423,-0.1594206,-0.0349247,0.1244959
64,0.24196869,0.2363114,"('shy', 'confident')",-6.670705,-6.612952,-3.2143681,-3.1883204,0.0260477
65,0.2587551,0.15889603,"('insecure', 'secure')",-0.35620767,-0.34381095,-0.0487263,-0.0924575,-0.0437312
66,-1.1029781,-1.1021147,"('inactive', 'active')",0.49442098,0.45537674,-0.3042786,-0.323369,-0.0190904
67,0.3496209,0.3496429,"('doubtful', 'determined')",-0.41738427,-0.4147105,-0.0338817,-0.0325338,0.0013479
68,-0.4859924,-0.49055812,"('dependent', 'independent')",-0.3871257,-0.40791732,-0.4365591,-0.4492377,-0.0126786
69,0.46553677,0.5238523,"('lazy', 'industrious')",-0.5840865,-0.59307593,-0.0592749,-0.0346118,0.0246631
70,-0.36477646,-0.23118328,"('lethargic', 'energetic')",0.08831364,0.1509298,-0.1382314,-0.0401267,0.0981047
71,-0.8021003,-0.7795671,"('diffident', 'self-confident')",0.61771977,0.6346199,-0.0921903,-0.0724736,0.0197167
72,-0.2851599,-0.3236028,"('unambitious', 'ambitious')",-0.6727506,-0.68125683,-0.4789552,-0.5024298,-0.0234746
73,1.2446861,1.1884035,"('helpless', 'self-reliant')",-2.9225297,-2.9306574,-0.8389218,-0.8711269,-0.0322051
74,-0.485533,-0.44899547,"('undedicated', 'dedicated')",-0.15492247,-0.1849067,-0.3202277,-0.3169511,0.0032766
75,0.5366371,0.5450417,"('meek', 'impulsive')",-0.61955094,-0.56890905,-0.0414569,-0.0119337,0.0295232
76,0.35004187,0.409842,"('anxious', 'daring')",0.157244,0.221457,0.2536429,0.3156495,0.0620066
77,-0.8641316,-0.7523611,"('unmotivated', 'motivated')",-1.3702558,-1.2054741,-1.1171937,-0.9789176,0.1382761
78,-1.0416083,-0.87526923,"('nonresilient', 'resilient')",0.06492793,0.15862317,-0.4883402,-0.358323,0.1300172
79,-1.0522363,-1.0217434,"('wavering', 'unwavering')",-0.07738206,-0.07088387,-0.5648092,-0.5463136,0.0184956
80,-0.104733855,-0.14291146,"('dominated', 'dominating')",-1.3801291,-1.2631342,-0.7424315,-0.7030228,0.0394087
81,0.05072772,-0.03583163,"('submissive', 'aggressive')",-0.79821116,-0.6628902,-0.3737417,-0.3493609,0.0243808
82,-0.4438318,-0.43922338,"('poor', 'rich')",5.868292,5.8670692,2.71223,2.713923,0.001693
83,-0.3677349,-0.3891676,"('powerless', 'powerful')",-0.76699555,-0.77415806,-0.5673652,-0.5816628,-0.0142976
84,0.3949354,0.2496397,"('inferior', 'superior')",1.0504582,0.98097694,0.7226968,0.6153083,-0.1073885
85,0.20605987,0.2156466,"('insignificant', 'prestigious')",1.0296458,0.96236163,0.6178528,0.5890041,-0.0288487
86,-1.603449,-1.6175368,"('uninfluential', 'influential')",-0.22482899,-0.27918014,-0.914139,-0.9483585,-0.0342195
87,-0.43532565,-0.43307012,"('unsuccessful', 'successful')",0.7044861,0.8799265,0.1345802,0.2234282,0.088848
88,-0.52298707,-0.6096972,"('low', 'eminent')",0.40407953,0.43067166,-0.0594538,-0.0895128,-0.030059
