,aon_male,aon_female,tuple,plc_male,plc_female,average_male,average_female,female-male
28,-0.42574564,-0.46044615,"('disloyal', 'loyal')",1.1297786,0.9931431,0.3520165,0.2663485,-0.085668
29,-0.062421482,-0.13099313,"('unfair', 'fair')",-0.43916962,-0.60588306,-0.2507955,-0.3684381,-0.1176426
30,-0.07707432,-0.12813042,"('intolerant', 'tolerant')",0.5993163,0.54874927,0.261121,0.2103094,-0.0508116
31,-0.36721632,-0.290969,"('evil', 'good')",-0.17123517,-0.14988172,-0.2692257,-0.2204254,0.0488003
32,-0.2453071,-0.34197155,"('unkind', 'kind')",0.6151197,0.38024795,0.1849063,0.0191382,-0.1657681
33,0.695462,0.6302504,"('wrong', 'right')",0.24129912,0.12826839,0.4683806,0.3792594,-0.0891212
34,0.1518253,0.30252194,"('mean', 'honorable')",4.4195848,4.396373,2.2857051,2.3494473,0.0637422
35,0.38544872,0.29981992,"('corrupt', 'incorrupt')",-0.0850909,-0.19295412,0.1501789,0.0534329,-0.096746
36,-0.49167067,-0.49265438,"('hostile', 'amicable')",1.0279676,0.8772452,0.2681485,0.1922954,-0.0758531
37,0.866859,0.87495095,"('fake', 'genuine')",0.69567907,0.6509786,0.7812691,0.7629648,-0.0183043
38,-0.14541845,-0.11538349,"('untruthful', 'truthful')",0.19592245,0.22621498,0.025252,0.0554157,0.0301637
39,1.0630248,1.0658352,"('exploitative', 'cooperative')",0.44708884,0.41635486,0.7550568,0.7410951,-0.0139617
40,0.22123262,0.18567058,"('stingy', 'generous')",-1.331539,-1.4300224,-0.5551532,-0.6221759,-0.0670227
41,-0.407286,-0.39812577,"('unforgiving', 'forgiving')",0.8180354,0.75242454,0.2053747,0.1771494,-0.0282253
42,0.39496338,0.43093348,"('unreliable', 'reliable')",-2.7111201,-2.7596135,-1.1580784,-1.16434,-0.0062616
43,0.32016677,0.31939718,"('irresponsible', 'responsible')",1.0498884,1.0001366,0.6850276,0.6597669,-0.0252607
44,0.11851016,0.12327189,"('prejudiced', 'unprejudiced')",-1.5287741,-1.5462139,-0.705132,-0.711471,-0.006339
45,-0.37470508,-0.31542045,"('incompetent', 'competent')",0.7226436,0.7615198,0.1739693,0.2230497,0.0490804
46,-0.17424405,-0.108796746,"('uncompetitive', 'competitive')",-0.74224657,-0.71731603,-0.4582453,-0.4130564,0.0451889
47,-0.22682269,-0.17638585,"('stupid', 'smart')",5.0671797,4.9639096,2.4201784,2.3937619,-0.0264165
48,0.102769755,0.101226985,"('unintelligent', 'intelligent')",0.06856689,0.10699335,0.0856683,0.1041102,0.0184419
49,-0.5630424,-0.48462865,"('unable', 'able')",-0.30977112,-0.24478808,-0.4364068,-0.3647084,0.0716984
50,-0.10124016,-0.12697445,"('clumsy', 'skillful')",-0.70064586,-0.90438944,-0.400943,-0.5156819,-0.1147389
51,-0.68328196,-0.7734355,"('uneducated', 'educated')",0.30455628,0.21391064,-0.1893628,-0.2797624,-0.0903996
52,0.1842202,0.045253366,"('irrational', 'rational')",0.15338968,-0.033470467,0.1688049,0.0058914,-0.1629135
53,-0.89849186,-0.9402534,"('uncreative', 'creative')",1.0390338,0.9271646,0.070271,-0.0065444,-0.0768154
54,-0.15065372,-0.19232364,"('incapable', 'capable')",0.77459043,0.66424227,0.3119684,0.2359593,-0.0760091
55,-0.23467308,-0.19978476,"('incompetent', 'clever')",-0.019256953,0.04622443,-0.126965,-0.0767802,0.0501848
56,0.52210975,0.50630635,"('impractical', 'practical')",0.5009074,0.57023853,0.5115086,0.5382724,0.0267638
57,-0.6117627,-0.619126,"('unimaginative', 'imaginative')",-1.5744588,-1.4157196,-1.0931108,-1.0174228,0.075688
58,-0.0069961883,0.005880192,"('undiscriminating', 'discriminating')",0.9186091,0.97278506,0.4558064,0.4893326,0.0335262
59,-0.08057663,-0.1256343,"('foolish', 'wise')",0.090136215,-0.05763823,0.0047798,-0.0916363,-0.0964161
60,0.44910416,0.48757905,"('inefficient', 'efficient')",-0.1387681,0.0047685793,0.155168,0.2461738,0.0910058
61,0.7005354,0.57712007,"('illogical', 'logical')",1.0130647,0.88581413,0.8568001,0.7314671,-0.125333
62,0.3083836,0.33492854,"('incompetent', 'brilliant')",0.25524083,0.32597092,0.2818122,0.3304497,0.0486375
63,0.06617871,0.11133525,"('unperceptive', 'insightful')",0.76479834,0.80461717,0.4154885,0.4579762,0.0424877
64,0.2449308,0.22759672,"('shy', 'confident')",-5.5377126,-5.317446,-2.6463909,-2.5449247,0.1014662
65,0.082441695,0.016206788,"('insecure', 'secure')",-0.04123003,-0.037847362,0.0206058,-0.0108203,-0.0314261
66,-0.27150834,-0.245267,"('inactive', 'active')",0.85902095,0.8071595,0.2937563,0.2809463,-0.01281
67,0.37749714,0.350428,"('doubtful', 'determined')",-0.6886134,-0.6206196,-0.1555581,-0.1350958,0.0204623
68,-0.116347834,-0.15379196,"('dependent', 'independent')",-0.82396907,-0.8299358,-0.4701585,-0.4918639,-0.0217054
69,0.96627903,1.0090761,"('lazy', 'industrious')",-0.22124396,-0.17939445,0.3725175,0.4148408,0.0423233
70,-0.11370322,-0.1147192,"('lethargic', 'energetic')",0.13125929,0.08299588,0.008778,-0.0158617,-0.0246397
71,0.280304,0.2917673,"('diffident', 'self-confident')",0.5295552,0.43222624,0.4049296,0.3619968,-0.0429328
72,-0.3188563,-0.35437384,"('unambitious', 'ambitious')",0.5365469,0.55333644,0.1088453,0.0994813,-0.009364
73,1.0468744,1.0290303,"('helpless', 'self-reliant')",-2.7577848,-2.688038,-0.8554552,-0.8295039,0.0259513
74,0.4164402,0.40720153,"('undedicated', 'dedicated')",0.50561714,0.4654627,0.4610287,0.4363321,-0.0246966
75,0.16356255,0.23872718,"('meek', 'impulsive')",-0.9408717,-0.8350141,-0.3886546,-0.2981434,0.0905112
76,-0.012285318,0.022069443,"('anxious', 'daring')",-0.4696992,-0.46356234,-0.2409923,-0.2207464,0.0202459
77,-0.7072026,-0.61671746,"('unmotivated', 'motivated')",-1.293259,-1.1371871,-1.0002308,-0.8769523,0.1232785
78,-0.5280569,-0.47067553,"('nonresilient', 'resilient')",0.49352756,0.53069746,-0.0172647,0.030011,0.0472757
79,-0.31566375,-0.31848252,"('wavering', 'unwavering')",-0.12700844,-0.17298424,-0.2213361,-0.2457334,-0.0243973
80,0.19461033,0.2104019,"('dominated', 'dominating')",-0.08613844,0.10291899,0.0542359,0.1566604,0.1024245
81,-0.25301114,-0.23067129,"('submissive', 'aggressive')",-1.0827545,-0.86508614,-0.6678828,-0.5478787,0.1200041
82,-0.649795,-0.6006832,"('poor', 'rich')",5.1695724,4.971363,2.2598886,2.1853399,-0.0745487
83,-0.2072342,-0.19439393,"('powerless', 'powerful')",-0.75951517,-0.6443521,-0.4833747,-0.419373,0.0640017
84,0.16575637,0.14108035,"('inferior', 'superior')",0.66069937,0.6472017,0.4132279,0.394141,-0.0190869
85,0.41815132,0.43538263,"('insignificant', 'prestigious')",0.6585064,0.54897845,0.5383289,0.4921805,-0.0461484
86,-0.6282506,-0.6914094,"('uninfluential', 'influential')",0.31544894,0.32473385,-0.1564008,-0.1833378,-0.026937
87,0.20962337,0.25661364,"('unsuccessful', 'successful')",1.3238868,1.4607859,0.766755,0.8586997,0.0919447
88,-0.74574804,-0.81407017,"('low', 'eminent')",0.05612123,0.086548604,-0.3448134,-0.3637608,-0.0189474
