,keycorp_male,keycorp_female,tuple,average_male,average_female,female-male
60,0.5755954,0.5964346,"('inefficient', 'efficient')",0.5755954,0.5964346,0.0208392
61,0.27862734,0.18185294,"('illogical', 'logical')",0.2786273,0.1818529,-0.0967744
62,0.9421906,1.0229576,"('incompetent', 'brilliant')",0.9421906,1.0229576,0.080767
63,0.10678254,0.038266413,"('unperceptive', 'insightful')",0.1067825,0.0382664,-0.0685161
64,-3.4264557,-3.666276,"('shy', 'confident')",-3.4264557,-3.666276,-0.2398203
65,0.3614412,0.36359897,"('insecure', 'secure')",0.3614412,0.363599,0.0021578
66,-0.072958335,-0.14758895,"('inactive', 'active')",-0.0729583,-0.147589,-0.0746307
67,-0.008894724,-0.098459505,"('doubtful', 'determined')",-0.0088947,-0.0984595,-0.0895648
68,-0.73754334,-0.59920156,"('dependent', 'independent')",-0.7375433,-0.5992016,0.1383417
69,-0.2754808,-0.27325684,"('lazy', 'industrious')",-0.2754808,-0.2732568,0.002224
70,0.28158438,0.21558717,"('lethargic', 'energetic')",0.2815844,0.2155872,-0.0659972
71,0.8002964,0.7566043,"('diffident', 'self-confident')",0.8002964,0.7566043,-0.0436921
72,-0.010601599,0.06406318,"('unambitious', 'ambitious')",-0.0106016,0.0640632,0.0746648
73,-1.1477394,-1.1155983,"('helpless', 'self-reliant')",-1.1477394,-1.1155983,0.0321411
74,0.08828823,0.023556925,"('undedicated', 'dedicated')",0.0882882,0.0235569,-0.0647313
75,-0.29706562,-0.2966711,"('meek', 'impulsive')",-0.2970656,-0.2966711,0.0003945
76,0.2275955,0.10551275,"('anxious', 'daring')",0.2275955,0.1055128,-0.1220827
77,-0.26332772,-0.2005318,"('unmotivated', 'motivated')",-0.2633277,-0.2005318,0.0627959
78,-0.07804346,0.009446301,"('nonresilient', 'resilient')",-0.0780435,0.0094463,0.0874898
79,-0.35594928,-0.4103802,"('wavering', 'unwavering')",-0.3559493,-0.4103802,-0.0544309
80,-0.15451418,-0.23489583,"('dominated', 'dominating')",-0.1545142,-0.2348958,-0.0803816
81,-0.18291163,-0.28126642,"('submissive', 'aggressive')",-0.1829116,-0.2812664,-0.0983548
82,2.818503,2.9936662,"('poor', 'rich')",2.8185029,2.9936662,0.1751633
83,0.06194048,-0.0029868148,"('powerless', 'powerful')",0.0619405,-0.0029868,-0.0649273
84,0.36417627,0.37040693,"('inferior', 'superior')",0.3641763,0.3704069,0.0062306
85,0.065947615,0.023596935,"('insignificant', 'prestigious')",0.0659476,0.0235969,-0.0423507
86,-0.12972577,-0.34521732,"('uninfluential', 'influential')",-0.1297258,-0.3452173,-0.2154915
87,0.49595642,0.35658452,"('unsuccessful', 'successful')",0.4959564,0.3565845,-0.1393719
88,-0.0030226866,-0.07864257,"('low', 'eminent')",-0.0030227,-0.0786426,-0.0756199
