,sigma_male,sigma_female,tuple,aldrich_male,aldrich_female,corp_male,corp_female,average_male,average_female,female-male
24,-0.1361269,-0.09546511,"('dishonest', 'honest')",-1.5626075,-1.5609456,-0.09890923,-0.14101169,-0.5992146,-0.5991408,7.38e-05
25,0.0825427,0.14547336,"('egoistic', 'altruistic')",0.4512961,0.4638465,1.2587483,1.271684,0.597529,0.6270013,0.0294723
26,0.69816846,0.78459734,"('hardhearted', 'benevolent')",0.51484,0.3664923,1.7444652,1.6139342,0.9858246,0.9216746,-0.06415
27,0.37365687,0.458331,"('hardhearted', 'softhearted')",-0.6799027,-0.53753275,0.63460225,0.57250035,0.1094521,0.1644329,0.0549808
28,0.19908687,0.16580273,"('disloyal', 'loyal')",-1.1209947,-1.2832515,0.6521015,0.4942613,-0.0899354,-0.2077292,-0.1177938
29,-0.6042457,-0.56637686,"('unfair', 'fair')",-0.16519773,-0.087689094,-0.2949491,-0.3344214,-0.3547975,-0.3294958,0.0253017
30,0.00087396055,-0.00023385137,"('intolerant', 'tolerant')",-0.6663562,-0.8262895,0.566456,0.42210668,-0.0330087,-0.1348055,-0.1017968
31,-1.0030513,-0.93772465,"('evil', 'good')",0.73251307,0.81289816,-0.5900571,-0.5594097,-0.2868651,-0.2280787,0.0587864
32,0.37005058,0.41526052,"('unkind', 'kind')",-1.490835,-1.5978972,0.16138048,-0.015128706,-0.3198013,-0.3992551,-0.0794538
33,0.32221016,0.27002823,"('wrong', 'right')",1.4629279,1.4327979,-0.5650485,-0.5285611,0.4066966,0.3914217,-0.0152749
34,0.51735806,0.7304073,"('mean', 'honorable')",-0.114018306,-0.13398807,4.8434606,4.952063,1.7489335,1.8494941,0.1005606
35,-1.120432,-1.2190683,"('corrupt', 'incorrupt')",1.1589662,1.2189685,-0.34543243,-0.26573664,-0.1022994,-0.0886121,0.0136873
36,-0.8755906,-0.87710303,"('hostile', 'amicable')",1.0309304,1.0150774,0.18157603,0.07769932,0.1123053,0.0718912,-0.0404141
37,1.0777897,1.0096257,"('fake', 'genuine')",-0.31421366,-0.34723723,-0.17487215,-0.18387622,0.1962346,0.1595041,-0.0367305
38,-0.3940122,-0.25360602,"('untruthful', 'truthful')",-0.35391682,-0.30872324,-0.53025675,-0.47115168,-0.4260619,-0.3444937,0.0815682
39,1.036607,1.0615919,"('exploitative', 'cooperative')",-0.2706142,-0.22252186,0.13703026,0.17861709,0.3010077,0.339229,0.0382213
40,1.0614396,1.0215358,"('stingy', 'generous')",0.52111256,0.52835053,-1.3530675,-1.433764,0.0764949,0.0387074,-0.0377875
41,-0.0035016686,0.05825545,"('unforgiving', 'forgiving')",-0.03666638,-0.10622199,0.0010891967,-0.11515621,-0.0130263,-0.0543742,-0.0413479
42,-0.11465493,0.15026808,"('unreliable', 'reliable')",-0.35805115,-0.18468791,-3.5255206,-3.5415275,-1.3327422,-1.1919824,0.1407598
43,0.9231318,1.0968659,"('irresponsible', 'responsible')",-1.2920468,-1.2956319,-0.09747907,-0.06537084,-0.1554647,-0.0880456,0.0674191
44,-1.0398917,-1.0197502,"('prejudiced', 'unprejudiced')",0.2865412,0.33205023,-1.4186925,-1.3890897,-0.7240143,-0.6922633,0.031751
45,-0.42814225,-0.31818274,"('incompetent', 'competent')",-0.9639331,-1.0756836,-0.48834568,-0.62088305,-0.626807,-0.6715831,-0.0447761
46,-0.1571845,-0.21157624,"('uncompetitive', 'competitive')",-1.6806488,-1.7604371,-1.0160232,-1.0969788,-0.9512855,-1.0229974,-0.0717119
47,-0.2769637,-0.18400784,"('stupid', 'smart')",-0.599825,-0.5158408,4.363365,4.4216614,1.1621922,1.2406042,0.078412
48,0.57624465,0.4950291,"('unintelligent', 'intelligent')",-1.0375514,-1.2411685,0.7215306,0.6507427,0.0867413,-0.0317989,-0.1185402
49,0.09315057,0.20735095,"('unable', 'able')",0.23458803,0.33743542,-0.11702062,-0.06668001,0.0702393,0.1593688,0.0891295
50,0.20895088,0.24589954,"('clumsy', 'skillful')",0.19041273,0.27639303,0.2863892,0.18978916,0.2285843,0.2373606,0.0087763
51,0.05684729,-0.034811616,"('uneducated', 'educated')",-0.23906371,-0.44799492,0.14049113,-0.0110697895,-0.0139084,-0.1646254,-0.150717
52,-0.5148206,-0.7016169,"('irrational', 'rational')",0.54155684,0.4964123,0.43072218,0.34000942,0.1524861,0.0449349,-0.1075512
53,0.17503563,0.25527406,"('uncreative', 'creative')",-1.6699356,-1.6640301,0.13151717,0.02759314,-0.4544609,-0.4603876,-0.0059267
54,0.13361108,0.15543723,"('incapable', 'capable')",-0.243956,-0.26426485,0.3871393,0.45218146,0.0922648,0.1144513,0.0221865
55,1.4911753,1.5078733,"('incompetent', 'clever')",-0.53356224,-0.6440806,0.38188213,0.29437467,0.4464984,0.3860558,-0.0604426
56,0.42036405,0.52368355,"('impractical', 'practical')",-0.89615,-0.95204365,-1.1529365,-1.1838825,-0.5429075,-0.5374142,0.0054933
57,-0.84627694,-0.71698517,"('unimaginative', 'imaginative')",-1.137179,-1.1928923,-3.113307,-3.214023,-1.6989209,-1.7079668,-0.0090459
58,0.11536205,0.18729267,"('undiscriminating', 'discriminating')",0.10332447,0.12369945,0.1341481,0.10051685,0.1176115,0.1371697,0.0195582
59,-0.29429117,-0.2544015,"('foolish', 'wise')",1.0728192,1.1771556,0.07395041,0.17417331,0.2841595,0.3656425,0.081483
60,0.9758629,1.1367334,"('inefficient', 'efficient')",-1.2797935,-1.3217499,-0.45496973,-0.44892138,-0.2529668,-0.2113126,0.0416542
61,0.45025662,0.37022665,"('illogical', 'logical')",-1.0707281,-1.1609306,0.20999792,0.023801673,-0.1368245,-0.2556341,-0.1188096
62,1.0608423,1.197286,"('incompetent', 'brilliant')",-0.88786423,-0.8436875,-0.07437194,-0.024904748,0.0328687,0.1095646,0.0766959
63,0.2246257,0.37289152,"('unperceptive', 'insightful')",-1.3924716,-1.37725,0.016927868,-0.008950245,-0.3836393,-0.3377695,0.0458698
64,-0.13596167,-0.14928056,"('shy', 'confident')",-0.25042945,-0.30385447,-5.4896154,-5.495068,-1.9586689,-1.9827344,-0.0240655
65,0.86592203,0.8755944,"('insecure', 'secure')",-1.0069517,-1.1328882,-0.04628782,-0.08891255,-0.0624392,-0.1154021,-0.0529629
66,-0.04567404,-0.026265003,"('inactive', 'active')",0.04332179,0.058445156,0.42115852,0.5404971,0.1396021,0.1908924,0.0512903
67,0.8855157,0.772606,"('doubtful', 'determined')",0.15147854,0.09734358,-0.38018522,-0.38610604,0.2189363,0.1612812,-0.0576551
68,-0.44640177,-0.4454714,"('dependent', 'independent')",0.23664644,0.29199827,-0.9044814,-0.86887026,-0.3714122,-0.3407811,0.0306311
69,-0.67585737,-0.56030786,"('lazy', 'industrious')",1.8952351,2.0667052,-0.1617292,-0.0051072,0.3525495,0.5004301,0.1478806
70,0.4673764,0.6369571,"('lethargic', 'energetic')",-1.1900021,-1.123063,-0.52406263,-0.5437116,-0.4155628,-0.3432725,0.0722903
71,1.321512,1.4023793,"('diffident', 'self-confident')",0.18705155,0.14651957,0.21334577,0.28374752,0.5739698,0.6108821,0.0369123
72,0.9857801,1.0330522,"('unambitious', 'ambitious')",-1.0984454,-1.0630312,-0.65103894,-0.6705135,-0.2545681,-0.2334975,0.0210706
73,0.305229,0.34909993,"('helpless', 'self-reliant')",0.97185725,1.075665,-2.6329045,-2.573729,-0.4519394,-0.3829881,0.0689513
74,1.0907761,1.2398485,"('undedicated', 'dedicated')",-0.5293517,-0.4404878,-0.45476875,-0.60315233,0.0355519,0.0654028,0.0298509
75,-1.1419854,-1.1279937,"('meek', 'impulsive')",0.9716524,0.9603914,-0.52509904,-0.3978442,-0.2318107,-0.1884822,0.0433285
76,-0.035389274,0.07469429,"('anxious', 'daring')",-1.6052711,-1.4800527,-0.7982989,-0.7629196,-0.8129865,-0.7227593,0.0902272
77,-0.02899982,0.054224424,"('unmotivated', 'motivated')",-1.098357,-1.2561536,-1.0034469,-0.88730115,-0.7102679,-0.6964101,0.0138578
78,1.1135274,1.2513318,"('nonresilient', 'resilient')",-0.39055192,-0.3197032,0.6911416,0.71555406,0.4713724,0.5490609,0.0776885
79,-1.1059732,-1.0966654,"('wavering', 'unwavering')",0.51946217,0.5635324,-0.37769583,-0.27964988,-0.3214023,-0.2709276,0.0504747
80,0.13605668,0.016563501,"('dominated', 'dominating')",-0.096843965,-0.1204979,-0.52574193,-0.41786185,-0.1621764,-0.1739321,-0.0117557
81,0.42633313,0.33252695,"('submissive', 'aggressive')",-0.7741761,-1.0686297,-0.9538558,-0.9510843,-0.4338996,-0.5623957,-0.1284961
82,-0.57975864,-0.5670837,"('poor', 'rich')",-1.3001071,-1.3574176,4.9037795,4.7939787,1.0079713,0.9564924,-0.0514789
83,0.8644537,0.81273985,"('powerless', 'powerful')",0.43255997,0.40433204,-0.668281,-0.6470659,0.2095775,0.190002,-0.0195755
84,0.9079711,0.7960496,"('inferior', 'superior')",0.7518684,0.6783563,1.23053,1.2392459,0.9634565,0.9045506,-0.0589059
85,0.390133,0.3808771,"('insignificant', 'prestigious')",1.5584716,1.5986203,0.23415837,0.18874837,0.7275876,0.7227486,-0.004839
86,0.8647278,0.71174395,"('uninfluential', 'influential')",-1.3272848,-1.5248821,-0.6841288,-0.8561715,-0.3822286,-0.5564365,-0.1742079
87,0.40014222,0.21715899,"('unsuccessful', 'successful')",-0.19010834,-0.34327596,1.0179487,1.1197218,0.4093275,0.3312016,-0.0781259
88,-0.16367838,-0.1954571,"('low', 'eminent')",-0.8711426,-0.9739391,-0.59654665,-0.695954,-0.5437892,-0.6217834,-0.0779942
