,scana_male,scana_female,tuple,corp_male,corp_female,average_male,average_female,female-male
45,-0.4098482,-0.056529656,"('incompetent', 'competent')",0.07263206,-0.002741119,-0.1686081,-0.0296354,0.1389727
46,0.058654867,0.28852677,"('uncompetitive', 'competitive')",-0.9342791,-0.914958,-0.4378121,-0.3132156,0.1245965
47,0.048930287,0.1815631,"('stupid', 'smart')",4.773826,4.919271,2.4113781,2.5504169,0.1390388
48,0.5155186,0.5657964,"('unintelligent', 'intelligent')",0.6655056,0.6369705,0.5905121,0.6013834,0.0108713
49,0.05796231,0.16182314,"('unable', 'able')",-0.44043595,-0.40744123,-0.1912368,-0.122809,0.0684278
50,-0.46356764,-0.46908915,"('clumsy', 'skillful')",-0.25466156,-0.35979822,-0.3591146,-0.4144437,-0.0553291
51,-0.4241642,-0.51371664,"('uneducated', 'educated')",0.0535537,-0.08320349,-0.1853053,-0.2984601,-0.1131548
52,-0.67811584,-0.99434423,"('irrational', 'rational')",0.34762666,0.23584957,-0.1652446,-0.3792473,-0.2140027
53,-2.081157,-2.1117053,"('uncreative', 'creative')",0.13635097,0.0560498,-0.972403,-1.0278277,-0.0554247
54,-1.0146233,-1.1799456,"('incapable', 'capable')",0.35784662,0.4008881,-0.3283883,-0.3895288,-0.0611405
55,0.4716593,0.71188545,"('incompetent', 'clever')",0.37569046,0.30510163,0.4236749,0.5084935,0.0848186
56,0.72040486,0.85308105,"('impractical', 'practical')",-0.45942944,-0.5127183,0.1304877,0.1701814,0.0396937
57,-0.7921693,-0.6898138,"('unimaginative', 'imaginative')",-2.8051255,-2.9312072,-1.7986474,-1.8105105,-0.0118631
58,-0.002450645,0.10096393,"('undiscriminating', 'discriminating')",0.2843198,0.20764764,0.1409346,0.1543058,0.0133712
59,-0.292269,-0.42902198,"('foolish', 'wise')",0.10480457,0.1387051,-0.0937322,-0.1451584,-0.0514262
60,0.7375572,0.97194177,"('inefficient', 'efficient')",-0.3614775,-0.3027364,0.1880398,0.3346027,0.1465629
61,-0.08183472,-0.19050555,"('illogical', 'logical')",0.5185487,0.36350393,0.218357,0.0864992,-0.1318578
62,0.48021212,0.6518684,"('incompetent', 'brilliant')",0.26014778,0.314323,0.37018,0.4830957,0.1129157
63,-0.48196262,-0.29166332,"('unperceptive', 'insightful')",0.18409562,0.2158671,-0.1489335,-0.0378981,0.1110354
64,-0.066517085,-0.06986041,"('shy', 'confident')",-5.9751754,-6.1263456,-3.0208461,-3.098103,-0.0772569
65,0.8932239,0.9177323,"('insecure', 'secure')",-0.46757478,-0.45858487,0.2128246,0.2295737,0.0167491
66,-1.3349668,-1.4658384,"('inactive', 'active')",0.0596241,0.11213244,-0.6376714,-0.676853,-0.0391816
67,0.64112157,0.592681,"('doubtful', 'determined')",-0.21528053,-0.19936079,0.2129205,0.1966601,-0.0162604
68,-0.06608527,-0.10327275,"('dependent', 'independent')",-0.9513699,-0.9668015,-0.5087276,-0.5350372,-0.0263096
69,-0.41537878,-0.47663844,"('lazy', 'industrious')",-0.40281507,-0.37518215,-0.4090969,-0.4259103,-0.0168134
70,-0.093030505,0.09210995,"('lethargic', 'energetic')",-0.20116141,-0.21054111,-0.147096,-0.0592156,0.0878804
71,-0.3643909,-0.41519183,"('diffident', 'self-confident')",0.23415399,0.20248261,-0.0651185,-0.1063546,-0.0412361
72,-0.39250985,-0.46192533,"('unambitious', 'ambitious')",-0.8429499,-0.8372226,-0.6177299,-0.6495739,-0.031844
73,0.20240971,0.1044752,"('helpless', 'self-reliant')",-2.8526454,-2.8945436,-1.3251178,-1.3950342,-0.0699164
74,0.08810742,0.19991513,"('undedicated', 'dedicated')",-0.16608834,-0.2830634,-0.0389905,-0.0415741,-0.0025836
75,-0.45277536,-0.46893433,"('meek', 'impulsive')",-0.6752145,-0.5973888,-0.5639949,-0.5331616,0.0308333
76,0.18149367,0.3346623,"('anxious', 'daring')",-0.52021295,-0.45737776,-0.1693596,-0.0613577,0.1080019
77,-0.39321473,-0.31089765,"('unmotivated', 'motivated')",-1.2633895,-1.1770729,-0.8283021,-0.7439853,0.0843168
78,-1.0373222,-0.89842963,"('nonresilient', 'resilient')",-0.12820956,-0.16635208,-0.5827659,-0.5323908,0.0503751
79,-1.5439229,-1.6038674,"('wavering', 'unwavering')",-0.6420239,-0.5767416,-1.0929735,-1.0903045,0.002669
80,0.5443031,0.5204848,"('dominated', 'dominating')",-0.8649245,-0.75419694,-0.1603107,-0.1168561,0.0434546
81,0.9508694,0.9998885,"('submissive', 'aggressive')",-0.60828424,-0.52682793,0.1712926,0.2365303,0.0652377
82,-0.91491437,-0.7982306,"('poor', 'rich')",5.572082,5.6053348,2.3285837,2.4035521,0.0749684
83,0.28370893,0.2577067,"('powerless', 'powerful')",-0.85005975,-0.8526056,-0.2831754,-0.2974494,-0.014274
84,0.5064347,0.39796758,"('inferior', 'superior')",0.99738383,0.99730897,0.7519093,0.6976383,-0.054271
85,-0.97060215,-1.1166341,"('insignificant', 'prestigious')",0.4645208,0.44825938,-0.2530407,-0.3341874,-0.0811467
86,-1.2553395,-1.2746364,"('uninfluential', 'influential')",-0.57280976,-0.72542113,-0.9140747,-1.0000287,-0.085954
87,-0.34978718,-0.53096116,"('unsuccessful', 'successful')",0.8835799,0.93583786,0.2668964,0.2024384,-0.064458
88,-0.61342967,-0.74776715,"('low', 'eminent')",-0.263973,-0.37290376,-0.4387013,-0.5603355,-0.1216342
