,fanny_male,fanny_female,tuple,average_male,average_female,female-male
73,-3.0500436,-3.14874,"('helpless', 'self-reliant')",-3.0500436,-3.1487401,-0.0986965
74,0.38727304,0.29546395,"('undedicated', 'dedicated')",0.387273,0.2954639,-0.0918091
75,-0.82919157,-0.7107334,"('meek', 'impulsive')",-0.8291916,-0.7107334,0.1184582
76,1.4078046,1.0840144,"('anxious', 'daring')",1.4078046,1.0840144,-0.3237902
77,-1.126615,-1.1867557,"('unmotivated', 'motivated')",-1.126615,-1.1867557,-0.0601407
78,-0.35247865,-0.38826826,"('nonresilient', 'resilient')",-0.3524787,-0.3882683,-0.0357896
79,-0.04631307,0.13994592,"('wavering', 'unwavering')",-0.0463131,0.1399459,0.186259
80,0.45660484,0.13736206,"('dominated', 'dominating')",0.4566048,0.1373621,-0.3192427
81,0.47614443,0.21428698,"('submissive', 'aggressive')",0.4761444,0.214287,-0.2618574
82,6.413177,6.9130073,"('poor', 'rich')",6.413177,6.9130073,0.4998303
83,-0.4992165,-0.45287982,"('powerless', 'powerful')",-0.4992165,-0.4528798,0.0463367
84,0.123465344,0.091318354,"('inferior', 'superior')",0.1234653,0.0913184,-0.0321469
85,-1.6880223,-1.4992766,"('insignificant', 'prestigious')",-1.6880223,-1.4992766,0.1887457
86,0.5824646,0.5702381,"('uninfluential', 'influential')",0.5824646,0.5702381,-0.0122265
87,0.25144237,0.4696379,"('unsuccessful', 'successful')",0.2514424,0.4696379,0.2181955
88,-0.07163204,0.09804246,"('low', 'eminent')",-0.071632,0.0980425,0.1696745
