,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
19,-1.2826204,-1.2789133,"('inhospitable', 'hospitable')",-0.5530417,-0.61713994,-0.9178311,-0.9480266,-0.0301955
20,0.13658787,0.12434718,"('rough', 'thoughtful')",1.1576093,1.125911,0.6470986,0.6251291,-0.0219695
21,0.3038832,0.23615646,"('immoral', 'moral')",-0.7513197,-0.7170223,-0.2237183,-0.2404329,-0.0167146
22,0.27990544,0.23679572,"('untrustworthy', 'trustworthy')",-0.638143,-0.7043228,-0.1791188,-0.2337635,-0.0546447
23,-0.44110066,-0.56637055,"('insincere', 'sincere')",4.8341084,4.6205688,2.1965039,2.0270991,-0.1694048
24,-0.30177698,-0.3304691,"('dishonest', 'honest')",0.55270785,0.45079368,0.1254654,0.0601623,-0.0653031
25,-0.8791503,-0.9038851,"('egoistic', 'altruistic')",1.1428642,1.0860139,0.131857,0.0910644,-0.0407926
26,0.041884825,-0.021559477,"('hardhearted', 'benevolent')",2.3712876,2.261274,1.2065862,1.1198573,-0.0867289
27,-0.98458886,-1.027133,"('hardhearted', 'softhearted')",0.3813731,0.15030703,-0.3016079,-0.438413,-0.1368051
28,-0.7729983,-0.87885666,"('disloyal', 'loyal')",0.7598783,0.6014486,-0.00656,-0.138704,-0.132144
29,-0.10217587,-0.12305964,"('unfair', 'fair')",-0.802588,-0.95912075,-0.4523819,-0.5410902,-0.0887083
30,0.34266162,0.28536037,"('intolerant', 'tolerant')",1.0286127,0.94212073,0.6856372,0.6137406,-0.0718966
31,-0.77767825,-0.65021217,"('evil', 'good')",-0.6511277,-0.6322964,-0.714403,-0.6412543,0.0731487
32,0.23127124,0.11720241,"('unkind', 'kind')",0.84556884,0.64046025,0.53842,0.3788313,-0.1595887
33,0.23030503,0.17624862,"('wrong', 'right')",0.06847113,-0.04073975,0.1493881,0.0677544,-0.0816337
34,-0.21201867,-0.12651391,"('mean', 'honorable')",4.3903446,4.4288135,2.0891631,2.1511497,0.0619866
35,-0.59628534,-0.64116526,"('corrupt', 'incorrupt')",-0.1816826,-0.3317113,-0.388984,-0.4864383,-0.0974543
36,-0.82462794,-0.87600577,"('hostile', 'amicable')",0.7930175,0.5888193,-0.0158052,-0.1435932,-0.127788
37,-0.23469263,-0.21767764,"('fake', 'genuine')",0.27023306,0.2433248,0.0177702,0.0128236,-0.0049466
38,-0.944081,-0.92470413,"('untruthful', 'truthful')",-0.15764186,-0.08862817,-0.5508614,-0.5066662,0.0441952
39,0.9074068,0.9570476,"('exploitative', 'cooperative')",0.52211356,0.52411395,0.7147602,0.7405808,0.0258206
40,-0.17684788,-0.16610818,"('stingy', 'generous')",-1.6137431,-1.722952,-0.8952955,-0.9445301,-0.0492346
41,-0.495406,-0.4983301,"('unforgiving', 'forgiving')",0.6067288,0.549213,0.0556614,0.0254415,-0.0302199
42,0.39250663,0.41794834,"('unreliable', 'reliable')",-2.7247443,-2.7670326,-1.1661189,-1.1745422,-0.0084233
43,-0.6258921,-0.6063145,"('irresponsible', 'responsible')",0.8081436,0.82690895,0.0911258,0.1102972,0.0191714
44,0.76080936,0.8029805,"('prejudiced', 'unprejudiced')",-1.4202199,-1.4039395,-0.3297053,-0.3004795,0.0292258
45,-0.35409576,-0.32458544,"('incompetent', 'competent')",0.42343906,0.41159406,0.0346716,0.0435043,0.0088327
46,-0.59884185,-0.60890454,"('uncompetitive', 'competitive')",-0.80602604,-0.78487176,-0.7024339,-0.6968881,0.0055458
47,0.09007199,0.15970531,"('stupid', 'smart')",5.3374505,5.335722,2.7137613,2.7477136,0.0339523
48,-0.48663232,-0.50262874,"('unintelligent', 'intelligent')",-0.12867205,-0.13131371,-0.3076522,-0.3169712,-0.009319
49,-0.15869947,-0.12658581,"('unable', 'able')",-0.33846098,-0.27091324,-0.2485802,-0.1987495,0.0498307
50,0.35290658,0.2652843,"('clumsy', 'skillful')",-0.48996037,-0.6801916,-0.0685269,-0.2074536,-0.1389267
51,0.29727733,0.15828042,"('uneducated', 'educated')",0.60982347,0.47779626,0.4535504,0.3180383,-0.1355121
52,-0.4445259,-0.53913593,"('irrational', 'rational')",0.20635588,0.032893356,-0.119085,-0.2531213,-0.1340363
53,-1.2463036,-1.3238696,"('uncreative', 'creative')",0.82930094,0.6699685,-0.2085013,-0.3269506,-0.1184493
54,-0.28678712,-0.3502882,"('incapable', 'capable')",0.74243736,0.6818723,0.2278251,0.165792,-0.0620331
55,-0.009739526,0.030662384,"('incompetent', 'clever')",-0.023513246,0.021118287,-0.0166264,0.0258903,0.0425167
56,0.6328507,0.5913791,"('impractical', 'practical')",0.796291,0.83211464,0.7145709,0.7117469,-0.002824
57,-0.56207454,-0.5593982,"('unimaginative', 'imaginative')",-1.6109715,-1.5219728,-1.0865231,-1.0406854,0.0458377
58,-0.49615777,-0.51432997,"('undiscriminating', 'discriminating')",0.47994578,0.5140148,-0.008106,-0.0001576,0.0079484
59,0.061050966,0.06566947,"('foolish', 'wise')",0.052618757,-0.029840268,0.0568349,0.0179146,-0.0389203
60,0.530208,0.56625366,"('inefficient', 'efficient')",-0.27090192,-0.1251286,0.129653,0.2205625,0.0909095
61,-0.1312495,-0.22572602,"('illogical', 'logical')",0.7429691,0.5859755,0.3058598,0.1801248,-0.125735
62,0.45925122,0.5254651,"('incompetent', 'brilliant')",0.24354209,0.35007262,0.3513967,0.4377688,0.0863721
63,-0.71829337,-0.7093259,"('unperceptive', 'insightful')",0.5687934,0.60285175,-0.07475,-0.0532371,0.0215129
64,0.47615552,0.5381547,"('shy', 'confident')",-5.409747,-5.2826023,-2.4667959,-2.3722239,0.094572
65,0.46668932,0.43703198,"('insecure', 'secure')",0.14188677,0.14405137,0.304288,0.2905417,-0.0137463
66,-0.6943771,-0.6408969,"('inactive', 'active')",0.67585564,0.6265029,-0.0092607,-0.007197,0.0020637
67,0.84965074,0.8285545,"('doubtful', 'determined')",-0.3829554,-0.35480374,0.2333477,0.2368754,0.0035277
68,-0.64720345,-0.71855164,"('dependent', 'independent')",-0.98427963,-1.0223268,-0.8157415,-0.8704392,-0.0546977
69,0.8328874,0.8754984,"('lazy', 'industrious')",-0.29564202,-0.2890156,0.2686227,0.2932414,0.0246187
70,-0.17056277,-0.18703029,"('lethargic', 'energetic')",0.15995763,0.15519433,-0.0053026,-0.015918,-0.0106154
71,-0.65759414,-0.6203069,"('diffident', 'self-confident')",0.2551193,0.16894506,-0.2012374,-0.2256809,-0.0244435
72,-0.3736057,-0.32020473,"('unambitious', 'ambitious')",0.24522415,0.33169,-0.0641908,0.0057426,0.0699334
73,0.851568,0.81621605,"('helpless', 'self-reliant')",-2.761579,-2.7355435,-0.9550055,-0.9596637,-0.0046582
74,0.34747475,0.32419202,"('undedicated', 'dedicated')",0.57780504,0.5038509,0.4626399,0.4140214,-0.0486185
75,0.13995028,0.13970932,"('meek', 'impulsive')",-0.95230734,-0.83567643,-0.4061785,-0.3479835,0.058195
76,0.03037113,0.03524755,"('anxious', 'daring')",-0.22307259,-0.19745687,-0.0963507,-0.0811047,0.015246
77,-0.31487694,-0.29607552,"('unmotivated', 'motivated')",-1.2382959,-1.0822573,-0.7765864,-0.6891664,0.08742
78,-1.0244445,-0.99827814,"('nonresilient', 'resilient')",0.12693372,0.15336466,-0.4487554,-0.4224567,0.0262987
79,-0.86588573,-0.89125675,"('wavering', 'unwavering')",-0.40872827,-0.40917906,-0.637307,-0.6502179,-0.0129109
80,0.3306909,0.34647828,"('dominated', 'dominating')",-0.00019130111,0.18243185,0.1652498,0.2644551,0.0992053
81,0.74495786,0.72657156,"('submissive', 'aggressive')",-0.52442247,-0.34203863,0.1102677,0.1922665,0.0819988
82,-0.33912316,-0.40775353,"('poor', 'rich')",5.326911,5.1678705,2.4938939,2.3800585,-0.1138354
83,-0.28304,-0.2643021,"('powerless', 'powerful')",-0.9605736,-0.84026754,-0.6218068,-0.5522848,0.069522
84,0.19841442,0.14432831,"('inferior', 'superior')",0.5894158,0.5111694,0.3939151,0.3277488,-0.0661663
85,0.08455263,0.07750012,"('insignificant', 'prestigious')",0.37358728,0.2611239,0.2290699,0.169312,-0.0597579
86,-1.0692897,-1.1192735,"('uninfluential', 'influential')",0.076494105,0.03232516,-0.4963978,-0.5434742,-0.0470764
87,0.90676695,0.8993334,"('unsuccessful', 'successful')",1.3743194,1.467272,1.1405432,1.1833028,0.0427596
88,-0.1547972,-0.29782286,"('low', 'eminent')",0.60842323,0.51269,0.226813,0.1074336,-0.1193794
