,transocean_male,transocean_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
19,-1.3396816,-1.3479671,"('inhospitable', 'hospitable')",-0.78890663,-0.8759553,-1.0642941,-1.1119612,-0.0476671
20,0.15788719,0.23075931,"('rough', 'thoughtful')",1.3241525,1.2847066,0.7410198,0.7577329,0.0167131
21,-1.7955797,-1.6973006,"('immoral', 'moral')",-0.9649248,-0.81173027,-1.3802522,-1.2545154,0.1257368
22,-1.0830834,-1.1059847,"('untrustworthy', 'trustworthy')",-0.100620344,-0.07672538,-0.5918519,-0.591355,0.0004969
23,-1.6360981,-1.5553119,"('insincere', 'sincere')",4.826881,4.7793007,1.5953914,1.6119944,0.016603
24,-1.7657629,-1.7647277,"('dishonest', 'honest')",0.607679,0.53961504,-0.579042,-0.6125563,-0.0335143
25,0.64939,0.5513718,"('egoistic', 'altruistic')",0.76059294,0.578239,0.7049915,0.5648054,-0.1401861
26,0.3584082,0.20885627,"('hardhearted', 'benevolent')",2.5723908,2.4787438,1.4653995,1.3438001,-0.1215994
27,-0.6309492,-0.58009785,"('hardhearted', 'softhearted')",0.4071044,0.19839308,-0.1119224,-0.1908524,-0.07893
28,-0.8044708,-0.882241,"('disloyal', 'loyal')",1.1335523,0.97679514,0.1645408,0.0472771,-0.1172637
29,0.07614961,0.04791034,"('unfair', 'fair')",-0.3810765,-0.5734606,-0.1524635,-0.2627751,-0.1103116
30,-0.8771069,-0.7803763,"('intolerant', 'tolerant')",0.86076605,0.9940153,-0.0081704,0.1068195,0.1149899
31,0.4812104,0.4123424,"('evil', 'good')",-0.41715434,-0.5961992,0.032028,-0.0919284,-0.1239564
32,-1.0433272,-1.0414016,"('unkind', 'kind')",0.7091472,0.57609445,-0.16709,-0.2326536,-0.0655636
33,0.90110755,0.8107548,"('wrong', 'right')",-0.4641851,-0.7027037,0.2184612,0.0540255,-0.1644357
34,-0.12180921,0.05867794,"('mean', 'honorable')",4.8330507,5.0354843,2.3556209,2.5470812,0.1914603
35,1.1497368,0.98967963,"('corrupt', 'incorrupt')",-0.42161947,-0.7003458,0.3640586,0.1446669,-0.2193917
36,0.4713123,0.32530043,"('hostile', 'amicable')",0.53469765,0.34201956,0.503005,0.33366,-0.169345
37,0.06434925,0.055365715,"('fake', 'genuine')",-0.0065155867,0.03093712,0.0289168,0.0431514,0.0142346
38,-0.72626853,-0.7753895,"('untruthful', 'truthful')",0.3232197,0.3757397,-0.2015244,-0.1998249,0.0016995
39,0.57024634,0.6547224,"('exploitative', 'cooperative')",0.081498414,0.15060928,0.3258724,0.4026659,0.0767935
40,0.6070355,0.5991119,"('stingy', 'generous')",-1.2110912,-1.278037,-0.3020278,-0.3394625,-0.0374347
41,-1.0596404,-0.9793687,"('unforgiving', 'forgiving')",0.44790763,0.44708017,-0.3058664,-0.2661443,0.0397221
42,0.39214283,0.5102698,"('unreliable', 'reliable')",-2.2203515,-2.0487382,-0.9141043,-0.7692342,0.1448701
43,-1.8805969,-1.7630312,"('irresponsible', 'responsible')",0.8746873,0.93062866,-0.5029548,-0.4162013,0.0867535
44,1.1529007,1.1723151,"('prejudiced', 'unprejudiced')",-1.6392604,-1.5615875,-0.2431799,-0.1946362,0.0485437
45,-1.3385035,-1.2794672,"('incompetent', 'competent')",0.96924525,0.944775,-0.1846291,-0.1673461,0.017283
46,-1.559344,-1.4554495,"('uncompetitive', 'competitive')",0.031314112,0.12640393,-0.764015,-0.6645228,0.0994922
47,-0.15491845,-0.04062359,"('stupid', 'smart')",5.053145,5.1621757,2.4491131,2.560776,0.1116629
48,-0.4462478,-0.36216685,"('unintelligent', 'intelligent')",0.7536409,0.78694534,0.1536966,0.2123892,0.0586926
49,-0.96849775,-0.81682014,"('unable', 'able')",-0.15578952,-0.12172631,-0.5621436,-0.4692732,0.0928704
50,0.46312574,0.44194996,"('clumsy', 'skillful')",-0.623954,-0.5766933,-0.0804141,-0.0673717,0.0130424
51,-1.1381049,-1.0945562,"('uneducated', 'educated')",0.15490945,0.1808972,-0.4915977,-0.4568295,0.0347682
52,-0.1092098,-0.24034956,"('irrational', 'rational')",-0.5051412,-0.694775,-0.3071755,-0.4675623,-0.1603868
53,-0.80200166,-0.8513251,"('uncreative', 'creative')",1.1759139,1.0059172,0.1869561,0.077296,-0.1096601
54,-1.0837877,-1.1730222,"('incapable', 'capable')",0.83790296,0.7397187,-0.1229424,-0.2166517,-0.0937093
55,-1.9318708,-1.773469,"('incompetent', 'clever')",0.72444314,0.8754361,-0.6037139,-0.4490164,0.1546975
56,-0.5598829,-0.48972073,"('impractical', 'practical')",0.58191234,0.67298645,0.0110147,0.0916329,0.0806182
57,-0.869324,-0.95882416,"('unimaginative', 'imaginative')",-0.4348891,-0.4691133,-0.6521066,-0.7139688,-0.0618622
58,-0.5864535,-0.5714641,"('undiscriminating', 'discriminating')",0.87253076,0.89374936,0.1430386,0.1611426,0.018104
59,0.22254857,0.1296764,"('foolish', 'wise')",0.12537019,0.06608482,0.1739594,0.0978806,-0.0760788
60,-0.9188763,-0.7372158,"('inefficient', 'efficient')",-0.048307497,0.24251793,-0.4835919,-0.2473489,0.236243
61,-0.7541074,-0.7676789,"('illogical', 'logical')",0.4280672,0.16970304,-0.1630201,-0.2989879,-0.1359678
62,-0.91525275,-0.74030554,"('incompetent', 'brilliant')",0.37133014,0.5289815,-0.2719613,-0.105662,0.1662993
63,-1.1396556,-1.06589,"('unperceptive', 'insightful')",0.9735124,1.0813904,-0.0830716,0.0077502,0.0908218
64,-0.26831672,-0.34275535,"('shy', 'confident')",-5.1223383,-5.0055604,-2.6953275,-2.6741579,0.0211696
65,-1.0878356,-1.0239019,"('insecure', 'secure')",0.6199522,0.8088802,-0.2339417,-0.1075109,0.1264308
66,0.33217776,0.24842086,"('inactive', 'active')",1.2336348,1.1096298,0.7829063,0.6790253,-0.103881
67,0.23333153,0.24421823,"('doubtful', 'determined')",-0.98232627,-0.9656853,-0.3744974,-0.3607335,0.0137639
68,-0.942858,-0.9864086,"('dependent', 'independent')",-0.6671939,-0.6299881,-0.8050259,-0.8081983,-0.0031724
69,2.605383,2.4653673,"('lazy', 'industrious')",-0.557101,-0.6156129,1.024141,0.9248772,-0.0992638
70,-1.0689917,-1.0181091,"('lethargic', 'energetic')",0.8241778,0.97187304,-0.1224069,-0.023118,0.0992889
71,0.85816586,0.8290077,"('diffident', 'self-confident')",0.3896008,0.22893147,0.6238834,0.5289696,-0.0949138
72,-0.32529554,-0.30581948,"('unambitious', 'ambitious')",0.20531487,0.21384716,-0.0599903,-0.0459862,0.0140041
73,0.97650534,0.90129626,"('helpless', 'self-reliant')",-2.8940587,-2.872534,-0.9587767,-0.9856189,-0.0268422
74,-0.7052541,-0.6599088,"('undedicated', 'dedicated')",0.63792443,0.6203906,-0.0336648,-0.0197591,0.0139057
75,0.999458,0.8980332,"('meek', 'impulsive')",-0.45513207,-0.4561216,0.272163,0.2209558,-0.0512072
76,-0.5475974,-0.32401162,"('anxious', 'daring')",-0.037149712,0.21281277,-0.2923736,-0.0555994,0.2367742
77,-0.59065807,-0.55240947,"('unmotivated', 'motivated')",-0.67247415,-0.64879423,-0.6315661,-0.6006019,0.0309642
78,-0.8372915,-0.78975224,"('nonresilient', 'resilient')",0.06960735,0.07545422,-0.3838421,-0.357149,0.0266931
79,0.38488886,0.26557034,"('wavering', 'unwavering')",-0.13168389,-0.21561614,0.1266025,0.0249771,-0.1016254
80,0.1599167,0.20054433,"('dominated', 'dominating')",-0.41117918,-0.34924975,-0.1256312,-0.0743527,0.0512785
81,-1.0368743,-1.0027533,"('submissive', 'aggressive')",-0.83945936,-0.60926497,-0.9381669,-0.8060091,0.1321578
82,-0.7512251,-0.6719545,"('poor', 'rich')",5.5762944,5.667567,2.4125347,2.4978061,0.0852714
83,0.30840385,0.33419254,"('powerless', 'powerful')",-1.3183193,-1.2708474,-0.5049577,-0.4683275,0.0366302
84,0.07896323,0.061848875,"('inferior', 'superior')",0.32013837,0.29084814,0.1995508,0.1763485,-0.0232023
85,0.4729083,0.38320535,"('insignificant', 'prestigious')",-0.18634413,-0.3348803,0.1432821,0.0241625,-0.1191196
86,-2.1139824,-2.1559622,"('uninfluential', 'influential')",0.44463247,0.38015178,-0.834675,-0.8879052,-0.0532302
87,0.25589937,0.23881137,"('unsuccessful', 'successful')",1.2046438,1.0832003,0.7302716,0.6610059,-0.0692657
88,-0.46493304,-0.50047797,"('low', 'eminent')",-0.34717026,-0.28730512,-0.4060516,-0.3938915,0.0121601
