,invesco_male,invesco_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
79,-0.8257755,-0.88405323,"('wavering', 'unwavering')",-0.19867013,-0.23783252,-0.5122228,-0.5609429,-0.0487201
80,0.317994,0.3378712,"('dominated', 'dominating')",-0.7809131,-0.6361761,-0.2314596,-0.1491525,0.0823071
81,0.75480455,0.80772907,"('submissive', 'aggressive')",-0.7226095,-0.44821632,0.0160975,0.1797564,0.1636589
82,-0.8498939,-0.8271162,"('poor', 'rich')",5.964177,5.93721,2.5571415,2.555047,-0.0020945
83,-0.00321123,0.028871091,"('powerless', 'powerful')",-1.3207724,-1.2673618,-0.6619918,-0.6192454,0.0427464
84,0.37217507,0.3940408,"('inferior', 'superior')",0.48694846,0.50346917,0.4295618,0.448755,0.0191932
85,-0.7602957,-0.84669733,"('insignificant', 'prestigious')",0.006115962,-0.12467462,-0.3770899,-0.485686,-0.1085961
86,-1.7137331,-1.7508167,"('uninfluential', 'influential')",0.42434928,0.44618174,-0.6446919,-0.6523175,-0.0076256
87,0.33224967,0.2823199,"('unsuccessful', 'successful')",1.1153861,1.1127841,0.7238179,0.697552,-0.0262659
88,-0.51019454,-0.56666285,"('low', 'eminent')",0.051696915,0.005986048,-0.2292488,-0.2803384,-0.0510896
