,eastman_male,eastman_female,tuple,kodak_male,kodak_female,co_male,co_female,average_male,average_female,female-male
52,1.0936527,1.0562927,"('irrational', 'rational')",0.9880808,0.91760206,-0.08393593,-0.17808825,0.6659325,0.5986021,-0.0673304
53,1.628273,1.6600192,"('uncreative', 'creative')",0.38774619,0.38463277,0.7524901,0.746596,0.9228364,0.9304159,0.0075795
54,0.7497014,0.75483817,"('incapable', 'capable')",1.0175197,0.97218025,0.88530236,0.8392391,0.8841745,0.8554192,-0.0287553
55,-1.4199061,-1.4167098,"('incompetent', 'clever')",-1.8970007,-1.8997611,0.4618142,0.4895139,-0.9516976,-0.942319,0.0093786
56,-0.70285887,-0.74340427,"('impractical', 'practical')",-1.0168403,-1.0204548,0.19244203,0.19994555,-0.5090857,-0.5213045,-0.0122188
57,-0.12535751,-0.09858675,"('unimaginative', 'imaginative')",-0.63987803,-0.6296358,-2.4899862,-2.4727912,-1.0850739,-1.0670046,0.0180693
58,0.8898948,0.98594254,"('undiscriminating', 'discriminating')",0.9987347,1.0727788,0.19146861,0.22601816,0.6933661,0.7615798,0.0682137
59,1.5230571,1.5812947,"('foolish', 'wise')",1.837195,1.8756888,-0.045021724,-0.047277004,1.1050768,1.1365689,0.0314921
60,-1.170276,-1.160028,"('inefficient', 'efficient')",-2.4747155,-2.4038484,-0.17905378,-0.006980898,-1.2746817,-1.1902858,0.0843959
61,0.7372461,0.6762414,"('illogical', 'logical')",-0.14298262,-0.24353535,-0.008736123,-0.12729646,0.1951758,0.1018032,-0.0933726
62,-0.8999959,-0.8569204,"('incompetent', 'brilliant')",-1.2689447,-1.2368506,-0.080783494,0.06603126,-0.749908,-0.6759133,0.0739947
63,-0.96115947,-0.87360424,"('unperceptive', 'insightful')",-1.0860076,-1.0241743,-0.16571441,-0.038446568,-0.7376272,-0.6454084,0.0922188
64,-0.84992623,-0.9329918,"('shy', 'confident')",-1.8404751,-1.8611972,-5.3343964,-5.3101583,-2.6749325,-2.7014491,-0.0265166
65,-1.1505446,-1.2352908,"('insecure', 'secure')",-1.9489157,-2.0357103,0.757408,0.7723278,-0.7806842,-0.8328911,-0.0522069
66,0.28301728,0.32439268,"('inactive', 'active')",0.17924906,0.17562057,-0.07754224,-0.07544446,0.1282414,0.1415229,0.0132815
67,0.09532605,0.08203427,"('doubtful', 'determined')",0.53933764,0.5345571,-0.10016945,-0.024595276,0.1781648,0.197332,0.0191672
68,-0.649014,-0.659919,"('dependent', 'independent')",-0.6699256,-0.6474959,-1.3739367,-1.3520553,-0.8976254,-0.8864901,0.0111353
69,2.1420667,2.2023304,"('lazy', 'industrious')",2.5408444,2.6445372,-1.0865376,-1.0318557,1.1987911,1.2716707,0.0728796
70,-1.9775251,-1.9673997,"('lethargic', 'energetic')",-2.2597673,-2.2795668,-0.058883615,-0.039666638,-1.4320587,-1.4288777,0.003181
71,1.4068042,1.4631306,"('diffident', 'self-confident')",0.9252097,1.0353503,0.4327797,0.4088558,0.9215979,0.9691122,0.0475143
72,0.7014735,0.7686408,"('unambitious', 'ambitious')",-0.42156228,-0.41083407,-0.6206555,-0.5339107,-0.1135814,-0.0587013,0.0548801
73,0.37460375,0.35945132,"('helpless', 'self-reliant')",0.42369804,0.40753746,-3.5368905,-3.491995,-0.9128629,-0.9083354,0.0045275
74,1.6213422,1.635098,"('undedicated', 'dedicated')",-0.22309433,-0.15950163,0.38811964,0.41386867,0.5954558,0.6298217,0.0343659
75,-0.5209353,-0.45188224,"('meek', 'impulsive')",0.63824636,0.6424951,-0.3823613,-0.34152195,-0.0883501,-0.050303,0.0380471
76,-1.8279059,-1.7999485,"('anxious', 'daring')",-1.4347938,-1.4434602,-0.06618135,-0.02104108,-1.109627,-1.0881499,0.0214771
77,-0.48408338,-0.47331518,"('unmotivated', 'motivated')",-1.1799164,-1.171186,-1.0693003,-1.0268879,-0.9111001,-0.890463,0.0206371
78,-0.38112262,-0.3381423,"('nonresilient', 'resilient')",-0.43604156,-0.38888928,-0.00014195032,0.06366567,-0.2724354,-0.221122,0.0513134
79,-0.2074147,-0.13368618,"('wavering', 'unwavering')",0.75321656,0.77831006,-0.8736063,-0.88907874,-0.1092681,-0.081485,0.0277831
80,-0.89853877,-0.93523943,"('dominated', 'dominating')",-1.229737,-1.3242489,-0.19173807,-0.17665824,-0.773338,-0.8120488,-0.0387108
81,-1.6392614,-1.7656546,"('submissive', 'aggressive')",-1.9270707,-2.0657346,-0.5229579,-0.52865756,-1.3630967,-1.453349,-0.0902523
82,-1.1644038,-1.1182437,"('poor', 'rich')",-1.0606627,-1.0350418,5.5775948,5.4607897,1.1175094,1.1025014,-0.015008
83,0.11281867,0.13140976,"('powerless', 'powerful')",0.022491677,0.026738344,-1.3542372,-1.3498244,-0.406309,-0.3972255,0.0090835
84,0.9654592,0.88686985,"('inferior', 'superior')",0.700341,0.59671897,0.63483715,0.5942938,0.7668791,0.6926275,-0.0742516
85,2.5791209,2.6581006,"('insignificant', 'prestigious')",3.0720875,3.1134903,-0.3962865,-0.48949555,1.7516406,1.7606985,0.0090579
86,0.6622946,0.6966458,"('uninfluential', 'influential')",-0.4993926,-0.5492071,-0.42391557,-0.4890201,-0.0870045,-0.1138605,-0.026856
87,0.36052713,0.37380144,"('unsuccessful', 'successful')",0.49051666,0.517388,1.0240846,1.0128403,0.6250428,0.6346766,0.0096338
88,0.8975258,0.858537,"('low', 'eminent')",0.80201113,0.7538656,0.6121542,0.49209744,0.7705637,0.7015,-0.0690637
