,resmed_male,resmed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
59,-0.25378588,-0.35168067,"('foolish', 'wise')",0.700657,0.685232,0.2234356,0.1667757,-0.0566599
60,1.8449473,2.0280132,"('inefficient', 'efficient')",0.00010989234,0.2259264,0.9225286,1.1269698,0.2044412
61,0.58854216,0.4555891,"('illogical', 'logical')",0.40005332,0.18263057,0.4942977,0.3191098,-0.1751879
62,1.249147,1.4879234,"('incompetent', 'brilliant')",0.319324,0.55775243,0.7842355,1.0228379,0.2386024
63,0.17108695,0.30183434,"('unperceptive', 'insightful')",0.9132701,1.032154,0.5421785,0.6669942,0.1248157
64,0.1625178,0.14853686,"('shy', 'confident')",-6.56848,-6.6819115,-3.202981,-3.2666874,-0.0637064
65,0.8596687,0.8677833,"('insecure', 'secure')",-0.4354443,-0.41194832,0.2121122,0.2279175,0.0158053
66,-1.8164923,-1.7962548,"('inactive', 'active')",0.5356533,0.5316694,-0.6404195,-0.6322927,0.0081268
67,0.879676,0.8354658,"('doubtful', 'determined')",-0.48212978,-0.44961146,0.1987731,0.1929272,-0.0058459
68,0.36151457,0.307475,"('dependent', 'independent')",-0.34244522,-0.3349171,0.0095347,-0.013721,-0.0232557
69,0.09436489,0.06462978,"('lazy', 'industrious')",-0.383892,-0.41732374,-0.1447636,-0.176347,-0.0315834
70,0.29008126,0.44705263,"('lethargic', 'energetic')",0.6306493,0.7722633,0.4603653,0.6096579,0.1492926
71,0.6400086,0.6928851,"('diffident', 'self-confident')",0.5254294,0.5173141,0.582719,0.6050996,0.0223806
72,-0.63456774,-0.5884933,"('unambitious', 'ambitious')",-1.2478974,-1.1255873,-0.9412326,-0.8570403,0.0841923
73,0.15747875,0.060696956,"('helpless', 'self-reliant')",-3.171905,-3.2320735,-1.5072131,-1.5856884,-0.0784753
74,0.114384875,0.15862778,"('undedicated', 'dedicated')",0.03936114,-0.011602845,0.076873,0.0735125,-0.0033605
75,-1.459296,-1.4138824,"('meek', 'impulsive')",-0.38668185,-0.27213055,-0.9229889,-0.8430065,0.0799824
76,-0.008568675,0.17556514,"('anxious', 'daring')",0.13348585,0.22854185,0.0624586,0.2020535,0.1395949
77,0.38595787,0.38194165,"('unmotivated', 'motivated')",-0.9826251,-0.91770035,-0.2983336,-0.2678794,0.0304542
78,-0.00932689,0.14272548,"('nonresilient', 'resilient')",-0.008696372,0.02169163,-0.0090116,0.0822086,0.0912202
79,-1.3425207,-1.4111155,"('wavering', 'unwavering')",-0.09012127,-0.03610041,-0.716321,-0.723608,-0.007287
80,0.025173955,0.079036325,"('dominated', 'dominating')",-1.16339,-1.0996453,-0.5691081,-0.5103045,0.0588036
81,1.6489462,1.7654536,"('submissive', 'aggressive')",-0.50413996,-0.4026855,0.5724031,0.681384,0.1089809
82,-0.045766294,-0.008115829,"('poor', 'rich')",6.2312303,6.407464,3.092732,3.1996741,0.1069421
83,0.047220957,-0.01751662,"('powerless', 'powerful')",-0.8884131,-0.9466638,-0.4205961,-0.4820902,-0.0614941
84,0.36494792,0.26522398,"('inferior', 'superior')",0.79836184,0.75563776,0.5816549,0.5104309,-0.071224
85,-0.53115875,-0.6438091,"('insignificant', 'prestigious')",0.85509986,0.74416894,0.1619706,0.0501799,-0.1117907
86,0.20773177,0.13313581,"('uninfluential', 'influential')",0.01048515,-0.08818121,0.1091085,0.0224773,-0.0866312
87,0.31439912,0.31416225,"('unsuccessful', 'successful')",0.9447789,0.9358759,0.629589,0.6250191,-0.0045699
88,0.098978765,0.053645846,"('low', 'eminent')",0.8967137,0.8730801,0.4978462,0.463363,-0.0344832
