,fifth_male,fifth_female,tuple,third_male,third_female,bancorp_male,bancorp_female,average_male,average_female,female-male
62,4.786029,4.729932,"('incompetent', 'brilliant')",1.4073137,1.7056005,-0.46648648,-0.1700557,1.9089521,2.0884922,0.1795401
63,3.2812347,3.107259,"('unperceptive', 'insightful')",1.0468872,1.096594,0.2878906,0.41633913,1.5386709,1.540064,0.0013931
64,1.4097788,1.2075114,"('shy', 'confident')",0.3651567,0.48952878,-4.345333,-4.1403446,-0.8567992,-0.8144348,0.0423644
65,3.8540475,3.5417376,"('insecure', 'secure')",1.0671817,1.0813975,-0.6729309,-0.53604454,1.4160995,1.3623635,-0.053736
66,-1.1907625,-1.1196988,"('inactive', 'active')",-0.05559407,-0.098279916,1.3823643,1.2505602,0.0453359,0.0108605,-0.0344754
67,0.5713631,0.71376437,"('doubtful', 'determined')",1.0295593,1.1208022,-0.3693356,-0.294773,0.4105289,0.5132645,0.1027356
68,0.7607929,0.8535439,"('dependent', 'independent')",-0.2363573,-0.18205011,-2.1639254,-2.0105708,-0.5464966,-0.446359,0.1001376
69,-4.0801764,-3.7887342,"('lazy', 'industrious')",-1.3124509,-1.227373,0.91055536,0.88561356,-1.494024,-1.3768312,0.1171928
70,3.875697,3.5400295,"('lethargic', 'energetic')",1.7390878,1.7265934,-0.93106896,-0.81305385,1.5612386,1.4845231,-0.0767155
71,0.26643488,0.44930506,"('diffident', 'self-confident')",0.5339089,0.66919184,0.65805274,0.5980656,0.4861321,0.5721875,0.0860554
72,1.3993753,1.3202655,"('unambitious', 'ambitious')",0.8651965,0.8837292,-0.5244662,-0.57282966,0.5800352,0.5437217,-0.0363135
73,-0.70891434,-0.53856003,"('helpless', 'self-reliant')",0.5510283,0.60390365,-1.3390146,-1.3861177,-0.4989669,-0.440258,0.0587089
74,2.6172154,2.5978866,"('undedicated', 'dedicated')",2.151575,2.2341995,0.29529303,0.2019883,1.6880277,1.6780248,-0.0100029
75,-1.8585227,-1.7028201,"('meek', 'impulsive')",-0.92324793,-1.1168156,0.02291561,-0.033066116,-0.9196184,-0.9509006,-0.0312822
76,3.0868068,3.0184345,"('anxious', 'daring')",1.5221293,1.685541,-0.55693364,-0.31510162,1.3506676,1.462958,0.1122904
77,1.943059,2.0932639,"('unmotivated', 'motivated')",0.13934626,0.36957225,-0.78769875,-0.4096514,0.4315689,0.6843948,0.2528259
78,0.113056,-0.014654726,"('nonresilient', 'resilient')",-0.5641689,-0.46970105,0.7007002,0.85235316,0.0831958,0.1226658,0.03947
79,-4.125713,-4.075321,"('wavering', 'unwavering')",-0.44750586,-0.6233576,1.1336007,0.9974801,-1.1465394,-1.2337329,-0.0871935
80,5.0321226,4.6898394,"('dominated', 'dominating')",2.196695,2.0922608,-0.7467221,-0.7763163,2.1606986,2.001928,-0.1587706
81,4.3251047,3.9839087,"('submissive', 'aggressive')",1.3067355,1.2916368,-2.0493114,-1.7340847,1.1941763,1.180487,-0.0136893
82,0.4372741,0.42807946,"('poor', 'rich')",-1.2506801,-1.226893,2.1123059,2.1311927,0.4329666,0.4441264,0.0111598
83,0.88656455,0.7510446,"('powerless', 'powerful')",0.37147662,0.3441953,0.1420633,0.20339732,0.4667015,0.4328791,-0.0338224
84,1.0815712,1.2891151,"('inferior', 'superior')",0.0020777844,0.1374052,-0.32229042,-0.37413284,0.2537862,0.3507958,0.0970096
85,-5.358848,-4.8460913,"('insignificant', 'prestigious')",-2.0765088,-2.0199308,1.2945037,1.077663,-2.0469511,-1.9294531,0.117498
86,2.8142188,2.6015475,"('uninfluential', 'influential')",0.7505854,0.72892445,-0.64386857,-0.7467731,0.9736452,0.8612329,-0.1124123
87,1.5143616,1.3668708,"('unsuccessful', 'successful')",0.77035695,0.6864678,0.7631777,0.82920045,1.0159654,0.9608463,-0.0551191
88,-1.0716072,-0.9899121,"('low', 'eminent')",-1.4301157,-1.4046391,-0.49475926,-0.4773686,-0.9988274,-0.9573066,0.0415208
