,ihs_male,ihs_female,tuple,markit_male,markit_female,ltd_male,ltd_female,average_male,average_female,female-male
35,-0.20755675,-0.3348225,"('corrupt', 'incorrupt')",-1.3684098,-1.5361698,-1.0771055,-1.3778279,-0.8843573,-1.0829401,-0.1985828
36,-0.11207821,-0.14752592,"('hostile', 'amicable')",-1.7974684,-1.9731228,-0.2748704,-0.5888243,-0.728139,-0.9031577,-0.1750187
37,0.14159551,0.15725625,"('fake', 'genuine')",-0.07626226,-0.0137650985,-0.08889195,-0.1205295,-0.0078529,0.0076539,0.0155068
38,-0.24889068,-0.24418476,"('untruthful', 'truthful')",-1.0422423,-1.02703,0.6994005,0.74151504,-0.1972441,-0.1765666,0.0206775
39,0.45057026,0.4967122,"('exploitative', 'cooperative')",0.8045061,0.8368907,-0.05733611,0.011922419,0.3992468,0.4485084,0.0492616
40,0.03451541,0.07843375,"('stingy', 'generous')",0.013740025,0.030974364,-1.3780289,-1.3386161,-0.4432578,-0.409736,0.0335218
41,0.47117656,0.49361104,"('unforgiving', 'forgiving')",0.5498703,0.58335316,0.57058614,0.6117001,0.5305444,0.5628881,0.0323437
42,1.3862504,1.3804858,"('unreliable', 'reliable')",1.62698,1.6712972,-2.194433,-2.0556035,0.2729324,0.3320599,0.0591275
43,0.29610968,0.38757202,"('irresponsible', 'responsible')",0.7419261,0.84769547,1.5978484,1.6111975,0.8786281,0.9488217,0.0701936
44,0.07362999,0.091645464,"('prejudiced', 'unprejudiced')",-0.098940544,-0.07253628,-2.1603158,-2.1281364,-0.7285421,-0.703009,0.0255331
45,0.67611116,0.6825861,"('incompetent', 'competent')",1.0963569,1.1802055,1.1033831,1.1935681,0.9586171,1.0187866,0.0601695
46,0.27402502,0.32373565,"('uncompetitive', 'competitive')",0.63413084,0.8085185,0.72874415,0.83542746,0.5456333,0.6558939,0.1102606
47,0.114162356,0.30436173,"('stupid', 'smart')",0.76130277,0.8720549,5.1522274,5.1986833,2.0092309,2.1250334,0.1158025
48,-0.8074514,-0.83751744,"('unintelligent', 'intelligent')",-0.28477272,-0.2640888,0.92284644,0.90431654,-0.0564592,-0.0657632,-0.009304
49,-0.58967453,-0.38997138,"('unable', 'able')",-0.4569251,-0.3048031,-0.021428451,0.075050585,-0.3560094,-0.2065746,0.1494348
50,0.6307063,0.6384912,"('clumsy', 'skillful')",0.051026687,0.031354994,-0.47502258,-0.5320373,0.0689035,0.0459363,-0.0229672
51,0.89189184,0.72123015,"('uneducated', 'educated')",0.9227707,0.8686849,0.46801203,0.48114493,0.7608915,0.6903533,-0.0705382
52,0.055048365,-0.050401784,"('irrational', 'rational')",-1.5592079,-1.7323376,-0.75837046,-0.9638149,-0.7541767,-0.9155181,-0.1613414
53,-0.650376,-0.6415764,"('uncreative', 'creative')",-1.045881,-1.0245799,0.73992205,0.6714055,-0.3187784,-0.3315836,-0.0128052
54,-0.23964953,-0.298464,"('incapable', 'capable')",-0.349621,-0.47800523,0.82037663,0.7266089,0.0770354,-0.0166201,-0.0936555
55,-0.3255235,-0.23702644,"('incompetent', 'clever')",0.7267831,0.90876234,1.1242923,1.2851698,0.5085173,0.6523019,0.1437846
56,1.1916951,1.2359109,"('impractical', 'practical')",2.7751422,2.845148,1.4246314,1.6106694,1.7971563,1.8972429,0.1000866
57,0.05836612,-0.09468776,"('unimaginative', 'imaginative')",0.397598,0.36657074,-0.7548899,-0.7427231,-0.0996419,-0.1569467,-0.0573048
58,0.1111626,0.097018346,"('undiscriminating', 'discriminating')",-0.12901914,-0.14134131,0.46484604,0.45156074,0.1489965,0.1357459,-0.0132506
59,0.61084116,0.6067064,"('foolish', 'wise')",-0.45436803,-0.5097815,0.060263116,-0.019911157,0.0722454,0.0256712,-0.0465742
60,0.67449576,0.8308292,"('inefficient', 'efficient')",1.6703223,1.8728683,0.8060496,1.086831,1.0502892,1.2635094,0.2132202
61,-0.10416924,-0.13258474,"('illogical', 'logical')",-0.097277924,-0.1245594,0.053199094,-0.044589847,-0.049416,-0.100578,-0.051162
62,1.13863,1.2551568,"('incompetent', 'brilliant')",1.493855,1.7094038,1.3812655,1.6527869,1.3379169,1.5391157,0.2011988
63,0.594115,0.63892865,"('unperceptive', 'insightful')",0.5626746,0.67340976,1.5753546,1.7751575,0.9107147,1.0291653,0.1184506
64,0.5516305,0.38988292,"('shy', 'confident')",0.8125485,0.76508725,-4.975728,-4.7945385,-1.2038496,-1.2131894,-0.0093398
65,-0.045248166,-0.019585125,"('insecure', 'secure')",1.2463348,1.3504362,0.51103747,0.7178904,0.570708,0.6829138,0.1122058
66,-0.33758596,-0.49476975,"('inactive', 'active')",-0.9511533,-1.0735412,0.7223539,0.59942764,-0.1887951,-0.3229611,-0.134166
67,0.54499155,0.5673406,"('doubtful', 'determined')",1.4379656,1.409101,-0.43874308,-0.37303942,0.514738,0.5344674,0.0197294
68,-0.47669864,-0.40860364,"('dependent', 'independent')",-0.35893393,-0.2900385,-0.57117563,-0.5232857,-0.468936,-0.4073093,0.0616267
69,0.8089576,0.74280334,"('lazy', 'industrious')",-0.3670535,-0.49662048,-0.3014335,-0.37935284,0.0468235,-0.04439,-0.0912135
70,0.87591153,0.9894157,"('lethargic', 'energetic')",1.5450367,1.7003969,1.4997898,1.6927736,1.3069127,1.4608622,0.1539495
71,-0.24185798,-0.2226353,"('diffident', 'self-confident')",-0.7507469,-0.7950473,0.2576973,0.22206575,-0.2449692,-0.2652056,-0.0202364
72,-0.17399766,-0.16639307,"('unambitious', 'ambitious')",-0.76690644,-0.75837266,0.14525709,0.14222853,-0.2652157,-0.2608457,0.00437
73,0.3846188,0.32938403,"('helpless', 'self-reliant')",0.040337354,-0.00986262,-3.1797895,-3.1586483,-0.9182778,-0.9463756,-0.0280978
74,0.7240862,0.79478323,"('undedicated', 'dedicated')",0.64134806,0.74491864,0.6182089,0.65922344,0.6612144,0.7329752,0.0717608
75,0.61571896,0.5175518,"('meek', 'impulsive')",-0.52114433,-0.5489948,-0.66967416,-0.71610963,-0.1916998,-0.2491842,-0.0574844
76,0.21721496,0.32618663,"('anxious', 'daring')",0.59948295,0.8211246,0.5604602,0.8038317,0.4590527,0.650381,0.1913283
77,-0.21746697,-0.22494088,"('unmotivated', 'motivated')",0.24533002,0.26319036,-0.21239077,-0.19148734,-0.0615092,-0.0510793,0.0104299
78,-0.44288695,-0.43232688,"('nonresilient', 'resilient')",-0.8327409,-0.7777747,0.6141529,0.6301129,-0.2204916,-0.1933296,0.027162
79,0.0948611,-0.025948763,"('wavering', 'unwavering')",-1.08228,-1.2447174,-0.19433454,-0.33691168,-0.3939178,-0.5358593,-0.1419415
80,0.528077,0.5307625,"('dominated', 'dominating')",1.2433861,1.2911682,-0.4817357,-0.312112,0.4299091,0.5032729,0.0733638
81,0.47749904,0.3373213,"('submissive', 'aggressive')",2.0462987,2.0737903,0.0015237108,0.2555007,0.8417738,0.8888708,0.047097
82,0.43823755,0.4561778,"('poor', 'rich')",0.62071115,0.68760794,5.880505,5.883588,2.3131514,2.3424578,0.0293064
83,-0.27992693,-0.31474012,"('powerless', 'powerful')",-0.10353392,-0.1215904,-1.3224726,-1.3432018,-0.5686445,-0.5931774,-0.0245329
84,-0.316626,-0.29839996,"('inferior', 'superior')",-0.004607809,-0.0059016543,0.4923634,0.49687228,0.0570432,0.0641902,0.007147
85,0.0763367,0.026083443,"('insignificant', 'prestigious')",-1.8647202,-2.0021002,-0.13710728,-0.43576512,-0.6418302,-0.8039273,-0.1620971
86,-0.9836763,-1.0623212,"('uninfluential', 'influential')",-0.5226656,-0.5319363,0.32200012,0.34981835,-0.3947806,-0.414813,-0.0200324
87,0.69283885,0.5060502,"('unsuccessful', 'successful')",0.39503837,0.351081,1.1194674,1.1880201,0.7357815,0.6817171,-0.0540644
88,0.9909452,0.81929606,"('low', 'eminent')",0.5710514,0.41518196,0.75698304,0.6914609,0.7729932,0.6419796,-0.1310136
