,allergan_male,allergan_female,tuple,plc_male,plc_female,average_male,average_female,female-male
28,-0.59786534,-0.60049546,"('disloyal', 'loyal')",0.8814291,0.74962735,0.1417819,0.0745659,-0.067216
29,-0.6134446,-0.6192875,"('unfair', 'fair')",-0.39183432,-0.5300311,-0.5026395,-0.5746593,-0.0720198
30,0.38917628,0.44845107,"('intolerant', 'tolerant')",0.5209772,0.5465863,0.4550768,0.4975187,0.0424419
31,-0.069147766,-0.07749967,"('evil', 'good')",0.035296187,0.0017280169,-0.0169258,-0.0378858,-0.02096
32,-0.50310117,-0.5268303,"('unkind', 'kind')",0.3264242,0.15901552,-0.0883385,-0.1839074,-0.0955689
33,0.419393,0.35299817,"('wrong', 'right')",0.21887502,0.09726458,0.319134,0.2251314,-0.0940026
34,-0.39446512,-0.29808825,"('mean', 'honorable')",3.6754186,3.7863297,1.6404767,1.7441207,0.103644
35,0.47882688,0.34880042,"('corrupt', 'incorrupt')",-0.16081716,-0.3428503,0.1590049,0.0029751,-0.1560298
36,-0.3603553,-0.44696343,"('hostile', 'amicable')",1.0330489,0.822451,0.3363468,0.1877438,-0.148603
37,0.90238726,0.9329309,"('fake', 'genuine')",0.64355445,0.5832426,0.7729709,0.7580867,-0.0148842
38,-0.59763175,-0.5986914,"('untruthful', 'truthful')",0.03705015,0.049873658,-0.2802908,-0.2744089,0.0058819
39,0.37882173,0.4095824,"('exploitative', 'cooperative')",0.44830385,0.47208512,0.4135628,0.4408337,0.0272709
40,0.3160106,0.3304983,"('stingy', 'generous')",-1.3608881,-1.5334691,-0.5224388,-0.6014854,-0.0790466
41,-0.5006365,-0.41903606,"('unforgiving', 'forgiving')",0.4070426,0.3865226,-0.046797,-0.0162567,0.0305403
42,0.115151554,0.2764458,"('unreliable', 'reliable')",-2.2641704,-2.2595005,-1.0745094,-0.9915273,0.0829821
43,-0.6987641,-0.6269846,"('irresponsible', 'responsible')",1.0081602,1.029846,0.1546981,0.2014307,0.0467326
44,1.1337526,1.151426,"('prejudiced', 'unprejudiced')",-1.5105867,-1.4867184,-0.1884171,-0.1676462,0.0207709
45,-0.4127338,-0.31379133,"('incompetent', 'competent')",0.76278436,0.86131114,0.1750253,0.2737599,0.0987346
46,-0.7517181,-0.6381531,"('uncompetitive', 'competitive')",-0.54322255,-0.5476087,-0.6474704,-0.5928808,0.0545896
47,-0.19033584,-0.13161956,"('stupid', 'smart')",4.383137,4.4425163,2.0964007,2.1554484,0.0590477
48,-1.057753,-0.9806575,"('unintelligent', 'intelligent')",-0.14309135,-0.060721852,-0.6004221,-0.5206897,0.0797324
49,-0.3649025,-0.18735798,"('unable', 'able')",-0.60323554,-0.5069923,-0.484069,-0.3471751,0.1368939
50,0.07583194,0.087055966,"('clumsy', 'skillful')",-0.4329553,-0.64662623,-0.1785617,-0.2797851,-0.1012234
51,-1.3317769,-1.3354313,"('uneducated', 'educated')",-0.2831179,-0.33800396,-0.8074474,-0.8367177,-0.0292703
52,-0.012585845,-0.11821514,"('irrational', 'rational')",0.19059,0.022254907,0.0890021,-0.0479801,-0.1369822
53,-1.6485295,-1.6295179,"('uncreative', 'creative')",0.78075534,0.6721352,-0.4338871,-0.4786914,-0.0448043
54,-0.3880925,-0.4868197,"('incapable', 'capable')",0.5555513,0.46397778,0.0837294,-0.011421,-0.0951504
55,-0.5143506,-0.39299148,"('incompetent', 'clever')",-0.18723723,-0.092795216,-0.3507939,-0.2428934,0.1079005
56,0.032150134,0.156161,"('impractical', 'practical')",0.4039509,0.55680203,0.2180505,0.3564815,0.138431
57,-0.7522231,-0.70448244,"('unimaginative', 'imaginative')",-1.2773141,-1.1439106,-1.0147686,-0.9241965,0.0905721
58,-0.64742994,-0.613603,"('undiscriminating', 'discriminating')",0.8720997,0.89657897,0.1123349,0.141488,0.0291531
59,0.33341452,0.29103455,"('foolish', 'wise')",0.18781753,0.09537852,0.260616,0.1932065,-0.0674095
60,-0.34582567,-0.14972107,"('inefficient', 'efficient')",-0.44963,-0.23959103,-0.3977278,-0.194656,0.2030718
61,-0.7606569,-0.8152872,"('illogical', 'logical')",0.85664296,0.71897644,0.047993,-0.0481554,-0.0961484
62,-0.21136622,-0.09756096,"('incompetent', 'brilliant')",0.08924772,0.19261707,-0.0610593,0.0475281,0.1085874
63,-1.3931638,-1.2863668,"('unperceptive', 'insightful')",0.82516783,0.86382514,-0.283998,-0.2112708,0.0727272
64,0.68372226,0.7376231,"('shy', 'confident')",-4.6350036,-4.502954,-1.9756407,-1.8826654,0.0929753
65,-0.26422054,-0.2883432,"('insecure', 'secure')",-0.07529992,-0.015697911,-0.1697602,-0.1520205,0.0177397
66,-0.19512884,-0.22571069,"('inactive', 'active')",0.64658904,0.5607394,0.2257301,0.1675144,-0.0582157
67,0.09817521,0.17114535,"('doubtful', 'determined')",-0.5669702,-0.49209806,-0.2343975,-0.1604764,0.0739211
68,-0.3711682,-0.38169155,"('dependent', 'independent')",-0.92550373,-0.95807713,-0.6483359,-0.6698843,-0.0215484
69,1.0876789,1.0525495,"('lazy', 'industrious')",0.15971375,0.11592238,0.6236963,0.5842359,-0.0394604
70,-0.69156224,-0.6164636,"('lethargic', 'energetic')",0.17622262,0.1717518,-0.2576698,-0.2223559,0.0353139
71,-0.6591635,-0.6842783,"('diffident', 'self-confident')",0.5894885,0.5250416,-0.0348375,-0.0796184,-0.0447809
72,-0.2631392,-0.2856473,"('unambitious', 'ambitious')",0.42260277,0.47298822,0.0797318,0.0936705,0.0139387
73,1.0509847,1.0131075,"('helpless', 'self-reliant')",-1.8820766,-1.9252387,-0.4155459,-0.4560656,-0.0405197
74,-0.45980382,-0.3985541,"('undedicated', 'dedicated')",0.79828286,0.74566746,0.1692395,0.1735567,0.0043172
75,0.2595556,0.21944219,"('meek', 'impulsive')",-0.92156774,-0.85745555,-0.3310061,-0.3190067,0.0119994
76,-0.49052382,-0.38209468,"('anxious', 'daring')",-0.6471963,-0.5859804,-0.5688601,-0.4840375,0.0848226
77,-1.3907495,-1.2356509,"('unmotivated', 'motivated')",-1.1439168,-1.0070022,-1.2673331,-1.1213266,0.1460065
78,-0.9712962,-0.9064758,"('nonresilient', 'resilient')",0.85046124,0.78685874,-0.0604175,-0.0598085,0.000609
79,0.36392412,0.28203112,"('wavering', 'unwavering')",-0.09692729,-0.18140721,0.1334984,0.050312,-0.0831864
80,0.6167978,0.6764557,"('dominated', 'dominating')",-0.03930293,0.12654884,0.2887474,0.4015023,0.1127549
81,-0.32221058,-0.25419945,"('submissive', 'aggressive')",-1.0130916,-0.80354714,-0.6676511,-0.5288733,0.1387778
82,-0.98449546,-0.9722283,"('poor', 'rich')",4.2817583,4.2404356,1.6486315,1.6341037,-0.0145278
83,0.17555325,0.28659257,"('powerless', 'powerful')",-0.7832179,-0.6948114,-0.3038323,-0.2041094,0.0997229
84,-0.0063576465,0.04742842,"('inferior', 'superior')",0.73629844,0.7218713,0.3649704,0.3846499,0.0196795
85,-0.48109704,-0.53540426,"('insignificant', 'prestigious')",0.46431604,0.31222343,-0.0083905,-0.1115904,-0.1031999
86,-1.5903195,-1.5939193,"('uninfluential', 'influential')",0.11646507,0.08583301,-0.7369272,-0.7540431,-0.0171159
87,-0.3079817,-0.33907655,"('unsuccessful', 'successful')",1.3357385,1.3946186,0.5138784,0.5277711,0.0138927
88,-0.74707663,-0.75737554,"('low', 'eminent')",0.20673065,0.21182366,-0.270173,-0.2727759,-0.0026029
