,boeing_male,boeing_female,tuple,co_male,co_female,average_male,average_female,female-male
77,0.39288098,0.33954903,"('unmotivated', 'motivated')",-0.69128686,-0.8059572,-0.1492029,-0.2332041,-0.0840012
78,-0.051267564,-0.1331762,"('nonresilient', 'resilient')",-0.22435157,-0.16856669,-0.1378096,-0.1508714,-0.0130618
79,-0.76748234,-0.85601425,"('wavering', 'unwavering')",-0.5978099,-0.6117106,-0.6826462,-0.7338624,-0.0512162
80,0.30633524,0.27638918,"('dominated', 'dominating')",-0.26408005,-0.31885308,0.0211276,-0.0212319,-0.0423595
81,0.17662743,0.0951273,"('submissive', 'aggressive')",-0.30556965,-0.4474066,-0.0644711,-0.1761397,-0.1116686
82,0.21914788,0.09419927,"('poor', 'rich')",5.9369335,5.82539,3.0780406,2.9597945,-0.1182461
83,1.0390707,1.038571,"('powerless', 'powerful')",-0.99046016,-0.9994464,0.0243053,0.0195623,-0.004743
84,0.97720987,0.8382113,"('inferior', 'superior')",0.21263024,0.17862137,0.59492,0.5084164,-0.0865036
85,0.5447261,0.57308114,"('insignificant', 'prestigious')",-0.6852696,-0.6261997,-0.0702718,-0.0265593,0.0437125
86,1.1881777,1.0144606,"('uninfluential', 'influential')",-0.27160472,-0.42776084,0.4582865,0.2933499,-0.1649366
87,0.98405933,0.92387456,"('unsuccessful', 'successful')",0.74054956,0.598364,0.8623044,0.7611192,-0.1011852
88,0.5500238,0.3615597,"('low', 'eminent')",0.47919148,0.27969316,0.5146077,0.3206264,-0.1939813
