,ecolab_male,ecolab_female,tuple,inc_male,inc_female,average_male,average_female,female-male
60,1.3325986,1.4354051,"('inefficient', 'efficient')",-0.09329453,0.13508856,0.619652,0.7852468,0.1655948
61,0.49085626,0.34973603,"('illogical', 'logical')",0.19496778,0.09211304,0.342912,0.2209245,-0.1219875
62,1.2095021,1.2800831,"('incompetent', 'brilliant')",0.22257787,0.42397535,0.71604,0.8520292,0.1359892
63,0.5081016,0.6738092,"('unperceptive', 'insightful')",0.6668958,0.8438035,0.5874987,0.7588063,0.1713076
64,0.3200974,0.30976194,"('shy', 'confident')",-6.642228,-6.551189,-3.1610653,-3.1207135,0.0403518
65,-0.016075565,-0.068345785,"('insecure', 'secure')",-0.6331009,-0.53484595,-0.3245882,-0.3015959,0.0229923
66,-0.81423116,-0.73427594,"('inactive', 'active')",0.8579225,0.87070394,0.0218457,0.068214,0.0463683
67,0.7527926,0.78784555,"('doubtful', 'determined')",-0.3460607,-0.29784703,0.203366,0.2449993,0.0416333
68,-0.4984618,-0.5904554,"('dependent', 'independent')",-0.7647305,-0.75595677,-0.6315961,-0.6732061,-0.04161
69,0.5670257,0.62286514,"('lazy', 'industrious')",-0.16508932,-0.15114734,0.2009682,0.2358589,0.0348907
70,0.3367992,0.43300903,"('lethargic', 'energetic')",0.5574718,0.6612064,0.4471355,0.5471077,0.0999722
71,0.9723145,1.0548844,"('diffident', 'self-confident')",0.37685785,0.35654622,0.6745862,0.7057153,0.0311291
72,0.39044422,0.4201327,"('unambitious', 'ambitious')",-1.0770341,-0.9632193,-0.3432949,-0.2715433,0.0717516
73,1.1969532,1.1307545,"('helpless', 'self-reliant')",-3.0676517,-3.0485756,-0.9353493,-0.9589106,-0.0235613
74,-0.02397563,0.025890883,"('undedicated', 'dedicated')",-0.08599008,-0.07136065,-0.0549829,-0.0227349,0.032248
75,-0.12756303,-0.17997542,"('meek', 'impulsive')",-0.33617496,-0.31466496,-0.231869,-0.2473202,-0.0154512
76,0.7042394,0.80955935,"('anxious', 'daring')",0.33910632,0.47600573,0.5216728,0.6427826,0.1211098
77,0.35463685,0.3308549,"('unmotivated', 'motivated')",-0.92767954,-0.81311756,-0.2865213,-0.2411313,0.04539
78,0.03785005,0.23838538,"('nonresilient', 'resilient')",0.04889495,0.16407701,0.0433725,0.2012312,0.1578587
79,-0.9639786,-0.9703968,"('wavering', 'unwavering')",-0.13836044,-0.18057528,-0.5511695,-0.5754861,-0.0243166
80,0.7573066,0.87768745,"('dominated', 'dominating')",-1.2771215,-1.0987723,-0.2599075,-0.1105424,0.1493651
81,0.56273764,0.528653,"('submissive', 'aggressive')",-0.49815297,-0.29334512,0.0322923,0.117654,0.0853617
82,-1.6220865,-1.7158122,"('poor', 'rich')",6.019684,6.0278864,2.1987987,2.1560371,-0.0427616
83,0.39649272,0.32359093,"('powerless', 'powerful')",-1.037925,-1.0875839,-0.3207161,-0.3819965,-0.0612804
84,0.6608137,0.62370664,"('inferior', 'superior')",0.7764737,0.7551537,0.7186437,0.6894302,-0.0292135
85,0.1642674,0.066968665,"('insignificant', 'prestigious')",0.78563666,0.6207358,0.474952,0.3438523,-0.1310997
86,-0.43965906,-0.5451111,"('uninfluential', 'influential')",-0.16124034,-0.1841308,-0.3004497,-0.364621,-0.0641713
87,0.49487397,0.4707456,"('unsuccessful', 'successful')",0.7393146,0.8619313,0.6170943,0.6663384,0.0492441
88,0.18879625,0.04989732,"('low', 'eminent')",0.37663323,0.31020978,0.2827147,0.1800535,-0.1026612
