,fleetcor_male,fleetcor_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
43,0.5397771,0.69738567,"('irresponsible', 'responsible')",-0.090065986,-0.044194113,-0.12972152,-0.043619674,0.1066632,0.2031906,0.0965274
44,0.14210069,0.1696594,"('prejudiced', 'unprejudiced')",-0.40332243,-0.29072002,-1.0601114,-1.028284,-0.4404444,-0.3831149,0.0573295
45,0.3459757,0.42963287,"('incompetent', 'competent')",0.13456781,-0.0022864789,-0.46343416,-0.52500105,0.0057031,-0.0325515,-0.0382546
46,1.6265852,1.8197739,"('uncompetitive', 'competitive')",0.8519511,0.8253556,-0.9627323,-0.93249977,0.505268,0.5708766,0.0656086
47,0.91169417,0.9800573,"('stupid', 'smart')",1.2105372,1.2884501,5.256788,5.4281163,2.4596731,2.5655413,0.1058682
48,0.49718234,0.53312683,"('unintelligent', 'intelligent')",0.76686215,0.6448311,0.2254174,0.178666,0.4964873,0.452208,-0.0442793
49,-0.30995697,-0.19161958,"('unable', 'able')",0.35718158,0.47003692,-0.30511647,-0.17077783,-0.085964,0.0358798,0.1218438
50,-0.4914231,-0.54739124,"('clumsy', 'skillful')",0.339434,0.37764454,-0.15721443,-0.19485165,-0.1030678,-0.1215328,-0.018465
51,-0.8269316,-0.8180762,"('uneducated', 'educated')",-0.09361948,-0.24318491,0.060954075,-0.019333497,-0.2865323,-0.3601982,-0.0736659
52,-0.8561482,-1.2096673,"('irrational', 'rational')",-0.12435627,-0.2723192,0.6529977,0.46130973,-0.1091689,-0.3402256,-0.2310567
53,-0.7659876,-0.81864834,"('uncreative', 'creative')",0.77970314,0.70346004,1.0396366,1.0059445,0.3511174,0.2969187,-0.0541987
54,-0.8659198,-1.0299699,"('incapable', 'capable')",-0.018174678,-0.12065504,0.8652011,0.9675339,-0.0062978,-0.0610304,-0.0547326
55,1.538736,1.7726007,"('incompetent', 'clever')",0.7295778,0.66349113,-0.39027083,-0.41391993,0.6260144,0.6740573,0.0480429
56,1.0873853,1.2184231,"('impractical', 'practical')",0.08050269,0.08357772,-0.60120344,-0.5378481,0.1888948,0.2547176,0.0658228
57,0.774173,0.7539101,"('unimaginative', 'imaginative')",0.9909096,0.87795854,-2.013638,-2.0752091,-0.0828518,-0.1477802,-0.0649284
58,0.4622734,0.4226061,"('undiscriminating', 'discriminating')",0.4227089,0.3488881,0.13125613,0.099043235,0.3387462,0.2901792,-0.048567
59,-0.6725693,-0.87606454,"('foolish', 'wise')",0.15830022,0.19783525,0.25134718,0.26044148,-0.0876406,-0.1392626,-0.051622
60,1.7094368,1.98615,"('inefficient', 'efficient')",1.0925547,1.1389512,-0.7265673,-0.56932825,0.6918081,0.8519243,0.1601162
61,0.34783772,0.29661977,"('illogical', 'logical')",0.8464566,0.7187145,-0.06157752,-0.21003535,0.3775723,0.268433,-0.1091393
62,0.9806049,1.1519324,"('incompetent', 'brilliant')",0.90095234,0.93256503,-0.5347436,-0.3613167,0.4489379,0.5743936,0.1254557
63,-0.31095004,-0.22033669,"('unperceptive', 'insightful')",0.66472155,0.662956,0.23717475,0.34989107,0.1969821,0.2641701,0.067188
64,1.0101888,1.0307462,"('shy', 'confident')",0.09371321,0.1403746,-6.47067,-6.4732547,-1.7889228,-1.7673779,0.0215449
65,1.422126,1.5721496,"('insecure', 'secure')",0.15832864,0.17158547,-0.83977884,-0.778163,0.246892,0.3218574,0.0749654
66,-0.7692903,-0.8675441,"('inactive', 'active')",-0.4845899,-0.5052764,1.1994457,1.170203,-0.0181448,-0.0675392,-0.0493944
67,1.0481617,1.0384313,"('doubtful', 'determined')",0.5523608,0.628118,-0.6533576,-0.5534213,0.3157216,0.3710426,0.055321
68,-0.45443928,-0.3593712,"('dependent', 'independent')",-0.16957167,-0.19509514,-0.9338538,-0.9305661,-0.5192882,-0.4950108,0.0242774
69,-0.74560726,-0.9454726,"('lazy', 'industrious')",0.6204833,0.7504298,-0.21838547,-0.18862379,-0.1145031,-0.1278889,-0.0133858
70,1.2217429,1.3472682,"('lethargic', 'energetic')",0.61333984,0.6188045,0.32598093,0.4440048,0.7203546,0.8033592,0.0830046
71,0.15813583,0.12131437,"('diffident', 'self-confident')",0.5385069,0.56161916,0.4354065,0.4298101,0.3773498,0.3709145,-0.0064353
72,-0.7600973,-0.7599783,"('unambitious', 'ambitious')",-1.1498992,-1.144642,-1.4376287,-1.4173651,-1.1158751,-1.1073284,0.0085467
73,1.104257,1.0396382,"('helpless', 'self-reliant')",0.36371788,0.34811717,-2.8968534,-2.8951962,-0.4762928,-0.5024803,-0.0261875
74,0.4488705,0.5113687,"('undedicated', 'dedicated')",0.48515302,0.4496167,0.26255527,0.26449838,0.3988596,0.4084946,0.009635
75,-0.4353046,-0.57493097,"('meek', 'impulsive')",-0.026596744,-0.053863104,0.1467598,0.23537165,-0.1050472,-0.1311408,-0.0260936
76,1.5340618,1.7219831,"('anxious', 'daring')",0.76585996,0.8146543,-0.0391735,0.072868496,0.7535827,0.8698353,0.1162526
77,0.37041077,0.37383753,"('unmotivated', 'motivated')",0.89168596,0.8373684,-1.1976405,-1.1121478,0.0214854,0.0330194,0.011534
78,-1.0474931,-0.91083974,"('nonresilient', 'resilient')",0.9464825,0.96244407,0.027302127,0.09268814,-0.0245695,0.0480975,0.072667
79,-1.7641273,-1.9695803,"('wavering', 'unwavering')",-1.505223,-1.5891886,0.1696989,0.13594502,-1.0332171,-1.1409412,-0.1077241
80,1.4353713,1.576876,"('dominated', 'dominating')",0.32334888,0.41542923,-1.493513,-1.4313736,0.0884024,0.1869772,0.0985748
81,1.702096,1.7949158,"('submissive', 'aggressive')",1.2246933,1.1338183,-0.8685193,-0.81045717,0.68609,0.7060923,0.0200023
82,-1.1135443,-1.0366507,"('poor', 'rich')",0.058983967,-0.023611749,5.5163765,5.585287,1.4872719,1.5083415,0.0210696
83,0.109362625,0.10933778,"('powerless', 'powerful')",-0.46716243,-0.41180786,-1.244855,-1.2845433,-0.5342183,-0.5290045,0.0052138
84,0.8122276,0.73685426,"('inferior', 'superior')",0.53209484,0.5414621,0.7952422,0.73614854,0.7131882,0.6714883,-0.0416999
85,-1.8043035,-2.1340082,"('insignificant', 'prestigious')",-0.013590142,-0.045832053,1.2864296,1.2610309,-0.1771547,-0.3062698,-0.1291151
86,-0.50807774,-0.53850824,"('uninfluential', 'influential')",-0.050400566,-0.31035864,-0.4413991,-0.6084872,-0.3332925,-0.4857847,-0.1524922
87,0.124899395,0.062000286,"('unsuccessful', 'successful')",0.62609965,0.56602514,0.41429162,0.4511748,0.3884302,0.3597334,-0.0286968
88,-0.64150995,-0.7935117,"('low', 'eminent')",0.33272678,0.2244218,0.046715662,0.0857051,-0.0873558,-0.1611283,-0.0737725
