,booking_male,booking_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
52,-0.4319007,-0.5914421,"('irrational', 'rational')",-1.5633055,-1.6154882,-0.3061834,-0.5199066,-0.7671299,-0.9089456,-0.1418157
53,0.51288325,0.54803264,"('uncreative', 'creative')",0.24935788,0.24352594,1.0842826,0.9908542,0.6155079,0.5941376,-0.0213703
54,0.20534079,0.3236868,"('incapable', 'capable')",-0.067209065,-0.0358055,1.1630147,1.1884899,0.4337155,0.4921238,0.0584083
55,-0.13998984,-0.012932599,"('incompetent', 'clever')",0.6917994,0.62552357,0.06823045,0.1416655,0.20668,0.2514188,0.0447388
56,1.8734139,1.9132164,"('impractical', 'practical')",0.7752077,0.8454821,0.13772601,0.18780863,0.9287825,0.982169,0.0533865
57,-0.29930705,-0.38245296,"('unimaginative', 'imaginative')",0.2753019,0.17471454,-2.487456,-2.558599,-0.8371538,-0.9221125,-0.0849587
58,1.3597146,1.4045951,"('undiscriminating', 'discriminating')",1.1429157,1.1470944,0.352658,0.32508746,0.9517628,0.9589257,0.0071629
59,-0.6721946,-0.80457294,"('foolish', 'wise')",-0.5444248,-0.5195705,0.46104634,0.42700326,-0.2518577,-0.2990467,-0.047189
60,1.7893136,1.971893,"('inefficient', 'efficient')",1.2465974,1.2232429,0.31353545,0.50592613,1.1164822,1.2336873,0.1172051
61,0.35440695,0.353884,"('illogical', 'logical')",0.4603421,0.35349002,0.4211586,0.27412778,0.4119692,0.3271673,-0.0848019
62,0.6959817,0.9253873,"('incompetent', 'brilliant')",0.6721556,0.7846952,0.003998085,0.22681904,0.4573785,0.6456339,0.1882554
63,0.6488842,0.6838319,"('unperceptive', 'insightful')",1.8066877,1.8646933,1.2553598,1.3698306,1.2369773,1.3061186,0.0691413
64,-0.95618683,-1.0464412,"('shy', 'confident')",1.0209955,0.93798506,-6.4976654,-6.5252247,-2.1442855,-2.2112269,-0.0669414
65,0.8823926,0.7222017,"('insecure', 'secure')",0.88642967,0.6241951,0.13580433,0.08314783,0.6348755,0.4765149,-0.1583606
66,-1.2941128,-1.2785735,"('inactive', 'active')",0.6417351,0.574944,1.4114219,1.2491816,0.2530147,0.1818507,-0.071164
67,0.8452845,0.72146857,"('doubtful', 'determined')",1.0753126,1.1374084,-0.4086935,-0.3618368,0.5039678,0.4990134,-0.0049544
68,-1.1566336,-1.2400906,"('dependent', 'independent')",-0.35725418,-0.39946324,-0.1671617,-0.16319272,-0.5603498,-0.6009155,-0.0405657
69,-1.0046824,-0.99204487,"('lazy', 'industrious')",-0.03033331,0.06943944,-0.80134344,-0.8068103,-0.6121197,-0.5764719,0.0356478
70,0.6418951,0.73242193,"('lethargic', 'energetic')",1.2190702,1.2863036,0.78407156,0.82390285,0.8816789,0.9475428,0.0658639
71,0.9602096,1.0912822,"('diffident', 'self-confident')",0.26826146,0.34413752,0.5764958,0.53354186,0.6016556,0.6563206,0.054665
72,0.9325725,0.94285846,"('unambitious', 'ambitious')",-0.043535102,-0.005794786,-0.74879444,-0.68833965,0.0467476,0.082908,0.0361604
73,0.3324681,0.33495632,"('helpless', 'self-reliant')",-0.018011352,0.04113216,-3.47957,-3.4350789,-1.0550377,-1.0196635,0.0353742
74,0.51964545,0.66331154,"('undedicated', 'dedicated')",0.48793197,0.5487762,0.25050125,0.21257396,0.4193596,0.4748873,0.0555277
75,-0.9232506,-0.8653778,"('meek', 'impulsive')",-0.3454652,-0.27673775,-0.2535963,-0.17676741,-0.5074374,-0.4396276,0.0678098
76,0.44948798,0.52294934,"('anxious', 'daring')",0.8045482,0.7982802,0.2728373,0.34398842,0.5089578,0.5550726,0.0461148
77,-0.494034,-0.3925141,"('unmotivated', 'motivated')",0.57638776,0.513251,-1.0339079,-0.937114,-0.3171847,-0.2721257,0.045059
78,-0.2538515,0.0645979,"('nonresilient', 'resilient')",0.116714776,0.16773859,-0.06904719,0.004919652,-0.068728,0.0790854,0.1478134
79,-1.232752,-1.2107016,"('wavering', 'unwavering')",-1.4677335,-1.3623786,-0.02438232,-0.059748407,-0.9082893,-0.8776095,0.0306798
80,-0.36659205,-0.5962518,"('dominated', 'dominating')",0.42661172,0.34158403,-1.15616,-1.0833089,-0.3653801,-0.4459922,-0.0806121
81,0.20597371,0.07667742,"('submissive', 'aggressive')",1.2312604,1.1493406,-0.36679798,-0.2582703,0.3568121,0.3225826,-0.0342295
82,0.042356484,0.22081831,"('poor', 'rich')",1.3707352,1.4515892,6.553468,6.6476855,2.65552,2.7733644,0.1178444
83,0.6885027,0.7235055,"('powerless', 'powerful')",0.6474206,0.67539334,-0.97149605,-0.95398206,0.1214758,0.1483056,0.0268298
84,0.6623282,0.56009793,"('inferior', 'superior')",0.011876881,0.058027424,0.7064391,0.7234666,0.4602147,0.4471973,-0.0130174
85,0.24232513,0.39749077,"('insignificant', 'prestigious')",-0.14094695,0.024349637,0.17179565,0.15165472,0.0910579,0.191165,0.1001071
86,0.2424011,0.13936634,"('uninfluential', 'influential')",0.42658627,0.3556782,0.35038486,0.2705679,0.3397907,0.2552041,-0.0845866
87,-0.47271606,-0.5265214,"('unsuccessful', 'successful')",1.0031557,0.962517,0.74615014,0.769832,0.4255299,0.4019426,-0.0235873
88,0.6201084,0.6395412,"('low', 'eminent')",0.36194888,0.38134387,0.334129,0.3569365,0.4387288,0.4592739,0.0205451
