,progressive_male,progressive_female,tuple,corp_male,corp_female,oh_male,oh_female,average_male,average_female,female-male
17,0.20961808,0.21654047,"('nasty', 'nice')",-0.5917626,-0.57091105,-0.8967781,-0.83547235,-0.4263075,-0.3966143,0.0296932
18,-0.77483606,-0.6825087,"('disagreeable', 'welcoming')",-0.0010048002,-0.028409794,-0.12513685,-0.21618104,-0.3003259,-0.3090332,-0.0087073
19,-0.386144,-0.35834172,"('inhospitable', 'hospitable')",-1.0598212,-1.0176831,-0.2543474,-0.26132488,-0.5667709,-0.5457832,0.0209877
20,0.87992394,0.8388975,"('rough', 'thoughtful')",0.60382736,0.6240795,0.5160972,0.47959542,0.6666162,0.6475242,-0.019092
21,1.9865748,1.9597944,"('immoral', 'moral')",0.42354822,0.45062426,-0.9003497,-0.80651087,0.5032578,0.5346359,0.0313781
22,0.437704,0.3994339,"('untrustworthy', 'trustworthy')",0.2746857,0.27871615,-1.3486887,-1.3588706,-0.2120997,-0.2269069,-0.0148072
23,1.4305605,1.460583,"('insincere', 'sincere')",0.28226438,0.2596034,5.8708515,5.887989,2.5278921,2.5360584,0.0081663
24,1.0954819,1.1170998,"('dishonest', 'honest')",0.16403145,0.17402539,0.8983778,0.8802949,0.7192971,0.7238067,0.0045096
25,-0.6945372,-0.680452,"('egoistic', 'altruistic')",0.54698884,0.47920367,1.4447354,1.3266808,0.4323957,0.3751442,-0.0572515
26,1.2582635,1.2945306,"('hardhearted', 'benevolent')",1.865954,1.7988925,1.3910016,1.3552192,1.5050731,1.4828808,-0.0221923
27,-0.019609794,-0.006875079,"('hardhearted', 'softhearted')",-0.13161291,-0.12808327,1.7373377,1.6403954,0.528705,0.5018123,-0.0268927
28,0.30941936,0.23601314,"('disloyal', 'loyal')",-0.009354927,-0.19625238,0.7790699,0.73398906,0.3597114,0.2579166,-0.1017948
29,-0.3229229,-0.3952009,"('unfair', 'fair')",-0.38916066,-0.43224645,-0.5816671,-0.66105133,-0.4312503,-0.4961662,-0.0649159
30,1.8720489,1.8151468,"('intolerant', 'tolerant')",1.4576883,1.401514,0.082600325,0.07482356,1.1374458,1.0971615,-0.0402843
31,-2.417706,-2.3072135,"('evil', 'good')",-0.68224347,-0.70854676,-0.39917642,-0.4786803,-1.1663752,-1.1648136,0.0015616
32,0.5707324,0.5033995,"('unkind', 'kind')",0.65398073,0.55544525,0.8725535,0.77161413,0.6990889,0.610153,-0.0889359
33,-0.42773402,-0.41490516,"('wrong', 'right')",-0.008431487,-0.05885484,0.047322705,-0.017362542,-0.1296143,-0.1637075,-0.0340932
34,0.2598771,0.37356168,"('mean', 'honorable')",0.5601179,0.7150791,5.274689,5.3099203,2.0315614,2.1328537,0.1012923
35,-2.0901372,-2.2338927,"('corrupt', 'incorrupt')",-1.299809,-1.418802,0.61902416,0.3714382,-0.9236407,-1.0937521,-0.1701114
36,-2.3408403,-2.2949178,"('hostile', 'amicable')",-1.6570758,-1.8523879,0.81962276,0.61575246,-1.0594312,-1.1771843,-0.1177531
37,1.1365371,1.1884218,"('fake', 'genuine')",-0.113795474,-0.057861384,-0.071140215,-0.058725595,0.3172004,0.3572783,0.0400779
38,-0.06459239,-0.016991766,"('untruthful', 'truthful')",-0.41496104,-0.36963567,-0.19826712,-0.20013462,-0.2259402,-0.1955874,0.0303528
39,1.918155,1.8590825,"('exploitative', 'cooperative')",0.86145675,0.91750777,-0.3713857,-0.32374406,0.802742,0.8176154,0.0148734
40,0.02858581,0.15393582,"('stingy', 'generous')",0.5422062,0.50396913,-1.7046908,-1.7566983,-0.3779662,-0.3662644,0.0117018
41,0.14935893,0.2053769,"('unforgiving', 'forgiving')",0.5285197,0.45122224,-0.5262172,-0.5658887,0.0505538,0.0302368,-0.020317
42,1.0261364,1.1223699,"('unreliable', 'reliable')",0.40210918,0.4990641,-3.344309,-3.255526,-0.6386878,-0.5446974,0.0939904
43,1.6797134,1.754768,"('irresponsible', 'responsible')",0.57974946,0.6982227,0.118982516,0.21645957,0.7928151,0.8898168,0.0970017
44,-0.594324,-0.5896352,"('prejudiced', 'unprejudiced')",-0.31288198,-0.24692917,-0.879175,-0.87891614,-0.5954603,-0.5718269,0.0236334
45,0.26414067,0.32592618,"('incompetent', 'competent')",0.2647283,0.28825724,-0.75634533,-0.690251,-0.0758255,-0.0253559,0.0504696
46,0.7603933,0.7855345,"('uncompetitive', 'competitive')",0.36979526,0.43957818,-1.8431066,-1.761446,-0.2376393,-0.1787778,0.0588615
47,0.45749745,0.55173683,"('stupid', 'smart')",0.4156451,0.50706476,5.830166,5.910395,2.2344362,2.3230656,0.0886294
48,1.0612077,1.0793791,"('unintelligent', 'intelligent')",0.28555605,0.26438263,-0.13394143,-0.077480584,0.4042741,0.4220937,0.0178196
49,0.202714,0.23158954,"('unable', 'able')",-0.4046135,-0.31603515,-0.23332351,-0.19497132,-0.1450743,-0.093139,0.0519353
50,-0.37710184,-0.3601227,"('clumsy', 'skillful')",-0.8982532,-0.95217836,0.11477578,0.041445047,-0.3868598,-0.4236187,-0.0367589
51,0.5068861,0.3745433,"('uneducated', 'educated')",0.20648466,0.10541178,0.33711213,0.3237925,0.350161,0.2679158,-0.0822452
52,-1.087453,-1.2184103,"('irrational', 'rational')",-0.46981356,-0.6848123,1.087239,0.9779704,-0.1566759,-0.3084174,-0.1517415
53,-0.32615086,-0.2702734,"('uncreative', 'creative')",-0.60870856,-0.69212776,0.25485796,0.19366206,-0.2266671,-0.2562464,-0.0295793
54,0.30148178,0.30337626,"('incapable', 'capable')",-0.5199398,-0.53530735,1.2055633,1.276152,0.3290351,0.3480736,0.0190385
55,0.8412993,0.92322123,"('incompetent', 'clever')",0.6415218,0.6626897,-0.58675116,-0.44922656,0.29869,0.3788948,0.0802048
56,3.2523,3.1571999,"('impractical', 'practical')",0.99158955,1.0205824,-0.7357073,-0.6645725,1.1693942,1.1710699,0.0016757
57,0.43567973,0.4885775,"('unimaginative', 'imaginative')",-0.28345385,-0.30702946,-3.7289462,-3.5974667,-1.1922401,-1.1386395,0.0536006
58,-0.08293951,-0.12684233,"('undiscriminating', 'discriminating')",0.3937787,0.3830251,-0.5332317,-0.5046448,-0.0741308,-0.0828207,-0.0086899
59,-0.13053992,-0.13674171,"('foolish', 'wise')",-0.4238888,-0.4444618,0.89547217,0.90274155,0.1136812,0.1071793,-0.0065019
60,2.671364,2.6570275,"('inefficient', 'efficient')",0.5182608,0.6190178,-0.9331543,-0.75029653,0.7521568,0.8419162,0.0897594
61,0.81852967,0.6218729,"('illogical', 'logical')",0.23303944,0.107219145,0.17111863,0.11201841,0.4075626,0.2803702,-0.1271924
62,1.6890049,1.7382951,"('incompetent', 'brilliant')",0.9846401,1.104119,-0.3850684,-0.20351516,0.7628589,0.8796329,0.116774
63,1.3193874,1.3717318,"('unperceptive', 'insightful')",0.37436444,0.44474792,-0.121848494,-0.031522706,0.5239678,0.5949856,0.0710178
64,0.54149824,0.4620756,"('shy', 'confident')",0.25247517,0.2713077,-7.126156,-7.02017,-2.1107275,-2.0955957,0.0151318
65,1.2461586,1.1515565,"('insecure', 'secure')",-0.031724006,-0.069137625,-1.0464543,-0.9217723,0.0559934,0.0535489,-0.0024445
66,-0.5063324,-0.47262737,"('inactive', 'active')",-1.0518976,-1.0485206,0.96379894,0.9370904,-0.1981437,-0.1946859,0.0034578
67,1.0485265,0.9559077,"('doubtful', 'determined')",0.28095666,0.2703107,-0.2307231,-0.19961548,0.3662533,0.342201,-0.0240523
68,0.34751627,0.18640679,"('dependent', 'independent')",-0.9787548,-0.98635757,-0.8853071,-0.90812844,-0.5055152,-0.5693597,-0.0638445
69,-1.0053246,-1.0414674,"('lazy', 'industrious')",0.10627057,0.13244542,-0.64265376,-0.7492397,-0.5139026,-0.5527539,-0.0388513
70,1.5492041,1.6322061,"('lethargic', 'energetic')",0.24966836,0.38184038,0.14737734,0.24887502,0.6487499,0.7543071,0.1055572
71,-0.0055168457,-0.017435713,"('diffident', 'self-confident')",0.03684936,0.08270164,0.75805515,0.76896036,0.2631292,0.2780754,0.0149462
72,1.1137801,1.1031332,"('unambitious', 'ambitious')",-0.12003366,-0.05812688,0.012792263,0.14088975,0.3355129,0.3952987,0.0597858
73,0.63215214,0.5911549,"('helpless', 'self-reliant')",0.720764,0.6684741,-3.532298,-3.5384545,-0.7264606,-0.7596085,-0.0331479
74,1.1132135,1.1409795,"('undedicated', 'dedicated')",0.547957,0.58961844,-0.55682963,-0.5575055,0.3681136,0.3910308,0.0229172
75,-1.6117916,-1.5813798,"('meek', 'impulsive')",-0.6621267,-0.6576327,-0.03999371,-0.04636191,-0.7713041,-0.7617915,0.0095126
76,1.2346634,1.3017677,"('anxious', 'daring')",0.0014147237,0.11348708,-0.4822843,-0.38884047,0.2512646,0.3421381,0.0908735
77,0.6905459,0.6813051,"('unmotivated', 'motivated')",-0.5345892,-0.48361427,-2.1294954,-1.9326459,-0.6578462,-0.5783184,0.0795278
78,0.03643345,0.12051052,"('nonresilient', 'resilient')",-0.45344126,-0.41854352,-0.27868348,-0.25633264,-0.2318971,-0.1847885,0.0471086
79,-0.6230532,-0.63099205,"('wavering', 'unwavering')",-1.6882255,-1.7259686,0.14535016,0.17273998,-0.7219762,-0.7280736,-0.0060974
80,1.5104897,1.4745128,"('dominated', 'dominating')",0.53548,0.6041053,-1.0029327,-0.94603944,0.347679,0.3775262,0.0298472
81,1.754238,1.7007767,"('submissive', 'aggressive')",0.90096134,0.9237997,-0.91526943,-0.7567743,0.5799766,0.6226007,0.0426241
82,-1.0558288,-0.9872342,"('poor', 'rich')",0.32740286,0.29182082,6.6223617,6.65107,1.9646452,1.985219,0.0205738
83,0.71807873,0.6227074,"('powerless', 'powerful')",-0.1808798,-0.15265751,-1.2314345,-1.2236651,-0.2314119,-0.2512051,-0.0197932
84,0.72159594,0.53882134,"('inferior', 'superior')",0.4995279,0.36750335,0.31226748,0.29531407,0.5111304,0.4005462,-0.1105842
85,-0.18217891,-0.1279265,"('insignificant', 'prestigious')",-0.65653586,-0.77057254,0.98031765,0.80287987,0.047201,-0.031873,-0.079074
86,1.1501813,1.1238104,"('uninfluential', 'influential')",0.15239762,0.07653082,0.03909079,0.08656734,0.4472232,0.4289695,-0.0182537
87,0.046457388,-0.018489473,"('unsuccessful', 'successful')",1.1621662,1.1643541,0.25602913,0.37832862,0.4882176,0.5080644,0.0198468
88,0.57647693,0.4696606,"('low', 'eminent')",-0.14039715,-0.3014204,0.29854852,0.24576601,0.2448761,0.1380021,-0.106874
