,baxter_male,baxter_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
65,-0.2855575,-0.253393,"('insecure', 'secure')",0.20697321,0.26491946,-0.6018098,-0.5857829,-0.226798,-0.1914188,0.0353792
66,-0.7599672,-0.80489284,"('inactive', 'active')",0.7580705,0.6615443,1.1474602,1.1153454,0.3818545,0.3239989,-0.0578556
67,0.42014387,0.3649521,"('doubtful', 'determined')",0.3889319,0.37706384,-0.34818348,-0.31794453,0.1536308,0.1413571,-0.0122737
68,-0.8582972,-0.9647776,"('dependent', 'independent')",-0.1753731,-0.2868673,-0.7629719,-0.85635847,-0.5988807,-0.7026678,-0.1037871
69,0.07997255,0.04942564,"('lazy', 'industrious')",1.7129884,1.6560534,-0.094458416,-0.085513294,0.5661675,0.5399886,-0.0261789
70,-0.061863925,0.009207401,"('lethargic', 'energetic')",0.3742453,0.5285281,0.556323,0.65330505,0.2895681,0.3970135,0.1074454
71,2.0901606,2.0062184,"('diffident', 'self-confident')",1.1702331,1.1604524,0.74702847,0.7062562,1.3358073,1.2909757,-0.0448316
72,-0.36160505,-0.28762904,"('unambitious', 'ambitious')",-0.34113508,-0.23590071,-0.86750793,-0.7942604,-0.523416,-0.4392634,0.0841526
73,0.60472834,0.5683469,"('helpless', 'self-reliant')",0.0119173005,0.02115149,-3.0690658,-2.9568665,-0.8174734,-0.7891227,0.0283507
74,1.3435537,1.3251905,"('undedicated', 'dedicated')",0.41596976,0.43548313,0.03991558,0.013414113,0.599813,0.5913626,-0.0084504
75,-1.6027789,-1.6060182,"('meek', 'impulsive')",-0.1403681,-0.16303675,-0.2946169,-0.247124,-0.6792546,-0.6720596,0.007195
76,-0.3719919,-0.24797985,"('anxious', 'daring')",0.6414027,0.7581666,0.20110416,0.35368097,0.1568383,0.2879559,0.1311176
77,-0.7036118,-0.62257236,"('unmotivated', 'motivated')",-0.36354876,-0.3307473,-1.2934735,-1.1899271,-0.786878,-0.7144156,0.0724624
78,0.5637164,0.61915255,"('nonresilient', 'resilient')",0.8636082,0.94741493,0.3121899,0.39054197,0.5798382,0.6523698,0.0725316
79,-0.26355287,-0.3254106,"('wavering', 'unwavering')",-0.29386264,-0.40320578,0.30565402,0.26432884,-0.0839205,-0.1547625,-0.070842
80,-0.5280087,-0.39053568,"('dominated', 'dominating')",0.09240073,0.22446495,-1.4280022,-1.2775338,-0.6212034,-0.4812015,0.1400019
81,-1.0641474,-1.0144254,"('submissive', 'aggressive')",0.7239645,0.8095102,-0.5968356,-0.4883223,-0.3123395,-0.2310792,0.0812603
82,-1.0732249,-1.0179955,"('poor', 'rich')",-1.2204733,-1.1770426,5.942965,5.9263034,1.2164222,1.2437551,0.0273329
83,-0.55638695,-0.6674221,"('powerless', 'powerful')",-0.1997061,-0.19105846,-0.8176693,-0.88004565,-0.5245874,-0.5795087,-0.0549213
84,0.909023,0.8541314,"('inferior', 'superior')",0.5328635,0.43552366,1.073762,1.0031655,0.8385495,0.7642735,-0.074276
85,0.6073961,0.58841115,"('insignificant', 'prestigious')",-0.2610255,-0.3042925,0.910429,0.8373103,0.4189332,0.3738097,-0.0451235
86,-0.092295535,-0.22068305,"('uninfluential', 'influential')",-0.378044,-0.44405866,-0.4018385,-0.5043685,-0.290726,-0.3897034,-0.0989774
87,-0.09840881,-0.072550744,"('unsuccessful', 'successful')",1.1563897,1.1575896,1.0017109,1.0660056,0.686564,0.7170148,0.0304508
88,0.2873657,0.29638225,"('low', 'eminent')",0.105363324,0.07820817,0.29448467,0.28654644,0.2290712,0.220379,-0.0086922
