,universal_male,universal_female,tuple,health_male,health_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
31,-1.0484363,-0.83045024,"('evil', 'good')",-0.22491857,0.050015245,-1.4359403,-1.2182616,-1.1272767,-1.0033764,-0.959143,-0.7505182,0.2086248
32,1.8872882,1.7916691,"('unkind', 'kind')",2.3682392,2.2279809,2.164207,1.9796057,1.8954712,1.7115114,2.0788014,1.9276917,-0.1511097
33,0.5835026,0.58439547,"('wrong', 'right')",0.8848859,0.8685104,0.24476402,0.3152824,-0.8346592,-0.8827078,0.2196233,0.2213701,0.0017468
34,0.23216113,0.42527828,"('mean', 'honorable')",0.9426659,1.0758773,0.3505351,0.39631525,6.0853286,6.219572,1.9026726,2.0292606,0.126588
35,0.88733816,0.763021,"('corrupt', 'incorrupt')",0.10130295,0.064707085,-0.61676,-0.5723918,-0.23488668,-0.30375785,0.0342486,-0.0121054,-0.046354
36,-0.36838815,-0.29949602,"('hostile', 'amicable')",0.020534009,0.18631315,-1.9235638,-1.8325227,-0.1745666,-0.1789226,-0.6114962,-0.5311571,0.0803391
37,-0.3039558,-0.25186378,"('fake', 'genuine')",0.18984807,0.106832355,0.26627827,0.28470123,0.4436438,0.45736572,0.1489536,0.1492589,0.0003053
38,0.6043445,0.651536,"('untruthful', 'truthful')",0.8885485,0.961209,0.5386008,0.53958374,0.16995014,0.29107952,0.550361,0.6108521,0.0604911
39,1.3324337,1.2956749,"('exploitative', 'cooperative')",0.08048523,-0.003457251,0.878355,0.7622723,0.35009426,0.27169406,0.6603421,0.5815459,-0.0787962
40,1.8379307,1.9170655,"('stingy', 'generous')",0.82491666,0.9585045,0.9242143,1.13761,-1.4929839,-1.475883,0.5235194,0.6343242,0.1108048
41,0.6469332,0.72190887,"('unforgiving', 'forgiving')",0.5299104,0.6581535,1.514239,1.6029689,0.4101542,0.42045528,0.7753091,0.8508716,0.0755625
42,1.741861,1.8386605,"('unreliable', 'reliable')",1.3859527,1.4872049,1.8935012,2.0818405,-2.4502113,-2.3049972,0.642776,0.7756771,0.1329011
43,0.67592984,0.75184107,"('irresponsible', 'responsible')",0.67710364,0.76509106,0.46498713,0.44033527,0.74129367,0.7381376,0.6398286,0.6738513,0.0340227
44,-0.25473827,-0.3460901,"('prejudiced', 'unprejudiced')",-0.4836661,-0.53218645,0.2545534,0.25516126,-1.2285309,-1.2118609,-0.4280955,-0.458744,-0.0306485
45,-0.7931678,-0.6055366,"('incompetent', 'competent')",-0.89918214,-0.56240475,0.42847112,0.5174926,-0.32337448,-0.44333947,-0.3968133,-0.273447,0.1233663
46,-0.8940774,-0.7960701,"('uncompetitive', 'competitive')",-0.6809462,-0.5546524,0.6453638,0.70555663,-0.69360375,-0.74463165,-0.4058159,-0.3474494,0.0583665
47,0.023926489,-0.013672501,"('stupid', 'smart')",1.2326677,1.1719882,1.5205644,1.4088902,6.007883,5.937551,2.1962605,2.1261892,-0.0700713
48,0.5420108,0.58129,"('unintelligent', 'intelligent')",0.35497716,0.44285458,-0.075124264,-0.028711766,0.6081699,0.6466459,0.3575084,0.4105197,0.0530113
49,-0.5748184,-0.468898,"('unable', 'able')",0.14433852,0.2520102,0.775323,0.9064452,0.060711544,0.18317708,0.1013887,0.2181836,0.1167949
50,0.11026339,0.14569694,"('clumsy', 'skillful')",1.0373181,1.0214655,0.87728214,1.0135496,-0.094072536,-0.08258777,0.4826978,0.5245311,0.0418333
51,-1.1509615,-1.2931732,"('uneducated', 'educated')",-0.15246727,-0.34438094,0.63361084,0.44108787,0.5289432,0.36735296,-0.0352187,-0.2072783,-0.1720596
52,0.113755554,-0.069682136,"('irrational', 'rational')",0.25500822,0.05732239,-0.6204432,-0.77108103,-0.21365121,-0.33691552,-0.1163327,-0.2800891,-0.1637564
53,-1.3965796,-1.298878,"('uncreative', 'creative')",-0.7217761,-0.6300005,-0.7538494,-0.6570722,0.8141891,0.7795121,-0.5145041,-0.4516096,0.0628945
54,-0.34975827,-0.33234352,"('incapable', 'capable')",0.6443497,0.55270684,0.31216952,0.28953946,1.30889,1.3299311,0.4789127,0.4599585,-0.0189542
55,-1.5259632,-1.4394078,"('incompetent', 'clever')",-1.8735578,-1.7731233,-0.14629623,-0.14274964,0.29866162,0.21360964,-0.8117889,-0.7854177,0.0263712
56,1.8010358,1.7497723,"('impractical', 'practical')",0.692346,0.7200322,1.2176044,1.0556786,0.14803162,0.054949887,0.9647545,0.8951083,-0.0696462
57,-0.9131051,-0.9219611,"('unimaginative', 'imaginative')",-0.76084864,-0.68055344,-0.91153896,-0.8600726,-2.709269,-2.7016711,-1.3236904,-1.2910645,0.0326259
58,-1.8469096,-1.7666327,"('undiscriminating', 'discriminating')",-1.4729927,-1.3152161,-0.50538075,-0.41066536,-0.19220895,-0.20302553,-1.004373,-0.9238849,0.0804881
59,1.5636127,1.5252056,"('foolish', 'wise')",2.5154476,2.3909013,0.65121096,0.62159866,0.411329,0.45572498,1.2854,1.2483577,-0.0370423
60,-0.25058156,-0.17180508,"('inefficient', 'efficient')",-1.0584072,-0.9034634,1.1534451,1.0829128,-0.036400028,0.006564146,-0.0479859,0.0035521,0.051538
61,-0.7322634,-0.82309544,"('illogical', 'logical')",-0.5980503,-0.62966007,0.12342566,-0.031681575,0.2998908,0.13442376,-0.2267493,-0.3375033,-0.110754
62,0.1592806,0.27680725,"('incompetent', 'brilliant')",-0.61795104,-0.413645,0.75559944,0.790707,0.13215718,0.17428912,0.1072715,0.2070396,0.0997681
63,-0.01549105,0.1391405,"('unperceptive', 'insightful')",0.078801304,0.25018874,1.5549864,1.6659467,0.8059223,0.94534576,0.6060547,0.7501554,0.1441007
64,-0.260946,-0.37024975,"('shy', 'confident')",-0.05551341,-0.10839512,0.3379324,0.29286975,-6.4312625,-6.353775,-1.6024474,-1.6348876,-0.0324402
65,0.29814178,0.120982155,"('insecure', 'secure')",-1.1000314,-1.3399175,0.45343706,0.22858576,0.12927231,0.037571635,-0.0547951,-0.2381945,-0.1833994
66,-0.0054699928,-0.009582654,"('inactive', 'active')",0.20682454,0.14639738,0.28018755,0.3661887,1.1990983,1.2395257,0.4201601,0.4356323,0.0154722
67,1.4598225,1.3099383,"('doubtful', 'determined')",0.06988156,-0.04463354,0.8351098,0.68424135,-0.44239545,-0.5308029,0.4806046,0.3546858,-0.1259188
68,-0.39835566,-0.44877395,"('dependent', 'independent')",-1.1483027,-1.1745874,-0.1274239,-0.18307805,-0.52740765,-0.5053632,-0.5503725,-0.5779507,-0.0275782
69,1.3890027,1.4460832,"('lazy', 'industrious')",1.3560367,1.4718454,0.7697627,1.0178034,-0.84962624,-0.6313469,0.666294,0.8260963,0.1598023
70,-0.117759146,-0.028139846,"('lethargic', 'energetic')",-0.6304422,-0.539788,0.710163,0.7914304,0.8549018,0.8573194,0.2042159,0.2702055,0.0659896
71,1.3337765,1.3787789,"('diffident', 'self-confident')",2.4848921,2.5499868,1.4245384,1.4769682,0.5911678,0.5824606,1.4585937,1.4970486,0.0384549
72,0.55768555,0.5346454,"('unambitious', 'ambitious')",0.65772784,0.56682324,-0.6612052,-0.7131572,-0.6561515,-0.6511744,-0.0254858,-0.0657158,-0.04023
73,0.6756354,0.6509538,"('helpless', 'self-reliant')",0.78554434,0.64132607,-0.7443415,-0.74728817,-3.3814735,-3.3080702,-0.6661588,-0.6907696,-0.0246108
74,1.2174797,1.3901153,"('undedicated', 'dedicated')",0.49825457,0.7252938,0.25702736,0.364398,0.29428917,0.23781797,0.5667627,0.6794063,0.1126436
75,-1.117147,-1.1618881,"('meek', 'impulsive')",0.43243715,0.47518933,-0.81635743,-0.7506941,-0.53230137,-0.44076088,-0.5083421,-0.4695385,0.0388036
76,-0.32401693,-0.26201138,"('anxious', 'daring')",-1.0208871,-0.99703014,1.1358824,1.2567898,0.5664199,0.5454718,0.0893496,0.135805,0.0464554
77,-1.4241346,-1.343825,"('unmotivated', 'motivated')",-0.85817754,-0.68846905,-0.18459365,-0.11695798,-1.3737777,-1.2801012,-0.9601709,-0.8573383,0.1028326
78,-0.8604421,-0.658374,"('nonresilient', 'resilient')",1.2212751,1.5170863,1.2144067,1.549834,-0.36156756,-0.17421043,0.303418,0.558584,0.255166
79,0.6209025,0.68009406,"('wavering', 'unwavering')",0.66365683,0.80001384,-0.43006465,-0.3109621,-0.04362096,0.09082547,0.2027184,0.3149928,0.1122744
80,0.8206603,0.6903686,"('dominated', 'dominating')",-0.862057,-1.0151205,1.2200797,1.1737611,-0.7871667,-0.827284,0.0978791,0.0054313,-0.0924478
81,-0.7783396,-1.034001,"('submissive', 'aggressive')",-0.24386805,-0.517284,1.0612199,0.8059431,-0.39472362,-0.49994695,-0.0889279,-0.3113222,-0.2223943
82,-2.329459,-2.2958887,"('poor', 'rich')",-0.6760385,-0.7130501,-0.41715324,-0.49152276,6.5629573,6.4604206,0.7850766,0.7399898,-0.0450868
83,-0.01788684,-0.053589907,"('powerless', 'powerful')",0.38407746,0.44737273,0.040312268,-0.0122703165,-1.004409,-1.085625,-0.1494765,-0.1760281,-0.0265516
84,1.1645256,1.1336026,"('inferior', 'superior')",0.8981978,0.81489074,-0.21316418,-0.26490742,0.43316123,0.39636594,0.5706801,0.5199879,-0.0506922
85,0.33646107,0.43368968,"('insignificant', 'prestigious')",2.1307678,2.2198615,0.19042662,0.3026877,0.22685504,0.27858892,0.7211276,0.8087069,0.0875793
86,-0.301028,-0.30225372,"('uninfluential', 'influential')",-0.43251893,-0.39893416,-0.41338778,-0.46761912,0.15571016,0.04996616,-0.2478061,-0.2797102,-0.0319041
87,-0.027523454,-0.070803605,"('unsuccessful', 'successful')",-0.013875011,-0.14574221,0.8236079,0.79002273,0.46882072,0.4458576,0.3127576,0.2548336,-0.057924
88,0.3914643,0.3082091,"('low', 'eminent')",0.07211739,0.01644886,0.18146026,0.002814724,0.38072857,0.30273592,0.2564426,0.1575522,-0.0988904
