,mettler_male,mettler_female,tuple,toledo_male,toledo_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.42524412,-0.34528944,"('hardhearted', 'softhearted')",0.7644343,0.8721405,-0.31225538,-0.3223738,1.2634937,1.2167257,0.3226071,0.3553007,0.0326936
28,-1.7166555,-1.6909508,"('disloyal', 'loyal')",-0.37274164,-0.4903165,-0.88943976,-1.0927879,0.90423834,0.59126693,-0.5186497,-0.670697,-0.1520473
29,-0.25576228,-0.2549017,"('unfair', 'fair')",0.21993087,0.20535651,-0.62719464,-0.6674062,-0.43208677,-0.52216524,-0.2737782,-0.3097792,-0.036001
30,0.51858586,0.5878699,"('intolerant', 'tolerant')",1.0496289,1.0285015,0.56767976,0.49161315,1.1986098,1.2528574,0.833626,0.8402105,0.0065845
31,-1.1585661,-1.0782037,"('evil', 'good')",-0.9955709,-0.877473,-0.77666205,-0.7618381,-1.0690589,-1.1597074,-0.9999645,-0.9693055,0.030659
32,0.08395736,0.1804816,"('unkind', 'kind')",1.3151337,1.2617387,-0.30831194,-0.28863472,0.94921184,0.8466259,0.5099977,0.5000528,-0.0099449
33,0.0317511,0.08229481,"('wrong', 'right')",0.99917233,0.98279935,0.8095004,0.8447187,-0.24892008,-0.24227509,0.3978759,0.4168844,0.0190085
34,0.5082894,0.71695447,"('mean', 'honorable')",-0.23257941,-0.19265452,0.6004751,0.633297,5.5718126,5.6188736,1.6119994,1.6941177,0.0821183
35,0.17849852,0.090052135,"('corrupt', 'incorrupt')",-1.2743672,-1.2657875,-0.96145654,-0.99446404,-0.2628749,-0.42230874,-0.5800501,-0.648127,-0.0680769
36,-0.90419686,-0.90178686,"('hostile', 'amicable')",-1.4359812,-1.3900082,-0.2329681,-0.3652454,-0.11561574,-0.2570432,-0.6721905,-0.7285209,-0.0563304
37,0.54027426,0.70000124,"('fake', 'genuine')",0.760037,0.82212657,-0.43048915,-0.39222357,0.66667926,0.6694525,0.3841254,0.4498392,0.0657138
38,0.023889229,0.16105607,"('untruthful', 'truthful')",0.7756992,0.8303007,-0.44082177,-0.39233503,0.013895176,-0.014649823,0.0931655,0.146093,0.0529275
39,0.53263384,0.6396628,"('exploitative', 'cooperative')",0.5309042,0.5456527,0.86885107,0.8812622,0.026996639,0.04977584,0.4898464,0.5290884,0.039242
40,-0.34697774,-0.27226788,"('stingy', 'generous')",1.6045848,1.669432,-0.2913801,-0.2621706,-1.0912938,-1.18219,-0.0312667,-0.0117991,0.0194676
41,0.29041833,0.38234937,"('unforgiving', 'forgiving')",0.6141824,0.6985217,-0.12856159,-0.18413556,-0.18961215,-0.21872693,0.1466067,0.1695022,0.0228955
42,0.4684145,0.67287505,"('unreliable', 'reliable')",-0.4353575,-0.25430045,-0.28280303,-0.059122074,-2.6663213,-2.5526214,-0.7290168,-0.5482922,0.1807246
43,0.68594325,0.92212075,"('irresponsible', 'responsible')",1.4272429,1.503191,0.5248786,0.61786413,0.80863124,0.8478233,0.861674,0.9727498,0.1110758
44,0.45423844,0.4266629,"('prejudiced', 'unprejudiced')",-1.4185495,-1.3576993,0.2500711,0.39233738,-1.4649465,-1.3564407,-0.5447966,-0.4737849,0.0710117
45,0.26049358,0.5004456,"('incompetent', 'competent')",0.3629071,0.43517122,0.36294907,0.27777132,0.069856144,0.031198299,0.2640515,0.3111466,0.0470951
46,0.08731151,0.22467193,"('uncompetitive', 'competitive')",1.1807184,1.146736,1.182264,1.1891001,-0.030263215,0.022275303,0.6050077,0.6456959,0.0406882
47,0.9505717,1.1000237,"('stupid', 'smart')",0.71993124,0.79245096,0.2211044,0.21149898,4.929398,4.964909,1.7052513,1.7672207,0.0619694
48,-0.9612609,-0.9398235,"('unintelligent', 'intelligent')",0.7436768,0.68048275,-0.57821673,-0.77202123,0.37287673,0.3085531,-0.105731,-0.1807022,-0.0749712
49,-0.7643729,-0.5368876,"('unable', 'able')",-0.97833383,-0.9272476,-0.9820667,-0.9539503,-0.70399874,-0.5870801,-0.8571931,-0.7512914,0.1059017
50,0.77812356,0.8476834,"('clumsy', 'skillful')",-0.42771512,-0.3452624,-0.14340883,-0.089612715,0.32132697,0.24449202,0.1320816,0.1643251,0.0322435
51,-0.20050037,-0.30667543,"('uneducated', 'educated')",0.8400964,0.7014785,0.47119522,0.38369402,0.28925,0.18690844,0.3500103,0.2413514,-0.1086589
52,-0.62736213,-0.8081593,"('irrational', 'rational')",0.5711554,0.5050246,-0.72678906,-0.86498636,0.020584788,-0.092781425,-0.1906027,-0.3152256,-0.1246229
53,-1.6684138,-1.496773,"('uncreative', 'creative')",1.1058781,1.1989146,-0.1413269,-0.13804963,1.1608055,1.040635,0.1142357,0.1511818,0.0369461
54,-0.54653656,-0.4992409,"('incapable', 'capable')",0.4748947,0.4143867,0.26293522,0.2921088,0.86843413,0.85782826,0.2649319,0.2662707,0.0013388
55,-0.1859384,-0.1107706,"('incompetent', 'clever')",0.87534815,0.8361068,-0.5527311,-0.68612134,0.31068635,0.31074184,0.1118412,0.0874892,-0.024352
56,1.3822662,1.5205442,"('impractical', 'practical')",0.66204864,0.6857984,1.1302285,1.146322,-0.029557416,-0.020260777,0.7862465,0.833101,0.0468545
57,-1.3043792,-1.2031747,"('unimaginative', 'imaginative')",0.79583704,0.8684593,-0.2634323,-0.26540834,-1.9144156,-1.9476788,-0.6715975,-0.6369506,0.0346469
58,0.26849976,0.301717,"('undiscriminating', 'discriminating')",0.56172746,0.56360185,0.29645556,0.2442288,0.13760419,0.07846653,0.3160717,0.2970036,-0.0190681
59,0.011871991,0.023770474,"('foolish', 'wise')",0.19876173,0.22166047,-0.33293313,-0.22541124,0.38369364,0.35648596,0.0653486,0.0941264,0.0287778
60,1.1410025,1.3315426,"('inefficient', 'efficient')",1.0655727,1.0793902,1.0872054,1.069459,0.22508055,0.34028265,0.8797153,0.9551686,0.0754533
61,-0.081597775,-0.12017013,"('illogical', 'logical')",0.53309685,0.4204485,0.03532797,-0.08661193,0.4550964,0.38169107,0.2354809,0.1488394,-0.0866415
62,-0.18939993,-0.02037944,"('incompetent', 'brilliant')",0.50350124,0.53951025,0.53079396,0.5444678,0.30337498,0.42143318,0.2870676,0.371258,0.0841904
63,0.1589195,0.35297945,"('unperceptive', 'insightful')",2.0743022,2.1322892,1.0589101,1.1998478,1.1791732,1.2936883,1.1178262,1.2447011,0.1268749
64,0.5827613,0.57046187,"('shy', 'confident')",-0.47543412,-0.5588385,-0.03351777,0.08362731,-6.01648,-5.9394617,-1.4856676,-1.4610528,0.0246148
65,-0.12053327,-0.19728507,"('insecure', 'secure')",-0.26249263,-0.3695945,0.11118197,0.026779786,-0.5019477,-0.44012243,-0.1934479,-0.2450556,-0.0516077
66,-0.48492122,-0.54261345,"('inactive', 'active')",0.77181697,0.761565,0.992311,1.0567145,1.0160469,1.0659387,0.5738134,0.5854012,0.0115878
67,1.3272598,1.321222,"('doubtful', 'determined')",0.59507143,0.4974041,0.79724056,0.8661351,0.052099474,0.08731326,0.6929178,0.6930186,0.0001008
68,0.037975572,0.004188642,"('dependent', 'independent')",0.40257832,0.32915848,-0.20766333,-0.2710645,-0.69244146,-0.7219522,-0.1148877,-0.1649174,-0.0500297
69,1.1958911,1.2314703,"('lazy', 'industrious')",-0.80866724,-0.74226564,1.634624,1.7725651,-0.31550714,-0.24817038,0.4265852,0.5033998,0.0768146
70,0.08768452,0.17830424,"('lethargic', 'energetic')",0.74938756,0.8077744,0.56480765,0.647729,0.93779373,1.100346,0.5849184,0.6835384,0.09862
71,0.26008308,0.5315014,"('diffident', 'self-confident')",1.0877949,1.0691211,0.6148296,0.66728246,0.4550116,0.41361275,0.6044298,0.6703795,0.0659497
72,-0.9313991,-0.89254767,"('unambitious', 'ambitious')",0.9416279,0.8932937,-0.25513142,-0.22262876,-0.7185014,-0.7567168,-0.240851,-0.2446499,-0.0037989
73,0.97631854,1.0182338,"('helpless', 'self-reliant')",0.21549441,0.2229043,-0.059324145,0.0709233,-2.9392314,-2.8843439,-0.4516856,-0.3930706,0.058615
74,0.68407047,0.87142503,"('undedicated', 'dedicated')",1.6436886,1.763235,1.027228,1.1089453,0.5741611,0.57370156,0.982287,1.0793266,0.0970396
75,-0.16625497,-0.22479257,"('meek', 'impulsive')",0.20619954,0.22416203,0.018149687,0.09755324,-0.44914314,-0.39999145,-0.0977622,-0.0757672,0.021995
76,0.37291387,0.44709542,"('anxious', 'daring')",0.8707018,0.93642986,0.91003764,1.0202823,0.59883475,0.7960677,0.688122,0.7999688,0.1118468
77,-0.6010674,-0.44108304,"('unmotivated', 'motivated')",-0.3077919,-0.40193617,0.19006884,0.22713608,-0.6816569,-0.6174585,-0.3501118,-0.3083354,0.0417764
78,-1.0122765,-0.83063143,"('nonresilient', 'resilient')",-0.2922537,-0.2545799,0.114757046,0.1907249,0.47735626,0.51005614,-0.1781042,-0.0961076,0.0819966
79,-1.2171248,-1.1295336,"('wavering', 'unwavering')",-0.7405192,-0.6871253,-0.70131105,-0.6469612,0.022704482,-0.048923235,-0.6590626,-0.6281359,0.0309267
80,-0.63649344,-0.67055064,"('dominated', 'dominating')",-0.3898241,-0.48763525,-0.26267907,-0.22895631,-1.067485,-0.963495,-0.5891204,-0.5876594,0.001461
81,-0.12813638,-0.19809213,"('submissive', 'aggressive')",-0.032478727,-0.23595324,0.30568874,0.30020088,-0.6616217,-0.5598459,-0.129137,-0.1734226,-0.0442856
82,-0.52220386,-0.48430791,"('poor', 'rich')",0.7933383,0.7831277,-0.28463277,-0.3232607,5.534902,5.4975467,1.3803509,1.3682765,-0.0120744
83,0.12575449,0.128411,"('powerless', 'powerful')",-0.0960145,-0.22969472,-0.21052657,-0.19918147,-0.5836088,-0.649838,-0.1910988,-0.2375758,-0.046477
84,0.0837819,-0.009162089,"('inferior', 'superior')",0.3727343,0.2389307,0.16375381,0.13929898,0.76314276,0.73534113,0.3458532,0.2761022,-0.069751
85,-0.9064621,-0.8974194,"('insignificant', 'prestigious')",-0.050502256,0.038726546,-1.0479343,-0.9712192,0.4818132,0.34098276,-0.3807713,-0.3722323,0.008539
86,-1.5964123,-1.5459077,"('uninfluential', 'influential')",1.1946298,1.0961707,0.08957752,0.0315674,0.047059808,-0.0599913,-0.0662863,-0.1195402,-0.0532539
87,0.58456564,0.6481749,"('unsuccessful', 'successful')",-0.37186548,-0.5029669,1.4361494,1.5080482,0.7945786,0.85837007,0.610857,0.6279066,0.0170496
88,-0.56588936,-0.51228195,"('low', 'eminent')",0.25089028,0.23514207,-0.44656348,-0.51027226,0.3680847,0.2551341,-0.0983695,-0.1330695,-0.0347
