,at&t_male,at&t_female,tuple,inc_male,inc_female,average_male,average_female,female-male
40,0.8559477,0.86708057,"('stingy', 'generous')",-0.11775653,-0.17862329,0.3690956,0.3442286,-0.024867
41,-0.6615555,-0.671665,"('unforgiving', 'forgiving')",-1.0545485,-1.1729033,-0.858052,-0.9222841,-0.0642321
42,-0.0669198,-0.033487745,"('unreliable', 'reliable')",0.7512011,0.8128218,0.3421406,0.389667,0.0475264
43,-1.8931357,-2.0262008,"('irresponsible', 'responsible')",-2.1612465,-2.3137476,-2.0271912,-2.1699743,-0.1427831
44,0.32144517,0.47081912,"('prejudiced', 'unprejudiced')",0.19610023,0.2737555,0.2587727,0.3722873,0.1135146
45,-0.84365296,-0.96203625,"('incompetent', 'competent')",-2.074072,-2.1718366,-1.4588624,-1.5669365,-0.1080741
46,-1.0195115,-1.3115573,"('uncompetitive', 'competitive')",-1.8248003,-1.9918183,-1.4221559,-1.6516879,-0.229532
47,-1.1760525,-1.1140536,"('stupid', 'smart')",-1.0212526,-1.0797082,-1.0986526,-1.0968809,0.0017717
48,-1.0217619,-1.1817303,"('unintelligent', 'intelligent')",-0.67698985,-0.89550656,-0.8493758,-1.0386184,-0.1892426
49,-0.4483426,-0.44243604,"('unable', 'able')",-0.46122622,-0.27982122,-0.4547844,-0.3611286,0.0936558
50,0.31793058,0.35074273,"('clumsy', 'skillful')",0.60304034,0.8082172,0.4604855,0.57948,0.1189945
51,-0.1659621,-0.32795745,"('uneducated', 'educated')",-0.07913972,-0.21510026,-0.1225509,-0.2715288,-0.1489779
52,0.08822969,0.1492334,"('irrational', 'rational')",1.4507647,1.4642087,0.7694972,0.8067211,0.0372239
53,-0.2749041,-0.39773306,"('uncreative', 'creative')",-0.012279145,-0.0092341155,-0.1435916,-0.2034836,-0.059892
54,-0.03791777,0.066846795,"('incapable', 'capable')",0.454751,0.57795155,0.2084166,0.3223992,0.1139826
55,-1.5571337,-1.7464527,"('incompetent', 'clever')",-1.2503519,-1.3191935,-1.4037428,-1.5328231,-0.1290803
56,-1.9853635,-2.1147397,"('impractical', 'practical')",-2.2615557,-2.4995968,-2.1234596,-2.3071682,-0.1837086
57,-1.5809491,-1.7206463,"('unimaginative', 'imaginative')",-1.8071678,-1.9175904,-1.6940584,-1.8191183,-0.1250599
58,-0.092963286,-0.2915411,"('undiscriminating', 'discriminating')",-0.13417792,-0.30856112,-0.1135706,-0.3000511,-0.1864805
59,0.29722002,0.43628788,"('foolish', 'wise')",1.6575183,1.7407192,0.9773691,1.0885036,0.1111345
60,-1.0749543,-1.2397792,"('inefficient', 'efficient')",-1.7271008,-1.9750103,-1.4010276,-1.6073947,-0.2063671
61,0.43539035,0.3566953,"('illogical', 'logical')",0.021817854,-0.022624567,0.2286041,0.1670354,-0.0615687
62,0.14039052,0.104062006,"('incompetent', 'brilliant')",-1.3179483,-1.3728718,-0.5887789,-0.6344049,-0.045626
63,-0.84421504,-1.0182263,"('unperceptive', 'insightful')",-0.8081284,-0.99752015,-0.8261718,-1.0078732,-0.1817014
64,0.2810176,0.31862292,"('shy', 'confident')",-0.30780065,-0.36853555,-0.0133915,-0.0249563,-0.0115648
65,-2.578227,-2.6338546,"('insecure', 'secure')",-1.6351323,-1.814347,-2.1066797,-2.2241008,-0.1174211
66,0.9617442,1.039964,"('inactive', 'active')",0.9790295,1.1970223,0.9703869,1.1184931,0.1481062
67,-0.7941642,-0.76075107,"('doubtful', 'determined')",-0.6376388,-0.62971026,-0.7159015,-0.6952307,0.0206708
68,0.6239645,0.53331983,"('dependent', 'independent')",-0.85638285,-0.8810297,-0.1162092,-0.1738549,-0.0576457
69,1.8289275,1.9793992,"('lazy', 'industrious')",1.4840877,1.6088976,1.6565076,1.7941484,0.1376408
70,-0.9633602,-1.0881656,"('lethargic', 'energetic')",-1.7878046,-1.8855499,-1.3755825,-1.4868578,-0.1112753
71,-0.005179342,0.060285993,"('diffident', 'self-confident')",-0.5169879,-0.4996768,-0.2610836,-0.2196954,0.0413882
72,-0.43871328,-0.36266547,"('unambitious', 'ambitious')",-1.0351104,-1.0842364,-0.7369118,-0.7234509,0.0134609
73,0.99588764,1.0820572,"('helpless', 'self-reliant')",0.42242363,0.40300727,0.7091556,0.7425323,0.0333767
74,-0.08178619,-0.052233186,"('undedicated', 'dedicated')",-0.25394857,-0.31851572,-0.1678674,-0.1853745,-0.0175071
75,1.798058,1.9641788,"('meek', 'impulsive')",0.25596774,0.48416242,1.0270128,1.2241706,0.1971578
76,-0.3275979,-0.45542976,"('anxious', 'daring')",-0.08388817,-0.06018397,-0.205743,-0.2578069,-0.0520639
77,-0.87265253,-0.8723283,"('unmotivated', 'motivated')",-0.43074444,-0.49289727,-0.6516985,-0.6826128,-0.0309143
78,-0.68750453,-0.7654711,"('nonresilient', 'resilient')",-0.6214626,-0.49794623,-0.6544836,-0.6317087,0.0227749
79,0.019442681,0.077022314,"('wavering', 'unwavering')",0.8997567,1.0576508,0.4595997,0.5673366,0.1077369
80,1.066953,0.99529725,"('dominated', 'dominating')",-0.62334025,-0.6514696,0.2218063,0.1719138,-0.0498925
81,-1.5150081,-1.5819932,"('submissive', 'aggressive')",-1.588589,-1.7833902,-1.5517986,-1.6826917,-0.1308931
82,-1.2746804,-1.3413489,"('poor', 'rich')",-0.95514476,-0.8129466,-1.1149125,-1.0771477,0.0377648
83,0.08477014,0.020736016,"('powerless', 'powerful')",-0.3208561,-0.44589907,-0.118043,-0.2125815,-0.0945385
84,-0.53360707,-0.57102174,"('inferior', 'superior')",0.19823994,0.15692154,-0.1676836,-0.2070501,-0.0393665
85,0.95360947,1.2332748,"('insignificant', 'prestigious')",2.771457,3.0851274,1.8625332,2.1592011,0.2966679
86,-1.3575416,-1.5465153,"('uninfluential', 'influential')",-1.9187012,-2.1361146,-1.6381214,-1.841315,-0.2031936
87,0.36609378,0.38435373,"('unsuccessful', 'successful')",1.0505114,1.1290658,0.7083026,0.7567098,0.0484072
88,-0.48185274,-0.48634616,"('low', 'eminent')",-0.091530696,-0.22148469,-0.2866917,-0.3539154,-0.0672237
