,pulte_male,pulte_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.39395484,-0.3530848,"('nasty', 'nice')",-0.9866451,-0.9377468,-0.26510033,-0.27844316,-0.5485668,-0.5230916,0.0254752
18,-0.3962046,-0.32449377,"('disagreeable', 'welcoming')",-0.5847819,-0.5268785,-0.4534242,-0.54185224,-0.4781369,-0.4644082,0.0137287
19,-0.2861432,-0.30611727,"('inhospitable', 'hospitable')",-1.421984,-1.4864461,-0.15273859,-0.13444528,-0.6202886,-0.6423362,-0.0220476
20,0.16108187,0.1689809,"('rough', 'thoughtful')",1.5742463,1.6192675,1.3426279,1.3159379,1.0259854,1.0347287,0.0087433
21,0.103672534,-0.054677427,"('immoral', 'moral')",0.5318275,0.4953155,-0.6863908,-0.5934132,-0.0169636,-0.050925,-0.0339614
22,-0.20784548,-0.2174826,"('untrustworthy', 'trustworthy')",0.39275837,0.3145723,-1.2459482,-1.2790492,-0.3536784,-0.3939865,-0.0403081
23,-0.7944091,-0.9259199,"('insincere', 'sincere')",0.20560548,0.17947266,5.733061,5.520924,1.7147524,1.5914923,-0.1232601
24,-0.6478792,-0.7274776,"('dishonest', 'honest')",-0.17662781,-0.21131706,0.7173583,0.6385077,-0.0357162,-0.1000956,-0.0643794
25,0.033854052,-0.03956646,"('egoistic', 'altruistic')",0.26631492,0.19056815,1.486412,1.4024218,0.595527,0.5178078,-0.0777192
26,-0.3754852,-0.44718364,"('hardhearted', 'benevolent')",1.3534507,1.3456745,1.7805713,1.6865716,0.9195123,0.8616875,-0.0578248
27,-0.55795383,-0.41706955,"('hardhearted', 'softhearted')",-0.5567642,-0.4428458,1.33773,1.2641784,0.0743374,0.1347543,0.0604169
28,-0.74495393,-0.9819876,"('disloyal', 'loyal')",0.31430352,0.12625897,0.8738544,0.6844176,0.1477347,-0.0571037,-0.2048384
29,0.13251984,0.065392695,"('unfair', 'fair')",-0.5732195,-0.63603336,-0.5475899,-0.72839934,-0.3294298,-0.4330134,-0.1035836
30,-0.17229095,-0.21130061,"('intolerant', 'tolerant')",0.5767253,0.49840385,1.5969375,1.5883921,0.667124,0.6251651,-0.0419589
31,-0.19972843,-0.19881785,"('evil', 'good')",-1.1351818,-1.1553475,-0.831374,-0.9605232,-0.7220947,-0.7715628,-0.0494681
32,-0.3252932,-0.43114087,"('unkind', 'kind')",0.56337094,0.4461978,0.7689602,0.61434585,0.3356793,0.2098009,-0.1258784
33,0.4111297,0.34299323,"('wrong', 'right')",0.012878194,-0.038314108,-0.13824892,-0.17467041,0.095253,0.0433362,-0.0519168
34,-0.32065925,-0.31267816,"('mean', 'honorable')",0.005795479,0.11598382,5.874699,5.8844094,1.8532785,1.895905,0.0426265
35,1.2237741,1.1716816,"('corrupt', 'incorrupt')",-1.2317339,-1.2938651,-0.029588288,-0.22849399,-0.012516,-0.1168925,-0.1043765
36,0.29537764,0.09571427,"('hostile', 'amicable')",-0.69869447,-0.8504187,0.37529957,0.1507237,-0.0093391,-0.2013269,-0.1919878
37,0.7306328,0.76461744,"('fake', 'genuine')",0.08435355,0.11043233,0.36345667,0.41418135,0.3928143,0.4297437,0.0369294
38,-0.48576772,-0.56992906,"('untruthful', 'truthful')",-0.88082194,-0.9600954,0.12054696,0.11314847,-0.4153476,-0.472292,-0.0569444
39,0.6991736,0.7658895,"('exploitative', 'cooperative')",1.5594462,1.5726018,0.28856423,0.2934818,0.8490613,0.8773244,0.0282631
40,-0.25572538,-0.3094013,"('stingy', 'generous')",0.45299917,0.55402994,-1.4725034,-1.4480848,-0.4250766,-0.4011521,0.0239245
41,-0.31436634,-0.40581742,"('unforgiving', 'forgiving')",0.41784942,0.40672708,0.24357077,0.1949994,0.1156846,0.065303,-0.0503816
42,0.37374285,0.5368256,"('unreliable', 'reliable')",0.8761289,1.0131781,-3.1028068,-2.915025,-0.617645,-0.4550071,0.1626379
43,-0.54666317,-0.50599086,"('irresponsible', 'responsible')",0.70769113,0.7549802,0.68435055,0.6964522,0.2817928,0.3151472,0.0333544
44,0.26023436,0.34379858,"('prejudiced', 'unprejudiced')",-0.64890164,-0.5830569,-1.5719466,-1.5569838,-0.653538,-0.5987474,0.0547906
45,-1.2265006,-1.3210148,"('incompetent', 'competent')",0.17838906,0.17846207,-0.42300788,-0.3939935,-0.4903731,-0.5121821,-0.021809
46,-0.6211622,-0.710348,"('uncompetitive', 'competitive')",1.1660253,1.1848276,-0.8228176,-0.74058604,-0.0926515,-0.0887022,0.0039493
47,0.020656347,0.12763026,"('stupid', 'smart')",0.56247044,0.6682996,5.2824264,5.2021546,1.9551843,1.9993615,0.0441772
48,-1.0903803,-1.1948506,"('unintelligent', 'intelligent')",-0.032186877,-0.0442049,0.5149336,0.52371037,-0.2025445,-0.2384484,-0.0359039
49,-0.50431526,-0.40822673,"('unable', 'able')",-1.0057218,-0.97117895,-0.3606333,-0.28610754,-0.6235568,-0.5551711,0.0683857
50,0.31947827,0.45988148,"('clumsy', 'skillful')",-0.17712554,-0.11278525,0.089126155,0.08586816,0.0771596,0.1443215,0.0671619
51,-0.6966359,-0.8209149,"('uneducated', 'educated')",0.5407905,0.41046515,0.46617195,0.44385287,0.1034422,0.0111344,-0.0923078
52,0.23422076,0.083369665,"('irrational', 'rational')",-0.32504028,-0.4495966,0.3429814,0.19012564,0.084054,-0.0587004,-0.1427544
53,-1.2361307,-1.2727267,"('uncreative', 'creative')",-0.22603424,-0.2661203,0.8620446,0.8365324,-0.2000401,-0.2341049,-0.0340648
54,-0.07008049,-0.20259234,"('incapable', 'capable')",0.0021480173,-0.011314351,1.0905745,1.0269556,0.3408807,0.2710163,-0.0698644
55,-0.75996685,-0.8302517,"('incompetent', 'clever')",0.9350969,0.8701529,-0.01879865,0.013355803,0.0521105,0.0177523,-0.0343582
56,0.27402174,0.16974552,"('impractical', 'practical')",0.9744098,0.82759523,0.24860562,0.2421009,0.4990124,0.4131472,-0.0858652
57,-1.40664,-1.5699081,"('unimaginative', 'imaginative')",-0.6891231,-0.7180083,-2.5002573,-2.4555483,-1.5320069,-1.5811548,-0.0491479
58,-0.27197433,-0.30124038,"('undiscriminating', 'discriminating')",0.7908131,0.80791515,0.27378216,0.29887524,0.264207,0.2685167,0.0043097
59,0.65538216,0.66625404,"('foolish', 'wise')",-0.71599555,-0.7636991,0.52027357,0.46555045,0.1532201,0.1227018,-0.0305183
60,-0.3905228,-0.30369183,"('inefficient', 'efficient')",1.1110127,1.1559385,-0.13037147,0.06328365,0.1967061,0.3051768,0.1084707
61,-0.8144662,-0.90641254,"('illogical', 'logical')",-0.30675903,-0.41029516,0.24993438,0.14247702,-0.2904303,-0.3914102,-0.1009799
62,-0.47425604,-0.47241983,"('incompetent', 'brilliant')",0.8384025,0.9157407,0.34103143,0.49398425,0.2350593,0.3124351,0.0773758
63,-0.42043233,-0.4254144,"('unperceptive', 'insightful')",0.869225,0.9299835,0.72703433,0.8856198,0.3919423,0.4633963,0.071454
64,0.061185993,0.029788058,"('shy', 'confident')",0.4595779,0.4732516,-6.7680206,-6.6081285,-2.0824189,-2.0350296,0.0473893
65,-0.48782352,-0.47776237,"('insecure', 'secure')",0.33520785,0.3029744,-0.71760726,-0.667811,-0.2900743,-0.2808663,0.009208
66,-0.037837386,-0.016184323,"('inactive', 'active')",0.29508507,0.252832,1.1103579,1.1030209,0.4558685,0.4465562,-0.0093123
67,0.7777282,0.8282308,"('doubtful', 'determined')",0.63186353,0.6534084,0.022002887,0.10513633,0.4771982,0.5289251,0.0517269
68,-0.03674479,-0.09418091,"('dependent', 'independent')",-0.45555142,-0.5442889,-0.66026413,-0.663052,-0.3841868,-0.4338406,-0.0496538
69,1.1854854,1.2642958,"('lazy', 'industrious')",0.017335963,0.11930225,-0.40335858,-0.38272437,0.2664876,0.3336246,0.067137
70,-0.30352494,-0.19433965,"('lethargic', 'energetic')",0.32261002,0.4660646,0.33517894,0.45160204,0.118088,0.241109,0.123021
71,-0.35668474,-0.458496,"('diffident', 'self-confident')",0.12670365,0.13681209,0.52773845,0.46746022,0.0992525,0.0485921,-0.0506604
72,-0.31031716,-0.36561567,"('unambitious', 'ambitious')",0.7302915,0.69190323,-0.5503171,-0.5207797,-0.0434476,-0.0648307,-0.0213831
73,1.1002125,1.1236694,"('helpless', 'self-reliant')",0.32577017,0.32845432,-3.026932,-2.899789,-0.5336498,-0.4825552,0.0510946
74,0.1760785,0.20547618,"('undedicated', 'dedicated')",1.387542,1.4476321,0.037181363,0.069605276,0.5336006,0.5742378,0.0406372
75,0.8159356,0.7295055,"('meek', 'impulsive')",-0.9595694,-0.9125971,-0.30095047,-0.23720348,-0.1481948,-0.1400984,0.0080964
76,0.3478798,0.49726886,"('anxious', 'daring')",0.53547966,0.71628827,0.25527033,0.41985857,0.3795433,0.5444719,0.1649286
77,-0.60781395,-0.7278989,"('unmotivated', 'motivated')",0.5045313,0.48653328,-1.0387793,-0.91007787,-0.3806873,-0.3838145,-0.0031272
78,-0.56536263,-0.5570318,"('nonresilient', 'resilient')",0.8548002,0.93577677,0.05812235,0.19112691,0.1158533,0.1899573,0.074104
79,-0.22608916,-0.25218505,"('wavering', 'unwavering')",-1.7111831,-1.7201461,-0.04440162,-0.08765827,-0.6605579,-0.6866631,-0.0261052
80,-0.35559294,-0.3258759,"('dominated', 'dominating')",0.69980997,0.68117714,-1.2882997,-1.1719363,-0.3146942,-0.2722117,0.0424825
81,-0.23460126,-0.4121601,"('submissive', 'aggressive')",1.2268072,1.1593233,-0.65860474,-0.50033146,0.1112004,0.0822773,-0.0289231
82,-0.35131282,-0.3969686,"('poor', 'rich')",0.034453947,0.0614013,5.854342,5.8164654,1.8458277,1.826966,-0.0188617
83,0.4630048,0.32432064,"('powerless', 'powerful')",0.5581143,0.44650418,-0.61854184,-0.71412534,0.1341924,0.0188998,-0.1152926
84,0.89479756,0.77927935,"('inferior', 'superior')",0.22362366,0.14310431,0.9418038,0.93847674,0.6867417,0.6202868,-0.0664549
85,0.27602035,0.2212961,"('insignificant', 'prestigious')",-0.27351087,-0.2855398,0.71389735,0.6249379,0.2388023,0.1868981,-0.0519042
86,-1.6524224,-1.8436666,"('uninfluential', 'influential')",-0.15514036,-0.26116183,-0.30277994,-0.3684433,-0.7034476,-0.8244239,-0.1209763
87,-0.287329,-0.3456719,"('unsuccessful', 'successful')",1.2376208,1.2446346,0.86964905,0.9762258,0.606647,0.6250629,0.0184159
88,-0.42052487,-0.5108295,"('low', 'eminent')",-0.8600921,-0.96568197,0.24853757,0.1716778,-0.3440265,-0.4349446,-0.0909181
