,lennar_male,lennar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
33,0.22082588,0.2575311,"('wrong', 'right')",-0.90296453,-0.90111166,-0.3410693,-0.3217903,0.019279
34,-0.43424731,-0.3054934,"('mean', 'honorable')",5.4652753,5.636658,2.5155139,2.6655824,0.1500685
35,-0.5000906,-0.39871228,"('corrupt', 'incorrupt')",-0.38814217,-0.37018326,-0.4441164,-0.3844478,0.0596686
36,-0.9886308,-0.7226554,"('hostile', 'amicable')",-0.12362428,-0.22834688,-0.5561275,-0.4755011,0.0806264
37,-0.14880455,-0.23367041,"('fake', 'genuine')",-0.06296549,-0.034015447,-0.105885,-0.1338429,-0.0279579
38,-0.4391901,-0.4494509,"('untruthful', 'truthful')",-0.32132897,-0.27780682,-0.3802595,-0.3636289,0.0166306
39,0.9225612,0.8989179,"('exploitative', 'cooperative')",0.16714549,0.21149926,0.5448533,0.5552086,0.0103553
40,-0.11499305,-0.059917293,"('stingy', 'generous')",-1.7231466,-1.8099906,-0.9190698,-0.934954,-0.0158842
41,-0.16505775,-0.11487364,"('unforgiving', 'forgiving')",0.093248084,-0.0513642,-0.0359048,-0.0831189,-0.0472141
42,0.04186361,-0.092406996,"('unreliable', 'reliable')",-3.364003,-3.4677951,-1.6610696,-1.7801011,-0.1190315
43,-0.89644694,-0.9576348,"('irresponsible', 'responsible')",0.21281025,0.2218971,-0.3418183,-0.3678688,-0.0260505
44,0.50086945,0.4167479,"('prejudiced', 'unprejudiced')",-1.4213071,-1.4038259,-0.4602188,-0.493539,-0.0333202
45,-0.531405,-0.5673618,"('incompetent', 'competent')",0.0885704,-0.0068529975,-0.2214173,-0.2871074,-0.0656901
46,-0.39484185,-0.50200593,"('uncompetitive', 'competitive')",-0.67038965,-0.67858434,-0.5326158,-0.5902951,-0.0576793
47,-0.25354126,-0.13748012,"('stupid', 'smart')",4.944895,5.120147,2.3456767,2.4913335,0.1456568
48,0.13099895,0.06456393,"('unintelligent', 'intelligent')",0.81648815,0.81656045,0.4737436,0.4405622,-0.0331814
49,0.5338749,0.62398523,"('unable', 'able')",0.111577734,0.18063535,0.3227263,0.4023103,0.079584
50,-0.4865125,-0.513041,"('clumsy', 'skillful')",0.06232264,-0.027294114,-0.2120949,-0.2701676,-0.0580727
51,-0.27442485,-0.5113477,"('uneducated', 'educated')",0.23826124,0.10243949,-0.0180818,-0.2044541,-0.1863723
52,-0.12770475,-0.05475007,"('irrational', 'rational')",0.20833996,0.11944354,0.0403176,0.0323467,-0.0079709
53,-1.161811,-1.0846163,"('uncreative', 'creative')",0.12221038,0.09204802,-0.5198003,-0.4962841,0.0235162
54,-0.7412342,-0.75302,"('incapable', 'capable')",0.43215114,0.50750536,-0.1545415,-0.1227573,0.0317842
55,0.42144784,0.2836206,"('incompetent', 'clever')",0.45320234,0.40139607,0.4373251,0.3425083,-0.0948168
56,0.28444424,0.049728006,"('impractical', 'practical')",-0.37269512,-0.46069866,-0.0441254,-0.2054853,-0.1613599
57,-0.64572394,-0.7121852,"('unimaginative', 'imaginative')",-2.9854348,-3.0492952,-1.8155794,-1.8807402,-0.0651608
58,-0.92221665,-0.83524966,"('undiscriminating', 'discriminating')",0.19259599,0.14050075,-0.3648103,-0.3473744,0.0174359
59,0.35954478,0.52696097,"('foolish', 'wise')",0.051581822,0.09255208,0.2055633,0.3097565,0.1041932
60,0.088940084,-0.13995534,"('inefficient', 'efficient')",-0.042616427,0.0044629993,0.0231618,-0.0677462,-0.090908
61,-0.2274012,-0.3321261,"('illogical', 'logical')",0.5039146,0.32634032,0.1382567,-0.0028929,-0.1411496
62,0.569865,0.48112893,"('incompetent', 'brilliant')",0.3519016,0.41336688,0.4608833,0.4472479,-0.0136354
63,-0.74734455,-0.73628885,"('unperceptive', 'insightful')",0.43172428,0.43367246,-0.1578101,-0.1513082,0.0065019
64,0.33551294,0.19623525,"('shy', 'confident')",-6.150759,-6.270454,-2.9076231,-3.0371094,-0.1294863
65,0.04394914,-0.2550157,"('insecure', 'secure')",-0.28108183,-0.3137096,-0.1185663,-0.2843626,-0.1657963
66,-1.4690083,-1.4066639,"('inactive', 'active')",0.035873838,0.1105493,-0.7165672,-0.6480573,0.0685099
67,0.40232068,0.28114203,"('doubtful', 'determined')",-0.42105296,-0.48924795,-0.0093661,-0.104053,-0.0946869
68,-0.34998488,-0.4142135,"('dependent', 'independent')",-0.65566784,-0.67900467,-0.5028263,-0.5466091,-0.0437828
69,0.07340444,0.36250877,"('lazy', 'industrious')",-0.51113397,-0.4356555,-0.2188648,-0.0365734,0.1822914
70,-0.70908976,-0.79265285,"('lethargic', 'energetic')",-0.031933416,-0.043720927,-0.3705116,-0.4181869,-0.0476753
71,-0.10775073,-0.017238807,"('diffident', 'self-confident')",0.18187031,0.20843141,0.0370598,0.0955963,0.0585365
72,-0.7321215,-0.84134054,"('unambitious', 'ambitious')",-0.92463857,-0.91054195,-0.82838,-0.8759413,-0.0475613
73,0.2818279,0.2833063,"('helpless', 'self-reliant')",-2.9734724,-2.9944913,-1.3458222,-1.3555925,-0.0097703
74,-0.25132227,-0.3038724,"('undedicated', 'dedicated')",-0.30575562,-0.4477225,-0.2785389,-0.3757975,-0.0972586
75,-0.5959336,-0.47760564,"('meek', 'impulsive')",-0.7530744,-0.6555768,-0.674504,-0.5665913,0.1079127
76,-0.4695147,-0.65204304,"('anxious', 'daring')",-0.34960026,-0.29070938,-0.4095575,-0.4713762,-0.0618187
77,-0.2018187,-0.20153421,"('unmotivated', 'motivated')",-1.1587656,-1.0399061,-0.6802921,-0.6207201,0.059572
78,-0.9373108,-0.80640835,"('nonresilient', 'resilient')",0.23405026,0.29700482,-0.3516303,-0.2547018,0.0969285
79,-1.2263881,-1.1739722,"('wavering', 'unwavering')",-0.5964918,-0.52532953,-0.91144,-0.8496509,0.0617891
80,0.07158973,-0.14011621,"('dominated', 'dominating')",-0.7867344,-0.6992181,-0.3575723,-0.4196672,-0.0620949
81,0.89434415,0.5817205,"('submissive', 'aggressive')",-0.7186776,-0.70482016,0.0878333,-0.0615498,-0.1493831
82,-0.5563735,-0.59195113,"('poor', 'rich')",5.8037677,5.8083673,2.623697,2.6082082,-0.0154888
83,-0.1416712,-0.1962299,"('powerless', 'powerful')",-0.80473375,-0.80024534,-0.4732025,-0.4982376,-0.0250351
84,0.592119,0.54390866,"('inferior', 'superior')",1.247518,1.2207083,0.9198185,0.8823085,-0.03751
85,-0.5269304,-0.3069963,"('insignificant', 'prestigious')",0.18579239,0.17416996,-0.170569,-0.0664132,0.1041558
86,-1.5797836,-1.6954695,"('uninfluential', 'influential')",-0.39995396,-0.5441491,-0.9898688,-1.1198093,-0.1299405
87,0.22972324,0.102076866,"('unsuccessful', 'successful')",0.990869,1.0168006,0.6102961,0.5594388,-0.0508573
88,-0.38396952,-0.5691034,"('low', 'eminent')",-0.17239738,-0.25626627,-0.2781835,-0.4126849,-0.1345014
