,vertex_male,vertex_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
16,-0.86170244,-0.95646656,"('unpopular', 'popular')",0.17481694,0.15377453,0.99111676,1.0167451,0.1014104,0.071351,-0.0300594
17,-0.82348394,-0.8096317,"('nasty', 'nice')",-0.9914288,-0.9647733,-0.5594589,-0.48362577,-0.7914573,-0.752677,0.0387803
18,-0.20483622,-0.2900155,"('disagreeable', 'welcoming')",0.1697334,0.12890899,-0.12554964,-0.20122404,-0.0535508,-0.1207769,-0.0672261
19,-0.9817773,-1.0161681,"('inhospitable', 'hospitable')",-0.39171758,-0.47570014,0.28355744,0.31055886,-0.3633125,-0.3937698,-0.0304573
20,0.8827843,0.9082331,"('rough', 'thoughtful')",0.31569165,0.39155057,0.80893975,0.75710213,0.6691386,0.6856286,0.01649
21,0.17497768,0.23654895,"('immoral', 'moral')",-0.43159276,-0.43916565,-1.2596018,-1.2907307,-0.5054057,-0.4977825,0.0076232
22,-1.5863653,-1.4999199,"('untrustworthy', 'trustworthy')",-0.9817041,-1.0032521,-1.3645291,-1.4038339,-1.3108662,-1.3023353,0.0085309
23,0.65696514,0.7431257,"('insincere', 'sincere')",-0.73546636,-0.7701954,4.598832,4.446855,1.506777,1.4732618,-0.0335152
24,0.5274262,0.5830512,"('dishonest', 'honest')",-1.2837858,-1.3034334,0.38729593,0.29335567,-0.1230212,-0.1423422,-0.019321
25,1.0164173,0.9499332,"('egoistic', 'altruistic')",0.57509434,0.5798424,1.7098807,1.6430857,1.1004641,1.0576204,-0.0428437
26,0.75799406,0.6297657,"('hardhearted', 'benevolent')",1.2613008,1.275263,1.6726243,1.5172937,1.2306397,1.1407741,-0.0898656
27,0.31888068,0.4132369,"('hardhearted', 'softhearted')",-0.46429792,-0.46521643,1.7354094,1.6200597,0.5299974,0.5226934,-0.007304
28,0.5371597,0.47607344,"('disloyal', 'loyal')",0.19104184,0.12481564,0.8122296,0.67250794,0.513477,0.4244657,-0.0890113
29,-0.7372198,-0.77012956,"('unfair', 'fair')",-0.79147303,-0.8298355,-0.6555329,-0.8066338,-0.7280753,-0.8021996,-0.0741243
30,1.4584087,1.4943395,"('intolerant', 'tolerant')",0.2584092,0.23148277,0.8704305,0.78489536,0.8624161,0.8369059,-0.0255102
31,-1.8083932,-1.811644,"('evil', 'good')",-0.3319943,-0.36489987,-0.38384804,-0.47130167,-0.8414118,-0.8826151,-0.0412033
32,0.92380923,0.9114204,"('unkind', 'kind')",0.25538027,0.21650323,0.733313,0.5666037,0.6375008,0.5648425,-0.0726583
33,0.6714093,0.5178248,"('wrong', 'right')",0.81501937,0.7423519,0.0062497184,-0.01966032,0.4975595,0.4135054,-0.0840541
34,0.9525654,1.080511,"('mean', 'honorable')",-0.522181,-0.47321206,5.6945186,5.6981916,2.0416342,2.1018302,0.060196
35,-0.7486661,-0.8605929,"('corrupt', 'incorrupt')",-0.0018766914,-0.030274024,0.63136977,0.54354656,-0.0397243,-0.1157735,-0.0760492
36,-0.5702121,-0.70542896,"('hostile', 'amicable')",-0.71613,-0.8528548,0.86808693,0.67171085,-0.1394184,-0.2955243,-0.1561059
37,0.4104816,0.45358837,"('fake', 'genuine')",-0.7574773,-0.7265613,0.14707008,0.14552143,-0.0666419,-0.0424838,0.0241581
38,-0.9844153,-0.9575035,"('untruthful', 'truthful')",-0.30668777,-0.34446844,-0.17264603,-0.16192344,-0.4879164,-0.4879651,-4.87e-05
39,1.5039307,1.5671448,"('exploitative', 'cooperative')",-0.04602316,-0.012067338,-0.0928299,-0.10778844,0.4550259,0.4824297,0.0274038
40,0.005382007,-0.044591658,"('stingy', 'generous')",0.48652318,0.48278838,-1.2381656,-1.2217908,-0.2487535,-0.261198,-0.0124445
41,0.21164845,0.13706534,"('unforgiving', 'forgiving')",0.6821088,0.6198846,0.11724532,-0.033181667,0.3370008,0.2412561,-0.0957447
42,-0.44799682,-0.4592608,"('unreliable', 'reliable')",-0.06643238,-0.05897627,-2.847191,-2.708182,-1.1205401,-1.0754731,0.045067
43,0.06722726,0.14058135,"('irresponsible', 'responsible')",-0.27751672,-0.26511016,-0.15719667,-0.22159262,-0.1224954,-0.1153738,0.0071216
44,-1.6973364,-1.6915878,"('prejudiced', 'unprejudiced')",-1.3399336,-1.2777345,-1.3597208,-1.3372146,-1.4656636,-1.4355122,0.0301514
45,-1.1204013,-1.053118,"('incompetent', 'competent')",-0.5735314,-0.56582415,-0.6759402,-0.7400703,-0.7899576,-0.7863375,0.0036201
46,0.21126893,0.28079572,"('uncompetitive', 'competitive')",-0.40195176,-0.34962925,-1.1332431,-1.1710474,-0.4413087,-0.4132937,0.028015
47,-0.51276034,-0.37189502,"('stupid', 'smart')",0.41631672,0.45566285,5.1869774,5.1269593,1.6968446,1.7369091,0.0400645
48,1.4212815,1.3817468,"('unintelligent', 'intelligent')",0.66301596,0.67846656,0.23415086,0.14097965,0.7728161,0.733731,-0.0390851
49,0.16695441,0.2009931,"('unable', 'able')",0.12377638,0.24054185,-0.07060063,0.09641389,0.0733767,0.1793163,0.1059396
50,-0.31291777,-0.34012353,"('clumsy', 'skillful')",-0.023621738,-0.011398105,0.1809352,0.17887196,-0.0518681,-0.0575499,-0.0056818
51,-0.7218019,-0.76979285,"('uneducated', 'educated')",-0.114351034,-0.20954105,-0.0994822,-0.17199236,-0.3118784,-0.3837754,-0.071897
52,0.19488263,0.015117973,"('irrational', 'rational')",0.07423915,-0.06213639,0.37412784,0.2725343,0.2144165,0.075172,-0.1392445
53,-0.72904265,-0.75978345,"('uncreative', 'creative')",-0.41562986,-0.48825794,0.65494144,0.626974,-0.1632437,-0.2070225,-0.0437788
54,-0.022991069,-0.13438663,"('incapable', 'capable')",-0.007885382,-0.106769405,1.0382239,1.075369,0.3357825,0.278071,-0.0577115
55,0.69479775,0.7099093,"('incompetent', 'clever')",-0.12987947,-0.124634035,-0.5760171,-0.64401424,-0.0036996,-0.0195796,-0.01588
56,0.12006073,0.10920741,"('impractical', 'practical')",0.3073274,0.28733292,-0.794384,-0.786223,-0.122332,-0.1298942,-0.0075622
57,-1.2715796,-1.276134,"('unimaginative', 'imaginative')",-0.5934169,-0.5986851,-2.6681151,-2.7028103,-1.5110372,-1.5258764,-0.0148392
58,0.020657733,-0.025097188,"('undiscriminating', 'discriminating')",-0.4775305,-0.4951291,-0.26832765,-0.31387177,-0.2417335,-0.2780327,-0.0362992
59,-0.60328984,-0.5912373,"('foolish', 'wise')",0.6351189,0.6394756,0.69234717,0.72598284,0.2413921,0.2580737,0.0166816
60,1.1785823,1.2971565,"('inefficient', 'efficient')",-0.2198076,-0.12102954,-0.8019428,-0.7526066,0.0522773,0.1411735,0.0888962
61,-0.024172733,-0.14812985,"('illogical', 'logical')",-0.58408916,-0.67795867,-0.012262549,-0.17328303,-0.2068415,-0.3331239,-0.1262824
62,0.6271866,0.7569842,"('incompetent', 'brilliant')",-0.15174426,-0.029234184,-0.47192436,-0.3149385,0.0011727,0.1376038,0.1364311
63,0.2720042,0.38374788,"('unperceptive', 'insightful')",-0.00934194,0.017772213,0.45027632,0.5462024,0.2376462,0.3159075,0.0782613
64,-1.6399052,-1.6949432,"('shy', 'confident')",-0.2708664,-0.3160333,-6.4739594,-6.387764,-2.7949104,-2.7995803,-0.0046699
65,0.9102128,0.9848095,"('insecure', 'secure')",-0.7519043,-0.7656965,-0.93937665,-0.9392127,-0.260356,-0.2400332,0.0203228
66,-0.68590915,-0.66580826,"('inactive', 'active')",-0.8685809,-0.93286586,1.218393,1.2567708,-0.1120324,-0.1139677,-0.0019353
67,0.16597733,0.046915654,"('doubtful', 'determined')",-0.042014547,-0.018790208,-0.27499235,-0.1848661,-0.0503432,-0.0522469,-0.0019037
68,-0.66609704,-0.6741881,"('dependent', 'independent')",-0.70812863,-0.7372194,-0.74241036,-0.74276197,-0.7055453,-0.7180565,-0.0125112
69,0.32482493,0.29907477,"('lazy', 'industrious')",1.3436681,1.3565105,0.5318237,0.61949956,0.7334389,0.7583617,0.0249228
70,0.056737922,0.18773206,"('lethargic', 'energetic')",-0.94267404,-0.8652739,0.0944491,0.16719139,-0.263829,-0.1701168,0.0937122
71,1.2053326,1.1936191,"('diffident', 'self-confident')",1.2623974,1.2226111,0.9061886,0.87207854,1.1246395,1.0961029,-0.0285366
72,0.79282105,0.81891465,"('unambitious', 'ambitious')",-0.32360384,-0.31262246,-1.3608212,-1.2704023,-0.2972014,-0.2547034,0.042498
73,0.2609467,0.2604019,"('helpless', 'self-reliant')",-0.18824652,-0.21900783,-3.1042066,-2.9773927,-1.0105021,-0.9786662,0.0318359
74,0.38423252,0.39204025,"('undedicated', 'dedicated')",0.047988694,0.048310746,-0.23624897,-0.25736842,0.0653241,0.0609942,-0.0043299
75,-1.2358675,-1.2070915,"('meek', 'impulsive')",-0.49323618,-0.5301761,-0.15782627,-0.036767796,-0.6289767,-0.5913451,0.0376316
76,0.6091104,0.7067876,"('anxious', 'daring')",-0.95147526,-0.840052,-0.24586911,-0.09921699,-0.196078,-0.0774938,0.1185842
77,0.2030422,0.17593801,"('unmotivated', 'motivated')",0.05832452,0.030496776,-1.3852471,-1.3343476,-0.3746268,-0.3759709,-0.0013441
78,0.3661467,0.36352918,"('nonresilient', 'resilient')",1.538583,1.6303859,0.3454705,0.47327584,0.7500668,0.822397,0.0723302
79,-1.3588507,-1.404738,"('wavering', 'unwavering')",-0.59224916,-0.67779696,0.28081086,0.3511529,-0.556763,-0.5771273,-0.0203643
80,0.7352872,0.82744706,"('dominated', 'dominating')",-0.732845,-0.5858132,-1.5463444,-1.3934685,-0.5146341,-0.3839449,0.1306892
81,-0.33747965,-0.34169698,"('submissive', 'aggressive')",0.19683856,0.20551836,-0.94244516,-0.8704616,-0.3610288,-0.3355467,0.0254821
82,-1.0358917,-1.0243328,"('poor', 'rich')",-0.1973342,-0.19161607,5.5949,5.5961757,1.4538914,1.4600757,0.0061843
83,0.6594909,0.570737,"('powerless', 'powerful')",0.15535256,0.12888151,-1.2383276,-1.31498,-0.1411614,-0.2051205,-0.0639591
84,1.006694,0.91655725,"('inferior', 'superior')",0.84731346,0.8079194,1.0670907,1.043371,0.9736994,0.9226158,-0.0510836
85,0.42407706,0.24941675,"('insignificant', 'prestigious')",1.1058037,1.0192599,1.4828558,1.4519308,1.0042455,0.9068691,-0.0973764
86,0.48713866,0.3894079,"('uninfluential', 'influential')",-0.12249256,-0.21946463,-0.54749185,-0.68776476,-0.0609486,-0.1726072,-0.1116586
87,-0.89458114,-0.90520346,"('unsuccessful', 'successful')",-0.06869382,-0.05792255,0.51698136,0.6488494,-0.1487645,-0.1047589,0.0440056
88,0.2850788,0.17481427,"('low', 'eminent')",-0.2477034,-0.30486268,0.06944624,-0.000345245,0.0356072,-0.0434646,-0.0790718
