,marketaxess_male,marketaxess_female,tuple,hldgs_male,hldgs_female,inc_male,inc_female,average_male,average_female,female-male
25,-1.862681,-1.836093,"('egoistic', 'altruistic')",-0.8719629,-0.8815721,1.2030458,1.1300008,-0.5105327,-0.5292215,-0.0186888
26,-0.49374723,-0.4880369,"('hardhearted', 'benevolent')",-0.037908472,-0.083006196,1.4935595,1.3547657,0.3206346,0.2612409,-0.0593937
27,-0.98957783,-0.9097948,"('hardhearted', 'softhearted')",-0.66191643,-0.5610298,0.78676903,0.69030815,-0.2882417,-0.2601721,0.0280696
28,-0.0190079,-0.10206504,"('disloyal', 'loyal')",-1.0538712,-1.1771266,0.93994135,0.7340804,-0.0443126,-0.1817038,-0.1373912
29,-0.9112916,-0.9113412,"('unfair', 'fair')",-0.6704544,-0.6746153,-1.0095398,-1.1981841,-0.8637619,-0.9280469,-0.064285
30,1.1436512,1.0719047,"('intolerant', 'tolerant')",0.59628916,0.60304964,1.6139172,1.6330397,1.1179525,1.1026646,-0.0152879
31,-3.6555545,-3.5149992,"('evil', 'good')",-1.4469029,-1.3473461,-1.6775774,-1.682476,-2.2600117,-2.1816071,0.0784046
32,0.7015684,0.7049163,"('unkind', 'kind')",0.6353842,0.56375587,1.4283696,1.2839506,0.9217741,0.8508743,-0.0708998
33,-1.0077773,-1.011926,"('wrong', 'right')",-0.2861587,-0.31330782,-0.7620823,-0.8166012,-0.6853395,-0.7139451,-0.0286056
34,0.73028916,0.7925407,"('mean', 'honorable')",0.036224067,0.1240342,5.7888007,5.9618387,2.1851047,2.2928046,0.1076999
35,-2.9625823,-2.9146793,"('corrupt', 'incorrupt')",-0.9152843,-0.8838624,-0.51561695,-0.6486083,-1.4644945,-1.4823833,-0.0178888
36,-3.0220835,-2.9844291,"('hostile', 'amicable')",-1.5028373,-1.5480213,-0.12945342,-0.28565365,-1.551458,-1.6060348,-0.0545768
37,-0.011134942,-0.020763636,"('fake', 'genuine')",-0.49551916,-0.3771162,0.25602907,0.2041865,-0.0835417,-0.0645644,0.0189773
38,-0.8235233,-0.78582585,"('untruthful', 'truthful')",-0.6638466,-0.5640211,0.31780475,0.37323838,-0.3898551,-0.3255362,0.0643189
39,0.9048727,0.82289755,"('exploitative', 'cooperative')",1.2486907,1.1980062,0.49873382,0.4262186,0.8840991,0.8157074,-0.0683917
40,-0.822433,-0.7890919,"('stingy', 'generous')",-0.21596745,-0.14298244,-1.5585445,-1.5462965,-0.8656483,-0.8261236,0.0395247
41,-0.1670787,-0.12704483,"('unforgiving', 'forgiving')",0.024336543,0.13799535,0.47401658,0.4484093,0.1104248,0.1531199,0.0426951
42,1.4046996,1.5224928,"('unreliable', 'reliable')",1.2936924,1.4244395,-2.4634411,-2.3239636,0.0783169,0.2076562,0.1293393
43,1.161076,1.1963269,"('irresponsible', 'responsible')",0.13254872,0.24719083,0.89550567,0.88656896,0.7297101,0.7766956,0.0469855
44,0.16832232,0.15960853,"('prejudiced', 'unprejudiced')",0.300634,0.3307708,-1.1986858,-1.2656393,-0.2432431,-0.25842,-0.0151769
45,0.4799643,0.5557989,"('incompetent', 'competent')",0.32987654,0.40785614,0.05826541,0.056913152,0.2893687,0.3401894,0.0508207
46,2.6837206,2.574529,"('uncompetitive', 'competitive')",0.45243144,0.40108624,-0.003675933,0.065882094,1.0441587,1.0138325,-0.0303262
47,0.5012445,0.517046,"('stupid', 'smart')",1.0020561,1.0003496,5.2607408,5.289894,2.2546805,2.2690965,0.014416
48,0.2008506,0.13693243,"('unintelligent', 'intelligent')",-1.3655288,-1.4089869,0.43943137,0.3787441,-0.2417489,-0.2977701,-0.0560212
49,0.27423415,0.34943765,"('unable', 'able')",-0.8361619,-0.7231171,-0.54505545,-0.40940624,-0.3689944,-0.2610286,0.1079658
50,-0.19474092,-0.10897539,"('clumsy', 'skillful')",0.56152403,0.55016625,0.17616218,0.20877755,0.1809818,0.2166561,0.0356743
51,0.73258543,0.5788076,"('uneducated', 'educated')",0.0065397527,-0.1265505,0.63288534,0.5534618,0.4573368,0.3352396,-0.1220972
52,-2.3605387,-2.454935,"('irrational', 'rational')",-0.5506094,-0.71766275,-0.12313028,-0.30188486,-1.0114261,-1.1581609,-0.1467348
53,-1.4891878,-1.4367471,"('uncreative', 'creative')",-0.709774,-0.7346388,0.88487214,0.87457824,-0.4380298,-0.4322692,0.0057606
54,-1.0668024,-1.0564746,"('incapable', 'capable')",-0.43664518,-0.47543344,1.0837383,1.0715932,-0.1399031,-0.1534383,-0.0135352
55,2.18765,2.1529198,"('incompetent', 'clever')",-0.022693262,0.026535379,0.29419544,0.25304168,0.8197174,0.8108323,-0.0088851
56,2.4070997,2.3652403,"('impractical', 'practical')",1.1968061,1.2100937,0.4642585,0.45796677,1.3560548,1.3444336,-0.0116212
57,0.053185277,0.022169914,"('unimaginative', 'imaginative')",-0.84030724,-0.9575904,-2.2620742,-2.309495,-1.0163987,-1.0816385,-0.0652398
58,-0.34629038,-0.30051926,"('undiscriminating', 'discriminating')",-0.15931672,-0.20288144,-0.02203468,-0.038474724,-0.1758806,-0.1806251,-0.0047445
59,-1.9398936,-1.9135388,"('foolish', 'wise')",0.49569082,0.48505557,0.16015433,0.11730231,-0.4280161,-0.4370603,-0.0090442
60,2.7796862,2.723157,"('inefficient', 'efficient')",1.0465952,1.028776,0.36697975,0.39681152,1.3977537,1.3829149,-0.0148388
61,0.007236196,-0.0820151,"('illogical', 'logical')",-0.08325295,-0.24043567,0.27275303,0.1200345,0.0655788,-0.0674721,-0.1330509
62,1.3078839,1.3560404,"('incompetent', 'brilliant')",0.66469324,0.72271836,0.36967805,0.5156151,0.7807517,0.8647912,0.0840395
63,0.6322576,0.6755805,"('unperceptive', 'insightful')",0.8086396,0.8489334,1.3132043,1.4759244,0.9180338,1.0001461,0.0821123
64,0.95173985,0.9297503,"('shy', 'confident')",0.94000334,0.9137986,-5.711919,-5.765115,-1.2733919,-1.3071887,-0.0337968
65,2.4207811,2.2973254,"('insecure', 'secure')",0.47777963,0.3521756,0.120277256,0.02339258,1.0062793,0.8909645,-0.1153148
66,-0.47618034,-0.44851258,"('inactive', 'active')",-0.297603,-0.30123872,0.551755,0.63252825,-0.0740094,-0.0390744,0.034935
67,0.78214586,0.74197423,"('doubtful', 'determined')",1.4128664,1.3897672,-0.15623818,-0.09330771,0.6795913,0.6794779,-0.0001134
68,-0.19646776,-0.22692624,"('dependent', 'independent')",-1.1487384,-1.1728142,-0.86272734,-0.8409663,-0.7359778,-0.7469022,-0.0109244
69,-1.0817641,-0.97580326,"('lazy', 'industrious')",0.09320976,0.08387861,-0.6708947,-0.562717,-0.5531497,-0.4848805,0.0682692
70,1.3664851,1.3936346,"('lethargic', 'energetic')",0.67405665,0.74726534,1.0349284,1.1728919,1.0251567,1.1045973,0.0794406
71,-0.8908644,-0.82782686,"('diffident', 'self-confident')",-0.7062414,-0.67817056,0.24873145,0.20868397,-0.4494581,-0.4324378,0.0170203
72,0.6060242,0.6500532,"('unambitious', 'ambitious')",0.1446192,0.101812094,-1.0713838,-1.0569013,-0.1069135,-0.1016787,0.0052348
73,0.16885404,0.17139651,"('helpless', 'self-reliant')",0.20815818,0.2296,-3.4894428,-3.4809208,-1.0374769,-1.0266414,0.0108355
74,0.74040127,0.84077084,"('undedicated', 'dedicated')",0.38150504,0.50490236,0.36333317,0.4072826,0.4950798,0.5843186,0.0892388
75,-0.9249344,-0.873996,"('meek', 'impulsive')",0.2054871,0.23491108,-0.4480616,-0.30334646,-0.3891696,-0.3141438,0.0750258
76,2.3644874,2.3425999,"('anxious', 'daring')",0.46733606,0.5072427,0.76581824,0.7962105,1.1992138,1.215351,0.0161372
77,0.53449786,0.50450885,"('unmotivated', 'motivated')",-0.538264,-0.6060457,-0.77585465,-0.71832734,-0.2598736,-0.2732881,-0.0134145
78,-0.18581691,-0.098524794,"('nonresilient', 'resilient')",-1.2824347,-1.2612973,-0.085356906,0.09217456,-0.5178695,-0.4225492,0.0953203
79,-1.5962492,-1.4763267,"('wavering', 'unwavering')",-1.17922,-1.086637,-0.12619744,-0.07551476,-0.9672222,-0.8794928,0.0877294
80,2.5967796,2.5628417,"('dominated', 'dominating')",1.0588281,1.0106198,-1.2506218,-1.181648,0.801662,0.7972712,-0.0043908
81,2.5760403,2.4199514,"('submissive', 'aggressive')",0.81893325,0.67842686,-0.3065575,-0.2545391,1.029472,0.9479464,-0.0815256
82,-0.0045735165,0.0026176022,"('poor', 'rich')",0.31451517,0.358846,6.0923114,6.1922827,2.1340844,2.1845821,0.0504977
83,0.27809083,0.21564612,"('powerless', 'powerful')",0.13668059,0.09894859,-0.8108579,-0.8244787,-0.1320288,-0.1699613,-0.0379325
84,0.41397604,0.39151996,"('inferior', 'superior')",0.18535948,0.13674174,0.40774167,0.44396025,0.3356924,0.324074,-0.0116184
85,-3.1575003,-2.9905715,"('insignificant', 'prestigious')",-0.22461234,-0.21368657,0.50211316,0.48117024,-0.9599998,-0.9076959,0.0523039
86,-0.2249594,-0.2834308,"('uninfluential', 'influential')",-1.1734548,-1.1784055,-0.17632702,-0.23142351,-0.5249137,-0.5644199,-0.0395062
87,1.0967301,0.99845695,"('unsuccessful', 'successful')",1.1751349,1.0650517,0.68179995,0.71354437,0.9845549,0.9256843,-0.0588706
88,-0.5711988,-0.54466635,"('low', 'eminent')",0.032122895,-0.06912093,0.68313086,0.5853575,0.0480183,-0.0094766,-0.0574949
