,navient_male,navient_female,tuple,corp_male,corp_female,average_male,average_female,female-male
65,-0.1648742,-0.31501836,"('insecure', 'secure')",-0.5421955,-0.56652975,-0.3535348,-0.4407741,-0.0872393
66,-0.7793507,-0.82171875,"('inactive', 'active')",-0.09941061,-0.052599024,-0.4393806,-0.4371589,0.0022217
67,0.67094713,0.63043267,"('doubtful', 'determined')",-0.3176334,-0.36317712,0.1766569,0.1336278,-0.0430291
68,-0.32901213,-0.3514824,"('dependent', 'independent')",-0.626735,-0.6476589,-0.4778736,-0.4995706,-0.021697
69,0.77795476,0.8705674,"('lazy', 'industrious')",-0.33795956,-0.27622512,0.2199976,0.2971711,0.0771735
70,-0.07967905,0.045564905,"('lethargic', 'energetic')",-0.2729999,-0.24658531,-0.1763395,-0.1005102,0.0758293
71,-0.68340945,-0.5984323,"('diffident', 'self-confident')",0.36204007,0.37140605,-0.1606847,-0.1135131,0.0471716
72,-0.7819897,-0.89793086,"('unambitious', 'ambitious')",-0.9073674,-0.9274901,-0.8446785,-0.9127105,-0.068032
73,0.98378485,0.8962012,"('helpless', 'self-reliant')",-2.802424,-2.7878962,-0.9093195,-0.9458475,-0.036528
74,-0.26993474,-0.1701658,"('undedicated', 'dedicated')",-0.299556,-0.38907778,-0.2847454,-0.2796218,0.0051236
75,0.035527006,-0.0006236341,"('meek', 'impulsive')",-0.82665163,-0.72107494,-0.3955623,-0.3608493,0.034713
76,0.3628783,0.37096316,"('anxious', 'daring')",-0.5299646,-0.47355357,-0.0835432,-0.0512952,0.032248
77,-1.205908,-1.1276714,"('unmotivated', 'motivated')",-1.3637224,-1.2530847,-1.2848152,-1.190378,0.0944372
78,-0.95457983,-0.72671986,"('nonresilient', 'resilient')",0.055879172,0.058016874,-0.4493503,-0.3343515,0.1149988
79,-0.4148388,-0.42025012,"('wavering', 'unwavering')",-0.34337282,-0.32018,-0.3791058,-0.3702151,0.0088907
80,-0.03364955,-0.14678904,"('dominated', 'dominating')",-0.93590564,-0.84402084,-0.4847776,-0.495405,-0.0106274
81,0.5051699,0.30640915,"('submissive', 'aggressive')",-0.8612354,-0.832142,-0.1780327,-0.2628664,-0.0848337
82,-0.43055058,-0.4219071,"('poor', 'rich')",5.5871696,5.5393276,2.5783095,2.5587103,-0.0195992
83,-0.27810964,-0.3159414,"('powerless', 'powerful')",-0.9061565,-0.89801216,-0.592133,-0.6069767,-0.0148437
84,0.6461974,0.4547151,"('inferior', 'superior')",1.0142148,0.9797834,0.830206,0.7172493,-0.1129567
85,-0.03692123,-0.082526736,"('insignificant', 'prestigious')",0.43294102,0.38044813,0.1980099,0.1489607,-0.0490492
86,-1.8693485,-1.8400661,"('uninfluential', 'influential')",-0.45921442,-0.5949782,-1.1642815,-1.2175221,-0.0532406
87,0.21593027,0.108578175,"('unsuccessful', 'successful')",0.7259005,0.8149315,0.4709154,0.4617549,-0.0091605
88,0.0035178317,-0.15961188,"('low', 'eminent')",-0.18607537,-0.26162967,-0.0912788,-0.2106208,-0.119342
