,cry_male,cry_female,tuple,average_male,average_female,female-male
22,-0.4731444,-0.5309673,"('untrustworthy', 'trustworthy')",-0.4731444,-0.5309673,-0.0578229
23,6.6208544,6.5343738,"('insincere', 'sincere')",6.6208544,6.5343738,-0.0864806
24,1.8615,1.8241694,"('dishonest', 'honest')",1.8615,1.8241694,-0.0373306
25,0.49273595,0.40789494,"('egoistic', 'altruistic')",0.492736,0.4078949,-0.0848411
26,0.45919776,0.3547172,"('hardhearted', 'benevolent')",0.4591978,0.3547172,-0.1044806
27,1.6686776,1.52407,"('hardhearted', 'softhearted')",1.6686776,1.52407,-0.1446076
28,1.2651795,1.1956677,"('disloyal', 'loyal')",1.2651795,1.1956677,-0.0695118
29,-0.67886424,-0.730786,"('unfair', 'fair')",-0.6788642,-0.730786,-0.0519218
30,0.76263124,0.65051055,"('intolerant', 'tolerant')",0.7626312,0.6505105,-0.1121207
31,-1.5257593,-1.4897554,"('evil', 'good')",-1.5257593,-1.4897554,0.0360039
32,1.3512305,1.3327775,"('unkind', 'kind')",1.3512305,1.3327775,-0.018453
33,-0.5522944,-0.4681636,"('wrong', 'right')",-0.5522944,-0.4681636,0.0841308
34,4.834985,4.9129333,"('mean', 'honorable')",4.8349848,4.9129333,0.0779485
35,-0.88781965,-0.95830935,"('corrupt', 'incorrupt')",-0.8878196,-0.9583094,-0.0704898
36,-0.79130316,-0.7692852,"('hostile', 'amicable')",-0.7913032,-0.7692852,0.022018
37,0.8061384,0.8261877,"('fake', 'genuine')",0.8061384,0.8261877,0.0200493
38,-0.19218121,-0.08871642,"('untruthful', 'truthful')",-0.1921812,-0.0887164,0.1034648
39,0.21483383,0.132565,"('exploitative', 'cooperative')",0.2148338,0.132565,-0.0822688
40,-1.6062866,-1.8351601,"('stingy', 'generous')",-1.6062866,-1.8351601,-0.2288735
41,-0.23077093,-0.20902765,"('unforgiving', 'forgiving')",-0.2307709,-0.2090276,0.0217433
42,-2.2386453,-2.2805712,"('unreliable', 'reliable')",-2.2386453,-2.2805712,-0.0419259
43,1.3293712,1.2698644,"('irresponsible', 'responsible')",1.3293712,1.2698644,-0.0595068
44,-1.2994379,-1.3030995,"('prejudiced', 'unprejudiced')",-1.2994379,-1.3030995,-0.0036616
45,-0.11150539,-0.11085002,"('incompetent', 'competent')",-0.1115054,-0.11085,0.0006554
46,-0.36576748,-0.41813308,"('uncompetitive', 'competitive')",-0.3657675,-0.4181331,-0.0523656
47,5.3667693,5.507345,"('stupid', 'smart')",5.3667693,5.5073452,0.1405759
48,1.2631547,1.0623163,"('unintelligent', 'intelligent')",1.2631547,1.0623163,-0.2008384
49,0.5285338,0.66033715,"('unable', 'able')",0.5285338,0.6603372,0.1318034
50,0.07386697,0.12904626,"('clumsy', 'skillful')",0.073867,0.1290463,0.0551793
51,0.16807064,0.056387335,"('uneducated', 'educated')",0.1680706,0.0563873,-0.1116833
52,-0.40580025,-0.36059698,"('irrational', 'rational')",-0.4058003,-0.360597,0.0452033
53,0.3733604,0.35984898,"('uncreative', 'creative')",0.3733604,0.359849,-0.0135114
54,1.1600581,1.3383367,"('incapable', 'capable')",1.1600581,1.3383367,0.1782786
55,0.8599862,0.6505139,"('incompetent', 'clever')",0.8599862,0.6505139,-0.2094723
56,0.79623514,0.75441885,"('impractical', 'practical')",0.7962351,0.7544188,-0.0418163
57,-2.7922533,-2.7255895,"('unimaginative', 'imaginative')",-2.7922533,-2.7255895,0.0666638
58,-0.21479017,-0.26800066,"('undiscriminating', 'discriminating')",-0.2147902,-0.2680007,-0.0532105
59,0.04628133,0.2429333,"('foolish', 'wise')",0.0462813,0.2429333,0.196652
60,0.8331261,0.7454393,"('inefficient', 'efficient')",0.8331261,0.7454393,-0.0876868
61,0.48276043,0.233022,"('illogical', 'logical')",0.4827604,0.233022,-0.2497384
62,1.1712363,1.1751437,"('incompetent', 'brilliant')",1.1712363,1.1751437,0.0039074
63,0.5314408,0.5736628,"('unperceptive', 'insightful')",0.5314408,0.5736628,0.042222
64,-6.5339656,-6.4256406,"('shy', 'confident')",-6.5339656,-6.4256406,0.108325
65,0.53059906,0.35630715,"('insecure', 'secure')",0.5305991,0.3563071,-0.174292
66,-0.29237908,-0.19747686,"('inactive', 'active')",-0.2923791,-0.1974769,0.0949022
67,-0.8835116,-0.74539816,"('doubtful', 'determined')",-0.8835116,-0.7453982,0.1381134
68,-0.19783801,-0.25096196,"('dependent', 'independent')",-0.197838,-0.250962,-0.053124
69,-1.8070295,-1.7066491,"('lazy', 'industrious')",-1.8070295,-1.7066491,0.1003804
70,1.0689903,1.0068817,"('lethargic', 'energetic')",1.0689903,1.0068817,-0.0621086
71,0.520571,0.6405144,"('diffident', 'self-confident')",0.520571,0.6405144,0.1199434
72,0.7533203,0.84369975,"('unambitious', 'ambitious')",0.7533203,0.8436998,0.0903795
73,-3.1014779,-3.0647087,"('helpless', 'self-reliant')",-3.1014779,-3.0647087,0.0367692
74,-0.17935842,-0.25154883,"('undedicated', 'dedicated')",-0.1793584,-0.2515488,-0.0721904
75,-0.94521123,-0.73895764,"('meek', 'impulsive')",-0.9452112,-0.7389576,0.2062536
76,0.7138918,0.5746663,"('anxious', 'daring')",0.7138918,0.5746663,-0.1392255
77,-1.2034706,-1.1528243,"('unmotivated', 'motivated')",-1.2034706,-1.1528243,0.0506463
78,-0.36251178,-0.38906598,"('nonresilient', 'resilient')",-0.3625118,-0.389066,-0.0265542
79,-0.3878559,-0.24396391,"('wavering', 'unwavering')",-0.3878559,-0.2439639,0.143892
80,-0.4437907,-0.5297109,"('dominated', 'dominating')",-0.4437907,-0.5297109,-0.0859202
81,0.2647438,0.21133222,"('submissive', 'aggressive')",0.2647438,0.2113322,-0.0534116
82,7.0176926,7.113551,"('poor', 'rich')",7.0176926,7.1135511,0.0958585
83,-0.6913848,-0.6238673,"('powerless', 'powerful')",-0.6913848,-0.6238673,0.0675175
84,0.11494356,0.17009905,"('inferior', 'superior')",0.1149436,0.170099,0.0551554
85,-0.97556216,-1.0129356,"('insignificant', 'prestigious')",-0.9755622,-1.0129356,-0.0373734
86,0.33764923,0.323255,"('uninfluential', 'influential')",0.3376492,0.323255,-0.0143942
87,0.017242804,0.10153665,"('unsuccessful', 'successful')",0.0172428,0.1015366,0.0842938
88,0.2605953,0.2825107,"('low', 'eminent')",0.2605953,0.2825107,0.0219154
