,darden_male,darden_female,tuple,restaurants_male,restaurants_female,inc_male,inc_female,average_male,average_female,female-male
60,-0.3765091,-0.5343024,"('inefficient', 'efficient')",2.2168114,2.4829192,0.17708777,0.355604,0.6724633,0.7680736,0.0956103
61,-0.5006836,-0.61584055,"('illogical', 'logical')",0.775681,0.6303993,0.50542486,0.33545655,0.2601408,0.1166718,-0.143469
62,0.007816404,0.0347384,"('incompetent', 'brilliant')",1.1377523,1.3915133,0.11080815,0.4151672,0.4187923,0.6138063,0.195014
63,-0.48339394,-0.53203446,"('unperceptive', 'insightful')",0.78989935,0.9373361,1.08773,1.2123497,0.4647452,0.5392171,0.0744719
64,0.23301177,0.03200047,"('shy', 'confident')",-0.1420879,-0.22392567,-6.5211806,-6.4759493,-2.1434189,-2.2226248,-0.0792059
65,-0.37308043,-0.6100842,"('insecure', 'secure')",0.21870576,0.09752609,-0.19583978,-0.19593315,-0.1167382,-0.2361638,-0.1194256
66,0.26773053,0.21439213,"('inactive', 'active')",-0.097795814,-0.20728512,1.1150961,0.9451486,0.4283436,0.3174185,-0.1109251
67,0.4202549,0.2686898,"('doubtful', 'determined')",0.07913922,0.11085527,-0.33776993,-0.33469683,0.0538747,0.0149494,-0.0389253
68,-0.06425195,-0.19544555,"('dependent', 'independent')",-0.04369383,-0.042714752,-0.24600975,-0.26655722,-0.1179852,-0.1682392,-0.050254
69,0.81198305,0.99892217,"('lazy', 'industrious')",-0.3030685,-0.30316806,-0.48615363,-0.5371267,0.007587,0.0528758,0.0452888
70,-0.48461184,-0.59825003,"('lethargic', 'energetic')",0.41502663,0.57544833,0.5584188,0.63706785,0.1629445,0.2047554,0.0418109
71,0.37604192,0.55055636,"('diffident', 'self-confident')",1.6114547,1.758456,0.6209113,0.5635023,0.8694693,0.9575049,0.0880356
72,-0.75368696,-0.7318604,"('unambitious', 'ambitious')",-0.55157375,-0.5342034,-0.8398175,-0.7328718,-0.7150261,-0.6663119,0.0487142
73,0.47193962,0.53032327,"('helpless', 'self-reliant')",0.38264632,0.34123623,-3.2999742,-3.1879635,-0.8151294,-0.7721346,0.0429948
74,0.11050977,0.07058728,"('undedicated', 'dedicated')",0.7010273,0.81730324,0.033906594,-0.021497238,0.2818145,0.2887978,0.0069833
75,0.014605591,0.17672776,"('meek', 'impulsive')",-1.3796034,-1.343274,-0.4504069,-0.30704138,-0.6051349,-0.4911959,0.113939
76,-0.19263968,-0.29128444,"('anxious', 'daring')",1.0464944,1.245352,0.23838265,0.34277654,0.3640791,0.4322814,0.0682023
77,-0.90743625,-0.8855293,"('unmotivated', 'motivated')",0.06294692,0.21604674,-1.1829827,-1.0232474,-0.675824,-0.5642433,0.1115807
78,-0.707297,-0.6107329,"('nonresilient', 'resilient')",0.69080156,0.8636574,0.4061141,0.46329406,0.1298729,0.2387395,0.1088666
79,0.24889521,0.3668594,"('wavering', 'unwavering')",-0.9893306,-1.0671208,0.12823404,0.140074,-0.2040671,-0.1867291,0.017338
80,-0.29096308,-0.45684057,"('dominated', 'dominating')",0.3714702,0.36980897,-1.299692,-1.1813091,-0.406395,-0.4227802,-0.0163852
81,-0.4358851,-0.71880424,"('submissive', 'aggressive')",0.77884525,0.7506706,-0.8791376,-0.68915856,-0.1787258,-0.2190974,-0.0403716
82,0.5724855,0.5973453,"('poor', 'rich')",0.80251783,0.8965694,6.446948,6.4950185,2.6073171,2.6629777,0.0556606
83,-0.76530683,-0.7764001,"('powerless', 'powerful')",-0.18047585,-0.08323012,-1.2754678,-1.2536758,-0.7404168,-0.7044353,0.0359815
84,0.2676451,0.1893589,"('inferior', 'superior')",-0.10451665,-0.1816782,0.7549056,0.7696643,0.3060113,0.259115,-0.0468963
85,0.26977605,0.42028245,"('insignificant', 'prestigious')",-0.5228108,-0.6742116,0.70980936,0.6109332,0.1522582,0.1190013,-0.0332569
86,-1.252374,-1.4287714,"('uninfluential', 'influential')",0.87877285,0.8046261,0.04510212,-0.10394246,-0.1094997,-0.2426959,-0.1331962
87,-0.11625751,-0.2258684,"('unsuccessful', 'successful')",0.8480721,0.8036442,0.6054365,0.6918178,0.4457504,0.4231979,-0.0225525
88,-0.35429516,-0.34415302,"('low', 'eminent')",-0.60194254,-0.63049734,-0.11739281,-0.09036698,-0.3578768,-0.3550058,0.002871
