,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
70,0.23699042,0.33598652,"('lethargic', 'energetic')",0.52468354,0.59881157,0.3044696,0.35037127,0.3553812,0.4283898,0.0730086
71,1.4775689,1.4763298,"('diffident', 'self-confident')",1.4116687,1.4903566,0.46697557,0.47493365,1.1187377,1.1472066,0.0284689
72,1.228235,1.1535394,"('unambitious', 'ambitious')",0.7204789,0.7627971,-1.2020869,-1.1865895,0.2488757,0.243249,-0.0056267
73,1.2319909,1.2109284,"('helpless', 'self-reliant')",1.4271435,1.3685068,-2.9175735,-2.9170017,-0.0861464,-0.1125221,-0.0263757
74,1.9333745,1.9676154,"('undedicated', 'dedicated')",-0.009604096,-0.021309989,-0.13092655,-0.17779563,0.5976146,0.5895032,-0.0081114
75,0.40110552,0.452434,"('meek', 'impulsive')",-0.17133635,-0.15351775,0.04829286,0.13092498,0.0926873,0.1432804,0.0505931
76,-0.08815039,-0.04207237,"('anxious', 'daring')",0.31539148,0.40463716,0.19114432,0.24659736,0.1394618,0.2030541,0.0635923
77,0.17337683,0.17124973,"('unmotivated', 'motivated')",0.6078264,0.53938895,-1.1910955,-1.1179762,-0.1366307,-0.1357792,0.0008515
78,-0.04063483,0.052154444,"('nonresilient', 'resilient')",0.20659173,0.238225,0.18892267,0.22945777,0.1182932,0.1732791,0.0549859
79,0.8868173,0.8614289,"('wavering', 'unwavering')",-0.6548053,-0.7323878,0.36091706,0.39821237,0.197643,0.1757512,-0.0218918
80,0.75589603,0.79038435,"('dominated', 'dominating')",0.39676848,0.49186784,-0.7398081,-0.6696902,0.1376188,0.2041873,0.0665685
81,-0.51364636,-0.51891184,"('submissive', 'aggressive')",1.7061573,1.7080345,-0.6744199,-0.6320815,0.172697,0.1856804,0.0129834
82,-0.93699795,-0.8848089,"('poor', 'rich')",-0.3217045,-0.38415077,5.310879,5.3162384,1.3507255,1.349093,-0.0016325
83,0.2535467,0.18587875,"('powerless', 'powerful')",1.0211967,1.0366589,-1.201335,-1.2136487,0.0244695,0.002963,-0.0215065
84,1.1499647,0.9851754,"('inferior', 'superior')",0.24710456,0.17715576,0.918115,0.845756,0.771728,0.6693624,-0.1023656
85,2.4982738,2.496315,"('insignificant', 'prestigious')",0.30444735,0.21825501,0.85652184,0.8583517,1.2197477,1.1909739,-0.0287738
86,0.6843367,0.68469816,"('uninfluential', 'influential')",0.8459746,0.7428768,-0.2732968,-0.38115326,0.4190048,0.3488073,-0.0701975
87,0.051896423,-0.00029375032,"('unsuccessful', 'successful')",-0.013982284,-0.03610638,0.5092524,0.5939249,0.1823889,0.1858416,0.0034527
88,0.40621293,0.36778563,"('low', 'eminent')",-0.12980004,-0.22375299,0.19453442,0.19904073,0.1569824,0.1143578,-0.0426246
