,precision_male,precision_female,tuple,castparts_male,castparts_female,corp_male,corp_female,average_male,average_female,female-male
15,-0.65648556,-0.8755679,"('boring', 'funny')",0.3507954,0.25825742,-0.3373899,-0.39315838,-0.21436,-0.336823,-0.122463
16,-1.0900248,-1.3137215,"('unpopular', 'popular')",-0.7321179,-0.6570824,0.75593984,0.70214903,-0.355401,-0.422885,-0.067484
17,-0.5925915,-0.64725596,"('nasty', 'nice')",-0.12047157,-0.027456129,-0.64392227,-0.63162804,-0.4523284,-0.4354467,0.0168817
18,-0.86552924,-0.93544227,"('disagreeable', 'welcoming')",-0.96461916,-0.8568946,-0.59850764,-0.65945154,-0.809552,-0.8172628,-0.0077108
19,-0.72407144,-0.80650836,"('inhospitable', 'hospitable')",-1.1414156,-1.0943614,-0.39485464,-0.2951065,-0.7534472,-0.7319921,0.0214551
20,1.2536788,1.4086676,"('rough', 'thoughtful')",-0.47807333,-0.37370425,0.92834866,0.9421124,0.5679847,0.6590253,0.0910406
21,1.3288151,1.6535048,"('immoral', 'moral')",0.038564436,0.2149306,-0.8962665,-0.81570244,0.1570377,0.350911,0.1938733
22,0.30321065,0.4611134,"('untrustworthy', 'trustworthy')",-0.32901043,-0.24927051,-1.1692247,-1.1958667,-0.3983415,-0.3280079,0.0703336
23,1.7529216,1.9398619,"('insincere', 'sincere')",0.61430067,0.76327556,5.4720926,5.5700808,2.613105,2.7577394,0.1446344
24,0.8318436,0.82480824,"('dishonest', 'honest')",0.31506792,0.40087795,0.5117006,0.5761326,0.5528707,0.6006063,0.0477356
25,-0.08840366,-0.22667624,"('egoistic', 'altruistic')",0.44445217,0.46248806,1.2225617,1.1928728,0.5262034,0.4762282,-0.0499752
26,-0.032425556,-0.18734407,"('hardhearted', 'benevolent')",0.7227796,0.5635276,1.7052972,1.5418319,0.7985504,0.6393385,-0.1592119
27,-0.5563042,-0.5223332,"('hardhearted', 'softhearted')",-0.5581061,-0.452876,1.3166326,1.2091581,0.0674074,0.0779829,0.0105755
28,1.0992261,1.0637004,"('disloyal', 'loyal')",-0.37271246,-0.4317559,0.90332305,0.93105495,0.5432789,0.5209998,-0.0222791
29,-0.22217883,-0.3271208,"('unfair', 'fair')",-1.1634821,-1.2841456,-0.5299643,-0.6585639,-0.6385417,-0.7566101,-0.1180684
30,1.0645051,1.2320323,"('intolerant', 'tolerant')",0.23960884,0.36152285,0.755929,0.6902684,0.686681,0.7612745,0.0745935
31,-2.3960009,-2.7907403,"('evil', 'good')",-0.7431648,-0.78857535,-0.6833314,-0.778212,-1.2741656,-1.4525092,-0.1783436
32,0.4946883,0.5770814,"('unkind', 'kind')",0.7586081,0.78405046,0.7351001,0.65223336,0.6627988,0.6711218,0.008323
33,1.0307292,0.7459937,"('wrong', 'right')",0.67597216,0.6171669,-0.2972522,-0.3189529,0.4698164,0.3480692,-0.1217472
34,0.031217877,0.03333246,"('mean', 'honorable')",-0.008156633,0.21175143,5.4853406,5.745693,1.836134,1.9969257,0.1607917
35,-1.4926347,-1.9019563,"('corrupt', 'incorrupt')",-0.30216625,-0.45084134,-0.21431178,-0.2895622,-0.6697042,-0.8807867,-0.2110825
36,-1.7017992,-2.125385,"('hostile', 'amicable')",-0.6875659,-0.7548807,0.034926996,-0.15137763,-0.7848128,-1.0105478,-0.225735
37,0.11663361,0.18454915,"('fake', 'genuine')",-0.43961713,-0.38991308,-0.114989564,-0.03464843,-0.145991,-0.0800041,0.0659869
38,0.9555918,0.93678343,"('untruthful', 'truthful')",0.58816683,0.67855763,0.10671118,0.28059983,0.5501566,0.6319803,0.0818237
39,1.9008394,1.9397093,"('exploitative', 'cooperative')",0.45345744,0.42777878,-0.07232981,1.4066696e-05,0.7606557,0.7891674,0.0285117
40,0.30526903,0.25012344,"('stingy', 'generous')",-0.19641683,-0.16374521,-1.9998523,-2.1444235,-0.6303333,-0.686015,-0.0556817
41,0.17812498,0.2449296,"('unforgiving', 'forgiving')",-0.09004548,0.067374244,-0.15659715,-0.20492421,-0.0228392,0.0357932,0.0586324
42,0.8123443,0.8488478,"('unreliable', 'reliable')",0.033063,0.14061312,-3.2468677,-3.2031329,-0.8004868,-0.7378906,0.0625962
43,1.5484316,1.7727468,"('irresponsible', 'responsible')",-0.035047933,0.12760727,0.054469865,0.15182126,0.5226179,0.6840584,0.1614405
44,-0.72679013,-0.83322775,"('prejudiced', 'unprejudiced')",0.07082182,0.08685588,-1.5114167,-1.4995296,-0.7224617,-0.7486339,-0.0261722
45,1.3597413,1.5856413,"('incompetent', 'competent')",0.1361389,0.36591443,0.16117516,0.16557182,0.5523518,0.7057092,0.1533574
46,1.7249442,2.0919888,"('uncompetitive', 'competitive')",-0.63310623,-0.4274595,-1.1190621,-1.0818726,-0.0090747,0.1942189,0.2032936
47,0.3952769,0.5532998,"('stupid', 'smart')",1.1595017,1.2807964,5.6945567,5.8701916,2.4164451,2.5680958,0.1516507
48,0.682182,0.7594186,"('unintelligent', 'intelligent')",-0.68075687,-0.6142397,0.66672707,0.62278616,0.2227174,0.2559884,0.033271
49,-0.13195248,-0.043757766,"('unable', 'able')",-0.73023784,-0.53007543,-0.32637587,-0.18216178,-0.3961887,-0.2519983,0.1441904
50,0.43603942,0.3618042,"('clumsy', 'skillful')",0.4951975,0.51439184,0.46256223,0.43858027,0.4645997,0.4382588,-0.0263409
51,0.9055152,1.0512875,"('uneducated', 'educated')",-0.9888081,-1.0351301,0.06765363,-0.026178353,-0.0052131,-0.0033403,0.0018728
52,-0.10532275,-0.4794383,"('irrational', 'rational')",0.1584219,-0.06739845,0.2980218,0.2105027,0.1170403,-0.1121113,-0.2291516
53,0.13246875,0.15426823,"('uncreative', 'creative')",-0.44160172,-0.43936947,0.4509707,0.3173302,0.0472792,0.010743,-0.0365362
54,-0.80269974,-0.95272654,"('incapable', 'capable')",-0.55962783,-0.629043,0.6045088,0.7620146,-0.2526063,-0.2732516,-0.0206453
55,1.8131628,2.2519183,"('incompetent', 'clever')",-0.7255831,-0.5370091,0.039833926,0.03552703,0.3758045,0.5834787,0.2076742
56,2.70145,2.908607,"('impractical', 'practical')",1.3344934,1.4156836,-0.71880895,-0.58819544,1.1057115,1.2453651,0.1396536
57,0.6231131,0.7451645,"('unimaginative', 'imaginative')",-0.15018901,-0.10852629,-3.1811917,-3.2535846,-0.9027559,-0.8723155,0.0304404
58,0.5728513,0.50582135,"('undiscriminating', 'discriminating')",0.019080754,0.067128554,-0.3150396,-0.30527896,0.0922975,0.0892236,-0.0030739
59,-1.172833,-1.531351,"('foolish', 'wise')",-0.106775485,-0.2042442,0.20170362,0.28299943,-0.3593016,-0.4841986,-0.124897
60,2.7294316,3.131761,"('inefficient', 'efficient')",1.2903316,1.5247524,-0.34947884,-0.150943,1.2234281,1.5018568,0.2784287
61,1.7329342,1.7482911,"('illogical', 'logical')",0.13273592,0.044092674,0.27759373,0.13715865,0.7144213,0.6431808,-0.0712405
62,0.9471633,1.3006212,"('incompetent', 'brilliant')",-0.04161179,0.20833276,0.084952906,0.30656818,0.3301681,0.605174,0.2750059
63,0.32515472,0.5975726,"('unperceptive', 'insightful')",-0.35009518,-0.13887583,0.45598674,0.58551174,0.1436821,0.3480695,0.2043874
64,0.6441466,0.62832403,"('shy', 'confident')",0.06964997,0.023279585,-6.524966,-6.6168814,-1.9370564,-1.9884259,-0.0513695
65,2.1718724,2.3644326,"('insecure', 'secure')",0.43915612,0.35351408,-0.5329573,-0.47650608,0.6926904,0.7471468,0.0544564
66,-0.44785804,-0.58333004,"('inactive', 'active')",-0.7359409,-0.7871554,0.6988734,0.69374424,-0.1616418,-0.2255804,-0.0639386
67,1.3026949,1.1798782,"('doubtful', 'determined')",1.1059695,1.0596054,-0.19308189,-0.19520001,0.7385275,0.6814279,-0.0570996
68,-0.12719662,-0.09897692,"('dependent', 'independent')",-1.2736238,-1.3072753,-0.8186008,-0.796931,-0.7398071,-0.7343944,0.0054127
69,-0.36776334,-0.6955962,"('lazy', 'industrious')",0.90009844,0.81022483,-0.29473302,-0.26347756,0.0792007,-0.0496163,-0.128817
70,0.6872163,0.8702173,"('lethargic', 'energetic')",-0.31253898,-0.18087739,-0.29894382,-0.22210337,0.0252445,0.1557455,0.130501
71,0.9331579,0.8861376,"('diffident', 'self-confident')",0.9172249,0.95090353,0.3572678,0.38826805,0.7358836,0.7417697,0.0058861
72,1.2708049,1.3956761,"('unambitious', 'ambitious')",-0.28152552,-0.30229387,-0.45687416,-0.34687075,0.1774684,0.2488372,0.0713688
73,0.725123,0.5931008,"('helpless', 'self-reliant')",-0.010326887,-0.100279465,-3.0787673,-3.0532515,-0.7879904,-0.8534767,-0.0654863
74,1.8892298,2.0789514,"('undedicated', 'dedicated')",0.051901877,0.20285213,-0.45275533,-0.4656913,0.4961254,0.6053708,0.1092454
75,-2.0571012,-2.2357953,"('meek', 'impulsive')",-1.181167,-1.2227206,-0.5491914,-0.4809584,-1.2624866,-1.3131581,-0.0506715
76,1.3148017,1.5780061,"('anxious', 'daring')",0.13527137,0.31244087,-0.40157312,-0.34570724,0.3494999,0.5149132,0.1654133
77,1.8654255,2.0219355,"('unmotivated', 'motivated')",-0.817669,-0.69239503,-1.1281865,-1.0142612,-0.02681,0.1050931,0.1319031
78,0.5657542,0.84043497,"('nonresilient', 'resilient')",-0.1077018,0.050959848,0.17452866,0.22971877,0.2108603,0.3737045,0.1628442
79,-1.2785571,-1.6232948,"('wavering', 'unwavering')",-0.7469372,-0.7757119,-0.2796618,-0.16527247,-0.7683854,-0.8547598,-0.0863744
80,1.0668018,1.5373055,"('dominated', 'dominating')",-0.20961174,-0.15425488,-1.2456666,-1.0870113,-0.1294922,0.0986797,0.2281719
81,0.3502621,0.6272162,"('submissive', 'aggressive')",-0.31533045,-0.28463235,-1.1821762,-1.0133429,-0.3824149,-0.2235863,0.1588286
82,-0.487754,-0.39374867,"('poor', 'rich')",-0.07275842,0.04224182,6.5092974,6.602532,1.9829283,2.0836751,0.1007468
83,0.66041785,0.5401557,"('powerless', 'powerful')",-0.39233065,-0.34450293,-1.2714003,-1.2678522,-0.3344377,-0.3573998,-0.0229621
84,1.600235,1.4706475,"('inferior', 'superior')",0.070726916,0.01562305,0.80721605,0.7583506,0.8260593,0.7482071,-0.0778522
85,-1.1315289,-1.5857369,"('insignificant', 'prestigious')",-0.51645744,-0.60760546,0.30106476,0.24253093,-0.4489739,-0.6502704,-0.2012965
86,1.2556391,1.3985887,"('uninfluential', 'influential')",-0.11234721,-0.14488806,-0.3393647,-0.4728397,0.2679757,0.260287,-0.0076887
87,2.0765257,2.1851194,"('unsuccessful', 'successful')",0.81074584,0.8643712,0.8923571,0.99680847,1.2598762,1.3487663,0.0888901
88,-0.7186854,-0.7583874,"('low', 'eminent')",-0.18717426,-0.18095697,-0.17436887,-0.22481078,-0.3600762,-0.3880517,-0.0279755
