,kontoor_male,kontoor_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
57,-0.5505146,-0.66173416,"('unimaginative', 'imaginative')",-0.36914507,-0.36201,-1.9166105,-1.9764926,-0.9454234,-1.0000789,-0.0546555
58,-0.11667743,-0.14644271,"('undiscriminating', 'discriminating')",0.17563626,0.2340787,0.0864206,0.044871144,0.0484598,0.044169,-0.0042908
59,0.5078105,0.58797413,"('foolish', 'wise')",0.47207588,0.38137913,0.52535033,0.5187355,0.5017455,0.4960296,-0.0057159
60,0.31058794,0.25295073,"('inefficient', 'efficient')",1.3761317,1.3438315,-0.28145653,-0.18070455,0.4684211,0.4720259,0.0036048
61,-0.9807082,-1.0487818,"('illogical', 'logical')",-0.3671566,-0.53613824,-0.049824398,-0.19928467,-0.4658964,-0.5947349,-0.1288385
62,0.23004839,0.24965943,"('incompetent', 'brilliant')",1.1055088,1.1994117,-0.12882742,0.052430958,0.4022433,0.5005007,0.0982574
63,-0.34767753,-0.30941635,"('unperceptive', 'insightful')",0.4874721,0.57429945,0.8362846,0.9421975,0.3253597,0.4023602,0.0770005
64,0.2674111,0.19756992,"('shy', 'confident')",-0.012938868,-0.15466306,-6.2036233,-6.2375097,-1.9830503,-2.0648677,-0.0818174
65,0.26456326,0.09310931,"('insecure', 'secure')",0.38769042,0.08701151,-0.3911825,-0.45078057,0.0870237,-0.0902199,-0.1772436
66,-0.54979885,-0.49430305,"('inactive', 'active')",-0.61130834,-0.5984935,0.869784,0.84086674,-0.0971077,-0.0839766,0.0131311
67,1.4847528,1.5137843,"('doubtful', 'determined')",0.27363288,0.29039624,-0.23170759,-0.10516531,0.5088927,0.5663384,0.0574457
68,-0.43669355,-0.4354501,"('dependent', 'independent')",-0.6898675,-0.86188835,-0.6389643,-0.6750497,-0.5885084,-0.6574628,-0.0689544
69,0.1237037,0.3249395,"('lazy', 'industrious')",0.18637368,0.2277308,-0.3419825,-0.32142484,-0.010635,0.0770818,0.0877168
70,0.31310403,0.31694597,"('lethargic', 'energetic')",0.26184264,0.35453144,0.7292367,0.81168675,0.4347278,0.4943881,0.0596603
71,-0.7780196,-0.80591464,"('diffident', 'self-confident')",2.1814187,2.1111963,0.6525266,0.63911897,0.6853085,0.6481335,-0.037175
72,-0.71968627,-0.75251734,"('unambitious', 'ambitious')",-0.73582655,-0.7542586,-1.2458155,-1.1765819,-0.9004428,-0.8944526,0.0059902
73,1.1048923,1.1315439,"('helpless', 'self-reliant')",0.956012,1.0483303,-2.661438,-2.6301596,-0.2001779,-0.1500951,0.0500828
74,0.152321,0.23377346,"('undedicated', 'dedicated')",0.9081158,0.9881149,0.5182024,0.51175195,0.5262131,0.5778801,0.051667
75,0.062148284,0.0653104,"('meek', 'impulsive')",-1.2668421,-1.0449457,-0.30260986,-0.21835297,-0.5024346,-0.3993294,0.1031052
76,0.60978264,0.5937869,"('anxious', 'daring')",1.0510552,1.1143297,0.42877424,0.49645114,0.6965373,0.7348559,0.0383186
77,-0.50674766,-0.54103076,"('unmotivated', 'motivated')",-0.2068733,-0.20134372,-1.3118668,-1.1880566,-0.6751626,-0.643477,0.0316856
78,-1.3538328,-1.2479806,"('nonresilient', 'resilient')",0.515903,0.6380052,0.24492393,0.34870514,-0.1976686,-0.0870901,0.1105785
79,-0.9444912,-0.9169597,"('wavering', 'unwavering')",-1.1813322,-1.0844212,0.07920692,0.11852279,-0.6822055,-0.6276194,0.0545861
80,0.020929715,0.012825802,"('dominated', 'dominating')",0.456373,0.3911662,-1.4731848,-1.4171062,-0.3319607,-0.3377047,-0.005744
81,0.15130037,-0.14975154,"('submissive', 'aggressive')",0.21399055,0.0341209,-0.8317227,-0.8520382,-0.1554772,-0.3225563,-0.1670791
82,-0.13994354,-0.2476488,"('poor', 'rich')",0.30355278,0.33141395,5.6233273,5.649243,1.9289788,1.9110026,-0.0179762
83,-0.7079149,-0.695849,"('powerless', 'powerful')",0.5293858,0.5272294,-0.94566035,-0.9707168,-0.3747298,-0.3797788,-0.005049
84,0.58169764,0.47222906,"('inferior', 'superior')",0.19249511,0.016945392,1.0935919,1.0027542,0.6225949,0.4973096,-0.1252853
85,-0.43441758,-0.4010057,"('insignificant', 'prestigious')",0.081779204,0.17465785,1.2366563,1.2372345,0.2946726,0.3369622,0.0422896
86,-1.5863593,-1.6999356,"('uninfluential', 'influential')",-0.0536053,-0.24528006,-0.15853447,-0.33904165,-0.5994997,-0.7614191,-0.1619194
87,0.048531096,-0.11254744,"('unsuccessful', 'successful')",1.9184241,1.7663811,0.7105079,0.7752895,0.8924877,0.8097077,-0.08278
88,-0.011021463,-0.15963846,"('low', 'eminent')",0.5031235,0.38404942,0.34731364,0.33282873,0.2798052,0.1857466,-0.0940586
