,tattler_male,tattler_female,tuple,average_male,average_female,female-male
23,1.2395701,1.220278,"('insincere', 'sincere')",1.2395701,1.220278,-0.0192921
24,-0.47180083,-0.5761787,"('dishonest', 'honest')",-0.4718008,-0.5761787,-0.1043779
25,-0.5806775,-0.37933576,"('egoistic', 'altruistic')",-0.5806775,-0.3793358,0.2013417
26,0.16361047,-0.009049787,"('hardhearted', 'benevolent')",0.1636105,-0.0090498,-0.1726603
27,0.30533132,0.29458585,"('hardhearted', 'softhearted')",0.3053313,0.2945859,-0.0107454
28,-0.51470274,-0.45962918,"('disloyal', 'loyal')",-0.5147027,-0.4596292,0.0550735
29,0.033134513,-0.08984636,"('unfair', 'fair')",0.0331345,-0.0898464,-0.1229809
30,0.4815119,0.43487954,"('intolerant', 'tolerant')",0.4815119,0.4348795,-0.0466324
31,-1.0495143,-0.9696954,"('evil', 'good')",-1.0495143,-0.9696954,0.0798189
32,-0.06556475,-0.1493968,"('unkind', 'kind')",-0.0655648,-0.1493968,-0.083832
33,-0.38549137,-0.41196683,"('wrong', 'right')",-0.3854914,-0.4119668,-0.0264754
34,0.6203308,0.80408806,"('mean', 'honorable')",0.6203308,0.8040881,0.1837573
35,-0.442952,-0.5064014,"('corrupt', 'incorrupt')",-0.442952,-0.5064014,-0.0634494
36,-0.70565814,-0.6129889,"('hostile', 'amicable')",-0.7056581,-0.6129889,0.0926692
37,-0.15217763,-0.14562625,"('fake', 'genuine')",-0.1521776,-0.1456262,0.0065514
38,-0.32107997,-0.3104043,"('untruthful', 'truthful')",-0.32108,-0.3104043,0.0106757
39,0.06486721,0.17497317,"('exploitative', 'cooperative')",0.0648672,0.1749732,0.110106
40,-1.601785,-1.6152102,"('stingy', 'generous')",-1.6017849,-1.6152102,-0.0134253
41,-0.095123105,-0.19909847,"('unforgiving', 'forgiving')",-0.0951231,-0.1990985,-0.1039754
42,-0.013939675,-0.044336975,"('unreliable', 'reliable')",-0.0139397,-0.044337,-0.0303973
43,0.39830524,0.2288109,"('irresponsible', 'responsible')",0.3983052,0.2288109,-0.1694943
44,-0.6371246,-0.7410197,"('prejudiced', 'unprejudiced')",-0.6371246,-0.7410197,-0.1038951
45,0.37619078,-0.0028903056,"('incompetent', 'competent')",0.3761908,-0.0028903,-0.3790811
46,-0.07764412,-0.29298794,"('uncompetitive', 'competitive')",-0.0776441,-0.2929879,-0.2153438
47,2.291312,2.2341785,"('stupid', 'smart')",2.291312,2.2341785,-0.0571335
48,-1.1573077,-0.98538834,"('unintelligent', 'intelligent')",-1.1573077,-0.9853883,0.1719194
49,-0.60678476,-0.3339269,"('unable', 'able')",-0.6067848,-0.3339269,0.2728579
50,-0.26106784,-0.060260624,"('clumsy', 'skillful')",-0.2610678,-0.0602606,0.2008072
51,0.3514067,0.35010055,"('uneducated', 'educated')",0.3514067,0.3501005,-0.0013062
52,-0.5432204,-0.33252892,"('irrational', 'rational')",-0.5432204,-0.3325289,0.2106915
53,-0.89136475,-0.7964207,"('uncreative', 'creative')",-0.8913648,-0.7964207,0.0949441
54,-0.10707036,0.012684666,"('incapable', 'capable')",-0.1070704,0.0126847,0.1197551
55,0.69704854,0.62578076,"('incompetent', 'clever')",0.6970485,0.6257808,-0.0712677
56,1.4044548,1.1565868,"('impractical', 'practical')",1.4044548,1.1565868,-0.247868
57,-0.7830897,-0.9964614,"('unimaginative', 'imaginative')",-0.7830897,-0.9964614,-0.2133717
58,0.9252897,0.5719755,"('undiscriminating', 'discriminating')",0.9252897,0.5719755,-0.3533142
59,0.11724842,0.32280192,"('foolish', 'wise')",0.1172484,0.3228019,0.2055535
60,0.90119344,0.90884966,"('inefficient', 'efficient')",0.9011934,0.9088497,0.0076563
61,0.0019636648,-0.23040468,"('illogical', 'logical')",0.0019637,-0.2304047,-0.2323684
62,0.33159533,0.30156928,"('incompetent', 'brilliant')",0.3315953,0.3015693,-0.030026
63,0.11953645,0.12573639,"('unperceptive', 'insightful')",0.1195365,0.1257364,0.0061999
64,-1.2626042,-1.3540683,"('shy', 'confident')",-1.2626042,-1.3540683,-0.0914641
65,0.55829877,0.29098457,"('insecure', 'secure')",0.5582988,0.2909846,-0.2673142
66,-0.80737656,-1.0867304,"('inactive', 'active')",-0.8073766,-1.0867304,-0.2793538
67,0.50391877,0.4493386,"('doubtful', 'determined')",0.5039188,0.4493386,-0.0545802
68,-0.26377314,-0.15590222,"('dependent', 'independent')",-0.2637731,-0.1559022,0.1078709
69,-0.9225905,-0.9675354,"('lazy', 'industrious')",-0.9225905,-0.9675354,-0.0449449
70,0.7142916,0.45380548,"('lethargic', 'energetic')",0.7142916,0.4538055,-0.2604861
71,-0.77630836,-0.56538373,"('diffident', 'self-confident')",-0.7763084,-0.5653837,0.2109247
72,-0.33056682,-0.3607166,"('unambitious', 'ambitious')",-0.3305668,-0.3607166,-0.0301498
73,-0.57856125,-0.3875671,"('helpless', 'self-reliant')",-0.5785612,-0.3875671,0.1909941
74,0.12851167,-0.007353358,"('undedicated', 'dedicated')",0.1285117,-0.0073534,-0.1358651
75,-0.1559418,-0.20592536,"('meek', 'impulsive')",-0.1559418,-0.2059254,-0.0499836
76,0.2868352,0.057725832,"('anxious', 'daring')",0.2868352,0.0577258,-0.2291094
77,-0.989718,-0.7678329,"('unmotivated', 'motivated')",-0.989718,-0.7678329,0.2218851
78,-0.60163254,-0.4214785,"('nonresilient', 'resilient')",-0.6016325,-0.4214785,0.180154
79,-1.0561582,-1.1679617,"('wavering', 'unwavering')",-1.0561582,-1.1679617,-0.1118035
80,0.6012212,0.4009256,"('dominated', 'dominating')",0.6012212,0.4009256,-0.2002956
81,0.6523434,0.43602955,"('submissive', 'aggressive')",0.6523434,0.4360296,-0.2163138
82,1.8102018,1.7434725,"('poor', 'rich')",1.8102018,1.7434725,-0.0667293
83,0.08384514,0.050420187,"('powerless', 'powerful')",0.0838451,0.0504202,-0.0334249
84,0.4654816,0.47692356,"('inferior', 'superior')",0.4654816,0.4769236,0.011442
85,-1.519691,-1.2837764,"('insignificant', 'prestigious')",-1.519691,-1.2837764,0.2359146
86,-0.95609266,-1.0892572,"('uninfluential', 'influential')",-0.9560927,-1.0892572,-0.1331645
87,0.10643107,-0.09846854,"('unsuccessful', 'successful')",0.1064311,-0.0984685,-0.2048996
88,-0.627703,-0.58159184,"('low', 'eminent')",-0.627703,-0.5815918,0.0461112
