,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,female-male
26,0.4484238,0.3358131,"('hardhearted', 'benevolent')",0.81727964,0.6929663,-0.33817348,-0.40806752,1.491774,1.3637117,0.604826,0.4961059,-0.1087201
27,-0.29681572,-0.4139384,"('hardhearted', 'softhearted')",0.66851735,0.6141376,0.38930318,0.3703534,1.01214,0.834076,0.4432862,0.3511571,-0.0921291
28,-0.8421366,-0.9800068,"('disloyal', 'loyal')",-0.44794515,-0.6410242,-1.5224127,-1.5911477,0.9829282,0.8232987,-0.4573915,-0.59722,-0.1398285
29,0.0077233054,0.017871266,"('unfair', 'fair')",-0.13866435,-0.22782001,0.053313974,0.025742248,-0.78364205,-0.9028894,-0.2153173,-0.271774,-0.0564567
30,0.42339578,0.50251114,"('intolerant', 'tolerant')",-0.1589424,-0.17554095,-0.98459005,-0.9347983,0.36415255,0.46981558,-0.088996,-0.0345031,0.0544929
31,-0.7924747,-0.5387491,"('evil', 'good')",0.06064547,0.28490996,0.6508377,0.71801585,-1.0164099,-1.1102835,-0.2743503,-0.1615267,0.1128236
32,0.73372173,0.5650069,"('unkind', 'kind')",0.32185686,0.19245146,-0.805203,-0.79563457,0.9752792,0.90257597,0.3064137,0.2160999,-0.0903138
33,-0.042361118,-0.08598657,"('wrong', 'right')",0.40344325,0.40584552,0.89794767,0.85790116,-0.44339144,-0.49582106,0.2039096,0.1704848,-0.0334248
34,-0.12799448,0.11405656,"('mean', 'honorable')",0.10227236,0.25254,-0.3455658,-0.28248894,5.2451606,5.3304887,1.2184682,1.353649,0.1351808
35,-0.935019,-1.0745714,"('corrupt', 'incorrupt')",0.28194112,0.25866356,2.247466,2.1658125,-0.5415762,-0.7362183,0.263203,0.1534216,-0.1097814
36,-0.69226044,-0.6933531,"('hostile', 'amicable')",0.4614681,0.46997657,0.75017166,0.7293542,-0.08708118,-0.29559672,0.1080745,0.0525952,-0.0554793
37,0.23620896,0.15007488,"('fake', 'genuine')",0.3986558,0.32150954,-0.46527785,-0.4435414,0.10970176,0.12027323,0.0698222,0.0370791,-0.0327431
38,0.15726455,0.13648295,"('untruthful', 'truthful')",0.11172362,0.11903919,-1.1319376,-1.1139464,-0.2912461,-0.25247362,-0.2885489,-0.2777245,0.0108244
39,1.4097672,1.4543705,"('exploitative', 'cooperative')",0.94962275,0.9574224,0.5498422,0.51975197,0.59664464,0.6508281,0.8764691,0.8955932,0.0191241
40,-0.18824182,-0.15477544,"('stingy', 'generous')",-0.20562494,-0.22420542,-0.99307376,-1.007966,-2.47809,-2.574774,-0.9662576,-0.9904302,-0.0241726
41,0.36973268,0.4869402,"('unforgiving', 'forgiving')",0.054648843,0.085119024,-1.8915796,-1.8826107,-0.20351218,-0.1838357,-0.4176776,-0.3735968,0.0440808
42,-0.25697014,0.020216035,"('unreliable', 'reliable')",-0.4604982,-0.42341432,-0.34973854,-0.21052839,-3.2847931,-3.100065,-1.0880001,-0.9284479,0.1595522
43,0.49392447,0.5632076,"('irresponsible', 'responsible')",-0.23007303,-0.29732785,-2.054055,-2.017503,0.56523025,0.712118,-0.3062433,-0.2598763,0.046367
44,0.06741802,0.10010491,"('prejudiced', 'unprejudiced')",-0.37304756,-0.26110265,1.2639843,1.2530406,-1.3406374,-1.337503,-0.0955707,-0.061365,0.0342057
45,0.43731514,0.5673215,"('incompetent', 'competent')",-0.5187304,-0.55938315,-1.9515911,-1.8735406,-0.28890374,-0.2661664,-0.5804775,-0.5329422,0.0475353
46,0.6280147,0.6375963,"('uncompetitive', 'competitive')",-0.31106576,-0.37258634,-2.0510428,-1.9908051,-0.6117992,-0.5186098,-0.5864733,-0.5611013,0.025372
47,1.1273685,1.246993,"('stupid', 'smart')",0.21611947,0.21637623,-0.046201106,-0.0012274422,5.337533,5.4349527,1.658705,1.7242736,0.0655686
48,-0.47114605,-0.5686545,"('unintelligent', 'intelligent')",-0.3714867,-0.46852285,-2.0517936,-2.0655305,-0.14715225,-0.134842,-0.7603946,-0.8093874,-0.0489928
49,0.15626192,0.23354128,"('unable', 'able')",0.775586,0.79451984,-0.18319942,-0.11067331,-0.34442586,-0.2742377,0.1010557,0.1607875,0.0597318
50,-0.259652,-0.3504425,"('clumsy', 'skillful')",0.13978575,0.06733024,0.06390841,0.10612315,-0.1660189,-0.2394512,-0.0554942,-0.1041101,-0.0486159
51,0.6377917,0.5473962,"('uneducated', 'educated')",-0.3084319,-0.41823435,-1.5563346,-1.5889921,0.14496112,0.09411587,-0.2705034,-0.3414286,-0.0709252
52,-0.14097413,-0.22635302,"('irrational', 'rational')",0.92773145,0.795337,-0.17372721,-0.30054933,-0.010075755,-0.25287792,0.1507386,0.0038892,-0.1468494
53,-0.041365072,-0.10257019,"('uncreative', 'creative')",-0.26078126,-0.37028098,-0.89979756,-0.93536913,0.6344974,0.5582445,-0.1418616,-0.2124939,-0.0706323
54,-0.7553909,-0.79284614,"('incapable', 'capable')",0.6161162,0.49505222,-0.69986904,-0.7332438,0.6754745,0.6188645,-0.0409173,-0.1030433,-0.062126
55,0.8508364,0.8650871,"('incompetent', 'clever')",-0.4146603,-0.4838213,-1.2977333,-1.2571653,0.28890944,0.38072672,-0.143162,-0.1237932,0.0193688
56,0.8245643,0.8972812,"('impractical', 'practical')",-0.21598499,-0.31927946,-0.8197011,-0.7863624,-0.29375055,-0.10170973,-0.1262181,-0.0775176,0.0487005
57,0.2615668,0.3242804,"('unimaginative', 'imaginative')",-0.7152314,-0.8190293,-1.7404616,-1.7202406,-3.1644423,-3.0454671,-1.339642,-1.3151141,0.0245279
58,0.8101332,0.85336435,"('undiscriminating', 'discriminating')",-0.2683708,-0.34210193,-1.3914858,-1.363547,-0.11630485,-0.065575585,-0.2415071,-0.229465,0.0120421
59,0.08678557,0.110974036,"('foolish', 'wise')",0.90076244,0.9359821,0.98253006,0.9581338,-0.11820297,-0.18901704,0.4629688,0.4540182,-0.0089506
60,0.9915171,1.0735044,"('inefficient', 'efficient')",-0.007092368,-0.030493174,-1.6467195,-1.5636894,0.1724392,0.46748167,-0.1224639,-0.0132991,0.1091648
61,-0.20747705,-0.30708516,"('illogical', 'logical')",-0.21627471,-0.37861562,-1.2572252,-1.3193226,0.0773522,-0.057854857,-0.4009062,-0.5157196,-0.1148134
62,0.6487302,0.76570773,"('incompetent', 'brilliant')",-0.5921997,-0.5461925,-1.4391329,-1.367861,-0.07351085,0.12280765,-0.3640283,-0.2563846,0.1076437
63,0.14984559,0.20396236,"('unperceptive', 'insightful')",-0.4359831,-0.40014672,-1.6048248,-1.5399953,0.23495278,0.3708942,-0.4140024,-0.3413214,0.072681
64,0.6388589,0.77692866,"('shy', 'confident')",-0.10857196,-0.019102942,-0.8729241,-0.81781495,-6.477572,-6.314132,-1.7050523,-1.5935304,0.1115219
65,0.71280295,0.71156806,"('insecure', 'secure')",-0.63600934,-0.7262721,-1.1017199,-1.1145128,0.2985994,0.43636203,-0.1815817,-0.1732137,0.008368
66,-0.06926072,-0.09802209,"('inactive', 'active')",-0.61126447,-0.5752588,0.5766201,0.5533686,0.35404027,0.2409621,0.0625338,0.0302625,-0.0322713
67,0.14820918,0.28374925,"('doubtful', 'determined')",-0.518825,-0.49419746,0.21537983,0.22569259,-0.41916317,-0.35955366,-0.1435998,-0.0860773,0.0575225
68,-0.3566662,-0.31091258,"('dependent', 'independent')",-0.50681484,-0.48868403,0.02559704,0.007856067,-1.3127831,-1.3423228,-0.5376668,-0.5335158,0.004151
69,-0.43417728,-0.30063078,"('lazy', 'industrious')",1.1854205,1.3539593,1.8363363,1.870418,-1.0809948,-1.1773721,0.3766462,0.4365936,0.0599474
70,-0.28839332,-0.20222256,"('lethargic', 'energetic')",-1.2464886,-1.2971334,-1.0154371,-0.9489662,0.5113976,0.65461713,-0.5097303,-0.4484263,0.061304
71,0.39965567,0.42182153,"('diffident', 'self-confident')",1.7613009,1.7964005,0.8457383,0.8078627,0.63099414,0.5801997,0.9094222,0.9015712,-0.007851
72,0.049787637,0.11300281,"('unambitious', 'ambitious')",-0.99211174,-1.0418684,-2.0488186,-2.0980167,-0.49780133,-0.3798865,-0.872236,-0.8516922,0.0205438
73,1.1836562,1.2078514,"('helpless', 'self-reliant')",0.6104686,0.6022158,0.5853081,0.5823077,-3.55433,-3.4958138,-0.2937243,-0.2758597,0.0178646
74,0.77540624,0.81743175,"('undedicated', 'dedicated')",0.31824034,0.20946354,-0.2526617,-0.22787325,0.14810684,0.16256933,0.2472729,0.2403978,-0.0068751
75,-0.11288739,0.03066795,"('meek', 'impulsive')",-0.35772932,-0.23403768,0.62956303,0.6834448,-0.797784,-0.7498724,-0.1597094,-0.0674493,0.0922601
76,-0.13454555,-0.068513505,"('anxious', 'daring')",-0.42467284,-0.49534062,-0.501758,-0.43090108,-0.053457588,0.079839185,-0.2786085,-0.228729,0.0498795
77,-0.9370739,-0.7203996,"('unmotivated', 'motivated')",-0.07561673,0.008638432,-1.330226,-1.2669668,-1.0353924,-0.82336634,-0.8445772,-0.7005236,0.1440536
78,-0.45152864,-0.48403117,"('nonresilient', 'resilient')",0.8655823,0.83461064,-0.35502023,-0.30833763,0.10764317,0.13058354,0.0416691,0.0432063,0.0015372
79,-1.165197,-1.1443712,"('wavering', 'unwavering')",-0.08889944,-0.13399535,0.4771721,0.4795821,-0.48044455,-0.47888508,-0.3143422,-0.3194174,-0.0050752
80,0.6547144,0.568215,"('dominated', 'dominating')",-0.9196101,-0.9441065,-0.49577653,-0.4830441,-0.9757611,-0.8830153,-0.4341083,-0.4354877,-0.0013794
81,0.19886336,0.09272891,"('submissive', 'aggressive')",-0.19435596,-0.30070695,-1.2853743,-1.2569544,-0.71268654,-0.57587415,-0.4983884,-0.5102016,-0.0118132
82,-0.23744974,-0.21905807,"('poor', 'rich')",-1.2792058,-1.3130109,-0.9207589,-0.82793534,6.0001526,5.955753,0.8906845,0.8989371,0.0082526
83,0.7062273,0.72662735,"('powerless', 'powerful')",0.08330518,0.09327252,-0.4824779,-0.4705055,-1.0985695,-1.0192356,-0.1978787,-0.1674603,0.0304184
84,0.09949008,0.11254905,"('inferior', 'superior')",0.5131421,0.49878603,0.48992538,0.42354804,0.89884526,0.7943001,0.5003507,0.4572958,-0.0430549
85,0.21186486,0.209339,"('insignificant', 'prestigious')",1.7436223,1.7658991,0.6818173,0.6436823,-0.17485979,-0.40674943,0.6156111,0.5530427,-0.0625684
86,-0.050986785,-0.1817371,"('uninfluential', 'influential')",-0.45611453,-0.6825655,-2.3683202,-2.3639886,-0.48998308,-0.5724177,-0.8413512,-0.9501773,-0.1088261
87,1.4423805,1.3485651,"('unsuccessful', 'successful')",0.76523364,0.6967474,0.22314002,0.21479586,0.46954924,0.37941852,0.7250758,0.6598817,-0.0651941
88,0.29216656,0.22259185,"('low', 'eminent')",0.039292786,-0.079651535,-0.320784,-0.31891638,-0.010988917,-0.051393427,-7.84e-05,-0.0568424,-0.056764
