,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
26,-0.6044617,-0.6453195,"('hardhearted', 'benevolent')",1.6403404,1.6114455,1.624663,1.5084907,0.8868472,0.8248723,-0.0619749
27,-0.094787896,-0.010499988,"('hardhearted', 'softhearted')",0.3038635,0.31426972,1.4085423,1.331555,0.5392059,0.5451082,0.0059023
28,-0.76958764,-0.8479914,"('disloyal', 'loyal')",0.047216747,-0.18788913,0.8178645,0.680683,0.0318312,-0.1183992,-0.1502304
29,-0.01169955,-0.032369837,"('unfair', 'fair')",-0.5542283,-0.5251668,-0.37366593,-0.48992905,-0.3131979,-0.3491552,-0.0359573
30,1.4543349,1.4968741,"('intolerant', 'tolerant')",1.8379952,1.755483,1.1190479,1.0409924,1.4704593,1.4311164,-0.0393429
31,-1.8515604,-1.7630317,"('evil', 'good')",-1.8105912,-1.7155749,-1.156891,-1.2346854,-1.6063476,-1.5710974,0.0352502
32,-0.24844459,-0.2364633,"('unkind', 'kind')",0.7547207,0.6519291,0.9268117,0.7916825,0.4776959,0.4023828,-0.0753131
33,0.6179594,0.57160854,"('wrong', 'right')",0.33560026,0.37325424,-0.46826157,-0.49221402,0.161766,0.1508829,-0.0108831
34,-0.0020960495,0.14224702,"('mean', 'honorable')",0.10173466,0.17942536,5.6723366,5.778617,1.9239917,2.0334298,0.1094381
35,-0.5520103,-0.5412207,"('corrupt', 'incorrupt')",-2.0527668,-1.9787725,-0.25942427,-0.31355825,-0.9547338,-0.9445172,0.0102166
36,-1.5832945,-1.5356851,"('hostile', 'amicable')",-1.572034,-1.6155505,0.33191094,0.17421906,-0.9411392,-0.9923388,-0.0511996
37,0.5576032,0.59930396,"('fake', 'genuine')",0.11943537,0.13521609,0.33497173,0.34164387,0.3373368,0.3587213,0.0213845
38,-1.0258837,-0.9896456,"('untruthful', 'truthful')",-0.7514123,-0.7162475,-0.17237644,-0.16210395,-0.6498908,-0.6226656,0.0272252
39,1.2958884,1.3408352,"('exploitative', 'cooperative')",0.114806876,0.08683173,-0.36207184,-0.3914729,0.3495411,0.345398,-0.0041431
40,0.2554616,0.2784499,"('stingy', 'generous')",0.6934545,0.7150345,-1.2416056,-1.3580194,-0.0975632,-0.1215117,-0.0239485
41,-0.8468595,-0.8336316,"('unforgiving', 'forgiving')",0.033037525,0.10922514,0.3267517,0.2070302,-0.1623568,-0.1724587,-0.0101019
42,0.8269855,0.8988905,"('unreliable', 'reliable')",1.4099002,1.5822132,-2.4399607,-2.3655925,-0.0676917,0.0385037,0.1061954
43,-0.165611,-0.13070565,"('irresponsible', 'responsible')",0.35452208,0.40427524,0.26675415,0.21906331,0.1518884,0.164211,0.0123226
44,-0.4717553,-0.38602158,"('prejudiced', 'unprejudiced')",-1.0441242,-0.9251486,-1.5746373,-1.5265474,-1.0301723,-0.9459058,0.0842665
45,-0.29832357,-0.21237044,"('incompetent', 'competent')",0.3854542,0.32205838,-0.016961344,-0.086778164,0.0233898,0.0076366,-0.0157532
46,0.7308242,0.7775387,"('uncompetitive', 'competitive')",1.8795956,1.8579446,-0.12909545,-0.16300817,0.8271081,0.8241584,-0.0029497
47,0.72096235,0.78755355,"('stupid', 'smart')",0.854685,0.8771899,5.405412,5.4463234,2.3270199,2.3703556,0.0433357
48,-0.068991624,-0.111312255,"('unintelligent', 'intelligent')",0.19290555,0.07895963,0.56232715,0.4713453,0.228747,0.1463309,-0.0824161
49,-0.1178889,0.022827698,"('unable', 'able')",-0.4967214,-0.42386702,-0.062036294,0.11345618,-0.2255489,-0.095861,0.1296879
50,0.6127967,0.6675869,"('clumsy', 'skillful')",-0.026595902,0.060039427,0.25843096,0.31922668,0.2815439,0.348951,0.0674071
51,-0.6385665,-0.7605174,"('uneducated', 'educated')",0.91512525,0.75764877,0.297421,0.22207552,0.1913266,0.073069,-0.1182576
52,-1.3263686,-1.4446404,"('irrational', 'rational')",-1.2007046,-1.3140655,0.028939756,-0.08428159,-0.8327111,-0.9476625,-0.1149514
53,-0.3408138,-0.2939459,"('uncreative', 'creative')",1.045217,0.9758275,1.1956825,1.0867931,0.6333619,0.5895582,-0.0438037
54,-0.77946573,-0.73980445,"('incapable', 'capable')",-0.06154239,0.0015579425,0.6913829,0.775427,-0.0498751,0.0123935,0.0622686
55,0.113691986,0.15453152,"('incompetent', 'clever')",0.6356462,0.53432363,0.082890525,0.022006014,0.2774096,0.2369537,-0.0404559
56,1.3807995,1.4134821,"('impractical', 'practical')",0.896938,0.8872478,-0.1864112,-0.16943347,0.6971088,0.7104321,0.0133233
57,0.28060058,0.24752891,"('unimaginative', 'imaginative')",0.6122617,0.5283063,-2.0594203,-2.17583,-0.3888527,-0.4666649,-0.0778122
58,0.06903851,0.11038626,"('undiscriminating', 'discriminating')",1.0203214,1.0962316,0.18235745,0.1515715,0.4239058,0.4527298,0.028824
59,0.09897066,0.06903517,"('foolish', 'wise')",-0.3981347,-0.39579776,0.35013804,0.3806644,0.0169913,0.0179673,0.000976
60,1.566553,1.6124887,"('inefficient', 'efficient')",1.4658582,1.3772638,-0.088619046,-0.0648904,0.981264,0.974954,-0.00631
61,0.5070947,0.40537614,"('illogical', 'logical')",0.27447855,0.10626675,0.42538425,0.2701283,0.4023192,0.2605904,-0.1417288
62,0.06877481,0.20860334,"('incompetent', 'brilliant')",0.7300889,0.789311,-0.019051556,0.106443875,0.2599374,0.3681194,0.108182
63,0.2750372,0.337642,"('unperceptive', 'insightful')",2.0931354,2.1772742,1.2634802,1.3437105,1.2105509,1.2862089,0.075658
64,0.3792029,0.29343447,"('shy', 'confident')",1.266004,1.2030271,-5.8656616,-5.9179177,-1.4068182,-1.4738188,-0.0670006
65,1.2446979,1.1618408,"('insecure', 'secure')",1.1184826,0.9513563,-0.06058083,-0.12025373,0.7675333,0.6643145,-0.1032188
66,-0.8436647,-0.7637962,"('inactive', 'active')",0.7006681,0.78559214,1.2752212,1.2560836,0.3774082,0.4259598,0.0485516
67,0.7430141,0.63641375,"('doubtful', 'determined')",0.7194081,0.76165247,-0.5084177,-0.4764748,0.3180015,0.3071972,-0.0108043
68,0.3874891,0.36716178,"('dependent', 'independent')",0.051431417,-0.028770562,-0.1961324,-0.222549,0.0809294,0.0386141,-0.0423153
69,0.08770135,0.13884619,"('lazy', 'industrious')",0.32116538,0.43636417,-0.25297672,-0.16684842,0.0519633,0.1361206,0.0841573
70,0.40941173,0.45775887,"('lethargic', 'energetic')",1.4125385,1.4876643,0.6712395,0.711143,0.8310633,0.885522,0.0544587
71,0.6677947,0.7481228,"('diffident', 'self-confident')",0.9485101,0.9638123,0.7228528,0.73388714,0.7797192,0.8152741,0.0355549
72,-0.35459068,-0.3583248,"('unambitious', 'ambitious')",-0.13034831,-0.104875095,-1.3742764,-1.3618467,-0.6197385,-0.6083488,0.0113897
73,0.7555639,0.793195,"('helpless', 'self-reliant')",0.06279723,0.17444609,-3.2115946,-3.1314821,-0.7977444,-0.7212803,0.0764641
74,0.13124903,0.28554675,"('undedicated', 'dedicated')",0.19024521,0.257297,-0.00756504,0.03857982,0.1046431,0.1938079,0.0891648
75,-0.2585148,-0.23935597,"('meek', 'impulsive')",-0.5234092,-0.3664422,-0.2154542,-0.09985165,-0.3324594,-0.2352166,0.0972428
76,1.3850366,1.4560441,"('anxious', 'daring')",1.1350752,1.2177135,0.2952712,0.35768378,0.938461,1.0104804,0.0720194
77,0.153128,0.07454222,"('unmotivated', 'motivated')",1.2809819,1.1893544,-0.75310105,-0.7245089,0.227003,0.1797959,-0.0472071
78,-0.5576526,-0.44456273,"('nonresilient', 'resilient')",0.88897955,0.97546774,0.509053,0.6196562,0.2801267,0.3835204,0.1033937
79,-1.0875411,-1.0509528,"('wavering', 'unwavering')",-1.6839422,-1.5983882,-0.11392234,-0.06747493,-0.9618019,-0.9056053,0.0561966
80,1.15695,1.1187922,"('dominated', 'dominating')",0.8787581,0.88411915,-1.1349955,-1.0373822,0.3002375,0.321843,0.0216055
81,0.54920274,0.42009932,"('submissive', 'aggressive')",1.4574708,1.3360223,-0.6739488,-0.70113534,0.4442416,0.3516621,-0.0925795
82,-0.55638754,-0.49123842,"('poor', 'rich')",0.7253973,0.7234077,5.641191,5.7201033,1.9367336,1.9840908,0.0473572
83,0.16672723,0.10974961,"('powerless', 'powerful')",0.5414268,0.6417371,-0.86868817,-0.8528066,-0.0535114,-0.0337733,0.0197381
84,0.58398014,0.48637325,"('inferior', 'superior')",0.20195416,0.22725105,0.7813853,0.80191785,0.5224399,0.5051807,-0.0172592
85,-1.0011669,-1.0044967,"('insignificant', 'prestigious')",-0.2890876,-0.1674442,0.50738376,0.5549687,-0.2609569,-0.2056574,0.0552995
86,-0.2603784,-0.3995896,"('uninfluential', 'influential')",0.5783979,0.40799794,0.084903024,-0.078769706,0.1343075,-0.0234538,-0.1577613
87,0.32132992,0.29189268,"('unsuccessful', 'successful')",0.7020162,0.7254627,0.86246794,0.98846835,0.6286047,0.6686079,0.0400032
88,-0.66433954,-0.6835237,"('low', 'eminent')",0.060722265,-0.0045401235,0.12813175,0.15474203,-0.1584952,-0.177774,-0.0192788
