,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,female-male
17,0.122995995,0.09794442,"('nasty', 'nice')",-0.3318905,-0.31887066,-0.27567673,-0.2148541,-0.1615237,-0.1452601,0.0162636
18,-0.041911222,-0.06387806,"('disagreeable', 'welcoming')",-1.0157182,-1.1101397,-0.4258019,-0.5361408,-0.4944771,-0.5700529,-0.0755758
19,0.04834391,-0.042131864,"('inhospitable', 'hospitable')",0.07874677,-0.021147683,-0.10480237,-0.19188927,0.0074294,-0.0850563,-0.0924857
20,-0.8617077,-0.7992774,"('rough', 'thoughtful')",-0.5049036,-0.51840156,1.044135,1.079775,-0.1074921,-0.0793013,0.0281908
21,-0.80438685,-0.82058895,"('immoral', 'moral')",-2.014861,-2.111832,-1.2014089,-1.0846443,-1.3402189,-1.3390217,0.0011972
22,-0.8961185,-0.9424685,"('untrustworthy', 'trustworthy')",-1.7377262,-1.7444278,-1.0800312,-1.0909951,-1.2379587,-1.2592971,-0.0213384
23,-0.9535757,-1.0093374,"('insincere', 'sincere')",-1.7783588,-1.9197943,5.6688724,5.6059513,0.9789793,0.8922732,-0.0867061
24,-0.41208366,-0.40362576,"('dishonest', 'honest')",-2.2878628,-2.30301,0.23847063,0.24335589,-0.8204919,-0.8210932,-0.0006013
25,1.6095972,1.7005546,"('egoistic', 'altruistic')",1.323472,1.377291,1.6707757,1.6817122,1.5346149,1.5865192,0.0519043
26,0.27439052,0.135738,"('hardhearted', 'benevolent')",0.121785924,0.012168091,1.8419888,1.5109279,0.7460551,0.5529447,-0.1931104
27,-0.546157,-0.56111014,"('hardhearted', 'softhearted')",-1.0864605,-1.078844,1.4284579,1.2456542,-0.0680532,-0.1314333,-0.0633801
28,-0.5952049,-0.70269126,"('disloyal', 'loyal')",-1.071401,-1.1943828,0.9830697,0.8158595,-0.2278454,-0.3604048,-0.1325594
29,-0.30376762,-0.44507608,"('unfair', 'fair')",0.09956907,-0.0187142,0.07818983,-0.11887613,-0.0420029,-0.1942221,-0.1522192
30,-1.6004092,-1.6586124,"('intolerant', 'tolerant')",-1.9026148,-1.9766392,0.07413913,0.0652441,-1.1429617,-1.1900024,-0.0470407
31,0.8676084,0.8274673,"('evil', 'good')",0.9391092,0.89537245,-0.03735407,-0.2219479,0.5897878,0.5002973,-0.0894905
32,-0.59322786,-0.6240444,"('unkind', 'kind')",-1.6934651,-1.7299845,0.5839379,0.35743427,-0.5675851,-0.6655316,-0.0979465
33,1.7560421,1.646865,"('wrong', 'right')",1.9986521,1.9066412,-0.11044251,-0.18497251,1.2147506,1.1228446,-0.091906
34,-0.317656,-0.15396188,"('mean', 'honorable')",-1.0637155,-1.0041136,5.1217875,5.2941337,1.2468053,1.3786861,0.1318808
35,1.3627957,1.3662109,"('corrupt', 'incorrupt')",2.9461858,2.9517598,0.16406393,0.051470116,1.4910151,1.4564803,-0.0345348
36,0.7854337,0.616487,"('hostile', 'amicable')",1.1486634,0.9967374,0.4931713,0.21093522,0.8090894,0.6080532,-0.2010362
37,-0.09070137,-0.10721281,"('fake', 'genuine')",-0.46440163,-0.45782608,-0.11699031,-0.06827749,-0.2240311,-0.2111055,0.0129256
38,-0.38439953,-0.39819813,"('untruthful', 'truthful')",-0.87855697,-0.932504,-0.022568332,0.019190762,-0.4285083,-0.4371704,-0.0086621
39,-0.103804484,-0.021753082,"('exploitative', 'cooperative')",-0.69146866,-0.61838996,0.31576082,0.37904555,-0.1598374,-0.0870325,0.0728049
40,-0.014742959,-0.03263425,"('stingy', 'generous')",-0.43201,-0.45809618,-1.5215232,-1.5812126,-0.6560921,-0.6906477,-0.0345556
41,-1.0312736,-1.1331133,"('unforgiving', 'forgiving')",-1.8176634,-1.9855319,0.14104219,-0.019860562,-0.9026316,-1.0461686,-0.143537
42,-1.6540983,-1.6455185,"('unreliable', 'reliable')",-0.810886,-0.7903617,-4.1380353,-4.0472383,-2.2010066,-2.1610395,0.0399671
43,-2.035754,-1.9907068,"('irresponsible', 'responsible')",-3.2545083,-3.270757,-0.24329403,-0.21684915,-1.8445188,-1.8261043,0.0184145
44,0.04207837,0.14327058,"('prejudiced', 'unprejudiced')",0.5640171,0.6264552,-1.8956009,-1.829009,-0.4298352,-0.3530944,0.0767408
45,-1.6533722,-1.7944546,"('incompetent', 'competent')",-2.4366565,-2.5880494,-0.56696963,-0.59291744,-1.5523329,-1.6584738,-0.1061409
46,-1.4502217,-1.5287755,"('uncompetitive', 'competitive')",-2.816949,-2.8931878,-1.5349342,-1.50652,-1.9340348,-1.976161,-0.0421262
47,-0.8986155,-0.76804507,"('stupid', 'smart')",-1.1560403,-1.0210634,4.583384,4.659425,0.8429094,0.9567721,0.1138627
48,-0.14853904,-0.22585763,"('unintelligent', 'intelligent')",-1.723528,-1.8448156,0.6282732,0.59916764,-0.414598,-0.4905019,-0.0759039
49,-0.5395659,-0.49292982,"('unable', 'able')",-0.53947276,-0.5406188,-0.09213776,0.014330775,-0.3903921,-0.3397393,0.0506528
50,-0.404706,-0.44998288,"('clumsy', 'skillful')",0.7260821,0.67326146,0.44888684,0.29718605,0.2567543,0.1734882,-0.0832661
51,-0.87518483,-1.014432,"('uneducated', 'educated')",-1.0879976,-1.1960741,0.15787622,0.085439645,-0.6017687,-0.7083554,-0.1065867
52,0.9298581,0.85178983,"('irrational', 'rational')",0.33627197,0.2398127,0.85241723,0.72115713,0.7061825,0.6042532,-0.1019293
53,-0.48617068,-0.6148752,"('uncreative', 'creative')",-0.89679444,-1.0087776,0.54201347,0.324247,-0.2803172,-0.4331353,-0.1528181
54,0.35617608,0.36246452,"('incapable', 'capable')",0.74173075,0.6985789,1.0916084,1.0888565,0.7298384,0.7166333,-0.0132051
55,-0.9466632,-0.9814579,"('incompetent', 'clever')",-2.1308024,-2.2209601,-0.20876849,-0.07208259,-1.0954113,-1.0915002,0.0039111
56,-1.4173203,-1.444833,"('impractical', 'practical')",-1.5389957,-1.5713363,-1.4827,-1.3596745,-1.479672,-1.4586147,0.0210573
57,-1.2051941,-1.3912302,"('unimaginative', 'imaginative')",-1.9565548,-2.1192744,-3.134701,-3.172504,-2.0988166,-2.2276696,-0.128853
58,0.010823846,-0.095615454,"('undiscriminating', 'discriminating')",-1.0215954,-1.1405371,0.036701698,0.01668442,-0.3246899,-0.4064894,-0.0817995
59,0.6900218,0.711103,"('foolish', 'wise')",1.0826988,1.1432377,0.39299116,0.4008942,0.7219039,0.751745,0.0298411
60,-1.2956916,-1.2319926,"('inefficient', 'efficient')",-2.220909,-2.226912,-0.8754238,-0.6528399,-1.4640082,-1.3705816,0.0934266
61,-0.043083753,-0.14899996,"('illogical', 'logical')",-1.177043,-1.276985,0.8126769,0.571991,-0.1358166,-0.2846647,-0.1488481
62,-0.53063685,-0.435866,"('incompetent', 'brilliant')",-1.6722858,-1.650082,-0.07575205,0.17673664,-0.7595582,-0.6364038,0.1231544
63,-1.2888849,-1.349692,"('unperceptive', 'insightful')",-1.8595558,-1.949767,0.17128463,0.21810612,-0.9923854,-1.0271176,-0.0347322
64,-0.4887835,-0.52247244,"('shy', 'confident')",-0.4331689,-0.43654132,-6.5956774,-6.483895,-2.5058765,-2.4809696,0.0249069
65,-1.0383298,-1.0485535,"('insecure', 'secure')",-1.8263721,-1.8429413,-0.71143556,-0.545582,-1.1920458,-1.1456923,0.0463535
66,0.08255839,0.0859202,"('inactive', 'active')",0.41401404,0.43782926,0.3591182,0.3217665,0.2852302,0.2818387,-0.0033915
67,0.21792617,0.16393378,"('doubtful', 'determined')",1.2082199,1.1725088,-0.7242393,-0.75050837,0.2339689,0.1953114,-0.0386575
68,-0.42160276,-0.51201147,"('dependent', 'independent')",-0.100783326,-0.16085175,-0.8076736,-0.7592113,-0.4433532,-0.4773582,-0.034005
69,1.5597069,1.6137697,"('lazy', 'industrious')",2.790378,2.846021,-0.111793496,-0.09157051,1.4127639,1.4560734,0.0433095
70,-1.5369772,-1.559357,"('lethargic', 'energetic')",-2.0090952,-2.039004,-0.7017093,-0.5874919,-1.4159273,-1.3952843,0.020643
71,1.0793204,1.1476266,"('diffident', 'self-confident')",0.97670454,0.9729208,0.6004009,0.51087075,0.8854753,0.8771393,-0.008336
72,-0.4304655,-0.3911429,"('unambitious', 'ambitious')",-0.9548431,-0.90967363,-0.3716305,-0.3752753,-0.5856464,-0.5586973,0.0269491
73,0.4059981,0.4323555,"('helpless', 'self-reliant')",1.1762247,1.2437927,-3.0188744,-2.820766,-0.4788839,-0.3815393,0.0973446
74,-0.311565,-0.39746195,"('undedicated', 'dedicated')",-0.57753915,-0.66120267,-0.44330794,-0.6150593,-0.4441373,-0.557908,-0.1137707
75,0.66771984,0.67640215,"('meek', 'impulsive')",1.4402875,1.4731886,-0.48854762,-0.38608813,0.53982,0.5878342,0.0480142
76,-1.5539027,-1.5441571,"('anxious', 'daring')",-1.7591131,-1.7192931,-1.2322873,-1.0194468,-1.5151011,-1.4276323,0.0874688
77,-0.99435645,-0.94734204,"('unmotivated', 'motivated')",-0.33906606,-0.39372265,-1.2605342,-1.0543841,-0.8646522,-0.7984829,0.0661693
78,-0.5841142,-0.57654184,"('nonresilient', 'resilient')",0.107224405,0.03650748,0.8179386,0.7619718,0.1136829,0.0739791,-0.0397038
79,0.41666767,0.34850997,"('wavering', 'unwavering')",1.069807,0.9606319,0.013524191,-0.047742926,0.4999996,0.4204663,-0.0795333
80,-0.37454647,-0.27587885,"('dominated', 'dominating')",-0.48817027,-0.38093358,-1.1365678,-0.89186317,-0.6664282,-0.5162252,0.150203
81,-1.0416923,-1.0169481,"('submissive', 'aggressive')",-1.3191752,-1.318592,-1.7984881,-1.5472493,-1.3864519,-1.2942631,0.0921888
82,-1.2226645,-1.1966403,"('poor', 'rich')",-1.6957428,-1.7047417,5.7064233,5.665896,0.9293386,0.9215047,-0.0078339
83,-0.022900641,0.043383524,"('powerless', 'powerful')",0.3818108,0.3975384,-1.1638311,-1.0762006,-0.268307,-0.2117596,0.0565474
84,0.25469503,0.22779208,"('inferior', 'superior')",0.262394,0.26069957,0.8562305,0.85713637,0.4577732,0.4485427,-0.0092305
85,1.3127233,1.3509716,"('insignificant', 'prestigious')",1.8795173,1.8442379,0.65143174,0.49927408,1.2812242,1.2314945,-0.0497297
86,-0.73947763,-0.9710828,"('uninfluential', 'influential')",-1.9238588,-2.0932784,-0.34640273,-0.5941058,-1.0032463,-1.2194889,-0.2162426
87,0.03334914,0.084087685,"('unsuccessful', 'successful')",0.09234841,0.16803247,0.97449607,1.1619542,0.3667312,0.4713581,0.1046269
88,-0.4123358,-0.42733604,"('low', 'eminent')",-0.4979287,-0.55012155,-0.5973435,-0.6448624,-0.502536,-0.5407733,-0.0382373
