,sigma_male,sigma_female,tuple,aldrich_male,aldrich_female,corp_male,corp_female,average_male,average_female,female-male
46,-0.2700966,-0.28423923,"('uncompetitive', 'competitive')",-1.510278,-1.5740765,-0.93741673,-0.9603406,-0.9059304,-0.9395521,-0.0336217
47,-0.15465108,-0.052207787,"('stupid', 'smart')",-0.43352163,-0.39824465,4.8986344,4.9798775,1.4368207,1.5098084,0.0729877
48,0.69878036,0.6423091,"('unintelligent', 'intelligent')",-0.92284316,-1.1444432,0.6339502,0.6188895,0.1366291,0.0389185,-0.0977106
49,0.13676018,0.2981733,"('unable', 'able')",0.22547618,0.32430613,-0.2811283,-0.19286746,0.027036,0.143204,0.116168
50,0.26155612,0.30685166,"('clumsy', 'skillful')",0.33280239,0.40454626,0.33601737,0.2541493,0.3101253,0.3218491,0.0117238
51,0.045363326,-0.015428845,"('uneducated', 'educated')",-0.15302345,-0.3424499,0.088383555,-0.0023780018,-0.0064255,-0.1200856,-0.1136601
52,-0.5964525,-0.80309874,"('irrational', 'rational')",0.36817148,0.32464144,0.29724762,0.1592111,0.0229889,-0.1064154,-0.1294043
53,-0.09306008,-0.054871134,"('uncreative', 'creative')",-1.7831628,-1.7898467,0.14110604,0.0146222375,-0.5783723,-0.6100318,-0.0316595
54,0.05461564,0.052911747,"('incapable', 'capable')",-0.32390153,-0.32949537,0.3904344,0.44732282,0.0403828,0.0569131,0.0165303
55,1.6038703,1.632484,"('incompetent', 'clever')",-0.32089853,-0.46345782,0.40639997,0.34174255,0.5631239,0.5035896,-0.0595343
56,0.5204107,0.69506013,"('impractical', 'practical')",-0.8172143,-0.8818178,-1.1228347,-1.1098301,-0.4732128,-0.4321959,0.0410169
57,-0.9770658,-0.84181595,"('unimaginative', 'imaginative')",-1.1454142,-1.2116814,-3.302688,-3.439506,-1.8083893,-1.8310011,-0.0226118
58,0.07017754,0.093878254,"('undiscriminating', 'discriminating')",0.05913233,0.057719022,0.22009,0.14341499,0.1164666,0.0983374,-0.0181292
59,-0.30344847,-0.24404414,"('foolish', 'wise')",1.0460165,1.137637,0.1230102,0.1762074,0.2885261,0.3566001,0.068074
60,1.179729,1.3984809,"('inefficient', 'efficient')",-1.0535426,-1.1150345,-0.34768578,-0.27382654,-0.0738331,0.0032066,0.0770397
61,0.3978897,0.3215355,"('illogical', 'logical')",-1.1588863,-1.2518631,0.121978775,-0.03643596,-0.2130059,-0.3222545,-0.1092486
62,1.2172086,1.4016057,"('incompetent', 'brilliant')",-0.6910303,-0.66141236,-0.025605518,0.087375075,0.1668576,0.2758561,0.1089985
63,0.16936131,0.3226344,"('unperceptive', 'insightful')",-1.3890944,-1.4242042,0.12775312,0.12575635,-0.3639933,-0.3252712,0.0387221
64,-0.1472029,-0.10398699,"('shy', 'confident')",-0.15485835,-0.18859792,-5.7670636,-5.837467,-2.0230416,-2.0433507,-0.0203091
65,1.0092828,1.0607786,"('insecure', 'secure')",-0.82234955,-0.93824005,0.014362215,0.037290867,0.0670985,0.0532765,-0.013822
66,-0.09317972,-0.13821468,"('inactive', 'active')",-0.12296825,-0.10340077,0.45254517,0.53454375,0.0787991,0.0976428,0.0188437
67,0.95920044,0.85687196,"('doubtful', 'determined')",0.27985802,0.23941429,-0.390663,-0.39397347,0.2827985,0.2341043,-0.0486942
68,-0.5520622,-0.51762307,"('dependent', 'independent')",0.19701545,0.27340567,-0.92898405,-0.9057784,-0.4280103,-0.3833319,0.0446784
69,-0.90048677,-0.80286574,"('lazy', 'industrious')",1.7727222,1.9336615,-0.34585828,-0.30899236,0.1754591,0.2739344,0.0984753
70,0.6708385,0.86336297,"('lethargic', 'energetic')",-0.91670847,-0.87880635,-0.1905885,-0.21729322,-0.1454862,-0.0775789,0.0679073
71,1.2266884,1.2753834,"('diffident', 'self-confident')",0.11358466,0.041378386,0.09005028,0.13127111,0.4767745,0.4826776,0.0059031
72,1.2380455,1.2671523,"('unambitious', 'ambitious')",-0.99548405,-0.9716027,-0.5508385,-0.5052112,-0.102759,-0.0698872,0.0328718
73,0.3842155,0.4317959,"('helpless', 'self-reliant')",1.0647515,1.1959778,-2.810285,-2.7701886,-0.4537727,-0.3808049,0.0729678
74,1.0559452,1.1874564,"('undedicated', 'dedicated')",-0.44657356,-0.4253644,-0.33409598,-0.49421665,0.0917585,0.0892918,-0.0024667
75,-1.0697995,-1.0802553,"('meek', 'impulsive')",0.9125183,0.90788716,-0.5632398,-0.4667442,-0.2401737,-0.2130375,0.0271362
76,0.22165215,0.34601593,"('anxious', 'daring')",-1.2406642,-1.1295097,-0.58677006,-0.52290064,-0.5352607,-0.4354648,0.0997959
77,0.060062125,0.17345096,"('unmotivated', 'motivated')",-0.97443867,-1.11833,-0.93010354,-0.7769817,-0.6148267,-0.5739536,0.0408731
78,0.9247435,1.045246,"('nonresilient', 'resilient')",-0.42986172,-0.40904766,0.5829036,0.6323544,0.3592618,0.4228509,0.0635891
79,-1.3744371,-1.4066775,"('wavering', 'unwavering')",0.43187627,0.42633086,-0.47270364,-0.39785215,-0.4717548,-0.4593996,0.0123552
80,0.24213707,0.18250145,"('dominated', 'dominating')",0.055461586,0.10115988,-0.5671612,-0.35959452,-0.0898542,-0.0253111,0.0645431
81,0.584172,0.5650737,"('submissive', 'aggressive')",-0.47295368,-0.71946347,-0.80665183,-0.74235564,-0.2318112,-0.2989151,-0.0671039
82,-0.61417866,-0.6064604,"('poor', 'rich')",-1.2623935,-1.3221189,5.288091,5.253028,1.137173,1.1081495,-0.0290235
83,0.8072547,0.75539786,"('powerless', 'powerful')",0.31133026,0.25823924,-0.7194485,-0.6859907,0.1330455,0.1092155,-0.02383
84,1.0813557,0.9268242,"('inferior', 'superior')",0.76621956,0.718783,1.3109442,1.3073982,1.0528398,0.9843351,-0.0685047
85,0.13491416,0.036688924,"('insignificant', 'prestigious')",1.1524884,1.1485906,-0.02240608,-0.16397132,0.4216655,0.3404361,-0.0812294
86,0.581004,0.4371224,"('uninfluential', 'influential')",-1.4014313,-1.6262057,-0.8830216,-1.0236279,-0.5678163,-0.7375704,-0.1697541
87,0.3684125,0.16794008,"('unsuccessful', 'successful')",-0.1101964,-0.24004525,0.8520267,0.9516667,0.3700809,0.2931872,-0.0768937
88,-0.1601224,-0.18633439,"('low', 'eminent')",-0.84452057,-0.94165665,-0.6601518,-0.7381795,-0.5549316,-0.6220569,-0.0671253
