,marshall_male,marshall_female,tuple,&_male,&_female,ilsley_male,ilsley_female,corp_male,corp_female,average_male,average_female,female-male
53,-0.49525142,-0.55505574,"('uncreative', 'creative')",-0.3129334,-0.38037178,-1.1336511,-1.1777729,0.15878221,0.011894163,-0.4457634,-0.5253266,-0.0795632
54,-0.08421114,-0.052114822,"('incapable', 'capable')",-0.5772099,-0.55407107,-0.45231736,-0.4665104,0.8669597,0.83161706,-0.0616947,-0.0602698,0.0014249
55,-0.25723898,-0.25495136,"('incompetent', 'clever')",0.9896664,1.0664864,-0.7093011,-0.7155296,-0.009886676,0.035500564,0.0033099,0.0328765,0.0295666
56,0.015756078,0.027222939,"('impractical', 'practical')",-0.325587,-0.25377876,-0.35687047,-0.34431368,-0.85968286,-0.86807656,-0.3815961,-0.3597365,0.0218596
57,-0.17517751,-0.3255033,"('unimaginative', 'imaginative')",-0.448338,-0.5326586,-0.4215058,-0.47732574,-2.5927382,-2.6539922,-0.9094399,-0.9973699,-0.08793
58,0.1938393,0.17514059,"('undiscriminating', 'discriminating')",-0.46169716,-0.52555156,-0.5674389,-0.6271699,0.4107766,0.41692734,-0.10613,-0.1401634,-0.0340334
59,-0.1712214,-0.22082187,"('foolish', 'wise')",-0.14421669,-0.2553296,0.50897074,0.49756956,0.18014842,0.13239405,0.0934203,0.038453,-0.0549673
60,-0.4809278,-0.44164962,"('inefficient', 'efficient')",0.45573732,0.6439782,-0.5724251,-0.5467146,-0.74065924,-0.6352051,-0.3345687,-0.2448978,0.0896709
61,0.6778042,0.58791465,"('illogical', 'logical')",0.3926966,0.29928607,-0.087007426,-0.13842088,0.6180038,0.46306401,0.4003743,0.302961,-0.0974133
62,0.42322096,0.5047716,"('incompetent', 'brilliant')",-0.11416036,0.04170559,-0.6950483,-0.5839714,0.25727153,0.3450794,-0.032179,0.0768963,0.1090753
63,-0.4098403,-0.53188145,"('unperceptive', 'insightful')",0.42228165,0.40063992,-1.2519999,-1.3408853,0.80398726,0.7793436,-0.1088928,-0.1731958,-0.064303
64,-0.99297994,-1.0160023,"('shy', 'confident')",0.62318134,0.6607591,0.8226529,0.8092758,-5.690463,-5.6662593,-1.3094022,-1.3030567,0.0063455
65,-0.31427202,-0.32144085,"('insecure', 'secure')",0.32024962,0.34539422,-0.8765995,-0.8665975,-0.64442784,-0.5875556,-0.3787624,-0.3575499,0.0212125
66,-0.2785823,-0.22403258,"('inactive', 'active')",0.7158451,0.80654985,0.8293557,0.8441527,0.18908846,0.19823056,0.3639267,0.4062251,0.0422984
67,1.0282679,1.0613785,"('doubtful', 'determined')",-0.07690095,-0.013935544,0.5785504,0.60028416,-0.2940639,-0.32203937,0.3089633,0.3314219,0.0224586
68,-0.117673114,-0.1478538,"('dependent', 'independent')",-0.081878655,-0.135571,0.09089337,0.055136092,-0.9537608,-0.9376888,-0.2656048,-0.2914944,-0.0258896
69,0.989944,0.97745657,"('lazy', 'industrious')",0.9963331,0.9326464,1.1749973,1.2016593,-0.44117865,-0.35959646,0.680024,0.6880414,0.0080174
70,0.11911543,0.14651017,"('lethargic', 'energetic')",0.19728939,0.34166035,-0.32678723,-0.30286163,-0.02154275,0.03826407,-0.0079813,0.0558932,0.0638745
71,0.56807756,0.45671847,"('diffident', 'self-confident')",-0.17941692,-0.21241976,0.6333559,0.56707984,0.563267,0.43832386,0.3963209,0.3124256,-0.0838953
72,0.14116544,0.16550373,"('unambitious', 'ambitious')",-0.9924224,-0.9611215,-0.62085104,-0.5334028,-0.6681425,-0.73247,-0.5350626,-0.5153726,0.01969
73,0.9072027,0.9933068,"('helpless', 'self-reliant')",0.3038063,0.28277487,1.3448792,1.3710595,-2.8486688,-2.7502487,-0.0731952,-0.0257769,0.0474183
74,1.622357,1.5914941,"('undedicated', 'dedicated')",0.25089487,0.27564943,-0.090552926,-0.08951781,-0.19231845,-0.2836343,0.3975951,0.3734978,-0.0240973
75,0.33304518,0.3367424,"('meek', 'impulsive')",-0.75267214,-0.74246633,0.7497625,0.74765503,-0.55064905,-0.48537597,-0.0551284,-0.0358612,0.0192672
76,-0.48874143,-0.36816204,"('anxious', 'daring')",1.0905728,1.3305974,-0.85322213,-0.7498991,-1.0560361,-0.94567883,-0.3268567,-0.1832856,0.1435711
77,-0.3084028,-0.34425128,"('unmotivated', 'motivated')",0.18449482,0.26847094,-0.63837653,-0.6553487,-1.1453501,-1.0338869,-0.4769087,-0.441254,0.0356547
78,-0.83740133,-0.93819743,"('nonresilient', 'resilient')",0.6584353,0.5491961,-0.5330751,-0.6738423,0.6002652,0.53284657,-0.027944,-0.1324992,-0.1045552
79,0.5142585,0.37897232,"('wavering', 'unwavering')",-0.108945385,-0.22149746,0.35577264,0.25500727,-0.05494675,-0.12134367,0.1765347,0.0727846,-0.1037501
80,0.43941003,0.4516371,"('dominated', 'dominating')",0.67534935,0.7479103,0.118362546,0.16829892,-0.6476423,-0.583269,0.1463699,0.1961443,0.0497744
81,-0.29546547,-0.38227072,"('submissive', 'aggressive')",0.74113435,0.6718647,-0.5855039,-0.585063,-1.11772,-1.0839452,-0.3143888,-0.3448536,-0.0304648
82,-1.2239858,-1.2357047,"('poor', 'rich')",-0.08447476,-0.05250436,-0.44273213,-0.45388222,4.9359417,4.8933177,0.7961873,0.7878066,-0.0083807
83,-0.19781202,-0.20185322,"('powerless', 'powerful')",-0.24253207,-0.12163919,-1.0439336,-1.0129832,-0.91104347,-0.8624002,-0.5988303,-0.549719,0.0491113
84,0.5652665,0.51868534,"('inferior', 'superior')",0.7766591,0.80085725,-0.22479858,-0.27028045,1.0100627,0.9959485,0.5317974,0.5113026,-0.0204948
85,0.39331466,0.38565177,"('insignificant', 'prestigious')",-0.47267932,-0.54786664,0.38806415,0.3306486,0.08561086,0.06856106,0.0985776,0.0592487,-0.0393289
86,-0.006219156,-0.23121703,"('uninfluential', 'influential')",0.42896816,0.2666831,-1.2160207,-1.3104804,0.3464939,0.16330755,-0.1116944,-0.2779267,-0.1662323
87,0.5086083,0.42004597,"('unsuccessful', 'successful')",2.1157541,2.046161,0.37782586,0.33954963,1.0617671,1.0447699,1.0159888,0.9626316,-0.0533572
88,-0.22124493,-0.38143003,"('low', 'eminent')",-0.22371429,-0.31841227,-0.97845256,-1.030777,-0.34940836,-0.51077104,-0.4432051,-0.5603476,-0.1171425
