,capri_male,capri_female,tuple,holdings_male,holdings_female,limited_male,limited_female,average_male,average_female,female-male
37,-0.11930833,-0.12268814,"('fake', 'genuine')",-0.349836,-0.3023636,0.8698341,0.95196676,0.1335633,0.1756383,0.042075
38,-0.61300933,-0.57433563,"('untruthful', 'truthful')",-0.6592396,-0.60230225,-0.17359501,-0.047345977,-0.481948,-0.4079946,0.0739534
39,0.18425739,0.17559588,"('exploitative', 'cooperative')",-0.5263919,-0.45830572,0.2590852,0.20990275,-0.0276831,-0.024269,0.0034141
40,0.38953725,0.5142564,"('stingy', 'generous')",1.3011308,1.329323,-0.10095614,-0.19768226,0.529904,0.5486324,0.0187284
41,-0.12432808,-0.048238754,"('unforgiving', 'forgiving')",0.6878184,0.6494586,0.9818472,0.85194814,0.5151125,0.4843893,-0.0307232
42,0.98413295,1.0302721,"('unreliable', 'reliable')",1.0442774,1.1347847,-1.9925442,-1.9964664,0.0119554,0.0561968,0.0442414
43,-0.30271387,-0.277604,"('irresponsible', 'responsible')",-0.4825983,-0.4495865,0.638658,0.6314112,-0.0488847,-0.0319264,0.0169583
44,-0.20694572,-0.26758116,"('prejudiced', 'unprejudiced')",-0.5166534,-0.4446642,-1.857556,-1.8527212,-0.860385,-0.8549889,0.0053961
45,-0.6483933,-0.5445961,"('incompetent', 'competent')",0.31317788,0.2754939,1.4265773,1.3807889,0.3637873,0.3705622,0.0067749
46,-0.30920246,-0.22566688,"('uncompetitive', 'competitive')",0.7515613,0.69286406,0.93389505,0.8736225,0.4587513,0.4469399,-0.0118114
47,0.6054726,0.68356204,"('stupid', 'smart')",-0.12296777,-0.01336747,4.6337447,4.869661,1.7054165,1.8466185,0.141202
48,-0.79378325,-0.7522364,"('unintelligent', 'intelligent')",-0.691874,-0.7239262,0.35996056,0.41939795,-0.3752322,-0.3522549,0.0229773
49,-0.9103784,-0.80165166,"('unable', 'able')",-1.1016394,-0.97767353,-0.100869946,0.06693742,-0.7042959,-0.5707959,0.1335
50,0.34897536,0.41456807,"('clumsy', 'skillful')",-0.2754904,-0.16879046,-0.82214785,-0.7900953,-0.2495543,-0.1814392,0.0681151
51,-0.61302745,-0.6457118,"('uneducated', 'educated')",0.10446027,-0.03753642,0.32223842,0.30504903,-0.0621096,-0.1260664,-0.0639568
52,-0.504123,-0.5961492,"('irrational', 'rational')",-0.63117075,-0.6004,-0.29135892,-0.41908377,-0.4755509,-0.5385443,-0.0629934
53,-1.3845589,-1.2701753,"('uncreative', 'creative')",-0.20208894,-0.21652958,0.12908217,0.035111435,-0.4858552,-0.4838645,0.0019907
54,-0.26105905,-0.35038292,"('incapable', 'capable')",0.060282607,0.00953532,0.16423184,0.16188648,-0.0121815,-0.0596537,-0.0474722
55,-0.2806454,-0.18736777,"('incompetent', 'clever')",-0.05631906,-0.10100712,0.9834207,1.0610007,0.2154854,0.2575419,0.0420565
56,-0.3205678,-0.35364053,"('impractical', 'practical')",-0.23317781,-0.24666575,0.54040325,0.57036245,-0.0044475,-0.0099813,-0.0055338
57,-0.67334116,-0.6660061,"('unimaginative', 'imaginative')",0.23693177,0.084554106,-0.81777966,-0.9981663,-0.418063,-0.5265394,-0.1084764
58,-0.04535203,0.12776455,"('undiscriminating', 'discriminating')",1.0437392,1.0940658,0.6225142,0.56375825,0.5403004,0.5951962,0.0548958
59,1.0009106,0.93874454,"('foolish', 'wise')",-0.26486135,-0.13424116,-0.33592874,-0.29324743,0.1333735,0.1704187,0.0370452
60,-0.8795709,-0.82314,"('inefficient', 'efficient')",-0.3877436,-0.39115846,0.078940086,0.28415275,-0.3961248,-0.3100486,0.0860762
61,-0.54438037,-0.5891867,"('illogical', 'logical')",-0.122210905,-0.17912138,0.5121201,0.4170315,-0.0514904,-0.1170922,-0.0656018
62,0.3130071,0.40032426,"('incompetent', 'brilliant')",0.49272782,0.5763818,0.9394424,1.1406281,0.5817258,0.705778,0.1240522
63,-1.2118053,-1.0572854,"('unperceptive', 'insightful')",0.77719826,0.86337686,1.2086747,1.3486327,0.2580225,0.384908,0.1268855
64,-0.12454276,-0.22403646,"('shy', 'confident')",0.5921357,0.6492493,-5.0867567,-5.1964025,-1.5397212,-1.5903966,-0.0506754
65,-0.2969765,-0.4101077,"('insecure', 'secure')",-0.009999316,-0.05388563,0.60861284,0.7238035,0.1005457,0.0866034,-0.0139423
66,0.5605248,0.59241265,"('inactive', 'active')",0.9347528,0.95059264,0.88376683,0.7454035,0.7930148,0.7628029,-0.0302119
67,0.21565187,0.080352165,"('doubtful', 'determined')",0.036084775,0.08579596,-0.26854336,-0.18388434,-0.0056022,-0.0059121,-0.0003099
68,-1.2579067,-1.2331077,"('dependent', 'independent')",-1.2010865,-1.1308796,-0.8881869,-0.7850673,-1.1157267,-1.0496849,0.0660418
69,0.28239137,0.3177981,"('lazy', 'industrious')",0.39283034,0.5850551,-0.5930756,-0.62761843,0.027382,0.0917449,0.0643629
70,0.59206796,0.5768665,"('lethargic', 'energetic')",1.0578978,1.0062231,1.271523,1.3165524,0.9738296,0.9665473,-0.0072823
71,0.3592888,0.37455478,"('diffident', 'self-confident')",0.7344513,0.7664621,0.3880692,0.37355438,0.4939365,0.5048571,0.0109206
72,-0.79620767,-0.80062133,"('unambitious', 'ambitious')",-0.16182175,-0.14152431,-0.35607332,-0.23156622,-0.4380342,-0.3912373,0.0467969
73,1.4009191,1.4282358,"('helpless', 'self-reliant')",0.35522145,0.52816015,-3.0504272,-3.0755322,-0.4314289,-0.3730454,0.0583835
74,0.38646197,0.5569428,"('undedicated', 'dedicated')",0.15270449,0.22230312,0.34622946,0.23471251,0.295132,0.3379862,0.0428542
75,0.73696315,0.7844275,"('meek', 'impulsive')",0.55798435,0.6616068,-0.67886835,-0.6229863,0.2053597,0.2743493,0.0689896
76,0.7044991,0.7879871,"('anxious', 'daring')",0.30348378,0.3976409,0.19699638,0.35795867,0.4016598,0.5145289,0.1128691
77,-0.9127383,-0.89504355,"('unmotivated', 'motivated')",0.3467195,0.29534763,-0.17663027,-0.103741,-0.2475497,-0.234479,0.0130707
78,-0.58934987,-0.39046738,"('nonresilient', 'resilient')",0.17072384,0.27047023,0.5163845,0.5538025,0.0325862,0.1446018,0.1120156
79,-0.8319555,-0.82490826,"('wavering', 'unwavering')",-0.934332,-0.8322307,-0.88704985,-0.8976181,-0.8844458,-0.8515857,0.0328601
80,0.8154747,0.827147,"('dominated', 'dominating')",0.4808757,0.5166669,0.23390716,0.34456426,0.5100858,0.5627927,0.0527069
81,-0.20983693,-0.39538622,"('submissive', 'aggressive')",0.7203322,0.5878494,0.22419137,0.36365837,0.2448956,0.1853738,-0.0595218
82,-0.8478842,-0.8031793,"('poor', 'rich')",0.45732602,0.5399999,5.069225,5.324858,1.5595555,1.6872263,0.1276708
83,0.041736234,0.030569855,"('powerless', 'powerful')",0.55457896,0.6530369,-0.7081598,-0.6532848,-0.0372815,0.0101073,0.0473888
84,0.6961481,0.5971821,"('inferior', 'superior')",-0.053798154,0.05598419,0.8684726,0.9356704,0.5036075,0.5296122,0.0260047
85,-0.4725147,-0.3953958,"('insignificant', 'prestigious')",0.36266392,0.514122,-0.55036205,-0.5884714,-0.2200709,-0.1565817,0.0634892
86,-1.9230828,-1.9110554,"('uninfluential', 'influential')",-0.5402301,-0.6244661,0.1373927,0.095562324,-0.7753067,-0.8133198,-0.0380131
87,0.3390564,0.33039185,"('unsuccessful', 'successful')",0.08639183,0.2055331,1.3999282,1.5675508,0.6084588,0.7011586,0.0926998
88,-0.4514521,-0.5209194,"('low', 'eminent')",0.026227973,-0.09415048,-0.22283769,-0.25833187,-0.2160206,-0.2911339,-0.0751133
