,pepsico_male,pepsico_female,tuple,inc_male,inc_female,average_male,average_female,female-male
69,0.59756726,0.544269,"('lazy', 'industrious')",-0.9617934,-0.9076619,-0.1821131,-0.1816964,0.0004167
70,-0.8469995,-0.707029,"('lethargic', 'energetic')",0.71293193,0.765518,-0.0670338,0.0292445,0.0962783
71,0.6601934,0.7529236,"('diffident', 'self-confident')",0.38521874,0.3502405,0.522706,0.551582,0.028876
72,-0.7340268,-0.73640954,"('unambitious', 'ambitious')",-0.9043162,-0.8372637,-0.8191715,-0.7868366,0.0323349
73,1.0259104,0.9285058,"('helpless', 'self-reliant')",-2.9787207,-2.9194443,-0.9764051,-0.9954693,-0.0190642
74,0.4344752,0.5024665,"('undedicated', 'dedicated')",0.44491223,0.39987734,0.4396937,0.4511719,0.0114782
75,-0.72570527,-0.6733931,"('meek', 'impulsive')",-0.5397876,-0.45715854,-0.6327465,-0.5652758,0.0674707
76,-0.6251851,-0.4722923,"('anxious', 'daring')",0.24285053,0.3443656,-0.1911673,-0.0639634,0.1272039
77,-0.11480475,-0.07558321,"('unmotivated', 'motivated')",-0.9531359,-0.851881,-0.5339704,-0.4637321,0.0702383
78,-0.10820821,0.020174623,"('nonresilient', 'resilient')",-0.04525114,0.055010423,-0.0767297,0.0375925,0.1143222
79,-0.018188851,-0.084150955,"('wavering', 'unwavering')",-0.17641532,-0.15455733,-0.0973021,-0.1193541,-0.022052
80,0.40349954,0.40190786,"('dominated', 'dominating')",-0.84308815,-0.8003524,-0.2197943,-0.1992223,0.020572
81,-0.46213612,-0.46132383,"('submissive', 'aggressive')",-0.6768286,-0.6109174,-0.5694824,-0.5361206,0.0333618
82,-1.2094982,-1.1256317,"('poor', 'rich')",6.050246,6.0324335,2.4203739,2.4534009,0.033027
83,0.00892102,0.041903954,"('powerless', 'powerful')",-1.0585848,-1.0668832,-0.5248319,-0.5124896,0.0123423
84,0.9593641,0.8139357,"('inferior', 'superior')",0.73859215,0.70095325,0.8489782,0.7574445,-0.0915337
85,1.3900967,1.3719238,"('insignificant', 'prestigious')",0.7538245,0.7596548,1.0719606,1.0657893,-0.0061713
86,-0.22469142,-0.23754206,"('uninfluential', 'influential')",0.17721608,0.03957683,-0.0237377,-0.0989826,-0.0752449
87,1.0199399,1.0423877,"('unsuccessful', 'successful')",0.8649824,0.88363194,0.9424611,0.9630098,0.0205487
88,0.40740305,0.341977,"('low', 'eminent')",0.41300952,0.3342259,0.4102063,0.3381014,-0.0721049
